,Expected time,k^*
Expected Time General,1152.1253587445096,All
100,0.0,0
99,271.46790361647373,0.01
98,406.3460363996712,0.010152431231403103
97,495.6969554275876,0.010309553165034334
96,562.2863921505741,0.010471581517008883
95,615.2207174785873,0.010638744853815685
94,659.0531862677134,0.010811285477204386
93,696.3857217465671,0.010989460352477111
92,728.8445849527511,0.01117354211622256
91,757.514005864272,0.011363820124838426
90,783.1529992340604,0.011560601565043306
89,806.3136280424196,0.011764212613748234
88,827.4099907848009,0.011974999643698752
87,846.7606754674968,0.012193330450406208
86,864.6160517507528,0.012419595505484028
85,881.1764660104307,0.012654209185040446
84,896.6047507556135,0.01289761095228658
83,911.0350551339201,0.013150266437846045
82,924.5792228647788,0.013412668348698694
81,937.3314921358303,0.013685337110758818
80,949.3720209151423,0.013968821120889235
79,960.7695733195239,0.014263696420930505
78,971.5835958901199,0.014570565594375732
77,981.865842981965,0.014890055546784658
76,991.6616640450557,0.015222813785584044
75,1001.011034003137,0.015569502655839857
74,1009.9493860795949,0.015930790827545442
73,1018.5082910391418,0.01630734111025167
72,1026.716015827358,0.0166997933987427
71,1034.5979866332536,0.01710874117424222
70,1042.1771755629209,0.017534699627683437
69,1049.4744257781306,0.017978062869470575
68,1056.5087266975706,0.01843904720616568
67,1063.2974483832695,0.01891761685045176
66,1069.856542329714,0.019413387983750426
65,1076.2007143861288,0.0199255069725001
64,1082.343574361768,0.020452499103315324
63,1088.2977659069675,0.020992086223218655
62,1094.0750794670982,0.021540975756459482
61,1099.6865504274422,0.022094631253370373
60,1105.1425439752504,0.02264704671911184
59,1110.452827689682,0.023190564099606126
58,1115.6266324416865,0.023715793783421465
57,1120.672701880614,0.0242117161747702
56,1125.5993306626428,0.024666047490278793
55,1130.4143917071272,0.025065929124676894
54,1135.1253531940624,0.025398935267407347
53,1139.7392867071258,0.025654290950469283
52,1144.2628687351412,0.02582408455419553
51,1148.7023784187706,0.025904200459377812
50,1153.0636946990437,0.025894737347796563
49,1157.3522957341402,0.02579981584037281
48,1161.5732626513877,0.025626855961179112
47,1165.7312886307254,0.025385537340105152
46,1169.830693277522,0.025086692700795277
45,1173.8754414691057,0.02474133550282294
44,1177.8691654424274,0.024359931166480747
43,1181.8151887956496,0.023951934647515185
42,1185.7165512034017,0.02352556018846333
41,1189.576032884842,0.023087724507345052
40,1193.3961781310961,0.022644103258188327
39,1197.179317443097,0.022199250957150144
38,1200.9275880294538,0.021756748491608854
37,1204.6429525621224,0.021319354956094234
36,1208.3272161905109,0.020889150448572612
35,1211.9820418810261,0.0204676632391918
34,1215.6089641881636,0.020055979035841005
33,1219.2094015830362,0.01965483256637709
32,1222.784667472065,0.019264682984332083
31,1226.3359800370863,0.018885775158499787
30,1229.864471021708,0.018518188968843382
29,1233.3711935796284,0.01816187869393579
28,1236.857129290331,0.017816704251582525
27,1240.323194437012,0.01748245586308384
26,1243.7702456313884,0.017158873429476
25,1247.1990848604573,0.016845661683059735
24,1250.6104640215283,0.016542501977991814
23,1254.0050890039536,0.016249061415847872
22,1257.3836233689362,0.015964999861823516
21,1260.7466916725734,0.0156899753075646
20,1264.094882471797,0.015423647902022235
19,1267.4287510480679,0.015165682979752092
18,1270.7488218794633,0.01491575326600233
17,1274.0555908881233,0.014673540455390252
16,1277.3495274868008,0.0144387362987309
15,1280.631076445461,0.01421104330804388
14,1283.9006595964279,0.013990175166623344
13,1287.1586773944284,0.013775856912736863
12,1290.4055103460278,0.013567824951020805
11,1293.6415203212975,0.013365826932618896
10,1296.8670517591388,0.013169621547805068
9,1300.0824327764146,0.012978978228704101
8,1303.2879761899471,0.012793676826232434
7,1306.48398045946,0.012613507239292969
6,1309.6707305586924,0.012438269027066498
5,1312.8484987811541,0.012267771010078797
4,1316.0175454863272,0.012101830867485504
3,1319.1781197915232,0.011940274736206543
2,1322.3304602140886,0.011782936816132747
1,1325.4747952681817,0.011629658982249012
