,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
940,1,4679.870412951736,1,4679.870412951736,4.710717582122795e-06,4691.107742095575,5.9608609865491405e-06,4693.489584726475,0.001136155955005195,12483.315979371937,0.0011362590553205883,12483.31905339958,0.0011337868480725624,12483.318858861296,1,4679.870412951736,0.001,12492.51480340861,0.001,7899.074266311759
939,1,4696.263855574688,1,4696.263855574688,4.1783618327101085e-06,4707.5312862547435,5.9608609865491405e-06,4709.925990177397,0.0011388054279087994,12523.790521958475,0.0011390102064957482,12523.793596613745,0.0011363636363636363,12523.79348874261,1,4696.263855574688,0.001,12533.29878234415,0.001,7924.862162788743
938,1,4712.392887832752,1,4712.392887832752,3.6433134418103813e-06,4723.6860797186155,5.9608609865491405e-06,4726.097195667234,0.0011414685038121835,12563.5453875053,0.0011417758712268323,12563.548463532556,0.0011389521640091116,12563.548444812117,1,4712.392887832752,0.001,12573.368059091923,0.001,7950.198149802477
937,1,4728.265903705768,1,4728.265903705768,6.438880572073677e-06,4739.603834239779,5.9608609865491405e-06,4742.011620243509,0.0011441452941020234,12602.60340225972,0.0011445561101599746,12602.606480671395,0.001141552511415525,12602.606553431247,1,4728.265903705768,0.001,12612.745453352563,0.001,7975.096656354078
936,1,4743.890903705768,1,4743.890903705768,5.899243152478238e-06,4755.269080609083,5.9608609865491405e-06,4757.677288310887,0.0011468359114227352,12640.986322362625,0.0011473509844721588,12640.989404426344,0.0011441647597254005,12640.98957085784,1,4743.890903705768,0.001,12651.452714760171,0.001,7999.571434836693
935,1,4759.275519090384,1,4759.275519090384,5.332937990324893e-06,4770.689431658603,5.9608609865491405e-06,4773.101853916895,0.001149540469694628,12678.714899700131,0.001150160555911226,12678.717986925973,0.0011467889908256881,12678.718249097792,1,4759.275519090384,0.001,12689.510588734003,0.001,8023.635602673838
934,1,4774.427034241899,1,4774.427034241899,4.4494246438463696e-06,4785.870236014455,5.9608609865491405e-06,4788.292623197809,0.0011522590841314647,12715.808942766458,0.0011529848867516388,12715.812036894318,0.0011494252873563218,12715.812396768026,1,4774.427034241899,0.001,12726.938877341507,0.001,8047.301680803355
933,1,4789.352407376226,1,4789.352407376226,3.5611849018813243e-06,4800.818643133539,5.9608609865491405e-06,4803.256575149474,0.0011549918712597182,12752.287372984734,0.0011558240398427324,12752.29047597182,0.001152073732718894,12752.290935417333,1,4789.352407376226,0.001,12763.756495619207,0.001,8070.581629289383
932,1,4804.058289729168,1,4804.058289729168,6.001640934273638e-06,4815.562711852767,5.9608609865491405e-06,4818.0003808708625,0.001157738948936274,12788.16827688662,0.0011553447280980606,12788.171453531158,0.0011547344110854503,12788.171951706088,1,4804.058289729168,0.001,12799.98152375244,0.001,8093.486880315825
931,1,4818.551043352357,1,4818.551043352357,4.928172431772209e-06,4830.086283864504,5.9608609865491405e-06,4832.530421413163,0.0011605004363682558,12823.468954510727,0.0011582137163814493,12823.472194367017,0.0011574074074074073,12823.472745804716,1,4818.551043352357,0.001,12835.631255473872,0.001,8116.028368788971
930,1,4832.8367576380715,1,4832.8367576380715,6.1113286324709265e-06,4844.409595325595,5.9608609865491405e-06,4846.852804353943,0.00116327645413193,12858.205964344057,0.001161097718798203,12858.209260332804,0.001160092807424594,12858.209876335168,1,4832.8367576380715,0.001,12870.722243005026,0.001,8138.216560754226
929,1,4846.921264680325,1,4846.921264680325,5.9836740248519066e-06,4858.53030824253,5.9608609865491405e-06,4860.973379204107,0.0011660671241923671,12892.39516509847,0.0011639968004806735,12892.398510648814,0.0011627906976744186,12892.399202147497,1,4846.921264680325,0.001,12905.27033883289,0.001,8160.061479811634
928,1,4860.810153569214,1,4860.810153569214,6.39418830447913e-06,4872.457264722866,5.9608609865491405e-06,4874.897751744946,0.0011688725699233926,12926.051754586073,0.0011669110270167617,12926.055143646372,0.0011655011655011655,12926.055921195264,1,4860.810153569214,0.001,12939.29073458533,0.001,8181.572731697005
927,1,4874.5087837062,1,4874.5087837062,6.096893296595649e-06,4886.191607909928,5.9608609865491405e-06,4888.631297383176,0.0011716929161275846,12959.19030593184,0.0011699290186769444,12959.193729231425,0.0011682242990654205,12959.194606748262,1,4874.5087837062,0.001,12972.797997243857,0.001,8202.759527179393
926,1,4888.022297219713,1,4888.022297219713,5.797786015461741e-06,4899.7385424125505,5.9608609865491405e-06,4902.179173603615,0.0011745282890570957,12991.824801339439,0.001172720934543256,12991.828260259274,0.00117096018735363,12991.829241158386,1,4888.022297219713,0.001,13005.806102909564,0.001,8223.63070341146
925,1,4901.355630553047,1,4901.355630553047,5.496937139900384e-06,4913.103064194697,5.9608609865491405e-06,4915.54633159169,0.0011773788164339573,13023.968663606009,0.0011757452416267457,13023.97215066015,0.0011737089201877935,13023.973247374464,1,4901.355630553047,0.001,13038.328468317928,0.001,8244.194743856438
924,1,4914.513525289889,1,4914.513525289889,5.0712800276576064e-06,4926.289283755432,5.9608609865491405e-06,4928.737527091301,0.001180244627472002,13055.634785563552,0.0011787207163154677,13055.638296668734,0.001176470588235294,13055.639518383752,1,4914.513525289889,0.001,13070.377980280377,0.001,8264.459796904152
923,1,4927.500538276902,1,4927.500538276902,4.578765486034024e-06,4939.30147596246,5.9608609865491405e-06,4941.757330557619,0.00118312585289717,13086.835557608567,0.0011817116730843372,13086.839088978153,0.0011792452830188679,13086.840444741603,1,4927.500538276902,0.001,13101.96702321396,0.001,8284.433693278163
922,1,4940.321051097415,1,4940.321051097415,4.083336143339356e-06,4952.144100653469,5.9608609865491405e-06,4954.610136659082,0.0011860226395911063,13117.582893466948,0.0011862412896422284,13117.586424406487,0.001182033096926714,13117.587940336434,1,4940.321051097415,0.001,13133.107504906351,0.001,8304.1239623271
921,1,4952.979278945516,1,4952.979278945516,3.5849819327282316e-06,4964.821448290519,5.9608609865491405e-06,4967.300173177982,0.0011889350954391198,13147.888254328138,0.0011895746405703633,13147.891789447396,0.001184834123222749,13147.893466523985,1,4952.979278945516,0.001,13163.81088065014,0.001,8323.537847284875
920,1,4965.479278945516,1,4965.479278945516,6.417008645562164e-06,4977.355189699859,5.9608609865491405e-06,4979.83150935478,0.0011918633677860829,13177.762671470966,0.0011907781314302462,13177.766218233493,0.0011876484560570072,13177.76805475315,1,4965.479278945516,0.001,13194.08817586869,0.001,8342.682319577125
919,1,4977.824957957861,1,4977.824957957861,5.913863196074187e-06,4989.731499682519,5.9608609865491405e-06,4992.208063717322,0.0011948075937330527,13207.216767492731,0.0011939559805608495,13207.220320854012,0.0011904761904761906,13207.222327795222,1,4977.824957957861,0.001,13223.950007345384,0.001,8361.56409224456
918,1,4990.020079909081,1,4990.020079909081,5.406691740528053e-06,5001.954214831342,5.9608609865491405e-06,5004.4336114326825,0.0011977679120195191,13236.260776243866,0.001197009390661418,13236.264334834208,0.0011933174224343676,13236.26651967857,1,4990.020079909081,0.001,13253.406603158362,0.001,8380.189632547781
917,1,5002.068272680165,1,5002.068272680165,4.589217330912508e-06,5014.025486641038,5.9608609865491405e-06,5016.5117912161095,0.0012007444630479462,13264.90456156172,0.0012000736448423764,13264.908124153733,0.0011961722488038277,13264.910494422504,1,5002.068272680165,0.001,13282.467821414382,0.001,8398.56517381279
916,1,5013.9730345849275,1,5013.9730345849275,3.758394615756364e-06,5025.948876097497,5.9608609865491405e-06,5028.446111828741,0.0012037373889096168,13293.157634889176,0.001203149221436349,13293.161200491997,0.001199040767386091,13293.163763655957,1,5013.9730345849275,0.001,13311.143167867564,0.001,8416.696726571414
915,1,5025.737740467281,1,5025.737740467281,6.1685515226151355e-06,5037.743742236337,5.9608609865491405e-06,5040.239958193081,0.0012067468334100453,13321.02917185687,0.001206236581382185,13321.032739676932,0.001201923076923077,13321.035503199832,1,5025.737740467281,0.001,13339.44181250171,0.001,8434.590089046364
914,1,5037.365647444025,1,5037.365647444025,3.9886271810214406e-06,5049.390864886186,5.9608609865491405e-06,5051.896597152945,0.0012097729420954251,13348.528027901404,0.0012082063036399598,13348.531617547445,0.0012048192771084338,13348.534568685203,1,5037.365647444025,0.001,13367.37260514859,0.001,8452.250857026755
913,1,5048.859900317588,1,5048.859900317588,3.834591176670755e-06,5060.903335784251,5.9608609865491405e-06,5063.41918290236,0.0012128158622789255,13375.662752985818,0.0012111787059228606,13375.666365038895,0.0012077294685990338,13375.669510273945,1,5048.859900317588,0.001,13394.944090208528,0.001,8469.684433176011
912,1,5060.223536681224,1,5060.223536681224,3.679482671966268e-06,5072.284212095697,5.9608609865491405e-06,5074.810762106015,0.0012158757430683067,13402.44160548374,0.00121423493718795,13402.445239525552,0.0012106537530266344,13402.448586542932,1,5060.223536681224,0.001,13422.164520534703,0.001,8486.896035810953
