,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
2841,1,16947.7836748384,1,16947.7836748384,1.1111111111111111e-07,16950.555765985344,0.9999940391390134,,0.0003730779665906953,45427.46409805947,0.000372438212695391,45427.908250286004,0.00037257824143070045,45427.466484162615,1,16947.7836748384,0.0003333333333333333,45449.47792085051,0.0003333333333333333,28732.33642364882
2840,1,16966.533674838425,1,16966.533674838425,1.1111111111111111e-07,16969.3085578909,0.9999940391390134,,0.0003733622741875935,45474.335810713776,0.0003727336613150475,45474.78002557654,0.0003728560775540641,45474.3382374972,1,16966.533674838425,0.0003333333333333333,45496.62538470675,0.0003333333333333333,28762.142196014305
2839,1,16985.16721521112,1,16985.16721521112,1.1111111111111111e-07,16987.944870757095,0.9999940391390134,,0.00037364705704712214,45520.89071527,0.0003730296062263011,45521.334990036354,0.00037313432835820896,45520.89318342842,1,16985.16721521112,0.0003333333333333333,45543.457712699535,0.0003333333333333333,28791.748745197026
2838,1,17003.685733729664,1,17003.685733729664,1.1111111111111111e-07,17006.46614259675,0.9999940391390134,,0.0003739323164332681,45567.13272040396,0.0003733260481530058,45567.57705242117,0.0003734129947722181,45567.135230641696,1,17003.685733729664,0.0003333333333333333,45589.97881273993,0.0003333333333333333,28821.15854170748
2837,1,17022.090641705152,1,17022.090641705152,1.1111111111111111e-07,17024.87378495621,0.9999940391390134,,0.00037421805361488245,45613.06566284757,0.00037362298778006976,45613.510049541364,0.0003736920777279522,45613.0682158786,1,17022.090641705152,0.0003333333333333333,45636.1925207965,0.0003333333333333333,28850.374010575517
2836,1,17040.383324632006,1,17040.383324632006,1.1111111111111111e-07,17043.169183560833,0.9999940391390134,,0.0003745042698652697,45658.693309143455,0.0003739204258092867,45659.13774801668,0.00037397157816005983,45658.695905691595,1,17040.383324632006,0.0003333333333333333,45682.10260265015,0.0003333333333333333,28879.397532459614
2835,1,17058.56514281385,1,17058.56514281385,1.1111111111111111e-07,17061.353698940995,0.9999940391390134,,0.0003747909664623612,45704.0193573467,0.0003742183629579642,45704.46384597782,0.00037425149700598805,45704.021998145625,1,17058.56514281385,0.0003333333333333333,45727.71275559563,0.0003333333333333333,28908.231444722507
2834,1,17076.637431970506,1,17076.637431970506,1.1111111111111111e-07,17079.428667039156,0.9999940391390134,,0.000375078144688996,45749.04743867497,0.00037451679989954003,45749.49197471679,0.0003745318352059925,45749.050124468326,1,17076.637431970506,0.0003333333333333333,45773.02661009184,0.0003333333333333333,28936.878042474505
2833,1,17094.60150382682,1,17094.60150382682,1.1111111111111111e-07,17097.395399798814,0.9999940391390134,,0.0003753658058326117,45793.7811191095,0.0003748157373584365,45794.22570028776,0.0003748125937031484,45793.783850650994,1,17094.60150382682,0.0003333333333333333,45818.047731362625,0.0003333333333333333,28965.339579585583
2832,1,17112.458646683986,1,17112.458646683986,1.1111111111111111e-07,17115.2551857359,0.9999940391390134,,0.0003756539511852911,45838.22390094821,0.0003751151760356845,45838.66852506031,0.00037509377344336085,45838.226679001695,1,17112.458646683986,0.0003333333333333333,45862.77962095018,0.0003333333333333333,28993.6182696672
2831,1,17130.21012597395,1,17130.21012597395,1.1111111111111111e-07,17133.009290493283,0.9999940391390134,,0.00037594258204411943,45882.37922431309,0.00037541735477237116,45882.82388886961,0.00037537537537537537,45882.38204965271,1,17130.21012597395,0.0003333333333333333,45907.22571822219,0.0003333333333333333,29021.716287025323
2830,1,17147.857184797504,1,17147.857184797504,1.1111111111111111e-07,17150.658957378968,0.9999940391390134,,0.0003762316997108316,45926.250468613114,0.0003757286466114799,45926.695169913764,0.0003756574004507889,45926.253342023374,1,17147.857184797504,0.0003333333333333333,45951.38940183481,0.0003333333333333333,29049.635767585154
2829,1,17165.40104444665,1,17165.40104444665,1.1111111111111111e-07,17168.205407888527,0.9999940391390134,,0.00037652130549199454,45969.840953964456,0.0003760402799478225,45970.28568857592,0.00037593984962406017,45969.843876240244,1,17165.40104444665,0.0003333333333333333,45995.27399115287,0.0003333333333333333,29077.378809788996
2828,1,17182.84290491179,1,17182.84290491179,1.1111111111111111e-07,17185.649842212373,0.9999940391390134,,0.0003768114006989015,46013.153942569304,0.00037635225484664606,46013.59870727213,0.0003762227238525207,46013.15691451607,1,17182.84290491179,0.0003333333333333333,46038.882747628755,0.0003333333333333333,29104.94747546793
2827,1,17200.183945374243,1,17200.183945374243,1.1111111111111111e-07,17202.993439728387,0.9999940391390134,,0.0003771019866479188,46056.1926400549,0.00037666457137888986,46056.637431836476,0.00037650602409638556,46056.19566248877,1,17200.183945374243,0.0003333333333333333,46082.21887614145,0.0003333333333333333,29132.34379068838
2826,1,17217.425324684613,1,17217.425324684613,1.1111111111111111e-07,17220.23735948034,0.9999940391390134,,0.00037739306466004735,46098.9601967742,0.0003769772296172729,46099.405012821306,0.00037678975131876413,46098.963270522,1,17217.425324684613,0.0003333333333333333,46125.285526297026,0.0003333333333333333,29159.569746574267
2825,1,17234.568181827493,1,17234.568181827493,1.1111111111111111e-07,17237.382740642668,0.9999940391390134,,0.0003776846360613629,46141.459709069124,0.00037720906709510664,46141.904556952766,0.0003770739064856712,46141.46283496854,1,17234.568181827493,0.0003333333333333333,46168.0857936922,0.0003333333333333333,29186.627300105712
2824,1,17251.61363637297,1,17251.61363637297,1.1111111111111111e-07,17254.430702972073,0.9999940391390134,,0.0003779767021829073,46183.69422049822,0.00037720906709510664,46184.13915172939,0.0003773584905660377,46183.697399397875,1,17251.61363637297,0.0003333333333333333,46210.622721141626,0.0003333333333333333,29213.51837489504
2823,1,17268.56278891537,1,17268.56278891537,1.1111111111111111e-07,17271.382347246337,0.9999940391390134,,0.0003782692643603694,46225.66672302939,0.00037720906709510664,46226.11181131335,0.00037764350453172205,46225.669955788886,1,17268.56278891537,0.0003333333333333333,46252.899299870944,0.0003333333333333333,29240.244861940864
2822,1,17285.416721499667,1,17285.416721499667,1.1111111111111111e-07,17288.238755690796,0.9999940391390134,,0.00037856232393476517,46267.38015819927,0.00037720906709510664,46267.82549969161,0.0003779289493575208,46267.38344568937,1,17285.416721499667,0.0003333333333333333,46294.9184706759,0.0003333333333333333,29266.80862036101
2821,1,17302.176498036002,1,17302.176498036002,1.1111111111111111e-07,17305.000992392932,0.9999940391390134,,0.00037885588225184975,46308.837418240095,0.00037720906709510664,46309.28313114418,0.00037821482602118004,46308.84076134283,1,17302.176498036002,0.0003333333333333333,46336.683125049545,0.0003333333333333333,29293.211478104953
2820,1,17318.843164702692,1,17318.843164702692,1.1111111111111111e-07,17321.670103705437,0.9999940391390134,,0.00037914994066253003,46350.04134717547,0.000380542406072796,46350.487315496604,0.0003785011355034065,46350.044746784166,1,17318.843164702692,0.0003333333333333333,46378.1961062776,0.0003333333333333333,29319.455232646436
2819,1,17335.41775033807,1,17335.41775033807,1.1111111111111111e-07,17338.247118638144,0.9999940391390134,,0.0003794445005228843,46390.994741885566,0.000380542406072796,46391.44086674607,0.0003787878787878788,46390.998198905014,1,17335.41775033807,0.0003333333333333333,46419.46021050402,0.0003333333333333333,29345.541651656982
2818,1,17351.90126682161,1,17351.90126682161,1.1111111111111111e-07,17354.73304923918,0.9999940391390134,,0.00037973956319365483,46431.70035314343,0.0003792477272383672,46432.14650557782,0.0003790750568612585,46431.70386848993,1,17351.90126682161,0.0003333333333333333,46460.478187767,0.0003333333333333333,29371.472473660917
2817,1,17368.294709444584,1,17368.294709444584,1.1111111111111111e-07,17371.128890965723,0.9999940391390134,,0.00038003513004099146,46472.160886622594,0.0003795657011785155,46472.60706784879,0.00037936267071320183,46472.16446122412,1,17368.294709444584,0.0003333333333333333,46501.25274300682,0.0003333333333333333,29397.24940867249
2816,1,17384.599057270694,1,17384.599057270694,1.1111111111111111e-07,17387.435623044672,0.9999940391390134,,0.00038033120243607244,46512.37900387759,0.00037988401964947734,46512.82521097509,0.00037965072133637056,46512.382638673866,1,17384.599057270694,0.0003333333333333333,46541.78653704624,0.0003333333333333333,29422.8741388156
2815,1,17400.81527348693,1,17400.81527348693,1.1111111111111111e-07,17403.654208823573,0.9999940391390134,,0.00038062778175517364,46552.35732329782,0.0003802026827416987,46552.803553583566,0.00037993920972644377,46552.36101924038,1,17400.81527348693,0.0003333333333333333,46582.0821875444,0.0003333333333333333,29448.34831892697
2814,1,17416.944305745015,1,17416.944305745015,1.1111111111111111e-07,17419.78559611209,0.9999940391390134,,0.00038092486937991744,46592.098421035866,0.00038052169055098026,46592.544672009986,0.00038022813688212925,46592.10217908823,1,17416.944305745015,0.0003333333333333333,46622.14226992513,0.0003333333333333333,29473.673577142832
2813,1,17432.987086493704,1,17432.987086493704,1.1111111111111111e-07,17435.83071751441,0.9999940391390134,,0.0003812224666968043,46631.60483191089,0.000380542406072796,46632.05114289914,0.000380517503805175,46631.60865304862,1,17432.987086493704,0.0003333333333333333,46661.969318280266,0.0003333333333333333,29498.85151547016
2812,1,17448.944533302234,1,17448.944533302234,1.1111111111111111e-07,17451.790490752726,0.9999940391390134,,0.00038152057509785616,46670.879050288044,0.000380542406072796,46671.32548395847,0.0003808073115003808,46670.88293549889,1,17448.944533302234,0.0003333333333333333,46701.56582624931,0.0003333333333333333,29523.883710342674
2811,1,17464.817549175274,1,17464.817549175274,1.1111111111111111e-07,17467.665818982216,0.9999940391390134,,0.0003818191959799875,46709.92353093473,0.000380542406072796,46710.37017136587,0.00038109756097560977,46709.9274812187,1,17464.817549175274,0.0003333333333333333,46740.93424787535,0.0003333333333333333,29548.77171316193
2810,1,17480.607022859505,1,17480.607022859505,1.1111111111111111e-07,17483.457591097704,0.9999940391390134,,0.0003821183307458273,46748.740689854094,0.000380542406072796,46749.18764224516,0.00038138825324180017,46748.74470622357,1,17480.607022859505,0.0003333333333333333,46780.076998438824,0.0003333333333333333,29573.51705082444
2809,1,17496.31382914225,1,17496.31382914225,1.1111111111111111e-07,17499.166682032323,0.9999940391390134,,0.0003824180139784842,46787.332905096904,0.00038387574509992674,46787.780115916255,0.0003816793893129771,46787.336988576775,1,17496.31382914225,0.0003333333333333333,46818.996455269276,0.0003333333333333333,29598.121226234885
2808,1,17511.938829142273,1,17511.938829142273,1.1111111111111111e-07,17514.793953048375,0.9999940391390134,,0.0003827181803134541,46825.702517552156,0.00038387574509992674,46826.149887734995,0.0003819709702062643,46825.706669179985,1,17511.938829142273,0.0003333333333333333,46857.69495853604,0.0003333333333333333,29622.585718805924
2807,1,17527.48287059307,1,17527.48287059307,1.1111111111111111e-07,17530.340252020662,0.9999940391390134,,0.0003830188647662898,46863.85183171733,0.00038387574509992674,46864.299287834685,0.00038226299694189603,46863.856052543284,1,17527.48287059307,0.0003333333333333333,46896.17481201837,0.0003333333333333333,29646.911984945044
2806,1,17542.946788118865,1,17542.946788118865,1.1111111111111111e-07,17545.806413712526,0.9999940391390134,,0.0003833200687607282,46901.78311644869,0.00038387574509992674,46902.23060769357,0.00038255547054322876,46901.78740753578,1,17542.946788118865,0.0003333333333333333,46934.43828385583,0.0003333333333333333,29671.10145852899
2805,1,17558.331403503504,1,17558.331403503504,1.1111111111111111e-07,17561.19326004479,0.9999940391390134,,0.0003836217937260325,46939.498605692344,0.00038387574509992674,46939.94610354367,0.00038284839203675346,46939.50296811652,1,17558.331403503504,0.0003333333333333333,46972.487607279334,0.0003333333333333333,29695.155551365886
2804,1,17573.637525952505,1,17573.637525952505,1.1111111111111111e-07,17576.501600357857,0.9999940391390134,,0.0003839240410970456,46977.00049919665,0.00038387574509992674,46977.44799705952,0.0003831417624521073,46977.004934046905,1,17573.637525952505,0.0003333333333333333,47010.32498132362,0.0003333333333333333,29719.075653645632
2803,1,17588.865952348464,1,17588.865952348464,1.1111111111111111e-07,17591.732231667156,0.9999940391390134,,0.0003842268123138763,47014.29096320669,0.00038387574509992674,47014.73847606,0.0003834355828220859,47014.295471585174,1,17588.865952348464,0.0003333333333333333,47047.952571521586,0.0003333333333333333,29742.8631343789
2802,1,17604.017467499998,1,17604.017467499998,1.1111111111111111e-07,17606.885938912106,0.9999940391390134,,0.00038453010882226723,47051.37213114098,0.00038387574509992674,47051.81969519225,0.0003837298541826554,47051.37671416312,1,17604.017467499998,0.0003333333333333333,47085.37251058113,0.0003333333333333333,29766.519341824973
2801,1,17619.09284438444,1,17619.09284438444,1.1111111111111111e-07,17621.963495198896,0.9999940391390134,,0.00038483393207330684,47088.246104251375,0.00038387574509992674,47088.69377659839,0.00038402457757296467,47088.250763045915,1,17619.09284438444,0.0003333333333333333,47122.58689904495,0.0003333333333333333,29790.045603908875
2800,1,17634.092844384457,1,17634.092844384457,1.1111111111111111e-07,17636.965662037106,0.9999940391390134,,0.000385138283523624,47124.91495226626,0.00038387574509992674,47125.36281056579,0.0003843197540353574,47124.91968797553,1,17634.092844384457,0.0003333333333333333,47159.597805933874,0.0003333333333333333,29813.443228628097
2799,1,17649.018217518806,1,17649.018217518806,1.1111111111111111e-07,17651.8931895705,0.9999940391390134,,0.0003854431646354861,47161.380714018014,0.00038387574509992674,47161.828856161,0.0003846153846153846,47161.38552779791,1,17649.018217518806,0.0003333333333333333,47196.40726937417,0.0003333333333333333,29836.713504449122
