,Expected time,k^*
Expected Time General,1004.7217266697684,All
100,0.0,0
99,270.4679036164738,0.01
98,402.9609768826344,0.010257447154151384
97,489.91988197740375,0.010474413991408582
96,554.1077969709344,0.010701427165086706
95,604.6307504544827,0.010939476850330683
94,646.0416358817497,0.011189441098429675
93,680.9419936374635,0.011452296815511949
92,710.9576786833867,0.011729134617280005
91,737.172489672331,0.012021176116999937
90,760.3449825331716,0.012329794476430522
89,781.0267314084356,0.012656538920587188
88,799.6313131229134,0.013003164185060095
87,816.4767580102132,0.013371666006422929
86,831.8128384831186,0.013764324169466153
85,845.8392600557524,0.01418375499467374
84,858.718166180571,0.014632975708502553
83,870.582963544336,0.015115483835101862
82,881.5446940601842,0.015635355725873837
81,891.6967279699077,0.01619736953925236
80,901.1182813677763,0.016807159669383693
79,909.8770936226238,0.01747141177211335
78,918.0314933628699,0.018198110394229937
77,925.6320120235014,0.018996854904747132
76,932.7226575103722,0.019879264178280034
75,939.3419289663912,0.02085949634377402
74,945.5236317973742,0.02195491696578737
73,951.2975368169004,0.02318695688819961
72,956.6899165510088,0.02458220895234487
71,961.7239840849214,0.02617381969476479
70,966.4202544711796,0.0280032373012579
69,970.7968450542212,0.030122382663182026
68,974.8697286076978,0.03259632810828753
67,978.6529513820457,0.035506627284772455
66,982.1588263119796,0.038955589300399725
65,985.3981089543053,0.04307207430395944
64,988.3801598467977,0.048019775335148215
63,991.1130927247049,0.054009272671023185
62,993.6039056977704,0.06131516407692331
61,995.8585946406898,0.0702992029212562
60,997.882255479003,0.08143971502710412
59,999.6791936308842,0.09536633813665037
58,1001.2530745729617,0.1128959108076037
57,1002.6071729481287,0.1350577308769757
56,1003.7448123194793,0.16308283543218838
55,1004.6701251795545,0.19831524147826182
54,1005.3892651254051,0.24199576079497834
53,1005.9120908426421,0.29489383408573405
52,1006.2540286625486,0.35683339327319197
51,1006.4373325767357,0.4262504672535821
50,1006.4905518039546,0.5000000000001077
49,1006.4450868974086,0.5737620313911737
48,1006.3285406683915,0.6436512183044274
47,1006.1558575074016,0.7093904138912496
46,1005.9180447857176,0.7784595765646314
45,1005.54862958902,0.8790456560448762
44,1004.7448123194793,1
43,1003.6071729481287,1
42,1002.2530745729617,1
41,1000.6791936308842,1
40,998.882255479003,1
39,996.8585946406898,1
38,994.6039056977704,1
37,992.1130927247049,1
36,989.3801598467977,1
35,986.3981089543053,1
34,983.1588263119796,1
33,979.6529513820457,1
32,975.8697286076978,1
31,971.7968450542212,1
30,967.4202544711796,1
29,962.7239840849214,1
28,957.6899165510088,1
27,952.2975368169004,1
26,946.5236317973742,1
25,940.3419289663912,1
24,933.7226575103722,1
23,926.6320120235014,1
22,919.0314933628699,1
21,910.8770936226238,1
20,902.1182813677763,1
19,892.6967279699077,1
18,882.5446940601842,1
17,871.582963544336,1
16,859.718166180571,1
15,846.8392600557524,1
14,832.8128384831186,1
13,817.4767580102132,1
12,800.6313131229134,1
11,782.0267314084356,1
10,761.3449825331716,1
9,738.172489672331,1
8,711.9576786833867,1
7,681.9419936374635,1
6,647.0416358817497,1
5,605.6307504544827,1
4,555.1077969709344,1
3,490.91988197740375,1
2,403.9609768826344,1
1,271.4679036164738,1
