,Expected time,k^*
Expected Time General,7187.909525266162,All
500,0.0,0
499,1357.781546565009,0.002
498,2033.9496006880895,0.0020100583111037082
497,2483.3671668974844,0.0020181867021911576
496,2819.4087911450833,0.002026385334964809
495,3087.424468404622,0.002034656597887039
494,3310.089192657511,0.0020430015164323756
493,3500.3601002683504,0.0020514211360832574
492,3666.335398752183,0.002059916522895738
491,3813.4138906702824,0.0020684887640162897
490,3945.3747355773303,0.002077138972229423
489,4064.966411082932,0.0020858682676273884
488,4174.250273470209,0.002094677812456466
487,4274.811979614388,0.0021035687830122107
486,4367.897401072791,0.0021125423780803724
485,4454.50323347766,0.002121599819092458
484,4535.439290493224,0.002130742376206926
483,4611.372476020231,0.002139971303955596
482,4682.858541898753,0.0021492879131874893
481,4750.365488320346,0.002158693534228676
480,4814.291114136735,0.00216818952537431
479,4874.976388523148,0.002177777273638299
478,4932.715783626849,0.0021874581955263696
477,4987.7653609873305,0.0021972337378333845
476,5040.349173285216,0.0022071053784661096
475,5090.664385741007,0.0022170746272910965
474,5138.885412629054,0.0022271430270092564
473,5185.167287770067,0.0022373121540575926
472,5229.648433149543,0.0022475836195379466
471,5272.452950187852,0.002257959070174947
470,5313.692529131588,0.0022684402017769173
469,5353.4680504781845,0.002279028716576108
468,5391.870936177598,0.0022897263830507306
467,5428.984296106089,0.002300535001475321
466,5464.8839059405245,0.0023114564132332848
465,5499.639045336032,0.0023224925020131097
464,5533.313219689684,0.002333645195047304
463,5565.96478436821,0.002344916464395189
462,5597.6474868001105,0.0023563083282704665
461,5628.4109390684225,0.0023678228524177795
460,5658.3010314290195,0.0023794621515378696
459,5687.360295399464,0.0023912283907640214
458,5715.628223622684,0.002403123787193337
457,5743.141552536762,0.0024151506114733095
456,5769.934512922825,0.002427311189447072
455,5796.039052613901,0.0024396079038591467
454,5821.485034995911,0.0024520431961253136
453,5846.300416391144,0.0024646195681686254
452,5870.511404963929,0.0024773395843236245
451,5894.142603411039,0.0024902058733137855
450,5917.2171373826695,0.002503221130303355
449,5939.756771312741,0.0025163881190280227
448,5961.782013111267,0.0025297096740071576
447,5983.3122089796925,0.002543188702841086
446,6004.365629446623,0.002556828188599011
445,6024.959547581726,0.0025706311922974396
444,6045.110310225819,0.00258460085547768
443,6064.833402972314,0.002598740413951365
442,6084.143509546342,0.0026130531601630904
441,6103.054566151378,0.0026275425021688595
440,6121.579811286502,0.00264221193182496
439,6139.731831479863,0.0026570650361007137
438,6157.522603333496,0.0026721055003533843
437,6174.963532230811,0.0026873371117408645
436,6192.0654880196025,0.0027027637627740114
435,6208.838837949707,0.002718389455018833
434,6225.293477114966,0.002734218302953581
433,6241.438856622872,0.0027502545379892588
432,6257.2840096924665,0.002766502512660065
431,6272.837575860554,0.0027829667049959245
430,6288.107823458408,0.0027996517230799885
429,6303.102670505114,0.002816562309805577
428,6317.829704149422,0.002833703347840116
427,6332.296198779469,0.0028510798648076125
426,6346.509132908325,0.002868697038696721
425,6360.475204933244,0.00288656020351421
424,6374.200847857606,0.002904674855184671
423,6387.6922430562945,0.0029230466577204652
