	Expected time	k^*
Expected Time General	36677.780993217595	All
1	4501.0	4500
2	6750.999999996319	4500
3	8250.999999993865	4500
4	9375.999999992024	4500
5	10275.99999999055	4500
6	11025.999999989324	4500
7	11668.857142845416	4500
8	12231.357142844496	4500
9	12731.357142843677	4500
10	13181.35714284294	4500
11	13590.448051933183	4500
12	13965.44805193257	4500
13	14311.601898085852	4500
14	14633.030469513898	4500
15	14933.030469513407	4500
16	15214.280469512949	4500
17	15478.986351865457	4500
18	15728.986351865047	4500
19	15965.828457127816	4500
20	16190.82845712745	4500
21	16405.114171412813	4500
22	16609.659625957935	4500
23	16805.31179987066	4500
24	16992.81179987035	4500
25	17172.811799870055	4500
26	17345.888722946696	4500
27	17512.555389613088	4500
28	17673.269675327112	4500
29	17828.442089119962	4500
30	17978.44208911972	4500
31	18123.603379442062	4500
32	18264.22837944183	4500
33	18400.592015805247	4500
34	18532.944956981504	4500
35	18661.51638555272	4500
36	18786.516385552513	4500
37	18908.138007173933	4500
38	19026.55905980532	4500
39	19141.94367518975	4500
40	19254.443675189563	4500
41	19364.199772750362	4500
42	19471.342629893043	4500
43	19575.99379268357	4500
44	19678.26651995613	4500
45	19778.266519955963	4500
46	19876.092606912323	4500
47	19971.83728776323	4500
48	20065.587287763075	4500
49	20157.424022456802	4500
50	20247.424022456653	4500
51	20335.659316574154	4500
52	20422.197778112473	4500
53	20507.103438489692	4500
54	20590.436771822886	4500
55	20672.25495364093	4500
56	20752.612096497942	4500
57	20831.559464918864	4500
58	20909.145671815288	4500
59	20985.41685825584	4500
60	21060.41685825572	4500
61	21134.187350058877	4500
62	21206.76799522005	4500
63	21278.196566648505	4500
64	21348.50906664839	4500
65	21417.73983587905	4500
66	21485.921654060756	4500
67	21553.085833165125	4500
68	21619.262303753254	4500
69	21684.479695057493	4500
70	21748.765409343105	4500
71	21812.145691033144	4500
72	21874.64569103304	4500
73	21936.289526649376	4500
74	21997.100337460088	4500
75	22057.10033745999	4500
76	22116.310863775685	4500
77	22174.75242221715	4500
78	22232.444729909363	4500
79	22289.406755225726	4500
80	22345.65675522563	4500
81	22401.212310781095	4500
82	22456.090359561495	4500
83	22510.307227031288	4500
84	22563.878655602628	4500
85	22616.819832073128	4500
86	22669.14541346839	4500
87	22720.86955139934	4500
88	22772.00591503562	4500
89	22822.56771278835	4500
90	22872.567712788266	4500
91	22922.018262238736	4500
92	22970.931305716917	4500
93	23019.31840249103	4500
94	23067.190742916486	4500
95	23114.55916396904	4500
96	23161.434163968963	4500
97	23207.825916546204	4500
98	23253.74428389307	4500
99	23299.19882934754	4500
100	23344.198829347464	4500
101	23388.753284792936	4500
102	23432.870931851685	4500
103	23476.56025223996	4500
104	23519.829483009118	4500
105	23562.68662586619	4500
106	23605.139456054796	4500
107	23647.19553082108	4500
108	23688.862197487684	4500
109	23730.14660115734	4500
110	23771.055692066366	4500
111	23811.59623260684	4500
112	23851.77480403535	4500
113	23891.597812884844	4500
114	23931.07149709531	4500
115	23970.201931877855	4500
116	24008.99503532607	4500
117	24047.456573787542	4500
118	24085.592167007817	4500
119	24123.407293058175	4500
120	24160.907293058113	4500
121	24198.09737570268	4500
122	24234.98262160426	4500
123	24271.56798745786	4500
124	24307.85831003845	4500
125	24343.85831003839	4500
126	24379.57259575262	4500
127	24415.0056666187	4500
128	24450.16191661864	4500
129	24485.045637548817	4500
130	24519.661022164146	4500
131	24554.012167202254	4500
132	24588.103076293104	4500
133	24621.937662759214	4500
134	24655.5197523114	4500
135	24688.853085644674	4500
136	24721.94132093874	4500
137	24754.78803626715	4500
138	24787.39673191927	4500
139	24819.770832638642	4500
140	24851.913689781446	4500
141	24883.828583398416	4500
142	24915.51872424343	4500
143	24946.98725571191	4500
144	24978.237255711858	4500
145	25009.27173847043	4500
146	25040.093656278597	4500
147	25070.70590117651	4500
148	25101.111306581864	4500
149	25131.312648863695	4500
150	25161.312648863644	4500
151	25191.113973366908	4500
152	25220.719236524754	4500
153	25250.131001230588	4500
154	25279.35178045132	4500
