,Expected time,k^*
Expected Time General,1070.301869226793,All
100,0.0,0
99,270.4711470369368,0.00995135071449454
98,403.0250375399601,0.00995135071449454
97,490.0961671398343,0.00995135071449454
96,554.448048779273,0.00995135071449454
95,605.1864104131428,0.00995135071449454
94,646.8636525573703,0.00995135071449454
93,682.0807649736583,0.00995135071449454
92,712.4630448863994,0.00995135071449454
91,739.093748984999,0.00995135071449454
90,762.7309189752002,0.00995135071449454
89,783.9256496747878,0.00995135071449454
88,803.0910784004783,0.00995135071449454
87,820.5448396819021,0.00995135071449454
86,836.5363573196989,0.00995135071449454
85,851.2650388626572,0.00995135071449454
84,864.8927841078416,0.00995135071449454
83,877.5528144489309,0.00995135071449454
82,889.3560494654157,0.00995135071449454
81,900.3958053159457,0.00995135071449454
80,910.7513184015405,0.00995135071449454
79,920.490429942086,0.00995135071449454
78,929.6716603135694,0.00995135071449454
77,938.3458323439681,0.00995135071449454
76,946.5573563327185,0.00995135071449454
75,954.3452579842556,0.00995135071449454
74,961.7440085869246,0.00995135071449454
73,968.7842013861668,0.00995135071449454
72,975.4931071134866,0.00995135071449454
71,981.8951336763014,0.00995135071449454
70,988.0122091791228,0.00995135071449454
69,993.8641031175595,0.00995135071449454
68,999.4686973399279,0.00995135071449454
67,1004.8422159116643,0.00995135071449454
66,1009.9994211368366,0.00995135071449454
65,1014.9537815401038,0.00995135071449454
64,1019.7176164839625,0.00995135071449454
63,1024.3022212116157,0.00995135071449454
62,1028.7179754074903,0.00995135071449454
61,1032.9744378124035,0.00995135071449454
60,1037.0804289863302,0.00995135071449454
59,1041.0441039543416,0.00995135071449454
58,1044.873016181969,0.00995135071449454
57,1048.5741740907567,0.00995135071449454
56,1052.1540911321192,0.00995135071449454
55,1055.6188302791816,0.00995135071449454
54,1058.9740436654417,0.00995135071449454
53,1062.2250079904998,0.00995135071449454
52,1065.3766562226176,0.00995135071449454
51,1068.433606052158,0.00995135071449454
50,1071.4001854863654,0.00995135071449454
49,1074.280455922323,0.00995135071449454
48,1077.0782329895585,0.00995135071449454
47,1079.7971054152563,0.00995135071449454
46,1082.4404521322126,0.00995135071449454
45,1085.0114578216426,0.00995135071449454
44,1087.5131270589104,0.00995135071449454
43,1089.9482972096014,0.00995135071449454
42,1092.319650205547,0.00995135071449454
41,1094.629723315013,0.00995135071449454
40,1096.880919007935,0.00995135071449454
39,1099.0755140054962,0.00995135071449454
38,1101.2156675932267,0.00995135071449454
37,1103.3034292680322,0.00995135071449454
36,1105.3407457818075,0.00995135071449454
35,1107.329467637572,0.00995135071449454
34,1109.2713550880878,0.00995135071449454
33,1111.1680836817213,0.00995135071449454
32,1113.0212493956715,0.00995135071449454
31,1114.8323733926234,0.00995135071449454
30,1116.602906433271,0.00995135071449454
29,1118.3342329739387,0.00995135071449454
28,1120.0276749756958,0.00995135071449454
27,1121.6844954488133,0.00995135071449454
26,1123.305901754149,0.00995135071449454
25,1124.8930486810373,0.00995135071449454
24,1126.4470413194397,0.00995135071449454
23,1127.968937742504,0.00995135071449454
22,1129.459751514214,0.00995135071449454
21,1130.9204540355224,0.00995135071449454
20,1132.351976741175,0.00995135071449454
19,1133.7552131583627,0.00995135071449454
18,1135.1310208374198,0.00995135071449454
17,1136.4802231638766,0.00995135071449454
16,1137.8036110604367,0.00995135071449454
15,1139.1019445867037,0.00995135071449454
14,1140.3759544438847,0.00995135071449454
13,1141.626343391063,0.00995135071449454
12,1142.8537875791558,0.00995135071449454
11,1144.058937808149,0.00995135071449454
10,1145.2424207127935,0.00995135071449454
9,1146.4048398815257,0.00995135071449454
8,1147.546776913024,0.00995135071449454
7,1148.6687924144694,0.00995135071449454
6,1149.771426945287,0.00995135071449454
5,1150.8552019098408,0.00995135071449454
4,1151.920620402336,0.00995135071449454
3,1152.9681680069048,0.00995135071449454
2,1153.9983135556733,0.00995135071449454
1,1155.0115098473882,0.00995135071449454
