,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
490,1,1464.4841269839371,1,1464.4841269839371,5.064555801425999e-06,1466.2037121303051,5.9608609865491405e-06,1466.640312801065,0.002077138972229423,3945.3747355773303,0.002074219788561104,3945.376639119793,0.002074688796680498,3945.3761665445436,1,1464.4841269839371,0.002,3945.8239328868635,0.002,2495.6892278662044
489,1,1509.9386724384738,1,1509.9386724384735,5.901003184625872e-06,1511.7224222778777,5.9608609865491405e-06,1512.1596741094072,0.0020858682676273884,4064.966411082932,0.002081685400073717,4064.9685523156077,0.0020833333333333333,4064.967928849993,1,1509.9386724384735,0.002,4065.518183740792,0.002,2571.3944943896186
488,1,1551.6053391051323,1,1551.6053391051323,5.587659275525701e-06,1553.444546875066,5.9608609865491405e-06,1553.885506230281,0.002094677812456466,4174.250273470209,0.0020893640168579823,4174.252761274615,0.0020920502092050207,4174.251875573513,1,1551.6053391051323,0.002,4174.915135887391,0.002,2640.586835375273
487,1,1590.0668775666632,1,1590.0668775666632,6.578242076232422e-06,1591.9661083790313,5.9608609865491405e-06,1592.4014290414239,0.0021035687830122107,4274.811979614388,0.0021011015202010873,4274.814531631224,0.0021008403361344537,4274.813664518158,1,1590.0668775666632,0.002,4275.600420676695,0.002,2704.269144806009
486,1,1625.7811632809419,1,1625.7811632809419,6.274299776399847e-06,1627.7333269119454,5.9608609865491405e-06,1628.1660010182006,0.0021125423780803724,4367.897401072791,0.0021100335003268536,4367.900017180871,0.002109704641350211,4367.899168012108,1,1625.7811632809419,0.002,4368.81988293754,0.002,2763.229405514261
485,1,1659.1144966142685,1,1659.1144966142685,5.996489611868297e-06,1661.113674320702,5.9608609865491405e-06,1661.546068940904,0.002121599819092458,4454.50323347766,0.002119043082831978,4454.505910840072,0.00211864406779661,4454.5050823470365,1,1659.1144966142685,0.002,4455.57019077872,0.002,2818.097998861483
484,1,1690.3644966142624,1,1690.3644966142624,5.717195836964265e-06,1692.4055162521367,5.9608609865491405e-06,1692.83969581852,0.002130742376206926,4535.439290493224,0.002128132883983935,4535.442026848483,0.002127659574468085,4535.4412217666495,1,1690.3644966142624,0.002,4536.661129826729,0.002,2869.387105142412
483,1,1719.776261320139,1,1719.776261320139,6.21585437737409e-06,1721.8599164653165,5.9608609865491405e-06,1722.2923453055096,0.002139971303955596,4611.372476020231,0.0021373054459766327,4611.3752695165385,0.002136752136752137,4611.374490693588,1,1719.776261320139,0.002,4612.759575628344,0.002,2917.5185156347957
482,1,1747.5540390979113,1,1747.5540390979113,5.1062109153610175e-06,1749.6706247640288,5.9608609865491405e-06,1750.1085704472562,0.0021492879131874893,4682.858541898753,0.002146563244246298,4682.8613909797405,0.002145922746781116,4682.860641448537,1,1747.5540390979113,0.002,4684.4212514964365,0.002,2962.843719079439
481,1,1773.8698285715907,1,1773.8698285715907,6.612342447956421e-06,1776.0266487499127,5.9608609865491405e-06,1776.460626439872,0.002158693534228676,4750.365488320346,0.002155908694331868,4750.36839163693,0.0021551724137931034,4750.367674674534,1,1773.8698285715907,0.002,4752.1141290275,0.002,3005.658702244171
480,1,1798.869828571586,1,1798.869828571586,6.57370175526111e-06,1801.0644825603101,5.9608609865491405e-06,1801.4949302000523,0.00216818952537431,4814.291114136735,0.0021653441583194427,4814.294070478416,0.0021645021645021645,4814.293389654937,1,1798.869828571586,0.002,4816.235978489351,0.002,3046.2150503465336
479,1,1822.6793523811052,1,1822.6793523811052,6.317444344279931e-06,1824.908481771332,5.9608609865491405e-06,1825.3369819421073,0.002177777273638299,4874.976388523148,0.0021749425725724534,4874.979394215108,0.002173913043478261,4874.978755983963,1,1822.6793523811052,0.002,4877.127740544678,0.002,3084.728404518443
478,1,1845.4066251083734,1,1845.4066251083734,6.311411351102944e-06,1847.6684876120048,5.9608609865491405e-06,1848.0951682147595,0.0021874581955263696,4932.715783626849,0.0021845900048761318,4932.718836887656,0.002183406113537118,4932.718246220931,1,1845.4066251083734,0.002,4935.08385894615,0.002,3121.3849971195386
477,1,1867.1457555431516,1,1867.1457555431516,5.710085232445924e-06,1869.4358178914795,5.9608609865491405e-06,1869.863738190811,0.0021972337378333845,4987.7653609873305,0.0021943317412698596,4987.768460155122,0.0021929824561403508,4987.767922315064,1,1867.1457555431516,0.002,4990.360366993074,0.002,3156.3467663300175
476,1,1887.9790888764808,1,1887.9790888764808,4.924569132135522e-06,1890.2923529767404,5.9608609865491405e-06,1890.7251598964638,0.0022071053784661096,5040.349173285216,0.0022040318517489955,5040.352321199123,0.0022026431718061676,5040.351837358193,1,1887.9790888764808,0.002,5043.181289309267,0.002,3189.7554052030746
475,1,1907.979088876477,1,1907.979088876477,4e-06,1910.3103624127673,5.9608609865491405e-06,1910.7520051947758,0.0022170746272910965,5090.664385741007,0.0022139513476843948,5090.667581174967,0.0022123893805309734,5090.667156986669,1,1907.979088876477,0.002,5093.743763265,0.002,3221.7356009066525
474,1,1927.2098581072426,1,1927.2098581072426,6.269764710454834e-06,1929.5681631121213,5.9608609865491405e-06,1930.008472272297,0.0022271430270092564,5138.885412629054,0.0022239322923791388,5138.888655674539,0.0022222222222222222,5138.88829589807,1,1927.2098581072426,0.002,5142.2221755098,0.002,3252.3976510338844
473,1,1945.7283766257574,1,1945.7283766257574,5.182011515866923e-06,1948.1080956459132,5.9608609865491405e-06,1948.5516261837404,0.0022373121540575926,5185.167287770067,0.002233787792848718,5185.170585443211,0.002232142857142857,5185.170288346024,1,1945.7283766257574,0.002,5188.771532480387,0.002,3281.839595411416
472,1,1963.5855194828966,1,1963.5855194828966,4e-06,1965.9811036091335,5.9608609865491405e-06,1966.432417870813,0.0022475836195379466,5229.648433149543,0.0022437683974348096,5229.651791605824,0.002242152466367713,5229.6515567607485,1,1963.5855194828966,0.002,5233.530229031892,0.002,3310.1489672275075
471,1,1980.826898793238,1,1980.826898793238,4.401299353580777e-06,1983.2392629546569,5.9608609865491405e-06,1983.6965274881486,0.002257959070174947,5272.452950187852,0.0022544005894228514,5272.456358446876,0.0022522522522522522,5272.456203020963,1,1980.826898793238,0.002,5276.6223397186,0.002,3337.404242241301
470,1,1997.4935654599012,1,1997.4935654599012,4.144030873495678e-06,1999.9211323296886,5.9608609865491405e-06,2000.3850671749178,0.0022684402017769173,5313.692529131588,0.002264525902274745,5313.695995409506,0.0022624434389140274,5313.695917846944,1,1997.4935654599012,0.002,5318.159528194325,0.002,3363.676046457072
469,1,2013.6225977179627,1,2013.6225977179627,4e-06,2016.0643006764356,5.9608609865491405e-06,2016.5351704761767,0.002279028716576108,5353.4680504781845,0.0022744513176705928,5353.471592657568,0.0022727272727272726,5353.4715822267235,1,2013.6225977179627,0.002,5358.242648644714,0.002,3389.0281690121465
468,1,2029.2475977179595,1,2029.2475977179595,4e-06,2031.7029324333782,5.9608609865491405e-06,2032.1804896671347,0.0022897263830507306,5391.870936177598,0.002288257338602987,5391.874483335832,0.00228310502283105,5391.874618619211,1,2029.2475977179595,0.002,5396.963096995541,0.002,3413.5184168009287
467,1,2044.399112869472,1,2044.399112869472,6.548477609037487e-06,2046.8759963774432,5.9608609865491405e-06,2047.3516177252536,0.002300535001475321,5428.984296106089,0.0022988520338801713,5428.987852626574,0.0022935779816513763,5428.988137429379,1,2044.399112869472,0.002,5434.403957392239,0.002,3437.199339610304
466,1,2059.1049952224103,1,2059.1049952224103,6.231640201025895e-06,2061.6016881849923,5.9608609865491405e-06,2062.0764482476307,0.0023114564132332848,5464.8839059405245,0.0023095688022705366,5464.887473671049,0.002304147465437788,5464.887914883901,1,2059.1049952224103,0.002,5470.640980079276,0.002,3460.118848617341
465,1,2073.3907095081217,1,2073.3907095081217,5.897752454579657e-06,2075.9055296740344,5.9608609865491405e-06,2076.380483951612,0.0023224925020131097,5499.639045336032,0.0023204078724549824,5499.642626133435,0.0023148148148148147,5499.643231210097,1,2073.3907095081217,0.002,5505.743419582283,0.002,3482.32074653005
464,1,2087.279598397008,1,2087.279598397008,5.541949844717806e-06,2089.8109011538313,5.9608609865491405e-06,2090.287102328098,0.002333645195047304,5533.313219689684,0.0023314278019955204,5533.316814602362,0.002325581395348837,5533.317592400889,1,2087.279598397008,0.002,5539.774756475791,0.002,3503.845184097357
463,1,2100.793111910519,1,2100.793111910519,5.0512834072980665e-06,2103.3389626135413,5.9608609865491405e-06,2103.8177853957554,0.002344916464395189,5565.96478436821,0.002340083084806459,5565.968445473359,0.002336448598130841,5565.969354443752,1,2100.793111910519,0.002,5572.793321614582,0.002,3524.7290549284075
462,1,2113.951006647359,1,2113.951006647359,4.4619862510004184e-06,2116.5093102054548,5.9608609865491405e-06,2116.992319224407,0.0023563083282704665,5597.6474868001105,0.002352227876125435,5597.651190756832,0.002347417840375587,5597.65226541408,1,2113.951006647359,0.002,5604.852838229184,0.002,3545.006338361863
461,1,2126.7715194678694,1,2126.7715194678694,4e-06,2129.340648366373,5.9608609865491405e-06,2129.8289678785045,0.0023678228524177795,5628.4109390684225,0.002364528983762244,5628.4146696400685,0.0023584905660377358,5628.415938069181,1,2126.7715194678694,0.002,5636.002894521736,0.002,3564.7083983774687
460,1,2139.271519467867,1,2139.271519467867,6.595784689367882e-06,2141.857976036481,5.9608609865491405e-06,2142.344625617669,0.0023794621515378696,5658.3010314290195,0.00237698669848536,5658.304776243151,0.002369668246445498,5658.306263367818,1,2139.271519467867,0.002,5666.289357187196,0.002,3583.8642451435626
459,1,2151.466641419084,1,2151.466641419084,5.985536755312407e-06,2154.0683637393436,5.9608609865491405e-06,2154.554950536179,0.0023912283907640214,5687.360295399464,0.002386268052454476,5687.364099374781,0.002380952380952381,5687.365773560334,1,2151.466641419084,0.002,5695.754734505003,0.002,3602.5007646684626
458,1,2163.371403323844,1,2163.371403323844,5.352104049345044e-06,2165.9863860548408,5.9608609865491405e-06,2166.4744822930093,0.002403123787193337,5715.628223622684,0.00239904028945811,5715.632063765697,0.0023923444976076554,5715.633962053559,1,2163.371403323844,0.002,5724.438496205329,0.002,3620.642921112279
457,1,2174.9993103005854,1,2174.9993103005854,4.34082662985875e-06,2177.624745965112,5.9608609865491405e-06,2178.1167461523237,0.0024151506114733095,5743.141552536762,0.0024112411527497084,5743.145425213588,0.002403846153846154,5743.14756608193,1,2174.9993103005854,0.002,5752.3773561414755,0.002,3638.3139355740145
456,1,2186.3629466642196,1,2186.3629466642196,6.650783031045056e-06,2189.003963022921,5.9608609865491405e-06,2189.4943452011826,0.002427311189447072,5769.934512922825,0.0024235904716261763,5769.938413891263,0.0024154589371980675,5769.940817256662,1,2186.3629466642196,0.002,5779.605522840222,0.002,3655.535444561842
455,1,2197.4740577753287,1,2197.4740577753287,5.615653308533099e-06,2200.127872581146,5.9608609865491405e-06,2200.6190423208423,0.0024396079038591467,5796.039052613901,0.002435704237815086,5796.042983856008,0.0024271844660194173,5796.045664275953,1,2197.4740577753287,0.002,5806.15492221311,0.002,3672.3276408554975
454,1,2208.343622992718,1,2208.343622992718,4.057401147424455e-06,2211.0064380949166,5.9608609865491405e-06,2211.5018332481286,0.0024520431961253136,5821.485034995911,0.002447954202681816,5821.488998188924,0.0024390243902439024,5821.491971427343,1,2208.343622992718,0.002,5832.055396059866,0.002,3688.7093990574367
453,1,2218.981920865056,1,2218.981920865056,5.674560927465306e-06,2221.6569981599296,5.9608609865491405e-06,2222.1530118643273,0.0024646195681686254,5846.300416391144,0.0024606641365156564,5846.30440809488,0.0024509803921568627,5846.307695972594,1,2218.981920865056,0.002,5857.334879454257,0.002,3704.6983877874145
452,1,2229.3985875317208,1,2229.3985875317208,5.146033488226628e-06,2232.0844983951547,5.9608609865491405e-06,2232.5822286831417,0.0024773395843236245,5870.511404963929,0.002473258107440091,5870.515426125193,0.0024630541871921183,5870.519047054792,1,2229.3985875317208,0.002,5882.019559652154,0.002,3720.311170190036
451,1,2239.6026691643715,1,2239.6026691643715,4e-06,2242.2967871226324,5.9608609865491405e-06,2242.7985433704994,0.0024902058733137855,5894.142603411039,0.0024860128013220227,5894.14665449779,0.0024752475247524753,5894.150628390224,1,2239.6026691643715,0.002,5906.134018784359,0.002,3735.5632941863623
450,1,2249.6026691643697,1,2249.6026691643697,4.117269776094334e-06,2252.3050249874764,5.9608609865491405e-06,2252.8104720123706,0.002503221130303355,5917.2171373826695,0.00249891817192563,5917.221218827837,0.0024875621890547263,5917.225566690889,1,2249.6026691643697,0.002,5929.7013622800005,0.002,3750.4693737002713
449,1,2259.4065907329955,1,2259.4065907329955,6.548348641853335e-06,2262.121731071948,5.9608609865491405e-06,2262.6260297484932,0.0025163881190280227,5939.756771312741,0.002511976199403796,5939.760883511798,0.0025,5939.765627496343,1,2259.4065907329955,0.002,5952.743334699319,0.002,3765.0431619213823
448,1,2269.0219753483784,1,2269.0219753483784,5.63520849813114e-06,2271.7478497033107,5.9608609865491405e-06,2272.2527693066954,0.0025297096740071576,5961.782013111267,0.0025251890195609355,5961.786156432727,0.002512562814070352,5961.791319867692,1,2269.0219753483784,0.002,5975.28042442853,0.002,3779.297617523381
447,1,2278.4559376125276,1,2278.4559376125276,4.287587125055296e-06,2281.189783290963,5.9608609865491405e-06,2281.6978159019113,0.002543188702841086,5983.3122089796925,0.0025385589221904826,5983.316383773892,0.0025252525252525255,5983.321991204575,1,2278.4559376125276,0.002,5997.331958497728,0.002,3793.244964635282
446,1,2287.715196871785,1,2287.715196871785,6.104465360333838e-06,2290.4601277418697,5.9608609865491405e-06,2290.9678989038007,0.002556828188599011,6004.365629446623,0.002552088349747072,6004.369836053043,0.0025380710659898475,6004.375913282603,1,2287.715196871785,0.002,6018.9161886192305,0.002,3806.8967472597064
445,1,2296.806105962692,1,2296.806105962692,5.626246613999211e-06,2299.5610155349127,5.9608609865491405e-06,2300.0693806254953,0.0025706311922974396,6024.959547581726,0.002565779896169351,6024.963786334965,0.002551020408163265,6024.970360469012,1,2296.806105962692,0.002,6040.050369404152,0.002,3820.263878743983
444,1,2305.734677391262,1,2305.734677391262,5.0134765435595174e-06,2308.498274708579,5.9608609865491405e-06,2309.0082825419245,0.00258460085547768,6045.110310225819,0.0025796363061567043,6045.114581460337,0.002564102564102564,6045.121680954605,1,2305.734677391262,0.002,6060.750829595258,0.002,3833.356686834135
443,1,2314.5066072158215,1,2314.5066072158215,4.178783401531608e-06,2317.2772815303497,5.9608609865491405e-06,2317.7903092082834,0.002598740413951365,6064.833402972314,0.002593660474559024,6064.8377070260685,0.002577319587628866,6064.845361737021,1,2314.5066072158215,0.002,6081.033037051223,0.002,3846.1849547766833
442,1,2323.1272968709923,1,2323.1272968709923,6.5490686706349755e-06,2325.908817809161,5.9608609865491405e-06,2326.4208701165685,0.0026130531601630904,6084.143509546342,0.002607855446041539,6084.147846763417,0.0025906735751295338,6084.156088001843,1,2323.1272968709923,0.002,6100.911658128677,0.002,3858.757958877132
441,1,2331.601873142177,1,2331.601873142177,5.570602369571245e-06,2334.392414832683,5.9608609865491405e-06,2334.9050996998603,0.0026275425021688595,6103.054566151378,0.002622224415049617,6103.058936883671,0.0026041666666666665,6103.0677974712,1,2331.601873142177,0.002,6120.40061203181,0.002,3871.0845028754725
440,1,2339.9352064755085,1,2339.9352064755085,4.07297296863042e-06,2342.732198898889,5.9608609865491405e-06,2343.2478756695855,0.00264221193182496,6121.579811286502,0.002636770725912676,6121.584215894616,0.002617801047120419,6121.593730223114,1,2339.9352064755085,0.002,6139.51312063274,0.002,3883.1729494570063
439,1,2348.131927786982,1,2348.131927786982,5.775149560913458e-06,2350.937871574657,5.9608609865491405e-06,2351.4538358497243,0.0026570650361007137,6139.731831479863,0.0026514978731916727,6139.736270333233,0.002631578947368421,6139.746474427079,1,2348.131927786982,0.002,6158.261754208145,0.002,3895.0312491802565
438,1,2356.1964439160124,1,2356.1964439160124,6.253810335799623e-06,2359.01187409598,5.9608609865491405e-06,2359.5273936534186,0.0026721055003533843,6157.522603333496,0.0026664095021777,6157.527076809865,0.0026455026455026454,6157.538008391117,1,2356.1964439160124,0.002,6176.658473487387,0.002,3906.666967071929
437,1,2364.132951852519,1,2364.132951852519,6.565937943244761e-06,2366.958131748903,5.9608609865491405e-06,2367.4727523312795,0.0026873371117408645,6174.963532230811,0.0026815094097107626,6174.9680407151,0.0026595744680851063,6174.97973927153,1,2364.132951852519,0.002,6194.714668363377,0.002,3918.087307111098
436,1,2371.945451852517,1,2371.945451852517,6.020828337395114e-06,2374.779384589504,5.9608609865491405e-06,2375.2939181065453,0.0027027637627740114,6192.0654880196025,0.002696801544985861,6192.070031902238,0.00267379679144385,6192.082538758269,1,2371.945451852517,0.002,6212.4411935790895,0.002,3929.2991348005266
435,1,2379.6377595448234,1,2379.6377595448234,5.467178630465238e-06,2382.4794755004514,5.9608609865491405e-06,2382.9947122998447,0.002718389455018833,6208.838837949707,0.00271229001069586,6208.843417624509,0.002688172043010753,6208.856776015072,1,2379.6377595448234,0.002,6229.848401668873,0.002,3940.308998001675
434,1,2387.213517120579,1,2387.213517120579,4.602812554431544e-06,2390.061651068724,5.9608609865491405e-06,2390.5787825354128,0.002734218302953581,6225.293477114966,0.0027301070128571085,6225.298070703428,0.002702702702702703,6225.312348123924,1,2387.213517120579,0.002,6246.946173404125,0.002,3951.1231461912407
433,1,2394.6762036877417,1,2394.6762036877417,4e-06,2397.5298017556806,5.9608609865491405e-06,2398.0496131110276,0.0027502545379892588,6241.438856622872,0.0027459757475110976,6241.443466745622,0.002717391304347826,6241.45870825733,1,2394.6762036877417,0.002,6263.7439459668185,0.002,3961.747548280613
432,1,2402.029144864211,1,2402.029144864211,6.072085825892504e-06,2404.89087279486,5.9608609865491405e-06,2405.4105346054457,0.002766502512660065,6257.2840096924665,0.0027620583789905308,6257.288636996313,0.00273224043715847,6257.304891778906,1,2402.029144864211,0.002,6280.250739051399,0.002,3972.187909125012
431,1,2409.275521675804,1,2409.275521675804,4.9473486181735266e-06,2412.143740431037,5.9608609865491405e-06,2412.6647327896544,0.0027829667049959245,6272.837575860554,0.0027783597115246645,6272.842221003578,0.0027472527472527475,6272.859540452422,1,2409.275521675804,0.002,6296.475179075127,0.002,3982.4496848362633
430,1,2416.41837881866,1,2416.41837881866,4e-06,2419.2917416124747,5.9608609865491405e-06,2419.815256901597,0.0027996517230799885,6288.107823458408,0.00279283180098717,6288.1125081857335,0.0027624309392265192,6288.130924921387,1,2416.41837881866,0.002,6312.425521659072,0.002,3992.5380970017823
429,1,2423.4606323397857,1,2423.4606323397857,4.330950574688971e-06,2426.3394561520954,5.9608609865491405e-06,2426.8650273381754,0.002816562309805577,6303.102670505114,0.002809593174474086,6303.107393240006,0.002777777777777778,6303.126965605381,1,2423.4606323397857,0.002,6328.109672525852,0.002,4002.458145902143
428,1,2430.4050767842286,1,2430.4050767842286,4.0528499949108275e-06,2433.2889115873895,5.9608609865491405e-06,2433.8168428130907,0.002833703347840116,6317.829704149422,0.0028265840165807585,6317.834465276334,0.002793296089385475,6317.8552521450465,1,2430.4050767842286,0.002,6343.535206946072,0.002,4012.214622810746
427,1,2437.2543918527203,1,2437.2543918527203,4e-06,2440.143077141034,5.9608609865491405e-06,2440.6733870244093,0.0028510798648076125,6332.296198779469,0.002843877757957819,6332.3009978104465,0.0028089887640449437,6332.323061514998,1,2437.2543918527203,0.002,6358.709387852768,0.002,4021.81212145099
426,1,2444.011148609476,1,2444.011148609476,4e-06,2446.904591779764,5.9608609865491405e-06,2447.4372348716292,0.002868697038696721,6346.509132908325,0.002861477535880349,6346.513968685851,0.002824858757062147,6346.537374912687,1,2444.011148609476,0.002,6373.639182731804,0.002,4031.255048679271
425,1,2450.6778152761417,1,2450.6778152761417,6.523876117716821e-06,2453.5788732136907,5.9608609865491405e-06,2454.110858258267,0.00288656020351421,6360.475204933244,0.002879324085469544,6360.480076395021,0.002840909090909091,6360.504893521124,1,2450.6778152761417,0.002,6388.331279386211,0.002,4040.5476344557333
424,1,2457.2567626445616,1,2457.2567626445616,6.214390984184176e-06,2460.1649368060107,5.9608609865491405e-06,2460.696631512702,0.002904674855184671,6374.200847857606,0.002897422794451591,6374.205753963761,0.002857142857142857,6374.232053234372,1,2457.2567626445616,0.002,6402.792100663319,0.002,4049.693941159025
423,1,2463.750269138067,1,2463.750269138067,5.883084459014124e-06,2466.6650542371535,5.9608609865491405e-06,2467.1968364570134,0.0029230466577204652,6387.6922430562945,0.002915779131070943,6387.697182792902,0.0028735632183908046,6387.725038426613,1,2463.750269138067,0.002,6417.027818225525,0.002,4058.6978722961544
422,1,2470.1605255483223,1,2470.1605255483223,5.5463956926252696e-06,2473.081427600118,5.9608609865491405e-06,2473.6136671508907,0.0029416814496683085,6400.955333158088,0.0029343986467362778,6400.960305539165,0.002890173410404624,6400.989794838363,1,2470.1605255483223,0.002,6431.044365438277,0.002,4067.563180653984
421,1,2476.4896394723714,1,2476.4896394723714,5.087329021076362e-06,2479.416048749785,5.9608609865491405e-06,2479.949234335302,0.002960585250848609,6413.995834112122,0.002953286978752846,6414.000838182137,0.0029069767441860465,6414.032041646898,1,2476.4896394723714,0.002,6444.847449442273,0.002,4076.2934759347736
420,1,2482.73963947237,1,2482.73963947237,4.524759918237336e-06,2485.670857263208,5.9608609865491405e-06,2486.2055695984304,0.0029797642694043003,6426.819246499589,0.0029724498529079837,6426.824281336426,0.0029239766081871343,6426.857282782033,1,2482.73963947237,0.002,6458.4425624711175,0.002,4084.8922319144626
419,1,2488.912478978542,1,2488.912478978542,4e-06,2491.84787030798,5.9608609865491405e-06,2492.3846292844496,0.0029992249091733043,6439.430866146566,0.002991893086054798,6439.435930864891,0.0029411764705882353,6439.470817543198,1,2488.912478978542,0.002,6471.834992470291,0.002,4093.3627931590536
418,1,2495.01003995415,1,2495.01003995415,4e-06,2497.949529590258,5.9608609865491405e-06,2498.4882981639676,0.003018973777402228,6451.835794089051,0.0030116225888861085,6451.840887844077,0.0029585798816568047,6451.877750568899,1,2495.01003995415,0.002,6485.029833068576,0.002,4101.708381331422
417,1,2501.0341363396915,1,2501.0341363396915,6.114509002271133e-06,2503.979779508167,5.9608609865491405e-06,2504.518392883354,0.0030390176928178168,6464.038945937117,0.003031644368449057,6464.044067928624,0.002976190476190476,6464.083001205365,1,2501.0341363396915,0.002,6498.031992948733,0.002,4109.932101118167
416,1,2506.9865172920713,1,2506.9865172920713,5.5139607982229166e-06,2509.937609902312,5.9608609865491405e-06,2510.4766652087487,0.0030593636940817494,6476.045060680951,0.0030519645307781305,6476.05021015761,0.0029940119760479044,6476.091312317345,1,2506.9865172920713,0.002,6510.846204660344,0.002,4118.036945803641
415,1,2512.8688702332465,1,2512.8688702332465,4.599640590874282e-06,2515.824427852192,5.9608609865491405e-06,2516.3648050792535,0.0030800190486330002,6487.8587089782495,0.0030726346952773334,6487.8638848724395,0.0030120481927710845,6487.907258580357,1,2512.8688702332465,0.002,6523.477032914231,0.002,4126.0258025160565
414,1,2518.6828237216173,1,2518.6828237216173,4e-06,2521.64219578196,5.9608609865491405e-06,2522.1844434826053,0.0031009912619604204,6499.4843009591095,0.003094538280227042,6499.4894955377285,0.0030303030303030303,6499.535254290624,1,2518.6828237216173,0.002,6535.928882394548,0.002,4133.901457168568
413,1,2524.429950158398,1,2524.429950158398,5.900661060386208e-06,2527.39485150626,5.9608609865491405e-06,2527.9371551655854,0.00312228808730848,6510.926093581617,0.0031134298724886443,6510.931326023226,0.003048780487804878,6510.97956072592,1,2524.429950158398,0.002,6548.206005121889,0.002,4141.666599116349
412,1,2530.111768340215,1,2530.111768340215,4.522865938701735e-06,2533.0808331835638,5.9608609865491405e-06,2533.6244611904244,0.0031439175461485417,6522.188197568834,0.0031364702173380245,6522.193452766721,0.003067484662576687,6522.244293087954,1,2530.111768340215,0.002,6560.312507397976,0.002,4149.323825549021
411,1,2535.729745868304,1,2535.729745868304,6.128689299630704e-06,2538.7043555999667,5.9608609865491405e-06,2539.2478313475945,0.0031658879012878066,6533.2745839553045,0.0031591124196368495,6533.279858026417,0.0030864197530864196,6533.333427054482,1,2535.729745868304,0.002,6572.252356360159,0.002,4156.875645636307
410,1,2541.285301423858,1,2541.285301423858,5.644710866729173e-06,2544.2649294524545,5.9608609865491405e-06,2544.808686434549,0.0031882077201355473,6544.189090269127,0.0031794138255973026,6544.1943978156105,0.003105590062111801,6544.2508049672015,1,2541.285301423858,0.002,6584.029386171707,0.002,4164.324484443324
409,1,2546.7798069183623,1,2546.7798069183623,5.3981238865474845e-06,2549.7641515873506,5.9608609865491405e-06,2550.3084004092666,0.0032108858540965406,6554.9354263735795,0.003201864817486467,6554.940766189432,0.003125,6555.000141679389,1,2546.7798069183623,0.002,6595.647303871972,0.002,4171.672686630739
408,1,2552.2145895270573,1,2552.2145895270573,5.42705939209866e-06,2555.2035950936706,5.9608609865491405e-06,2555.7483024267485,0.0032339314584690438,6565.517179990496,0.003224768670200091,6565.522551941246,0.0031446540880503146,6565.5850300854845,1,2552.2145895270573,0.002,6607.109694908525,0.002,4178.922519953785
407,1,2557.590933613078,1,2557.590933613078,4.497848515342511e-06,2560.5837360261453,5.9608609865491405e-06,2561.1296787660276,0.0032573540053711654,6575.937821925861,0.0032481235719786245,6575.943225302964,0.0031645569620253164,6576.008946353162,1,2557.590933613078,0.002,6618.420028371841,0.002,4186.076178573148
406,1,2562.910082549247,1,2562.910082549247,4.179291324564907e-06,2565.9063531797674,5.9608609865491405e-06,2566.453774654679,0.0032811632973072605,6586.200711016661,0.003271929098051472,6586.206144706493,0.0031847133757961785,6586.275254876837,1,2562.910082549247,0.002,6629.581661951518,0.002,4193.135786189701
405,1,2568.1732404439826,1,2568.1732404439826,5.951521280734731e-06,2571.1743673125698,5.9608609865491405e-06,2571.7217959973004,0.0033053694814157114,6596.309098816506,0.0032961861378111097,6596.314561402677,0.003205128205128205,6596.38721297021,1,2568.1732404439826,0.002,6640.597846631553,0.002,4200.103399014239
404,1,2573.3815737773148,1,2573.3815737773148,6.006393850748911e-06,2576.3875188719167,5.9608609865491405e-06,2576.934911013972,0.0033299830644294773,6606.266134036367,0.00332089683153522,6606.271623889873,0.0032258064516129032,6606.347975314169,1,2573.3815737773148,0.002,6651.471731141089,0.002,4206.981008582503
403,1,2578.536212952571,1,2578.536212952571,6.476319980113574e-06,2581.547266383781,5.9608609865491405e-06,2582.094251794256,0.003355014928396054,6616.074866755543,0.0033461206064975316,6616.080381739146,0.003246753246753247,6616.160598175147,1,2578.536212952571,0.002,6662.206366175676,0.002,4213.770544425093
402,1,2583.638253768897,1,2583.638253768897,5.9722366115385e-06,2586.653939069884,5.9608609865491405e-06,2587.2009157719112,0.003380476347192032,6625.738252416883,0.0033701153493301355,6625.743802036016,0.0032679738562091504,6625.828043408012,1,2583.638253768897,0.002,6672.804708403115,0.002,4220.473876601119
401,1,2588.688758819401,1,2588.688758819401,5.460572602218491e-06,2591.7086087205303,5.9608609865491405e-06,2592.255967125129,0.003406379003887571,6635.259155619281,0.0033976317799048776,6635.26472640235,0.003289473684210526,6635.353182256519,1,2588.688758819401,0.002,6683.269624266964,0.002,4227.09281810387
