,RLS-opt,T[RLS-opt],p-opt,T[p-opt],RLS-drift,t[RLS-drift],p-drift,T[p-drift],p-opt{>0},T[p-opt{>0}],p-drift{>0},T[p-drift{>0}]
359,1,2764.7587314919733,0.005146222353843235,6934.5591585559605,1,2764.7587314919733,0.005113046260183188,6934.566438308405,4e-06,2768.072553428289,5.9608609865491405e-06,2768.463122590836
358,1,2768.279858252536,0.005212960086819171,6939.786915755421,1,2768.279858252536,0.005178294391303428,6939.7942593702555,6.183193615165492e-06,2771.596030698993,5.9608609865491405e-06,2771.986515030613
357,1,2771.7763617490386,0.005281605070403386,6944.94350235862,1,2771.7763617490386,0.005245953236892455,6944.950909670611,5.342894350936219e-06,2775.0945320685682,5.9608609865491405e-06,2775.4852474933587
356,1,2775.24858397126,0.005352235995954087,6950.029780723136,1,2775.24858397126,0.005315966669448141,6950.037250369992,4.062388781832169e-06,2778.568248795612,5.9608609865491405e-06,2778.959662479001
355,1,2778.696859833328,0.005424935459089167,6955.04659243825,1,2778.696859833328,0.0053867562398464105,6955.054129494398,4.286904462734239e-06,2782.0180762266227,5.9608609865491405e-06,2782.4100954012624
354,1,2782.1215173675737,0.005499790168704671,6959.994758823748,1,2782.1215173675737,0.005460143788705878,6960.002364275441,4e-06,2785.44415784791,5.9608609865491405e-06,2785.836874781803
353,1,2785.522877911791,0.005576891167394837,6964.875081411433,1,2785.522877911791,0.005536830666704744,6964.882751932277,5.427519334059544e-06,2788.847419062232,5.9608609865491405e-06,2789.2403224377604
352,1,2788.9012562901685,0.005656334063814154,6969.688342410197,1,2788.9012562901685,0.005613385104087262,6969.696087335253,4.771045343601465e-06,2792.227440646094,5.9608609865491405e-06,2792.62075366295
351,1,2792.2569609881543,0.005738219277718865,6974.435305155555,1,2792.2569609881543,0.005693644094166604,6974.443124232289,4.103632167459112e-06,2795.584535510315,5.9608609865491405e-06,2795.978477402988
350,1,2795.5902943214874,0.005822652298609756,6979.116714544383,1,2795.5902943214874,0.005777944271508385,6979.12460258899,4e-06,2798.9192015967274,5.9608609865491405e-06,2799.3137964245816
349,1,2798.901552599632,0.005909743958688268,6983.733297455787,1,2798.901552599632,0.005863215040470629,6983.741258739538,6.1504805530405135e-06,2802.23247505899,5.9608609865491405e-06,2802.627007479205
348,1,2802.1910262838414,0.005999610721414392,6988.285763158769,1,2802.1910262838414,0.0059511341069575525,6988.29379975524,5.5322361931363796e-06,2805.5237309610566,5.9608609865491405e-06,2805.9184014613934
347,1,2805.4590001400497,0.006092374986557907,6992.774803707509,1,2805.4590001400497,0.006042477313652109,6992.7829151670285,4.527367171658372e-06,2808.793139096248,5.9608609865491405e-06,2809.1882635618695
346,1,2808.7057533868024,0.006188165413231049,6997.201094325014,1,2808.7057533868024,0.006134071437319111,6997.2092927770045,5.529423973524761e-06,2812.041614795054,5.9608609865491405e-06,2812.4368734156897
345,1,2811.9315598384146,0.006287117262350142,7001.565293775824,1,2811.9315598384146,0.006232581524079898,7001.573570724192,4.6027095823252516e-06,2815.2688308549427,5.9608609865491405e-06,2815.664505245623
344,1,2815.136688043542,0.0063893727602046795,7005.868044728487,1,2815.136688043542,0.006330806605958635,7005.876412622326,4e-06,2818.4751635230637,5.9608609865491405e-06,2818.871428000921
343,1,2818.3214014193377,0.006495081485178626,7010.109974108488,1,2818.3214014193377,0.006434322004576275,7010.118431593881,6.177203817564741e-06,2821.6617053048303,5.9608609865491405e-06,2822.057905491678
342,1,2821.4859583813623,0.006604400779789988,7014.291693442263,1,2821.4859583813623,0.006540494436880235,7014.300245981276,5.355952241072703e-06,2824.827820382169,5.9608609865491405e-06,2825.2241965189373
341,1,2824.6306124694115,0.006717496190639172,7018.413799192916,1,2824.6306124694115,0.006653685432427802,7018.422436768583,4.190649301288614e-06,2827.9736728833122,5.9608609865491405e-06,2828.370555000701
340,1,2827.755612469411,0.0068345419392706495,7022.476873088265,1,2827.755612469411,0.006767335487597257,7022.485604870012,6.619725698081233e-06,2831.100533321298,5.9608609865491405e-06,2831.4972300940112
339,1,2830.861202531522,0.006955721433804008,7026.481482441695,1,2830.861202531522,0.006885458892980331,7026.490310376619,6.003947102047516e-06,2834.2077813458086,5.9608609865491405e-06,2834.6044663132293
338,1,2833.947622284608,0.007081227790134809,7030.428180466452,1,2833.947622284608,0.007007707308283046,7030.437107790142,5.687613911762989e-06,2837.2957445492925,5.9608609865491405e-06,2837.692503644676
337,1,2837.015106947184,0.007211264446450038,7034.317506583711,1,2837.015106947184,0.007133342716647878,7034.326540477239,5.539865373297317e-06,2840.364706387848,5.9608609865491405e-06,2840.7615776577454
336,1,2840.063887434989,0.007346045778995867,7038.149986724965,1,2840.063887434989,0.007264471285210391,7038.159129214976,5.318482643804082e-06,2843.41488018267,5.9608609865491405e-06,2843.8119196126336
335,1,2843.0941904652914,0.007485797791763856,7041.926133629065,1,2843.0941904652914,0.0074011868899839465,7041.93538513324,6.076177044809609e-06,2846.446746879593,5.9608609865491405e-06,2846.843756564807
334,1,2846.106238658062,0.007630758861393568,7045.646447134217,1,2846.106238658062,0.007541972016175446,7045.655813074909,5.8018258200772004e-06,2849.4602615864187,5.9608609865491405e-06,2849.857311466321
333,1,2849.100250634109,0.007781180548004893,7049.311414465263,1,2849.100250634109,0.0076879689433155,7049.320898949698,5.575568000953802e-06,2852.455657795178,5.9608609865491405e-06,2852.8528032641007
332,3,2852.0534970795024,0.00793732847973361,7052.92151051636,3,2852.0534970795024,0.007837896390987933,7052.93112393447,5.529683701768532e-06,2855.433196499565,4.9959046853485115e-06,2855.8302118402185
331,3,2854.969941740215,0.008099483319240122,7056.477198129355,3,2854.969941740215,0.007996242519300187,7056.4869380573,5.563577934835848e-06,2858.3931083727293,5.897184713417099e-06,2858.7902036054757
330,3,2857.8530802130435,0.00826794182182934,7059.978928367724,3,2857.8530802130435,0.008159753037898964,7059.988800358086,4.099357565638301e-06,2861.3352485692694,5.086035991398301e-06,2861.7325756180867
329,3,2860.702622303727,0.008443017994991562,7063.4271407862925,3,2860.702622303727,0.008327945895065091,7063.437155228257,4e-06,2864.260148469052,6.658588160076309e-06,2864.658088654055
328,3,2863.5188653784244,0.0086250443708794,7066.822263696591,3,2863.5188653784244,0.0085047072321749,7066.832421054164,4e-06,2867.168031509463,4.6901124216249285e-06,2867.566127736368
327,3,2866.3025570347368,0.00881437340361667,7070.1647144277185,3,2866.3025570347368,0.00868976501789417,7070.175013696679,4.129886689395686e-06,2870.0591232802003,5.75350782395687e-06,2870.457580256066
326,3,2869.054276306115,0.009011379004741298,7073.4548995825835,3,2869.054276306115,0.008879244829806888,7073.465352858672,4.576387083849089e-06,2872.9336850794866,4e-06,2873.332016215881
325,3,2871.774543309901,0.009216458230885939,7076.693215289313,3,2871.774543309901,0.009075804216458191,7076.703832209185,5.618977836599433e-06,2875.7920307527993,4e-06,2876.190015525866
324,3,2874.463895635159,0.009430033139358364,7079.880047447519,3,2874.463895635159,0.009283846747995624,7079.890824368199,6.161644539328875e-06,2878.6342336078055,0.006978451342472911,2879.5299700791766
323,3,2877.1228612637005,0.00965255283293746,7083.0157719691115,3,2877.1228612637005,0.009498416829969028,7083.026718619505,6.6592192509601405e-06,2881.460463726645,0.007554081030474926,2882.618686243316
322,3,2879.7519514956557,0.009884495690457353,7086.100755013386,3,2879.7519514956557,0.009721815462102996,7086.111878111377,4e-06,2884.2702605873205,0.008038713803662952,2885.6745644965554
321,3,2882.3516665403217,0.01012637184907265,7089.135353215933,3,2882.3516665403217,0.009955392193465166,7089.146656898001,0.0071623315450401,2887.445768206062,0.008484260399407285,2888.686806120999
320,3,2884.9224961817085,0.010378725907071295,7092.119913911066,3,2884.9224961817085,0.010196549838544598,7092.131412338524,0.008753028655582126,2890.399445974644,0.008904369864592235,2891.6529293492385
319,3,2887.46491922296,0.01064213990669182,7095.054775347366,3,2887.46491922296,0.010448968572879955,7095.066475955318,0.009482305006882276,2893.315694611485,0.009310403669476008,2894.5724693193874
318,3,2889.9794038605182,0.010917236611292909,7097.940266895995,3,2889.9794038605182,0.010715370372605405,7097.952168436586,0.009973889985032023,2896.1878655623486,0.00970837234489847,2897.4453007187135
317,3,2892.4664080947796,0.01120468310842109,7100.776709251461,3,2892.4664080947796,0.01099111829373204,7100.788824076209,0.010391020214224101,2899.013668224495,0.010102242140626024,2900.271356165582
316,3,2894.9263799771165,0.011505194772811141,7103.564414624441,3,2894.9263799771165,0.011279014685801768,7103.576751629098,0.010793397675586158,2901.7926550477364,0.010495546257597311,2903.0506026752596
315,5,2897.3481634214927,0.011819539626852513,7106.303686926523,5,2897.3481634214927,0.011578726871245023,7106.316259364428,0.011194367885209807,2904.5248112596073,0.0108922704818958,2905.783038888015
314,5,2899.7310290822584,0.012148543141434709,7108.994821946538,5,2899.7310290822584,0.011894114724292746,7109.007634735264,0.011603873967405982,2907.210187547241,0.011291646711626743,2908.468708246838
313,5,2902.079024077304,0.012493093526334029,7111.638107518277,5,2902.079024077304,0.012222879851899874,7111.651173592526,0.012020255049576515,2909.8488522498064,0.01169687196940314,2911.1076722930948
312,5,2904.3927489355247,0.012854147567450926,7114.233823679577,5,2904.3927489355247,0.012567944636383954,7114.247151169391,0.012446656517927042,2912.44089249577,0.012109685306737705,2913.7000184882845
311,5,2906.6724760901448,0.013232737066112827,7116.782242822519,5,2906.6724760901448,0.012926869018724372,7116.795850430766,0.012882026077914449,2914.9864144177754,0.012532434226015491,2916.245851746326
310,5,2908.91899088491,0.013629975969972582,7119.283629834828,5,2908.91899088491,0.013303670383333487,7119.2975304300535,0.013329836960275595,2917.4855409645816,0.012964333428319569,2918.745302995003
309,5,2911.1329675432294,0.014047068261293538,7121.738242232329,5,2911.1329675432294,0.0137025133431567,7121.752438280758,0.013792354539479145,2919.9384091435636,0.013411467564752312,2921.1984978196783
308,5,2913.3150530520084,0.014485316709087679,7124.146330282581,5,2913.3150530520084,0.014115766303735823,7124.1608487898275,0.014269490444075161,2922.3451675602523,0.01387040204321627,2923.605598553485
307,5,2915.465898348854,0.014946132591993982,7126.508137119602,5,2915.465898348854,0.01455279016332146,7126.522986222871,0.014767431894776185,2924.7059741711455,0.014345796384660717,2925.9667575166563
306,5,2917.586123338694,0.015431046518352056,7128.823898849799,5,2917.586123338694,0.015011064898453204,7128.839096326959,0.015283401154482085,2927.020994391622,0.014838290776356568,2928.282143887862
305,7,2919.664889870667,0.01594172048739554,7131.093844649088,7,2919.664889870667,0.015492679925573544,7131.109408278466,0.01582072164704294,2929.2903992366723,0.015349860826726508,2930.5519298754116
304,7,2921.7054212436724,0.016479961357918918,7133.31819685123,7,2921.7054212436724,0.015999953392173603,7133.334143424135,0.01638207623118549,2931.5143637359656,0.01588246151886197,2932.7762919894967
303,7,2923.711585522561,0.01704773591596518,7135.497171027384,7,2923.711585522561,0.016531636893254684,7135.513527399615,0.016969716659049963,2933.6930654575904,0.01643864053842805,2934.9554078068845
302,7,2925.683213845855,0.017647187757609862,7137.630976056818,7,2925.683213845855,0.01709594930186954,7137.647753136557,0.017585819411670468,2935.8266831742944,0.017021022064745872,2937.089455770234
301,7,2927.62103337074,0.018280656242416697,7139.71981418875,7,2927.62103337074,0.017689020402487675,7139.737038253727,0.01823304164329603,2937.915395656764,0.017629018006336657,2939.1786245460257
300,7,2929.5259063251137,0.0189506977965252,7141.763881095068,7,2929.5259063251137,0.018314772415617225,7141.781576768823,0.01891216528360641,2939.9593806003395,0.01826809594282872,2941.223086821015
299,9,2931.3945848677627,0.01966010991458471,7143.763365913939,7,2931.3985127783026,0.018974317749050514,7143.781563895801,0.01963385092939895,2941.9588136105835,0.01893893467008462,2943.2230255595364
298,9,2933.222340755374,0.020411958226169785,7145.718451283905,9,2933.224805287593,0.019674204712182154,7145.737173680541,0.020391713346828627,2943.9138674279875,0.019647383761634423,2945.178607726356
297,9,2935.0138487605495,0.0212096070800716,7147.62931336828,9,2935.0153888042296,0.020411625194914258,7147.648599210933,0.021194953338275473,2945.82471112002,0.020392407878752565,2947.090015565441
296,9,2936.771219121225,0.022056754153820784,7149.496121869476,9,2936.773284311602,0.021197758211080695,7149.515991096792,0.022046641064565924,2947.6915094587566,0.021183518187867432,2948.9573999865615
295,9,2938.494467437478,0.02295746967997459,7151.319040032841,9,2938.496444757553,0.022025699179651175,7151.3395415329005,0.022949220586738567,2949.514422381979,0.022015424578217507,2950.7809469948584
294,11,2940.1786632315466,0.023916240975366956,7153.098224639629,9,2940.1866059083845,0.02290807920546976,7153.119388584362,0.023911505263077025,2951.2936045274078,0.022901192132997614,2952.5607917921457
293,11,2941.823432412902,0.024938023067692987,7154.8338259885495,11,2941.828915269931,0.023845451337449364,7154.855692976802,0.024935322303065895,2953.02920488329,0.02384078883999412,2954.2970958137307
292,11,2943.432998337064,0.02602829632444572,7156.525987865383,11,2943.437006928783,0.024841371833328022,7156.548604760795,0.026026431123442488,2954.721366467781,0.024838334495344266,2955.990007591853
291,11,2945.008458801945,0.027193132187722655,7158.174847500211,11,2945.013366915678,0.02590097469401423,7158.1982653842915,0.027190399147914903,2956.370226100269,0.025898602529408617,2957.6396697221057
290,13,2946.5419225654928,0.028439268207670638,7159.780535511631,11,2946.5550683186502,0.027031699306590825,7159.804804615447,0.028438424062756137,2957.9759141897316,0.027030541638652306,2959.24620816464
289,13,2948.0380828426096,0.02977419383395447,7161.343175837543,13,2948.047480557096,0.028239920775780684,7161.368349020607,0.029773837017856013,2959.5385545961635,0.028239221118815817,2960.8097527688387
288,13,2949.500391415573,0.031206248616565697,7162.862885652088,13,2949.5076923571933,0.0295291989914074,7162.889028672684,0.031206071478897115,2961.058264466625,0.02952880206253744,2962.330432499294
287,15,2950.920302026297,0.03274473472196183,7164.339775268522,13,2950.937300891866,0.030908216298725318,7164.366957168136,0.032744690439967736,2962.5351541143614,0.0309080016693946,2963.8083610269064
286,15,2952.3036295406873,0.03440004597110158,7165.773948028031,15,2952.316128775911,0.03238452785654218,7165.802246311053,0.0343998763183852,2963.9693268882106,0.03238442981506577,2965.243650143273
285,17,2953.649001653385,0.036183815913913224,7167.165500174928,15,2953.6641347859627,0.033969334188426924,7167.194994135392,0.03618481640518736,2965.3608790407197,0.03396928400054628,2966.636397981799
284,17,2954.955266214957,0.038109087815869504,7168.514520719185,17,2954.9694426113615,0.035671247969859696,7168.5453008752775,0.03811063883616152,2966.709899586681,0.03567122149165164,2967.9867047302473
283,19,2956.223353800432,0.040190509793371576,7169.8210912881505,17,2956.239712676046,0.03750369838595927,7169.853250996112,0.040191542395949686,2968.0164701546896,0.03750368827533178,2969.2946548425966
282,19,2957.4528605364785,0.04244455873084543,7171.085285970468,19,2957.468260211323,0.03947680059961936,7171.118933858331,0.04244435498086982,2969.2806648360042,0.03947679655473279,2970.560337703327
281,21,2958.6426180658787,0.04488979696246758,7172.307171156856,19,2958.6619680798754,0.041604576257777665,7172.342427149272,0.04488992329654031,2970.5025500219767,0.041604574807464066,2971.783830993421
280,23,2959.794219511583,0.04754716602950188,7173.48680538478,21,2959.812909973813,0.043903626991555776,7173.52379945034,0.047547400317836094,2971.6821842497393,0.043903626523381964,2972.9652032942367
279,23,2960.906369213153,0.05044032200456296,7174.624239197421,21,2960.9307569219827,0.04639167328984459,7174.663114271744,0.05044134986297145,2972.819618062662,0.0463916731220658,2974.1045181157233
278,25,2961.9783269222594,0.05359601687092573,7175.719515031469,23,2962.004393834575,0.049089494685671586,7175.7604259677,0.05359527343514293,2973.9148938966428,0.04908949463408135,2975.201829811725
277,27,2963.0110988466017,0.05704453007608735,7176.772667154912,25,2963.0355792871983,0.05202028763361627,7176.81578184891,0.0570454254852334,2974.9680460202253,0.052020287474848485,2976.257185693365
276,29,2964.0041986425003,0.06082015347034823,7177.783721683792,27,2964.0297652606523,0.055206937938640066,7177.829230586272,0.06082075548401634,2975.979100549091,0.05520693794938692,2977.270634430428
275,31,2964.957398533829,0.06496173112065667,7178.752696718709,27,2964.992556758632,0.05867743721934972,7178.800810669697,0.06496190642627177,2976.9480755840095,0.058677437383005904,2978.2422145134715
274,33,2965.870613091049,0.06951325255944485,7179.679602656483,29,2965.9106034116994,0.06246951573561489,7179.730538734829,0.06951201709625857,2977.8749815221104,0.0624695157340387,2979.171942578962
273,35,2966.743898793469,0.07452449340030233,7180.564442752945,31,2966.786976765378,0.06661274716425418,7180.6184551913875,0.0745231451075638,2978.759821618689,0.06661274716381914,2980.0598590355207
272,39,2967.5761344446023,0.08005169032485401,7181.40721403873,35,2967.616499835305,0.0711513680485805,7181.464573049153,0.08005264243141051,2979.6025929044285,0.0711513680494227,2980.9059768932907
271,41,2968.3682108682365,0.08615822742175981,7182.207908724587,37,2968.41192616551,0.07613384863470125,7182.268902964669,0.0861589859393127,2980.4032875903195,0.07613384863433179,2981.7103068088163
270,45,2969.119340573452,0.0929152969683758,7182.966516275578,39,2969.171873231324,0.08161255068479681,7183.031457933224,0.09291421287533741,2981.1618951414434,0.08161255085853265,2982.4728617769465
269,49,2969.829604967925,0.10040247922167352,7183.683026387371,43,2969.8821809846518,0.08765164176171562,7183.752238500991,0.10040203174713365,2981.8784052532183,0.08765164175460785,2983.1936423450925
268,53,2970.4990520919378,0.10870816213764169,7184.357433161667,45,2970.5618011138076,0.09431241883931053,7184.431272076109,0.10870808731935945,2982.55281202759,0.09431241883931053,2983.872675920205
267,57,2971.127423579199,0.1179296934479373,7184.98974085066,49,2971.1954798999236,0.10168384410736472,7185.06854846799,0.11793064025703247,2983.1851197167316,0.10168384410736472,2984.5099523121016
266,63,2971.7143829996594,0.12817312560494823,7185.57997161647,53,2971.787859689249,0.1098468106866206,7185.664107179605,0.12817280864305206,2983.7753504826237,0.1098468106866206,2985.1055110237344
265,69,2972.2601213182043,0.13955238213716464,7186.128175822595,59,2972.334485011004,0.11890764469623756,7186.2179728238625,0.13955224679582226,2984.3235546888877,0.11890764469623756,2985.6593766680166
264,75,2972.764648105677,0.15218764785511132,7186.6344454210275,63,2972.8476998778015,0.12898504136059552,7186.73019346376,0.15218867176074763,2984.82982428755,0.12898504135269295,2986.171597307963
263,83,2973.22799795517,0.16620277377686693,7187.09893099846,69,2973.3174818378593,0.14020976889706546,7187.200855553248,0.16620251649645917,2985.294309865187,0.14020976889706546,2986.6422593974808
262,89,2973.6502474027893,0.18172150152327052,7187.521862960172,75,2973.7459562477134,0.1527308008499582,7187.630088179759,0.181722131992207,2985.71724182722,0.1527308008499582,2987.0714920240594
261,99,2974.031504241941,0.19886236222486892,7187.903577121177,83,2974.1312311689976,0.16672427469443868,7188.018065601207,0.19886243948040588,2986.098955988616,0.16672427469443868,2987.4594694455864
260,109,2974.3725139161297,0.21773219955662598,7188.244544598367,91,2974.476346287821,0.1823819820822557,7188.365057086059,0.21773218304285932,2986.4399234663206,0.1823819820822557,2987.8064609305716
259,119,2974.6735362920735,0.23841840517053303,7188.545405323456,99,2974.7865601091066,0.19992558142679046,7188.671432460254,0.23841839981196442,2986.7407841920494,0.19992558142679046,2988.1128363049424
258,129,2974.9355620652286,0.2609801261776183,7188.8070037219695,109,2975.0525451979347,0.2196097709748853,7188.937698770794,0.2609799718960873,2987.0023825913586,0.2196097709748853,2988.3791026157387
257,143,2975.159521701894,0.28543888612743523,7189.030424167574,121,2975.2775473028805,0.24171787993767627,7189.164562022964,0.2854388083634583,2987.225803037912,0.24171787993767627,2988.605965868276
256,155,2975.3466866667386,0.3117692257777674,7189.217022817877,133,2975.467484082497,0.2665783533823476,7189.352968491721,0.31176886302812756,2987.4124016892993,0.2665783533823476,2988.794372337561
255,169,2975.49877167017,0.33989009904859696,7189.368451512688,147,2975.620081137568,0.2945631891565282,7189.504199164881,0.3398905823632163,2987.5638303852747,0.2945631891565282,2988.9456030114493
254,185,2975.617634429386,0.36965785888027397,7189.486668745399,163,2975.735857461228,0.32610506056781197,7189.619967841715,0.36965797418517177,2987.682047619144,0.32610506056781197,2989.0613716892444
253,201,2975.705534630767,0.40086178144328477,7189.573932478941,181,2975.81930803503,0.361712643867944,7189.702575485118,0.40086169212087946,2987.7693113537603,0.361712643867944,2989.143979333816
252,217,2975.7649183280178,0.433223289631016,7189.632769911225,201,2975.872663546486,0.40200230136303433,7189.755132102552,0.4332232114261066,2987.8281487868835,0.40200230136303433,2989.1965359525407
251,233,2975.7985430068925,0.4664004516094526,7189.665920286501,223,2975.9009938275817,0.4477468796627152,7189.78191784288,0.4664004506128691,2987.86129916269,0.4477468796627152,2989.2233216939817
250,250,2975.8092731050274,0.5000000000026593,7189.676248533129,249,2975.9077472961603,0.49999999999999956,7189.789006965271,0.49999999999851075,2987.871627409487,0.49999999999999956,2989.2304108168505
249,266,2975.7993338282354,0.533599900176859,7189.666629878689,281,2975.9051015381815,0.5603361959106922,7189.785568658007,0.5335994887065112,2987.8620087548825,0.5603361959106922,2989.226972508966
248,284,2975.7722546241166,0.5667858284211496,7189.6398085731535,315,2975.9036584674054,0.6315651682206486,7189.787119215658,0.5667857055263876,2987.835187448927,0.6315651682206486,2989.228523064893
247,300,2975.730457017484,0.5992037013474278,7189.598237074478,361,2975.946079951874,0.7205562543664384,7189.827410350576,0.5992036643140949,2987.793615949653,0.7205562543664384,2989.268814198034
246,316,2975.6760106429465,0.6306265492105817,7189.543904325975,500,2976.735857461228,1.0,7190.619967841715,0.630627171215378,2987.7392832004875,1.0,2990.0613716892444
245,330,2975.6101886741926,0.6610283925999875,7189.478160262028,500,2976.620081137568,1.0,7190.504199164881,0.6610284242479011,2987.67353913586,1.0,2989.9456030114493
244,346,2975.5335467052887,0.6906555181233185,7189.4015334427095,500,2976.467484082497,1.0,7190.352968491721,0.6906555698847251,2987.596912315901,1.0,2989.794372337561
243,360,2975.4455695958404,0.7200956551097949,7189.31351249807,500,2976.2775473028805,1.0,7190.164562022964,0.7200950166264999,2987.508891370666,1.0,2989.605965868276
242,376,2975.3444103234347,0.7503774589433199,7189.212206934147,500,2976.0525451979347,1.0,7189.937698770794,0.7503776925566559,2987.407585806158,1.0,2989.3791026157387
241,392,2975.226083556819,0.7832051750157738,7189.093678593568,500,2975.7865601091066,1.0,7189.671432460254,0.7832052407555435,2987.2890574650087,1.0,2989.1128363049424
240,412,2975.08309975382,0.8216427988965948,7188.950377561126,500,2975.476346287821,1.0,7189.365057086059,0.8216438113069071,2987.145756432006,1.0,2988.8064609305716
239,436,2974.899621696989,0.8723499368635396,7188.766756575737,500,2975.1312311689976,1.0,7189.018065601207,0.8723501307069589,2986.9621354459146,1.0,2988.4594694455864
238,477,2974.6360653333622,0.950010189204021,7188.50487107839,500,2974.7459562477134,1.0,7188.630088179759,0.9500111537467633,2986.700249946962,1.0,2988.0714920240594
237,500,2974.22799795517,1.0,7188.09893099846,500,2974.3174818378593,1.0,7188.200855553248,1.0,2986.294309865187,1.0,2987.6422593974808
236,500,2973.764648105677,1.0,7187.6344454210275,500,2973.8476998778015,1.0,7187.73019346376,1.0,2985.82982428755,1.0,2987.171597307963
235,500,2973.2601213182043,1.0,7187.128175822595,500,2973.334485011004,1.0,7187.2179728238625,1.0,2985.3235546888877,1.0,2986.6593766680166
234,500,2972.7143829996594,1.0,7186.57997161647,500,2972.787859689249,1.0,7186.664107179605,1.0,2984.7753504826237,1.0,2986.1055110237344
233,500,2972.127423579199,1.0,7185.98974085066,500,2972.1954798999236,1.0,7186.06854846799,1.0,2984.1851197167316,1.0,2985.5099523121016
232,500,2971.4990520919378,1.0,7185.357433161667,500,2971.5618011138076,1.0,7185.431272076109,1.0,2983.55281202759,1.0,2984.872675920205
231,500,2970.829604967925,1.0,7184.683026387371,500,2970.8821809846518,1.0,7184.752238500991,1.0,2982.8784052532183,1.0,2984.1936423450925
230,500,2970.119340573452,1.0,7183.966516275578,500,2970.171873231324,1.0,7184.031457933224,1.0,2982.1618951414434,1.0,2983.4728617769465
229,500,2969.3682108682365,1.0,7183.207908724587,500,2969.41192616551,1.0,7183.268902964669,1.0,2981.4032875903195,1.0,2982.7103068088163
228,500,2968.5761344446023,1.0,7182.40721403873,500,2968.616499835305,1.0,7182.464573049153,1.0,2980.6025929044285,1.0,2981.9059768932907
227,500,2967.743898793469,1.0,7181.564442752945,500,2967.786976765378,1.0,7181.6184551913875,1.0,2979.759821618689,1.0,2981.0598590355207
226,500,2966.870613091049,1.0,7180.679602656483,500,2966.9106034116994,1.0,7180.730538734829,1.0,2978.8749815221104,1.0,2980.171942578962
225,500,2965.957398533829,1.0,7179.752696718709,500,2965.992556758632,1.0,7179.800810669697,1.0,2977.9480755840095,1.0,2979.2422145134715
224,500,2965.0041986425003,1.0,7178.783721683792,500,2965.0297652606523,1.0,7178.829230586272,1.0,2976.979100549091,1.0,2978.270634430428
223,500,2964.0110988466017,1.0,7177.772667154912,500,2964.0355792871983,1.0,7177.81578184891,1.0,2975.9680460202253,1.0,2977.257185693365
222,500,2962.9783269222594,1.0,7176.719515031469,500,2963.004393834575,1.0,7176.7604259677,1.0,2974.9148938966428,1.0,2976.201829811725
221,500,2961.906369213153,1.0,7175.624239197421,500,2961.9307569219827,1.0,7175.663114271744,1.0,2973.819618062662,1.0,2975.1045181157233
220,500,2960.794219511583,1.0,7174.48680538478,500,2960.812909973813,1.0,7174.52379945034,1.0,2972.6821842497393,1.0,2973.9652032942367
219,500,2959.6426180658787,1.0,7173.307171156856,500,2959.6619680798754,1.0,7173.342427149272,1.0,2971.5025500219767,1.0,2972.783830993421
218,500,2958.4528605364785,1.0,7172.085285970468,500,2958.468260211323,1.0,7172.118933858331,1.0,2970.2806648360042,1.0,2971.560337703327
217,500,2957.223353800432,1.0,7170.8210912881505,500,2957.239712676046,1.0,7170.853250996112,1.0,2969.0164701546896,1.0,2970.2946548425966
216,500,2955.955266214957,1.0,7169.514520719185,500,2955.9694426113615,1.0,7169.5453008752775,1.0,2967.709899586681,1.0,2968.9867047302473
215,500,2954.649001653385,1.0,7168.165500174928,500,2954.6641347859627,1.0,7168.194994135392,1.0,2966.3608790407197,1.0,2967.636397981799
214,500,2953.3036295406873,1.0,7166.773948028031,500,2953.316128775911,1.0,7166.802246311053,1.0,2964.9693268882106,1.0,2966.243650143273
213,500,2951.920302026297,1.0,7165.339775268522,500,2951.937300891866,1.0,7165.366957168136,1.0,2963.5351541143614,1.0,2964.8083610269064
212,500,2950.500391415573,1.0,7163.862885652088,500,2950.5076923571933,1.0,7163.889028672684,1.0,2962.058264466625,1.0,2963.330432499294
211,500,2949.0380828426096,1.0,7162.343175837543,500,2949.047480557096,1.0,7162.368349020607,1.0,2960.5385545961635,1.0,2961.8097527688387
210,500,2947.5419225654928,1.0,7160.780535511631,500,2947.5550683186502,1.0,7160.804804615447,1.0,2958.9759141897316,1.0,2960.24620816464
209,500,2946.008458801945,1.0,7159.174847500211,500,2946.013366915678,1.0,7159.1982653842915,1.0,2957.370226100269,1.0,2958.6396697221057
208,500,2944.432998337064,1.0,7157.525987865383,500,2944.437006928783,1.0,7157.548604760795,1.0,2955.721366467781,1.0,2956.990007591853
207,500,2942.823432412902,1.0,7155.8338259885495,500,2942.828915269931,1.0,7155.855692976802,1.0,2954.02920488329,1.0,2955.2970958137307
206,500,2941.1786632315466,1.0,7154.098224639629,500,2941.1866059083845,1.0,7154.119388584362,1.0,2952.2936045274078,1.0,2953.5607917921457
205,500,2939.494467437478,1.0,7152.319040032841,500,2939.496444757553,1.0,7152.3395415329005,1.0,2950.514422381979,1.0,2951.7809469948584
204,500,2937.771219121225,1.0,7150.496121869476,500,2937.773284311602,1.0,7150.515991096792,1.0,2948.6915094587566,1.0,2949.9573999865615
203,500,2936.0138487605495,1.0,7148.62931336828,500,2936.0153888042296,1.0,7148.648599210933,1.0,2946.82471112002,1.0,2948.090015565441
202,500,2934.222340755374,1.0,7146.718451283905,500,2934.224805287593,1.0,7146.737173680541,1.0,2944.9138674279875,1.0,2946.178607726356
