,RLS-opt,T[RLS-opt],p-opt,T[p-opt],RLS-drift,t[RLS-drift],p-drift,T[p-drift],p-opt{>0},T[p-opt{>0}],p-drift{>0},T[p-drift{>0}]
388,1,2650.086089340357,0.003789452438846636,6747.223308614776,1,2650.086089340357,0.0037778700943755916,4468.550272753171,0.005111231574442007,5714.858758512783,5.9608609865491405e-06,2653.706047657567
387,1,2654.510868101418,0.0038230382939885353,6755.006948440679,1,2654.510868101418,0.0038104400914107887,4475.183808450182,0.005148055443840299,5722.280535935136,5.9608609865491405e-06,2658.134439568386
386,1,2658.8968330136977,0.003857304764272023,6762.682253356784,1,2658.8968330136977,0.0038437570290326076,4481.743996730744,0.005185457921845183,5729.606060142428,5.9608609865491405e-06,2662.523959749217
385,1,2663.2446591006533,0.0038922733524743873,6770.251023616428,1,2663.2446591006533,0.0038777428801436563,4488.23186890292,0.005223453985804696,5736.836794579832,5.9608609865491405e-06,2666.8752842304566
384,1,2667.5550039282384,0.003927966461726619,6777.715011218166,1,2667.5550039282384,0.003912436698897234,4494.648469746845,0.0052620591787773665,5743.974163250379,5.9608609865491405e-06,2671.1890715589575
383,1,2671.828508201742,0.003964407413165809,6785.075921510121,1,2671.828508201742,0.003947853391721474,4500.994804810906,0.00530128963810174,5751.019552051327,5.9608609865491405e-06,2675.465963395754
382,1,2676.065796337334,0.004001620528975624,6792.335414724968,1,2676.065796337334,0.003985257404220477,4507.2726006034845,0.005341162125687629,5757.974310053479,5.9608609865491405e-06,2679.706585088464
381,1,2680.2674770096023,0.004039631159328629,6799.49510744906,1,2680.2674770096023,0.004022634215518429,4513.48214035606,0.0053816940602090975,5764.839750726122,5.9608609865491405e-06,2683.9115462196405
380,1,2684.434143676268,0.004078465739570996,6806.556574028924,1,2684.434143676268,0.004060835459627071,4519.6244487715185,0.005422903551338621,5771.617153110387,5.9608609865491405e-06,2688.0814411322726
379,1,2688.5663750812255,0.00411815184511705,6813.521347918212,1,2688.5663750812255,0.004099877019228443,4525.700400950019,0.005464809436192828,5778.30776294344,5.9608609865491405e-06,2692.216849433572
378,1,2692.664735736962,0.004158718249371047,6820.390922968,1,2692.664735736962,0.004139778480668224,4531.710845829803,0.005507431318164399,5784.91279373589,5.9608609865491405e-06,2696.3183364781157
377,1,2696.729776387368,0.004200194984896577,6827.166754663175,1,2696.729776387368,0.004180562976875205,4537.656603406674,0.005550789608294515,5791.43342780463,5.9608609865491405e-06,2700.3864538313424
376,1,2700.762034451883,0.004242613407986186,6833.850261307488,1,2700.762034451883,0.004225590445116179,4543.540146422447,0.0055949055694220545,5797.870817263208,5.9608609865491405e-06,2704.421739714368
375,1,2704.7620344518823,0.004286006266814604,6840.442825159709,1,2704.7620344518823,0.004268223921364908,4549.360143678789,0.005639801363292772,5804.226084971683,5.9608609865491405e-06,2708.4247194309996
374,1,2708.730288420136,0.0043304077734006245,6846.945793523193,1,2708.730288420136,0.004311829803609316,4555.117731465287,0.005685500100894151,5810.500325447832,5.9608609865491405e-06,2712.3959057778125
373,1,2712.6672962941507,0.004375853679579198,6853.360479791026,1,2712.6672962941507,0.004355394876418976,4560.813129315562,0.005732025896242204,5816.694605741415,5.9608609865491405e-06,2716.3357994380744
372,1,2716.5735462941498,0.00442238135719822,6859.688164448831,1,2716.5735462941498,0.004401286825318992,4566.447740418593,0.005779403923926193,5822.809966273199,5.9608609865491405e-06,2720.2448893602923
371,1,2720.4495152863974,0.00447002988277929,6865.930096037196,1,2720.4495152863974,0.004448273016573177,4572.022094822817,0.005827660480697118,5828.847421640244,5.9608609865491405e-06,2724.123653122075
370,1,2724.2956691325503,0.004518840126890317,6872.087492075521,1,2724.2956691325503,0.004496393078562577,4577.536848324069,0.005876823051456115,5834.807961388926,5.9608609865491405e-06,2727.9725572800107
369,1,2728.112463025679,0.004568854848463451,6878.1615399491475,1,2728.112463025679,0.004546283370591641,4582.992864671134,0.005926920379981421,5840.69255075707,5.9608609865491405e-06,2731.792057706187
368,1,2731.900341813557,0.004620118794349631,6884.1533977613335,1,2731.900341813557,0.004596769651434643,4588.3904341041425,0.005977982544820937,5846.5021313865045,5.9608609865491405e-06,2735.582599911959
367,1,2735.659740309797,0.004672678804380148,6890.064195151736,1,2735.659740309797,0.004648744065279909,4593.730287775686,0.006030041040773626,5852.237622007203,5.9608609865491405e-06,2739.344619359556
366,1,2739.3910835933784,0.004726583922224991,6895.895034082855,1,2739.3910835933784,0.004702210263650788,4599.013022360921,0.006083128866436612,5857.899919094256,5.9608609865491405e-06,2743.0785417620527
365,1,2743.0947872970814,0.0047818855123091045,6901.646989595964,1,2743.0947872970814,0.004757065777107379,4604.239164334516,0.006137280618357994,5863.489897498634,5.9608609865491405e-06,2746.784783372232
364,1,2746.771257885316,0.004838637383225015,6907.321110537808,1,2746.771257885316,0.004810025166823363,4609.408123072521,0.006192532592365965,5869.008411052877,5.9608609865491405e-06,2750.463751260831
363,1,2750.4208929218116,0.00489689591781716,6912.918420259415,1,2750.4208929218116,0.0048678032967034044,4614.5218311631115,0.006248922892706138,5874.456293152588,5.9608609865491405e-06,2754.1158435846287
362,1,2754.044081327608,0.0049567202103985375,6918.439917288352,1,2754.044081327608,0.004927092549414358,4619.580442799641,0.006306491549692842,5879.834357314635,5.9608609865491405e-06,2757.741449844823
361,1,2757.641203629766,0.005018172211422623,6923.886575975458,1,2757.641203629766,0.004988079449846646,4624.584462943219,0.0063652806466357546,5885.143397712977,5.9608609865491405e-06,2761.3409511361087
360,1,2761.212632201194,0.005081316885954727,6929.259347117386,1,2761.212632201194,0.005049854986359896,4629.534071053083,0.006425334464463958,5890.384189695171,5.9608609865491405e-06,2764.9147203868683
359,1,2764.7587314919733,0.005146222353843235,6934.5591585559605,1,2764.7587314919733,0.005113046260183188,4634.429686648356,0.006486699603825514,5895.557490269069,5.9608609865491405e-06,2768.463122590836
358,1,2768.279858252536,0.005212960086819171,6939.786915755421,1,2768.279858252536,0.005178294391303428,4639.271817442482,0.006549425179696147,5900.664038582895,5.9608609865491405e-06,2771.986515030613
357,1,2771.7763617490386,0.005281605070403386,6944.94350235862,1,2771.7763617490386,0.005245953236892455,4644.060972835206,0.006613562974663938,5905.704556375732,5.9608609865491405e-06,2775.4852474933587
356,1,2775.24858397126,0.005352235995954087,6950.029780723136,1,2775.24858397126,0.005315966669448141,4648.797579377812,0.0066791676312279395,5910.679748412737,5.9608609865491405e-06,2778.959662479001
355,1,2778.696859833328,0.005424935459089167,6955.04659243825,1,2778.696859833328,0.0053867562398464105,4653.481667838462,0.006746296855647998,5915.590302901501,5.9608609865491405e-06,2782.4100954012624
354,1,2782.1215173675737,0.005499790168704671,6959.994758823748,1,2782.1215173675737,0.005460143788705878,4658.11378316994,0.006815011639197007,5920.436891890633,5.9608609865491405e-06,2785.836874781803
353,1,2785.522877911791,0.005576891167394837,6964.875081411433,1,2785.522877911791,0.005536830666704744,4662.694437025524,0.006885376498490953,5925.220171651072,5.9608609865491405e-06,2789.2403224377604
352,1,2788.9012562901685,0.005656334063814154,6969.688342410197,1,2788.9012562901685,0.005613385104087262,4667.223364677912,0.0069574597367935065,5929.940783040575,5.9608609865491405e-06,2792.62075366295
