,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
3976,1,15103.832711018396,1,15103.832711018396,6.25e-08,15105.71495983677,0.9999940391390134,,0.00025294353370327243,40965.06630474941,0.0002529880180457964,40965.31681787229,0.00025290844714213456,40965.066549983945,1,15103.832711018396,0.00025,40965.42691404464,0.00025,25896.97254210264
3975,1,15263.83271101846,1,15263.83271101846,6.25e-08,15265.73471132353,0.9999940391390134,,0.00025307182518874487,41395.965190402625,0.0002531628160784287,41396.21573127647,0.00025303643724696357,41395.96543982574,1,15263.83271101846,0.00025,41396.357627093865,0.00025,26169.39252363489
3974,1,15417.678864864674,1,15417.678864864674,6.25e-08,15419.599847366117,0.9999940391390134,,0.00025320025792946883,41810.13398087189,0.0002533374942814872,41810.3845823033,0.00025316455696202533,41810.134234387246,1,15417.678864864674,0.00025,41810.55959003243,0.00025,26431.237148948134
3973,1,15565.827013012879,1,15565.827013012879,6.25e-08,15567.76626540484,0.9999940391390134,,0.0002533288321724368,42208.81193376732,0.0002535120541861232,42209.06263892175,0.00025329280648429586,42208.81219128888,1,15565.827013012879,0.00025,42209.27206000753,0.00025,26683.28983495587
3972,1,15708.684155870076,1,15708.684155870076,6.25e-08,15710.641016725693,0.9999940391390134,,0.00025345754816524536,42593.10552908661,0.0002536864973170851,42593.35639010121,0.00025342118601115053,42593.10579053729,1,15708.684155870076,0.00025,42593.60151654505,0.00025,26926.25006100104
3971,1,15846.615190352886,1,15846.615190352886,6.25e-08,15848.589043860942,0.9999940391390134,,0.00025358640615603836,42964.00678336856,0.00025386082519564376,42964.25786016064,0.0002535496957403651,42964.00704867936,1,15846.615190352886,0.00025,42964.53997570444,0.00025,27160.744946452047
3970,1,15979.948523686275,1,15979.948523686275,6.25e-08,15981.938795089627,0.9999940391390134,,0.00025371540639359137,43322.40851148723,0.00025403503933856496,43322.659870725576,0.0002536783358701167,43322.4087805967,1,15979.948523686275,0.00025,43322.980251874214,0.00025,27387.33889869937
3969,1,16108.98078175084,1,16108.98078175084,6.25e-08,16110.986933373466,0.9999940391390134,,0.00025384454912724116,43669.11712686672,0.0002542091412555625,43669.36884107973,0.0002538071065989848,43669.11739972028,1,16108.98078175084,0.00025,43669.72875798766,0.00025,27606.541705023756
3968,1,16233.980781750888,1,16233.980781750888,6.25e-08,16236.002309521513,0.9999940391390134,,0.00025397383460693196,44004.86344166266,0.0002543831324514766,44005.11558846125,0.00025393600812595224,44004.86371821201,1,16233.980781750888,0.00025,44005.516305704754,0.00025,27818.81536010992
3967,1,16355.19290296306,1,16355.19290296306,6.25e-08,16357.229333360181,0.9999940391390134,,0.0002541032630831948,44330.31183055223,0.0002545570144282674,44330.56449194994,0.00025406504065040653,44330.31211075471,1,16355.19290296306,0.00025,44331.00726920297,0.00025,28024.579859088593
3966,1,16472.839961786634,1,16472.839961786634,6.25e-08,16474.890849142954,0.9999940391390134,,0.000254232834807158,44646.06804690807,0.00025473078868205597,44646.3213087254,0.0002541942043721403,44646.068330726215,1,16472.839961786634,0.00025,44646.80740135175,0.00025,28224.218138660515
3965,1,16587.125676072395,1,16587.125676072395,6.25e-08,16589.190600187325,0.9999940391390134,,0.00025436255003055566,44952.68592237566,0.00025490445670179614,44952.939873715,0.000254323499491353,44952.68620977717,1,16587.125676072395,0.00025,44953.470533290565,0.00025,28418.080312345613
3964,1,16698.23678718355,1,16698.23678718355,6.25e-08,16700.315351200978,0.9999940391390134,,0.00025449240900572294,45250.67313595465,0.00025507801997318375,45250.92786873644,0.0002544529262086514,45250.67342691142,1,16698.23678718355,0.00025,45251.50434351015,0.00025,28606.487317503143
3963,1,16806.3448952917,1,16806.3448952917,6.25e-08,16808.4367238072,0.9999940391390134,,0.0002546224119855781,45540.49620347345,0.00025525147997611486,45540.75181202618,0.0002545824847250509,45540.49649796194,1,16806.3448952917,0.00025,45541.375347328074,0.00025,28789.734069511265
3962,1,16911.60805318648,1,16911.60805318648,6.25e-08,16913.71279055375,0.9999940391390134,,0.0002547525592236529,45822.584810555105,0.0002554248381881646,45822.84139125055,0.00025471217524197657,45822.58510855558,1,16911.60805318648,0.00025,45823.51322985438,0.00025,28968.092200922943
3961,1,17014.172155750624,1,17014.172155750624,6.25e-08,17016.289464561636,0.9999940391390134,,0.0002548828509741045,46097.335590073875,0.0002555980960784744,46097.593241002614,0.00025484199796126404,46097.33589157037,1,17014.172155750624,0.00025,46098.31462344876,0.00025,29141.812449448058
3960,1,17114.172155750664,1,17114.172155750664,6.25e-08,17116.301715467795,0.9999940391390134,,0.000255013287491668,46365.11542743044,0.0002551292889039674,46365.37310060753,0.00025497195308516065,46365.1157324106,1,17114.172155750664,0.00025,46366.146412995746,0.00025,29311.12674743777
3959,1,17211.73313136046,1,17211.73313136046,6.25e-08,17213.874637082063,0.9999940391390134,,0.0002551438690317089,46626.264362744114,0.00025523719953747016,46626.52205317689,0.00025510204081632655,46626.26467119885,1,17211.73313136046,0.00025,46627.348638097414,0.00025,29476.250056553698
3958,1,17306.97122659859,1,17306.97122659859,6.25e-08,17309.124387942153,0.9999940391390134,,0.0002552745958502038,46881.09814754648,0.00025534553239992496,46881.355847679864,0.00025523226135783564,46881.09845946981,1,17306.97122659859,0.00025,46882.23704976694,0.00025,29637.381984024054
3957,1,17399.99448241258,1,17399.99448241258,6.25e-08,17402.159022501746,0.9999940391390134,,0.0002554054682037117,47129.91050418485,0.00025545428612697304,47130.16820878901,0.0002553626149131767,47129.91081957389,1,17399.99448241258,0.00025,47131.10536983235,0.00025,29794.708210963086
3956,1,17490.90357332171,1,17490.90357332171,6.25e-08,17493.079227865415,0.9999940391390134,,0.00025553648634944845,47372.975128475366,0.0002555634593626737,47373.23283440262,0.0002554931016862545,47372.97544732998,1,17490.90357332171,0.00025,47374.227293589705,0.00025,29948.40175838146
3955,1,17579.792462210633,1,17579.792462210633,6.25e-08,17581.978978664087,0.9999940391390134,,0.0002556676505452274,47610.54746983899,0.00025567305076024414,47610.80517581161,0.0002556237218813906,47610.54779216186,1,17579.792462210633,0.00025,47611.85826993933,0.00025,30098.62411252883
3954,1,17666.748983949798,1,17666.748983949798,6.25e-08,17668.946120748416,0.9999940391390134,,0.0002557989610494935,47842.86631794479,0.00025578305898048487,47843.124024363155,0.0002557544757033248,47842.8666437412,1,17666.748983949798,0.00025,47844.237088028975,0.00025,30245.526227916554
3953,1,17751.855366928554,1,17751.855366928554,6.25e-08,17754.062892787097,0.9999940391390134,,0.0002559304181212872,48070.15522056084,0.0002558934826925931,48070.41292932972,0.00025588536335721597,48070.15554983852,1,17751.855366928554,0.00025,48071.58729510517,0.00025,30389.24942363589
3952,1,17835.18870026192,1,17835.18870026192,6.25e-08,17837.406393532034,0.9999940391390134,,0.00025606202202028505,48292.62375371282,0.0002560043205746561,48292.88146808338,0.0002560163850486431,48292.62408648213,1,17835.18870026192,0.00025,48294.118466671585,0.00025,30529.92618630968
3951,1,17916.821353323176,1,17916.821353323176,6.25e-08,17919.04900140338,0.9999940391390134,,0.000256193773006813,48510.4686622343,0.00025611557131221066,48510.72638666061,0.00025614754098360657,48510.46899850786,1,17916.821353323176,0.00025,48512.02734703968,0.00025,30667.680891110223
3950,1,17996.821353323205,1,17996.821353323205,6.25e-08,17999.05875211608,0.9999940391390134,,0.0002563256713417876,48723.874886262376,0.0002562272336008689,48724.13262627075,0.00025627883136852895,48723.87522605506,1,17996.821353323205,0.00025,48725.49887582393,0.00025,30802.63045067531
3949,1,18075.25272587226,1,18075.25272587226,6.25e-08,18077.4996792842,0.9999940391390134,,0.00025645771728678403,48933.016487095745,0.00025633930614345977,48933.27424916606,0.0002564102564102564,48933.01683042464,1,18075.25272587226,0.00025,48934.707113800585,0.00025,30934.884900405104
3948,1,18152.175802795366,1,18152.175802795366,6.25e-08,18154.432122274837,0.9999940391390134,,0.0002565899111039877,49138.05748402886,0.00025645178765086417,49138.315275485904,0.0002565418163160595,49138.057830913196,1,18152.175802795366,0.00025,49139.81607974136,0.00025,31064.547927480413
3947,1,18227.647500908603,1,18227.647500908603,6.25e-08,18229.91300501922,0.9999940391390134,,0.00025672225305621143,49339.15261223862,0.00025656467684333017,49339.41044115328,0.0002566735112936345,49339.15296269983,1,18227.647500908603,0.00025,49340.980508300665,0.00025,31191.71734997365
3946,1,18301.721574982705,1,18301.721574982705,6.25e-08,18303.996089007953,0.9999940391390134,,0.0002568547434069391,49536.44801049717,0.0002566779724491903,49536.705885596,0.00025680534155110427,49536.44836455863,1,18301.721574982705,0.00025,49538.34653772796,0.00025,31316.485551597594
3945,1,18374.448847710006,1,18374.448847710006,6.25e-08,18376.73220328669,0.9999940391390134,,0.0002569873824202688,49730.081846364694,0.00025679167320501824,49730.33977694726,0.00025693730729701953,49730.082204051745,1,18374.448847710006,0.00025,49732.05233506092,0.00025,31438.939876931574
3944,1,18445.877419138607,1,18445.877419138607,6.25e-08,18448.169453916507,0.9999940391390134,,0.0002571201703609211,49920.1848855617,0.00025690577785558884,49920.44288142522,0.0002570694087403599,49920.18524690175,1,18445.877419138607,0.00025,49922.228665497714,0.00025,31559.16299135957
3943,1,18516.05285773513,1,18516.05285773513,6.25e-08,18518.353415060526,0.9999940391390134,,0.00025725310749428635,50106.881011396435,0.00025702028515345716,50107.13908276655,0.000257201646090535,50106.881376418816,1,18516.05285773513,0.00025,50108.999411824356,0.00025,31677.233209434875
3942,1,18585.01837497653,1,18585.01837497653,6.25e-08,18587.327303597565,0.9999940391390134,,0.0002573861940864027,50290.287699414075,0.0002571351938615043,50290.54585688149,0.0002573340195573855,50290.28806814998,1,18585.01837497653,0.00025,50292.48204906396,0.00025,31793.22479493738
3941,1,18652.814985146048,1,18652.814985146048,6.25e-08,18655.132138938035,0.9999940391390134,,0.0002575194304039044,50470.51645182112,0.0002572505027488623,50470.774706283824,0.00025746652935118434,50470.516824303646,1,18652.814985146048,0.00025,50472.78807890124,0.00025,31907.208235502236
3940,1,18719.48165181274,1,18719.48165181274,6.25e-08,18721.80688952182,0.9999940391390134,,0.00025765281671415283,50647.67319570821,0.0002573662105941012,50647.93155831838,0.00025759917568263783,50647.67357197223,1,18719.48165181274,0.00025,50650.02342790515,0.00025,32019.250494362983
3939,1,18785.05542230457,1,18785.05542230457,6.25e-08,18787.38860730815,0.9999940391390134,,0.00025778635328508183,50821.85864863118,0.0002574823161836922,50822.117130746534,0.0002577319587628866,50821.8590287134,1,18785.05542230457,0.00025,50824.28881311031,0.00025,32129.415241459767
3938,1,18849.571551336852,1,18849.571551336852,6.25e-08,18851.91255141953,0.9999940391390134,,0.0002579200403853395,50993.168654710316,0.00025759881831269755,50993.42726784958,0.00025786487880350697,50993.16903864931,1,18849.571551336852,0.00025,50995.680078115976,0.00025,32237.76306590991
3937,1,18913.06361482894,1,18913.06361482894,6.25e-08,18915.412301972625,0.9999940391390134,,0.00025805387828416274,51161.6944940547,0.00025771571578478035,51161.953249856946,0.00025799793601651185,51161.69488189085,1,18913.06361482894,0.00025,51164.288502510615,0.00025,32344.351671615812
3936,1,18975.563614828967,1,18975.563614828967,6.25e-08,18977.919865016127,0.9999940391390134,,0.00025818786725151035,51327.52316801299,0.0002578330074108981,51327.7820782001,0.0002581311306143521,51327.52355978842,1,18975.563614828967,0.00025,51330.20108712252,0.00025,32449.23605759082
3935,1,19037.10207636745,1,19037.10207636745,6.25e-08,19039.4657693965,0.9999940391390134,,0.00025832200755795324,51490.73766248168,0.0002579506920109302,51490.996738824215,0.00025826446280991736,51490.73805824031,1,19037.10207636745,0.00025,51493.50081732819,0.00025,32552.468684413983
3934,1,19097.708136973535,1,19097.708136973535,6.25e-08,19100.07915628534,0.9999940391390134,,0.0002584562994747513,51651.41719126586,0.0002580687684133651,51651.676445551704,0.00025839793281653745,51651.417591053316,1,19097.708136973535,0.00025,51654.266906413075,0.00025,32654.09962807455
3933,1,19157.409629510872,1,19157.409629510872,6.25e-08,19159.787862025692,0.9999940391390134,,0.0002585907432738162,51809.63742127866,0.0002581872354537524,51809.89686528437,0.0002585315408479835,51809.637825142294,1,19157.409629510872,0.00025,51812.575020771095,0.00025,32754.176722335622
3932,1,19216.23315892266,1,19216.23315892266,6.25e-08,19218.618494886618,0.9999940391390134,,0.0002587253392277213,51965.47068118198,0.00025830609197752827,51965.73032664653,0.0002586652871184687,51965.47108917086,1,19216.23315892266,0.00025,51968.4974885453,0.00025,32852.74569062974
3931,1,19274.204173415437,1,19274.204173415437,6.25e-08,19276.596506255926,0.9999940391390134,,0.00025886008760970456,52118.986154908125,0.0002584253368373095,52119.2460135092,0.0002587991718426501,52118.986567073174,1,19274.204173415437,0.00025,52122.10349314972,0.00025,32949.85026839698
3930,1,19331.347030558318,1,19331.347030558318,6.25e-08,19333.74625674767,0.9999940391390134,,0.00025899498869369264,52270.25006135894,0.0002585449688943072,52270.510144690845,0.0002589331952356292,52270.25047775273,1,19331.347030558318,0.00025,52273.459252968176,0.00025,33045.53231668449
3929,1,19387.685058727355,1,19387.685058727355,6.25e-08,19390.091077654175,0.9999940391390134,,0.0002591300427542323,52419.32582144961,0.0002586649870169288,52419.58614100329,0.00025906735751295336,52419.32624212642,1,19387.685058727355,0.00025,52422.6281883983,0.00025,33139.831927746134
3928,1,19443.24061428293,1,19443.24061428293,6.25e-08,19445.65332813058,0.9999940391390134,,0.00025926525006663754,52566.27421355222,0.0002587853900834681,52566.5347806974,0.0002592016588906169,52566.27463856812,1,19443.24061428293,0.00025,52569.67107729515,0.00025,33232.787523308776
3927,1,19498.0351348309,1,19498.0351348309,6.25e-08,19500.45444846265,0.9999940391390134,,0.0002594006109067949,52711.15351829286,0.0002589061769790617,52711.41434426127,0.00025933609958506224,52711.15394770562,1,19498.0351348309,0.00025,52714.64619976819,0.00025,33324.43594610809
3926,1,19552.08918888498,1,19552.08918888498,6.25e-08,19554.51500973536,0.9999940391390134,,0.0002595361255513364,52854.01965356475,0.0002590273465975967,52854.280749435224,0.0002594706798131811,52854.02008743386,1,19552.08918888498,0.00025,52857.60947319452,0.00025,33414.81254523933
3925,1,19605.422522218334,1,19605.422522218334,6.25e-08,19607.854760190305,0.9999940391390134,,0.00025967179427754895,52994.92630054077,0.00025914889784173114,52995.18767722573,0.00025960539979231567,52994.92673892751,1,19605.422522218334,0.00025,52998.61457823135,0.00025,33503.95125581829
3924,1,19658.054101165726,1,19658.054101165726,6.25e-08,19660.492668533203,0.9999940391390134,,0.0002598076173634066,53133.92502139549,0.0002592708296200023,53134.186689628565,0.00025974025974025974,53133.925464362845,1,19658.054101165726,0.00025,53137.71307653805,0.00025,33591.88467340123
3923,1,19710.002153113797,1,19710.002153113797,6.25e-08,19712.44696442931,0.9999940391390134,,0.0002599435950875617,53271.065369382944,0.0002593931408513415,53271.32733970805,0.0002598752598752599,53271.06581699564,1,19710.002153113797,0.00025,53274.95452085408,0.00025,33678.64412357243
3922,1,19761.28420439587,1,19761.28420439587,6.25e-08,19763.7351764029,0.9999940391390134,,0.00026007972772936226,53406.39499185838,0.00025951583046236726,53406.65727461967,0.00026001040041601667,53406.39544418286,1,19761.28420439587,0.00025,53410.38655802046,0.00025,33764.2597270709
3921,1,19811.917115788296,1,19811.917115788296,6.25e-08,19814.374167338094,0.9999940391390134,,0.0002602160155688356,53539.959726779256,0.00025963889738609943,53540.22233211228,0.00026014568158168577,53539.960183883806,1,19811.917115788296,0.00025,53544.05502548102,0.00025,33848.76046079533
3920,1,19861.917115788317,1,19861.917115788317,6.25e-08,19864.380167760846,0.9999940391390134,,0.0002603524588867338,53671.80369317526,0.0002597623405667183,53672.06663099891,0.0002602811035918792,53671.8041551298,1,19861.917115788317,0.00025,53676.0040417523,0.00025,33932.17421499604
3919,1,19911.299831837718,1,19911.299831837718,6.25e-08,19913.768807066524,0.9999940391390134,,0.00026048905796447266,53801.9693760335,0.00025988615895309176,53802.23265604311,0.00026041666666666666,53801.96984290979,1,19911.299831837718,0.00025,53806.27609130883,0.00025,34014.52784693664
3918,1,19960.080319642617,1,19960.080319642617,6.25e-08,19962.555142843354,0.9999940391390134,,0.0002606258130841436,53930.49770600802,0.00026001035150473024,53930.76133766906,0.0002605523710265763,53930.49817787963,1,19960.080319642617,0.00025,53934.91210429254,0.00025,34095.8472312837
3917,1,20008.273090726976,1,20008.273090726976,6.25e-08,20010.75368842938,0.9999940391390134,,0.00026076272452856144,54057.428134327274,0.00026013491718776365,54057.692126869966,0.00026068821689259646,54057.42861126953,1,20008.273090726976,0.00025,54061.951531420375,0.00025,34176.157307460795
3916,1,20055.892138346044,1,20055.892138346044,6.25e-08,20058.378438829146,0.9999940391390134,,0.00026089979258126026,54182.79870324308,0.0002602598549764605,54183.06306565759,0.0002608242044861763,54182.799185333104,1,20055.892138346044,0.00025,54187.43241443314,0.00025,34255.4821241839
3915,1,20102.950961875475,1,20102.950961875475,6.25e-08,20105.442895105854,0.9999940391390134,,0.0002610370175264609,54306.64611233532,0.0002603851638528677,54306.91085336774,0.00026096033402922753,54306.64659965208,1,20102.950961875475,0.00025,54311.391452400254,0.00025,34333.844881377074
3914,1,20149.46258978247,1,20149.46258978247,6.25e-08,20151.960087355394,0.9999940391390134,,0.0002611743996490848,54429.00578096186,0.0002605108428080236,54429.27090911067,0.0002610966057441253,54429.00627358609,1,20149.46258978247,0.00025,54433.864064169604,0.00025,34411.26796965115
3913,1,20195.439601276743,1,20195.439601276743,6.25e-08,20197.942596359997,0.9999940391390134,,0.0002613119392347389,54549.91190711921,0.00026063689084007224,54550.177430632546,0.00026123301985370953,54549.91240513354,1,20195.439601276743,0.00025,54554.88444722843,0.00025,34487.77300751356
3912,1,20240.894146731305,1,20240.894146731305,6.25e-08,20243.402574011598,0.9999940391390134,,0.0002614496365698118,54669.39752295904,0.00026076330695501665,54669.6634498322,0.00026136957658128593,54669.39802644788,1,20240.894146731305,0.00025,54674.485633219534,0.00025,34563.380876463954
3911,1,20285.83796695604,1,20285.83796695604,6.25e-08,20288.35176258779,0.9999940391390134,,0.00026158749194130597,54787.494547185626,0.00026089009016677113,54787.760885159296,0.0002615062761506276,54787.4950562353,1,20285.83796695604,0.00025,54792.69954033895,0.00025,34638.11175411817
3910,1,20330.2824114005,1,20330.2824114005,6.25e-08,20332.801512956914,0.9999940391390134,,0.00026172550563701965,54904.23383454245,0.00026101723949707473,54904.50059110132,0.00026164311878597594,54904.23434924111,1,20330.2824114005,0.00025,54909.55702282246,0.00025,34711.98514549193
3909,1,20374.238455356564,1,20374.238455356564,6.25e-08,20376.762801782865,0.9999940391390134,,0.00026186367794543605,55019.64522257975,0.0002611447539766999,55019.91240495137,0.0002617801047120419,55019.645743017405,1,20374.238455356564,0.00025,55025.08791771311,0.00025,34785.019912565775
3908,1,20417.716716226147,1,20417.716716226147,6.25e-08,20420.246247794847,0.9999940391390134,,0.0002620020091557353,55133.75757588009,0.00026127263264228876,55134.02519103458,0.00026191723415400735,55133.75810214875,1,20417.716716226147,0.00025,55139.321089086996,0.00025,34857.23430224306
3907,1,20460.727468914338,1,20460.727468914338,6.25e-08,20463.262127182395,0.9999940391390134,,0.00026214049955789565,55246.598827906615,0.0002614008745402559,55246.86688255629,0.0002620545073375262,55246.59936010017,1,20460.727468914338,0.00025,55252.28446990131,0.00025,34928.645972804894
3906,1,20503.280660403718,1,20503.280660403718,6.25e-08,20505.820388171578,0.9999940391390134,,0.00026227914944254723,55358.19602062515,0.0002615294787225736,55358.46452122462,0.00026219192448872575,55358.19655883941,1,20503.280660403718,0.00025,55364.005101616385,0.00025,34999.27201895797
3905,1,20545.38592356163,1,20545.38592356163,6.25e-08,20547.930664833926,0.9999940391390134,,0.00026241795910103896,55468.57534204087,0.0002616584442513185,55468.84429478749,0.00026232948583420777,55468.575886373554,1,20545.38592356163,0.00025,55474.50917173254,0.00025,35069.12899556395
3904,1,20587.05259022831,1,20587.05259022831,6.25e-08,20589.602290176255,0.9999940391390134,,0.0002625569288255375,55577.76216177986,0.00026178777019509925,55578.03157261461,0.00026246719160104987,55577.762712330725,1,20587.05259022831,0.00025,55583.82204937169,0.00025,35138.232940133086
3903,1,20628.28970363039,1,20628.28970363039,6.25e-08,20630.84430855568,0.9999940391390134,,0.0002626960589088255,55685.78106483696,0.0002619174556296812,55686.05093944529,0.0002626050420168067,55685.78162170773,1,20628.28970363039,0.00025,55691.96831902492,0.00025,35206.59939415826
