,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
3815,1,31983.139136534774,1,31983.139136534774,4.938271604938272e-08,31986.54092568388,0.9999940391390134,,0.00032482337152105726,84128.16038832781,0.00031928480204342275,84128.00094318447,1,31983.139136534774,0.00022222222222222223,84390.7715179942,0.00022222222222222223,53348.59148579378
3814,1,31989.69890329861,1,31989.69890329861,4.938271604938272e-08,31993.101199097746,0.9999940391390134,,0.0003250484186749307,84141.82040251966,0.0003194888178913738,84141.66224761811,1,31989.69890329861,0.00022222222222222223,84405.17812953332,0.00022222222222222223,53357.69879006258
3813,1,31996.24912163921,1,31996.24912163921,4.938271604938272e-08,31999.651923027362,0.9999940391390134,,0.0003252739922131894,84155.45426455155,0.00031969309462915604,84155.29740765903,1,31996.24912163921,0.00022222222222222223,84419.55959875758,0.00022222222222222223,53366.79020032949
3812,1,32002.78981931362,1,32002.78981931362,4.938271604938272e-08,32006.193125232883,0.9999940391390134,,0.00032550009255173987,84169.06204967164,0.0003198976327575176,84168.90649857999,1,32002.78981931362,0.00022222222222222223,84433.91600078552,0.00022222222222222223,53375.86576408149
3811,1,32009.321023958026,1,32009.321023958026,4.938271604938272e-08,32012.72483335356,0.9999940391390134,,0.000325726720096862,84182.64383279871,0.0003201024327784891,84182.489595325,1,32009.321023958026,0.00022222222222222223,84448.24741040709,0.00022222222222222223,53384.925528597974
3810,1,32015.84276308845,1,32015.84276308845,4.938271604938272e-08,32019.24707490847,0.9999940391390134,,0.00032595387529550147,84196.19968852439,0.00032030749519538755,84196.04677251105,1,32015.84276308845,0.00022222222222222223,84462.55390208593,0.00022222222222222223,53393.96954095192
3809,1,32022.35506410147,1,32022.35506410147,4.938271604938272e-08,32025.759877297223,0.9999940391390134,,0.00032618155855611736,84209.7296911147,0.0003205128205128205,84209.57810443017,1,32022.35506410147,0.00022222222222222223,84476.83554996102,0.00022222222222222223,53402.997848011204
3808,1,32028.857954274867,1,32028.857954274867,4.938271604938272e-08,32032.26326780065,0.9999940391390134,,0.00032640977028867177,84223.23391451221,0.00032071840923669016,84223.08366505132,1,32028.857954274867,0.00022222222222222223,84491.0924278488,0.00022222222222222223,53412.010496439645
3807,1,32035.35146076836,1,32035.35146076836,4.938271604938272e-08,32038.757273581476,0.9999940391390134,,0.00032663851093021196,84236.71243233798,0.00032092426187419767,84236.56352802215,1,32035.35146076836,0.00022222222222222223,84505.32460924465,0.00022222222222222223,53421.00753269829
3806,1,32041.835610624257,1,32041.835610624257,4.938271604938272e-08,32045.241921685018,0.9999940391390134,,0.00032686778091702245,84250.16531789309,0.0003211303789338471,84250.01776667072,1,32041.835610624257,0.00022222222222222223,84519.53216732515,0.00022222222222222223,53429.98900304646
3805,1,32048.310430768128,1,32048.310430768128,4.938271604938272e-08,32051.71723903984,0.9999940391390134,,0.0003270975806565235,84263.59264416076,0.00032133676092544985,84263.44645400767,1,32048.310430768128,0.00022222222222222223,84533.7151749498,0.00022222222222222223,53438.95495354314
3804,1,32054.7759480095,1,32054.7759480095,4.938271604938272e-08,32058.183252458446,0.9999940391390134,,0.00032732791058666963,84276.994483808,0.0003215434083601286,84276.84966272782,1,32054.7759480095,0.00022222222222222223,84547.87370466259,0.00022222222222222223,53447.90543004788
3803,1,32061.23218904249,1,32061.23218904249,4.938271604938272e-08,32064.63998863792,0.9999940391390134,,0.0003275587711516348,84290.37090918767,0.00032175032175032174,84290.22746521205,1,32061.23218904249,0.00022222222222222223,84562.00782869416,0.00022222222222222223,53456.84047822208
3802,1,32067.679180446492,1,32067.679180446492,4.938271604938272e-08,32071.087474160613,0.9999940391390134,,0.00032779016275551805,84303.72199234,0.0003219575016097875,84303.579933529,1,32067.679180446492,0.00022222222222222223,84576.11761896341,0.00022222222222222223,53465.76014353009
3801,1,32074.116948686824,1,32074.116948686824,4.938271604938272e-08,32077.52573549477,0.9999940391390134,,0.0003280220858715672,84317.04780499451,0.00032216494845360824,84316.907139437,1,32074.116948686824,0.00022222222222222223,84590.20314707926,0.00022222222222222223,53474.664471240314
3800,1,32080.545520115385,1,32080.545520115385,4.938271604938272e-08,32083.954798995233,0.9999940391390134,,0.0003282545408933774,84330.34841857196,0.0003223726627981947,84330.2091543858,1,32080.545520115385,0.00022222222222222223,84604.26448434264,0.00022222222222222223,53483.553506426404
3799,1,32086.964920971295,1,32086.964920971295,4.938271604938272e-08,32090.374690904024,0.9999940391390134,,0.00032848752829856795,84343.62390418585,0.0003225806451612903,84343.48604951821,1,32086.964920971295,0.00022222222222222223,84618.30170174784,0.00022222222222222223,53492.4272939683
3798,1,32093.375177381542,1,32093.375177381542,4.938271604938272e-08,32096.785437351045,0.9999940391390134,,0.0003287210484903007,84356.87433264437,0.00032278889606197545,84356.737895672,1,32093.375177381542,0.00022222222222222223,84632.31486998468,0.00022222222222222223,53501.28587855336
3797,1,32099.776315361614,1,32099.776315361614,4.938271604938272e-08,32103.187064354683,0.9999940391390134,,0.00032895510193625823,84370.09977445194,0.00032299741602067185,84369.96476338162,1,32099.776315361614,0.00022222222222222223,84646.3040594401,0.00022222222222222223,53510.129304677466
3796,1,32106.168360816147,1,32106.168360816147,4.938271604938272e-08,32109.57959782243,0.9999940391390134,,0.0003291896890718562,84383.30029981116,0.0003232062055591467,84383.16672287969,1,32106.168360816147,0.00022222222222222223,84660.26934019975,0.00022222222222222223,53518.95761664608
3795,1,32112.551339539543,1,32112.551339539543,4.938271604938272e-08,32115.96306355156,0.9999940391390134,,0.00032942481033393616,84396.4759786243,0.0003234152652005175,84396.34384409906,1,32112.551339539543,0.00022222222222222223,84674.21078204994,0.00022222222222222223,53527.77085857537
3794,1,32118.925277216582,1,32118.925277216582,4.938271604938272e-08,32122.33748722973,0.9999940391390134,,0.0003296604661759286,84409.62688049524,0.00032362459546925567,84409.49619667428,1,32118.925277216582,0.00022222222222222223,84688.12845447903,0.00022222222222222223,53536.56907439325
3793,1,32125.290199423078,1,32125.290199423078,4.938271604938272e-08,32128.70289443558,0.9999940391390134,,0.0003298966570371375,84422.75307473105,0.0003238341968911917,84422.6238499435,1,32125.290199423078,0.00022222222222222223,84702.02242667942,0.00022222222222222223,53545.35230784044
3792,1,32131.646131626458,1,32131.646131626458,4.938271604938272e-08,32135.059310639357,0.9999940391390134,,0.0003301333833890428,84435.85463034366,0.0003240440699935191,84435.72687294969,1,32131.646131626458,0.00022222222222222223,84715.89276754898,0.00022222222222222223,53554.1206024716
3791,1,32137.993099186388,1,32137.993099186388,4.938271604938272e-08,32141.40676120355,0.9999940391390134,,0.00033037064565151817,84448.93161605147,0.00032425421530479895,84448.8053344428,1,32137.993099186388,0.00022222222222222223,84729.7395456929,0.00022222222222222223,53562.87400165623
3790,1,32144.331127355388,1,32144.331127355388,4.938271604938272e-08,32147.745271383497,0.9999940391390134,,0.00033060844429918065,84461.98410028122,0.0003244646333549643,84461.85930288126,1,32144.331127355388,0.00022222222222222223,84743.56282942527,0.00022222222222222223,53571.61254857988
3789,1,32150.660241279424,1,32150.660241279424,4.938271604938272e-08,32154.07486632795,5.9608609865491405e-06,,0.0003308467797655202,84475.01215116929,0.0003246753246753247,84474.88884643346,1,32150.660241279424,0.00022222222222222223,84757.36268677072,0.00022222222222222223,53580.336286245074
3788,1,32156.98046599851,1,32156.98046599851,4.938271604938272e-08,32160.3955710797,5.9608609865491405e-06,,0.0003310856525177441,84488.01583656376,0.0003248862897985705,84487.89403297947,1,32156.98046599851,0.00022222222222222223,84771.13918546605,0.00022222222222222223,53589.045257472375
3787,1,32163.29182644731,1,32163.29182644731,4.938271604938272e-08,32166.70741057619,5.9608609865491405e-06,,0.00033132506301967985,84500.99522402567,0.00032509752925877764,84500.87493011274,1,32163.29182644731,0.00022222222222222223,84784.89239296173,0.00022222222222222223,53597.739504901416
3786,1,32169.5943474557,1,32169.5943474557,4.938271604938272e-08,32173.010409650047,5.9608609865491405e-06,,0.00033156501171586735,84513.95038083073,0.00032530904359141186,84513.83160514163,1,32169.5943474557,0.00022222222222222223,84798.62237642372,0.00022222222222222223,53606.41907099193
3785,1,32175.888053749393,1,32175.888053749393,4.938271604938272e-08,32179.30459302974,5.9608609865491405e-06,,0.00033180549907804084,84526.8813739711,0.0003255208333333333,84526.76412509101,1,32175.888053749393,0.00022222222222222223,84812.3292027349,0.00022222222222222223,53615.08399802469
3784,1,32182.1729699505,1,32182.1729699505,4.938271604938272e-08,32185.589985340113,5.9608609865491405e-06,,0.00033204652553785977,84539.7882701567,0.0003257328990228013,84539.67255670384,1,32182.1729699505,0.00022222222222222223,84826.01293849673,0.00022222222222222223,53623.734328102546
3783,1,32188.449120578105,1,32188.449120578105,4.938271604938272e-08,32191.866611102963,5.9608609865491405e-06,,0.0003322880915978399,84552.67113581699,0.0003259452411994785,84552.55696644264,1,32188.449120578105,0.00022222222222222223,84839.67365003075,0.00022222222222222223,53632.370103151465
3782,1,32194.716530048845,1,32194.716530048845,4.938271604938272e-08,32198.13449473766,5.9608609865491405e-06,,0.00033253019769671473,84565.53003710242,0.00032615786040443573,84565.41742049137,1,32194.716530048845,0.00022222222222222223,84853.31140338023,0.00022222222222222223,53640.99136492142
3781,1,32200.97522267749,1,32200.97522267749,4.938271604938272e-08,32204.39366056166,5.9608609865491405e-06,,0.0003327728443047873,84578.36503988606,0.00032637075718015666,84578.25398475655,1,32200.97522267749,0.00022222222222222223,84866.92626431175,0.00022222222222222223,53649.59815498749
3780,1,32207.22522267748,1,32207.22522267748,4.938271604938272e-08,32210.644132791112,5.9608609865491405e-06,,0.0003330160318841156,84591.17620976508,0.00032658393207054214,84591.06672486907,1,32207.22522267748,0.00022222222222222223,84880.5182983165,0.00022222222222222223,53658.190514750735
3779,1,32213.46655416152,1,32213.46655416152,4.938271604938272e-08,32216.885935541388,5.9608609865491405e-06,,0.00033325976092495215,84603.96361206229,0.000326797385620915,84603.85570618586,1,32213.46655416152,0.00022222222222222223,84894.0875706121,0.00022222222222222223,53666.7684854392
3778,1,32219.699241142116,1,32219.699241142116,4.938271604938272e-08,32223.11909282765,5.9608609865491405e-06,,0.0003335040318676461,84616.72731182781,0.0003270111183780249,84616.62099379087,1,32219.699241142116,0.00022222222222222223,84907.63414614389,0.00022222222222222223,53675.332108108814
3777,1,32225.92330753215,1,32225.92330753215,4.938271604938272e-08,32229.343628565453,5.9608609865491405e-06,,0.0003337488451945401,84629.46737384025,0.0003272251308900524,84629.36265249715,1,32225.92330753215,0.00022222222222222223,84921.15808958668,0.00022222222222222223,53683.88142364448
3776,1,32232.138777145396,1,32232.138777145396,4.938271604938272e-08,32235.559566571224,5.9608609865491405e-06,,0.00033399420138006204,84642.18386260861,0.0003274394237066143,84642.0807468479,1,32232.138777145396,0.00022222222222222223,84934.65946534598,0.00022222222222222223,53692.41647276091
3775,1,32238.345673697106,1,32238.345673697106,4.938271604938272e-08,32241.76693056284,5.9608609865491405e-06,,0.0003342401009120584,84654.87684237349,0.000327653997378768,84654.77534111841,1,32238.345673697106,0.00022222222222222223,84948.13833755963,0.00022222222222222223,53700.93729600355
3774,1,32244.54402080453,1,32244.54402080453,4.938271604938272e-08,32247.965744160178,5.9608609865491405e-06,,0.0003344865442448895,84667.54637710855,0.0003278688524590164,84667.44649931717,1,32244.54402080453,0.00022222222222222223,84961.59477009928,0.00022222222222222223,53709.44393374959
3773,1,32250.733841987458,1,32250.733841987458,4.938271604938272e-08,32254.15603088564,5.9608609865491405e-06,,0.0003347335318482247,84680.19253052218,0.00032808398950131233,84680.09428518741,1,32250.733841987458,0.00022222222222222223,84975.02882657183,0.00022222222222222223,53717.93642620889
3772,1,32256.915160668766,1,32256.915160668766,4.938271604938272e-08,32260.337814164694,5.9608609865491405e-06,,0.0003349810642196693,84692.81536605892,0.00032829940906106366,84692.71876220865,1,32256.915160668766,0.00022222222222222223,84988.44057032085,0.00022222222222222223,53726.414813424795
3771,1,32263.08800017493,1,32263.08800017493,4.938271604938272e-08,32266.511117326423,5.9608609865491405e-06,,0.0003352291418329393,84705.41494690074,0.000328515111695138,84705.3199935981,1,32263.08800017493,0.00022222222222222223,85001.83006442814,0.00022222222222222223,53734.87913527518
3770,1,32269.252383736566,1,32269.252383736566,4.938271604938272e-08,32272.67596360401,5.9608609865491405e-06,,0.00033594772821732223,84717.99137615922,0.0003287310979618672,84717.89804231204,1,32269.252383736566,0.00022222222222222223,85015.19737171498,0.00022222222222222223,53743.329431473256
3769,1,32275.408334488948,1,32275.408334488948,4.938271604938272e-08,32278.832376135328,5.9608609865491405e-06,,0.000336199169204442,84730.54467209692,0.0003289473684210526,84730.45297104739,1,32275.408334488948,0.00022222222222222223,85028.54255474375,0.00022222222222222223,53751.765741568546
3768,1,32281.555875472546,1,32281.555875472546,4.938271604938272e-08,32284.980377963366,5.9608609865491405e-06,,0.00033645101788979537,84743.07490173978,0.0003291639236339697,84742.9848422429,1,32281.555875472546,0.00022222222222222223,85041.8656758193,0.00022222222222222223,53760.18810494772
3767,1,32287.69502963352,1,32287.69502963352,4.938271604938272e-08,32291.11999203687,5.9608609865491405e-06,,0.00033670327521215904,84755.58212707439,0.00032938076416337287,84755.49371808078,1,32287.69502963352,0.00022222222222222223,85055.16679699019,0.00022222222222222223,53768.596560835525
3766,1,32293.825819824247,1,32293.825819824247,4.938271604938272e-08,32297.25124121074,5.9608609865491405e-06,,0.00033695594211444874,84768.06640998229,0.0003295978905735003,84767.979660488,1,32293.825819824247,0.00022222222222222223,85068.4459800502,0.00022222222222222223,53776.99114829564
3765,1,32299.948268803826,1,32299.948268803826,4.938271604938272e-08,32303.37414824661,5.9608609865491405e-06,,0.00033720901954332496,84780.5278120926,0.00032981530343007914,84780.44273113766,1,32299.948268803826,0.00022222222222222223,85081.70328653991,0.00022222222222222223,53785.37190623157
3764,1,32306.0623992386,1,32306.0623992386,4.938271604938272e-08,32309.488735813327,5.9608609865491405e-06,,0.00033746250845138713,84792.96639478164,0.00033003300330033004,84792.88299145039,1,32306.0623992386,0.00022222222222222223,85094.93877774771,0.00022222222222222223,53793.738873387556
3763,1,32312.16823370263,1,32312.16823370263,4.938271604938272e-08,32315.59502648748,5.9608609865491405e-06,,0.0003377164097902127,84805.38221917427,0.00033025099075297226,84805.30050259572,1,32312.16823370263,0.00022222222222222223,85108.15251471149,0.00022222222222222223,53802.09208834935
3762,1,32318.26579467823,1,32318.26579467823,4.938271604938272e-08,32321.69304275388,5.9608609865491405e-06,,0.0003379707245153365,84817.77534614548,0.00033046926635822867,84817.69532549343,1,32318.26579467823,0.00022222222222222223,85121.34455821976,0.00022222222222222223,53810.43158954511
3761,1,32324.355104556435,1,32324.355104556435,4.938271604938272e-08,32327.782807006035,5.9608609865491405e-06,,0.0003382254535836853,84830.1458363217,0.00033068783068783067,84830.06752081495,1,32324.355104556435,0.00022222222222222223,85134.51496881321,0.00022222222222222223,53818.75741524633
3760,1,32330.436185637507,1,32330.436185637507,4.938271604938272e-08,32333.864341546705,5.9608609865491405e-06,,0.0003384805979585939,84842.49375008192,0.00033090668431502316,84842.41714898463,1,32330.436185637507,0.00022222222222222223,85147.66380678589,0.00022222222222222223,53827.069603568554
3759,1,32336.509060131422,1,32336.509060131422,4.938271604938272e-08,32339.937668588307,5.9608609865491405e-06,,0.0003387361586046506,84854.81914755942,0.00033112582781456954,84854.74427018104,1,32336.509060131422,0.00022222222222222223,85160.79113218655,0.00022222222222222223,53835.36819247233
3758,1,32342.573750158368,1,32342.573750158368,4.938271604938272e-08,32346.002810253503,5.9608609865491405e-06,,0.0003389921364894878,84867.12208864276,0.0003313452617627568,84867.0489443384,1,32342.573750158368,0.00022222222222222223,85173.89700482009,0.00022222222222222223,53843.65321976398
3757,1,32348.630277749202,1,32348.630277749202,4.938271604938272e-08,32352.059788575614,5.9608609865491405e-06,,0.00033924853258062744,84879.40263297723,0.0003315649867374005,84879.33123114784,1,32348.630277749202,0.00022222222222222223,85186.9814842488,0.00022222222222222223,53851.92472309651
3756,1,32354.678664845967,1,32354.678664845967,4.938271604938272e-08,32358.108625499095,5.9608609865491405e-06,,0.00033950534785344384,84891.66083996599,0.00033178500331785003,84891.59119005872,1,32354.678664845967,0.00022222222222222223,85200.04462979363,0.00022222222222222223,53860.18273997031
3755,1,32360.718933302334,1,32360.718933302334,4.938271604938272e-08,32364.149342880057,5.9608609865491405e-06,,0.0003397625832826891,84903.89676877168,0.00033200531208499334,84903.82888027992,1,32360.718933302334,0.00022222222222222223,85213.08650053553,0.00022222222222222223,53868.42730773408
3754,1,32366.751104884093,1,32366.751104884093,4.938271604938272e-08,32370.1819624867,5.9608609865491405e-06,,0.00034002023984902423,84916.1104783174,0.0003322259136212625,84916.04436078113,1,32366.751104884093,0.00022222222222222223,85226.10715531665,0.00022222222222222223,53876.65846358562
3753,1,32372.77520126963,1,32372.77520126963,4.938271604938272e-08,32376.20650599982,5.9608609865491405e-06,,0.00034027831853130497,84928.30202728823,0.0003324468085106383,84928.23769029415,1,32372.77520126963,0.00022222222222222223,85239.10665274186,0.00022222222222222223,53884.87624457257
3752,1,32378.791244050368,1,32378.791244050368,4.938271604938272e-08,32382.22299501325,5.9608609865491405e-06,,0.0003405368203167244,84940.47147413222,0.00033266799733865603,84940.40892731404,1,32378.791244050368,0.00022222222222222223,85252.08505117972,0.00022222222222222223,53893.08068759335
3751,1,32384.79925473126,1,32384.79925473126,4.938271604938272e-08,32388.231451034335,5.9608609865491405e-06,,0.00034079574618893943,84952.61887706204,0.00033288948069241014,84952.55813010047,1,32384.79925473126,0.00022222222222222223,85265.0424087639,0.00022222222222222223,53901.27182939782
3750,1,32390.799254731253,1,32390.799254731253,4.938271604938272e-08,32394.231895484383,5.9608609865491405e-06,,0.00034105509714234093,84964.74429405577,0.00033311125916055963,84964.68535667914,1,32390.799254731253,0.00022222222222222223,85277.97878339443,0.00022222222222222223,53909.449706588115
3749,1,32396.791265383705,1,32396.791265383705,4.938271604938272e-08,32400.22434969914,5.9608609865491405e-06,,0.0003413148741682734,84976.84778285852,0.0003333333333333333,84976.79066484264,1,32396.791265383705,0.00022222222222222223,85290.89423273892,0.00022222222222222223,53917.61435561953
3748,1,32402.77530793689,1,32402.77530793689,4.938271604938272e-08,32406.20883492923,5.9608609865491405e-06,,0.0003415750782607195,84988.92940098347,0.000333555703802535,84988.87411215209,1,32402.77530793689,0.00022222222222222223,85303.78881423383,0.00022222222222222223,53925.765812801146
3747,1,32408.751403554408,1,32408.751403554408,4.938271604938272e-08,32412.185372340617,5.9608609865491405e-06,,0.00034183571042105463,85000.98920571322,0.0003337783711615487,85000.93575593818,1,32408.751403554408,0.00022222222222222223,85316.6625850857,0.00022222222222222223,53933.90411429669
3746,1,32414.719573315673,1,32414.719573315673,4.938271604938272e-08,32418.15398301504,5.9608609865491405e-06,,0.0003420967716496537,85013.02725410095,0.00033400133600534405,85012.97565330224,1,32414.719573315673,0.00022222222222222223,85329.51560227225,0.00022222222222222223,53942.02929612535
3745,1,32420.679838216325,1,32420.679838216325,4.938271604938272e-08,32424.11468795048,5.9608609865491405e-06,,0.00034235826295159915,85025.04360297149,0.00033422459893048126,85024.99386111781,1,32420.679838216325,0.00022222222222222223,85342.34792254376,0.00022222222222222223,53950.141394162434
3744,1,32426.632219168696,1,32426.632219168696,4.938271604938272e-08,32430.067508061595,5.9608609865491405e-06,,0.0003426201853331574,85037.03830892283,0.00033444816053511704,85036.99043603153,1,32426.632219168696,0.00022222222222222223,85355.1596024242,0.00022222222222222223,53958.2404441402
3743,1,32432.57673700224,1,32432.57673700224,4.938271604938272e-08,32436.01246418016,5.9608609865491405e-06,,0.0003428825398032386,85049.01142832696,0.00033467202141900936,85048.96543446447,1,32432.57673700224,0.00022222222222222223,85367.95069821241,0.00022222222222222223,53966.32648164861
3742,1,32438.513412463974,1,32438.513412463974,4.938271604938272e-08,32441.949577055486,5.9608609865491405e-06,,0.0003431453273779344,85060.96301733144,0.0003348961821835231,85060.91891261327,1,32438.513412463974,0.00022222222222222223,85380.7212659832,0.00022222222222222223,53974.399542136045
3741,1,32444.442266218906,1,32444.442266218906,4.938271604938272e-08,32447.878867354884,5.9608609865491405e-06,,0.0003434085490685641,85072.89313186028,0.0003351206434316354,85072.85092645143,1,32444.442266218906,0.00022222222222222223,85393.47136158882,0.00022222222222222223,53982.459660910106
3740,1,32450.36331885048,1,32450.36331885048,4.938271604938272e-08,32453.800355664076,5.9608609865491405e-06,,0.0003436722058960325,85084.80182761517,0.00033534540576794097,85084.76153173039,1,32450.36331885048,0.00022222222222222223,85406.20104065991,0.00022222222222222223,53990.506873138314
3739,1,32456.276590860984,1,32456.276590860984,4.938271604938272e-08,32459.714062487634,5.9608609865491405e-06,,0.00034393629888018534,85096.68916007684,0.0003355704697986577,85096.65078398059,1,32456.276590860984,0.00022222222222222223,85418.91035860659,0.00022222222222222223,53998.54121384883
3738,1,32462.182102671995,1,32462.182102671995,4.938271604938272e-08,32465.620008249414,5.9608609865491405e-06,,0.0003442008290463219,85108.5551845059,0.000335795836131632,85108.51873851295,1,32462.182102671995,0.00022222222222222223,85431.59937061988,0.00022222222222222223,54006.5627179313
3737,1,32468.079874624804,1,32468.079874624804,4.938271604938272e-08,32471.51821329295,5.9608609865491405e-06,,0.0003444657974207125,85120.39995594427,0.0003360215053763441,85120.3654504196,1,32468.079874624804,0.00022222222222222223,85444.26813167256,0.00022222222222222223,54014.57142013742
3736,1,32473.969926980815,1,32473.969926980815,4.938271604938272e-08,32477.408697881914,5.9608609865491405e-06,,0.0003447312050319014,85132.22352921608,0.0003362474781439139,85132.19097457544,1,32473.969926980815,0.00022222222222222223,85456.91669652058,0.00022222222222222223,54022.56735508174
3735,1,32479.852279921983,1,32479.852279921983,4.938271604938272e-08,32483.291482200493,5.9608609865491405e-06,,0.0003449970529123925,85144.025958929,0.00033647375504710633,85143.99536563884,1,32479.852279921983,0.00022222222222222223,85469.54511970411,0.00022222222222222223,54030.55055724245
3734,1,32485.72695355122,1,32485.72695355122,4.938271604938272e-08,32489.166586353844,5.9608609865491405e-06,,0.0003452633420973747,85155.80729947548,0.0003367003367003367,85155.7786780533,1,32485.72695355122,0.00022222222222222223,85482.15345554847,0.00022222222222222223,54038.52106096195
3733,1,32491.593967892797,1,32491.593967892797,4.938271604938272e-08,32495.03403036845,5.9608609865491405e-06,,0.0003455300736254708,85167.56760503334,0.00033692722371967657,85167.54096604804,1,32491.593967892797,0.00022222222222222223,85494.74175816546,0.00022222222222222223,54046.478900447626
3732,1,32497.45334289279,1,32497.45334289279,4.938271604938272e-08,32500.893834192604,5.9608609865491405e-06,,0.0003453347143127532,85179.30688453768,0.00033715441672285906,85179.2822836394,1,32497.45334289279,0.00022222222222222223,85507.3100814545,0.00022222222222222223,54054.424109772626
3731,1,32503.305098419438,1,32503.305098419438,4.938271604938272e-08,32506.746017696754,5.9608609865491405e-06,,0.00034560500966963464,85191.02524230393,0.00033738191632928474,85191.00268463198,1,32503.305098419438,0.00022222222222222223,85519.85847910361,0.00022222222222222223,54062.35672287643
3730,1,32509.149254263582,1,32509.149254263582,4.938271604938272e-08,32512.590600673946,5.9608609865491405e-06,,0.0003458758710401406,85202.72272625066,0.00033760972316002703,85202.70222261948,1,32509.149254263582,0.00022222222222222223,85532.38700459055,0.00022222222222222223,54070.276773565616
3729,1,32514.985830139063,1,32514.985830139063,4.938271604938272e-08,32518.4276028402,5.9608609865491405e-06,,0.00034614729894755767,85214.39938991753,0.00033783783783783786,85214.38095098612,1,32514.985830139063,0.00022222222222222223,85544.89571118393,0.00022222222222222223,54078.18429551458
3728,1,32520.8148456831,1,32520.8148456831,4.938271604938272e-08,32524.257043834925,5.9608609865491405e-06,,0.0003464192939485257,85226.05528644164,0.0003380662609871535,85226.03892290755,1,32520.8148456831,0.00022222222222222223,85557.38465194432,0.00022222222222222223,54086.0793222661
3727,1,32526.6363204567,1,32526.6363204567,4.938271604938272e-08,32530.078943221302,5.9608609865491405e-06,,0.00034669185654054925,85237.69046874995,0.00033829499323410016,85237.67619135181,1,32526.6363204567,0.00022222222222222223,85569.85387972524,0.00022222222222222223,54093.961887232166
3726,1,32532.45027394506,1,32532.45027394506,4.938271604938272e-08,32535.893320486703,5.9608609865491405e-06,,0.00034696498725224074,85249.3049895633,0.00033852403520649965,85249.29280908068,1,32532.45027394506,0.00022222222222222223,85582.30344717432,0.00022222222222222223,54101.83202369459
3725,1,32538.256725557952,1,32538.256725557952,4.938271604938272e-08,32541.700195043042,5.9608609865491405e-06,,0.000347238686672323,85260.89890139685,0.00033875338753387534,85260.88882865047,1,32538.256725557952,0.00022222222222222223,85594.73340673425,0.00022222222222222223,54109.68976480565
3724,1,32544.055694630108,1,32544.055694630108,4.938271604938272e-08,32547.499586227204,5.9608609865491405e-06,,0.0003475129553060902,85272.47225656139,0.00033898305084745765,85272.46430241324,1,32544.055694630108,0.00022222222222222223,85607.14381064403,0.00022222222222222223,54117.53514358878
3723,1,32549.847200421606,1,32549.847200421606,4.938271604938272e-08,32553.291513301407,5.9608609865491405e-06,,0.0003477877937454827,85284.02510716433,0.00033921302578018993,85284.01928251793,1,32549.847200421606,0.00022222222222222223,85619.5347109399,0.00022222222222222223,54125.36819293926
3722,1,32555.631262118255,1,32555.631262118255,4.938271604938272e-08,32559.075995453593,5.9608609865491405e-06,,0.0003480670974931217,85295.55750543524,0.00033944331296673454,85295.55382091108,1,32555.631262118255,0.00022222222222222223,85631.9061594563,0.00022222222222222223,54133.188945624854
3721,1,32561.40789883198,1,32561.40789883198,4.938271604938272e-08,32564.853051797814,5.9608609865491405e-06,,0.00034836596538127677,85307.06950466162,0.00033967391304347825,85307.06796933827,1,32561.40789883198,0.00022222222222222223,85644.25820782692,0.00022222222222222223,54140.99743428642
3720,1,32567.177129601198,1,32567.177129601198,4.938271604938272e-08,32570.622701374592,5.9608609865491405e-06,,0.0003486650893640557,85318.56115619032,0.0003399048266485384,85318.56177934485,1,32567.177129601198,0.00022222222222222223,85656.59090748604,0.00022222222222222223,54148.793691438696
3719,1,32572.9389733912,1,32572.9389733912,4.938271604938272e-08,32576.384963151344,5.9608609865491405e-06,,0.00034896446938307977,85330.03251136662,0.0003401360544217687,85330.03530227706,1,32572.9389733912,0.00022222222222222223,85668.90430966919,0.00022222222222222223,54156.577749470795
3718,1,32578.693449094513,1,32578.693449094513,4.938271604938272e-08,32582.139856022677,5.9608609865491405e-06,,0.0003492641053887044,85341.48362132805,0.0003403675970047651,85341.488589283,1,32578.693449094513,0.00022222222222222223,85681.19846541423,0.00022222222222222223,54164.349640646906
3717,1,32584.440575531287,1,32584.440575531287,4.938271604938272e-08,32587.887398810828,5.9608609865491405e-06,,0.00034956399734089677,85352.91453701264,0.0003405994550408719,85352.92169131391,1,32584.440575531287,0.00022222222222222223,85693.47342556252,0.00022222222222222223,54172.109397106964
3716,1,32590.180371449645,1,32590.180371449645,4.938271604938272e-08,32593.62761026602,5.9608609865491405e-06,,0.0003498641451788724,85364.32530915987,0.00034083162917518747,85364.33465912468,1,32590.180371449645,0.00022222222222222223,85705.72924075981,0.00022222222222222223,54179.857050867264
