,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
3082,1,23148.624774544798,1,23148.624774544798,8.16326530612245e-08,23151.81272435068,0.9999940391390134,,0.0003781473487266762,61217.03375041683,0.00037720906709510664,61217.20192690245,0.00037509377344336085,61217.08437510328,1,23148.624774544798,0.00028571428571428574,61344.41585872112,0.00028571428571428574,38780.29072454388,0.00014285714285714287,29707.690273016724,0.00028571428571428574,38780.29072454388,0.00014285714285714287,29707.690273016724,0.00028571428571428574,38780.29072454388,0.00014285714285714287,29707.690273016724
3081,1,23156.97799650183,1,23156.97799650183,8.16326530612245e-08,23160.16685395486,5.9608609865491405e-06,,0.000378449889415956,61235.596332080415,0.00037720906709510664,61235.76459692091,0.00037537537537537537,61235.64748426435,1,23156.97799650183,0.00028571428571428574,61363.57437701348,0.00028571428571428574,38792.40222481378,0.00014285714285714287,29717.768089341327,0.00028571428571428574,38792.40222481378,0.00014285714285714287,29717.768089341327,0.00028571428571428574,38792.40222481378,0.00014285714285714287,29717.768089341327
3080,1,23165.31132983516,1,23165.31132983516,8.16326530612245e-08,23168.50109209384,5.9608609865491405e-06,,0.0003787529697192874,61254.10463120288,0.00037720906709510664,61254.27303147536,0.0003756574004507889,61254.15631547649,1,23165.31132983516,0.00028571428571428574,61382.679941488495,0.00028571428571428574,38804.48024910377,0.00014285714285714287,29727.820213955074,0.00028571428571428574,38804.48024910377,0.00014285714285714287,29727.820213955074,0.00028571428571428574,38804.48024910377,0.00014285714285714287,29727.820213955074
3079,1,23173.624869027553,1,23173.624869027553,8.16326530612245e-08,23176.8155332639,5.9608609865491405e-06,,0.0003790565911701474,61272.558904364785,0.00037843161610100375,61272.72731726057,0.00037593984962406017,61272.611125352756,1,23173.624869027553,0.00028571428571428574,61401.732808396664,0.00028571428571428574,38816.524959408554,0.00014285714285714287,29737.846769421114,0.00028571428571428574,38816.524959408554,0.00014285714285714287,29737.846769421114,0.00028571428571428574,38816.524959408554,0.00014285714285714287,29737.846769421114
3078,1,23181.91870789011,1,23181.91870789011,8.16326530612245e-08,23185.11027128954,5.9608609865491405e-06,,0.0003793607553063245,61290.95940632012,0.00037876256615045073,61291.1278388364,0.0003762227238525207,61291.0121686796,1,23181.91870789011,0.00028571428571428574,61420.73323216286,0.00028571428571428574,38828.536516568696,0.00014285714285714287,29747.84787743112,0.00028571428571428574,38828.536516568696,0.00014285714285714287,29747.84787743112,0.00028571428571428574,38828.536516568696,0.00014285714285714287,29747.84787743112
3077,1,23190.19293956859,1,23190.19293956859,8.16326530612245e-08,23193.385399329836,5.9608609865491405e-06,,0.0003796654636725389,61309.30639001342,0.0003790938762787425,61309.474840158655,0.00037650602409638556,61309.35969843429,1,23190.19293956859,0.00028571428571428574,61439.68146540373,0.00028571428571428574,38840.51508028164,0.00014285714285714287,29757.823658813453,0.00028571428571428574,38840.51508028164,0.00014285714285714287,29757.823658813453,0.00028571428571428574,38840.51508028164,0.00014285714285714287,29757.823658813453
3076,1,23198.447656549713,1,23198.447656549713,8.16326530612245e-08,23201.641009884712,5.9608609865491405e-06,,0.0003799707178192258,61327.60010659687,0.0003794255464365631,61327.76857269215,0.00037678975131876413,61327.65396580188,1,23198.447656549713,0.00028571428571428574,61458.57775894457,0.00028571428571428574,38852.46080911243,0.00014285714285714287,29767.7742335414,0.00028571428571428574,38852.46080911243,0.00014285714285714287,29767.7742335414,0.00028571428571428574,38852.46080911243,0.00014285714285714287,29767.7742335414
3075,1,23206.682950667353,1,23206.682950667353,8.16326530612245e-08,23209.877194801167,5.9608609865491405e-06,,0.000380276519303357,61345.84080544715,0.0003797575765819564,61346.00928591639,0.0003770739064856712,61345.895220192164,1,23206.682950667353,0.00028571428571428574,61477.42236183635,0.00028571428571428574,38864.373860504355,0.00014285714285714287,29777.69972074119,0.00028571428571428574,38864.373860504355,0.00014285714285714287,29777.69972074119,0.00028571428571428574,38864.373860504355,0.00014285714285714287,29777.69972074119
3074,1,23214.89891310866,1,23214.89891310866,8.16326530612245e-08,23218.09404527937,5.9608609865491405e-06,,0.0003805828696872806,61364.02873418216,0.0003800899666715525,61364.19722754833,0.0003773584905660377,61364.08370925627,1,23214.89891310866,0.00028571428571428574,61496.21552137226,0.00028571428571428574,38876.254390789516,0.00014285714285714287,29787.600238699917,0.00028571428571428574,38876.254390789516,0.00014285714285714287,29787.600238699917,0.00028571428571428574,38876.254390789516,0.00014285714285714287,29787.600238699917
3073,1,23223.095634420126,1,23223.095634420126,8.16326530612245e-08,23226.291651878764,5.9608609865491405e-06,,0.00038088977053970293,61382.16413867737,0.00038042271666681254,61382.33264355965,0.00037764350453172205,61382.21967890313,1,23223.095634420126,0.00028571428571428574,61514.95748310426,0.00028571428571428574,38888.10255519929,0.00014285714285714287,29797.475904873398,0.00028571428571428574,38888.10255519929,0.00014285714285714287,29797.475904873398,0.00028571428571428574,38888.10255519929,0.00014285714285714287,29797.475904873398
3072,1,23231.273204513574,1,23231.273204513574,8.16326530612245e-08,23234.470104524007,5.9608609865491405e-06,,0.0003811972234356651,61400.247263082194,0.000380542406072796,61400.41579161367,0.0003779289493575208,61400.30337331583,1,23231.273204513574,0.00028571428571428574,61533.64849085932,0.00028571428571428574,38899.91850787452,0.00014285714285714287,29807.326835893997,0.00028571428571428574,38899.91850787452,0.00014285714285714287,29807.326835893997,0.00028571428571428574,38899.91850787452,0.00014285714285714287,29807.326835893997
3071,1,23239.43171267207,1,23239.43171267207,8.16326530612245e-08,23242.62949251092,5.9608609865491405e-06,,0.00038150527466003324,61418.27834983606,0.000380542406072796,61418.446929434525,0.00037821482602118004,61418.335034967604,1,23239.43171267207,0.00028571428571428574,61552.28878675555,0.00028571428571428574,38911.70240187575,0.00014285714285714287,29817.15314757829,0.00028571428571428574,38911.70240187575,0.00014285714285714287,29817.15314757829,0.00028571428571428574,38911.70240187575,0.00014285714285714287,29817.15314757829
3070,1,23247.57124755578,1,23247.57124755578,8.16326530612245e-08,23250.769904512345,5.9608609865491405e-06,,0.00038181382748960483,61436.25763968424,0.000380542406072796,61436.42630716101,0.0003785011355034065,61436.31490463788,1,23247.57124755578,0.00028571428571428574,61570.878611217995,0.00028571428571428574,38923.45438919327,0.00014285714285714287,29826.95495493459,0.00028571428571428574,38923.45438919327,0.00014285714285714287,29826.95495493459,0.00028571428571428574,38923.45438919327,0.00014285714285714287,29826.95495493459
3069,1,23255.691897207744,1,23255.691897207744,8.16326530612245e-08,23258.89142858389,5.9608609865491405e-06,,0.0003821229383565997,61454.18537169373,0.000380542406072796,61454.35417361466,0.0003787878787878788,61454.24322142775,1,23255.691897207744,0.00028571428571428574,61589.41820299449,0.00028571428571428574,38935.17462075702,0.00014285714285714287,29836.73237217052,0.00028571428571428574,38935.17462075702,0.00014285714285714287,29836.73237217052,0.00028571428571428574,38935.17462075702,0.00014285714285714287,29836.73237217052
3068,1,23263.79374905959,1,23263.79374905959,8.16326530612245e-08,23266.99415216968,5.9608609865491405e-06,,0.00038243260878085655,61472.06178326865,0.00038387574509992674,61472.23069104876,0.0003790750568612585,61472.1202227758,1,23263.79374905959,0.00028571428571428574,61607.907799171095,0.00028571428571428574,38946.863246446424,0.00014285714285714287,29846.485512700387,0.00028571428571428574,38946.863246446424,0.00014285714285714287,29846.485512700387,0.00028571428571428574,38946.863246446424,0.00014285714285714287,29846.485512700387
3067,1,23271.876889937183,1,23271.876889937183,8.16326530612245e-08,23275.078162107973,5.9608609865491405e-06,,0.00038274284028556285,61489.88711016552,0.00038387574509992674,61490.056080720715,0.00037936267071320183,61489.94614447316,1,23271.876889937183,0.00028571428571428574,61626.34763518753,0.00028571428571428574,38958.52041510016,0.00014285714285714287,29856.214489152542,0.00028571428571428574,38958.52041510016,0.00014285714285714287,29856.214489152542,0.00028571428571428574,38958.52041510016,0.00014285714285714287,29856.214489152542
3066,1,23279.941406066206,1,23279.941406066206,8.16326530612245e-08,23283.143544636794,5.9608609865491405e-06,,0.0003830536343964787,61507.661586508686,0.00038387574509992674,61507.83058923767,0.00037965072133637056,61507.721220678905,1,23279.941406066206,0.00028571428571428574,61644.737944852226,0.00028571428571428574,38970.146274525636,0.00014285714285714287,29865.9194133766,0.00028571428571428574,38970.146274525636,0.00014285714285714287,29865.9194133766,0.00028571428571428574,38970.146274525636,0.00014285714285714287,29865.9194133766
