,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
78,1,369.08132502172737,1,369.08132502172737,0.0001,370.7162150756156,0.0001,370.7162150756156,0.018198110394229937,918.0314933628699,0.01790740277870699,918.0473507375062,0.017241379310344827,918.0905694770587,1,369.08132502172737,0.01,929.2648158891196,0.01,589.123839666389
77,1,373.42915110868387,1,373.42915110868387,0.0001,375.07577750483654,0.0001,375.07577750483654,0.018996854904747132,925.6320120235014,0.018669481696509276,925.6486791652052,0.017857142857142856,925.7014739653711,1,373.42915110868387,0.01,937.9228399270899,0.01,594.6127468949411
76,1,377.59581777535055,1,377.59581777535055,0.0001,379.2532725611981,0.0001,379.2532725611981,0.019879264178280034,932.7226575103722,0.01950872242215299,932.7401858396464,0.018518518518518517,932.8044966773405,1,377.59581777535055,0.01,946.1185128308928,0.01,599.8085384574555
75,1,381.59581777535055,1,381.59581777535055,0.0001,383.26326571500607,0.0001,383.26326571500607,0.02085949634377402,939.3419289663912,0.020434389115774568,939.3603959320503,0.019230769230769232,939.4385193824756,1,381.59581777535055,0.01,953.8908541525386,0.01,604.7359514879647
74,1,385.4419716215044,1,385.4419716215044,0.0001,387.1186418053576,0.0001,387.1186418053576,0.02195491696578737,945.5236317973742,0.02146528748750759,945.5431185105261,0.02,945.6378016735614,1,385.4419716215044,0.01,961.2743290281633,0.01,609.4168357681325
73,1,389.1456753252081,1,389.1456753252081,0.0001,390.8308540225429,0.0001,390.8308540225429,0.02318695688819961,951.2975368169004,0.022615867035399688,951.3181561631288,0.020833333333333332,951.4326525418528,1,389.1456753252081,0.01,968.2995245820612,0.01,613.8705825455351
72,1,392.71710389663673,1,392.71710389663673,0.0001,394.4101284293031,0.0001,394.4101284293031,0.02458220895234487,956.6899165510088,0.02391421690984271,956.711783964118,0.021739130434782608,956.8499803974781,1,392.71710389663673,0.01,974.9937054794882,0.01,618.11447673617
71,1,396.1653797587057,1,396.1653797587057,0.0001,397.8656332198023,0.0001,397.8656332198023,0.02617381969476479,961.7239840849214,0.02538552473140599,961.7472435425776,0.022727272727272728,961.9137463888732,1,396.1653797587057,0.01,981.3812736348708,0.01,622.1639883645956
70,1,399.498713092039,1,399.498713092039,0.0001,401.2056197687717,0.0001,401.2056197687717,0.0280032373012579,966.4202544711796,0.027062863381628135,966.4450871674137,0.023809523809523808,966.6453399879703,1,399.498713092039,0.01,987.4841512470404,0.01,626.0330153958789
69,1,402.7245195436519,1,402.7245195436519,0.0001,404.4375409307909,0.0001,404.4375409307909,0.030122382663182026,970.7968450542212,0.028992957861903965,970.8234571413789,0.025,971.0638914027205,1,402.7245195436519,0.01,993.3221020038765,0.01,629.7340873689524
68,1,405.84951954365187,1,405.84951954365187,0.0001,407.56815085530667,0.0001,407.56815085530667,0.03259632810828753,974.8697286076978,0.03122595034373912,974.8983788105047,0.02631578947368421,975.1865320197393,1,405.84951954365187,0.01,998.9130020518604,0.01,633.2785371825482
67,1,408.8798225739549,1,408.8798225739549,0.0001,410.603589678165,0.0001,410.603589678165,0.035506627284772455,978.6529513820457,0.03383024236035896,978.6839462517256,0.027777777777777776,979.0286114534487,1,408.8798225739549,0.01,1004.2730698662646,0.01,636.6766468254629
66,3,411.78302337996894,3,411.78302337996894,0.0001,413.54945575850445,0.0001,413.54945575850445,0.038955589300399725,982.1588263119796,0.03688901827807736,982.1925310820807,0.029411764705882353,982.6038776460344,1,411.82099904454316,0.01,1009.417062276713,0.01,639.9377716504226
65,3,414.5000781652697,3,414.5000781652697,0.0001,416.4108675960947,0.0001,416.4108675960947,0.04307207430395944,985.3981089543053,0.04050122605895288,985.4349748663424,0.03125,985.9246246283664,1,414.678141901686,0.01,1014.3584424518097,0.01,643.0704468709073
64,3,417.06163263383286,3,417.06163263383286,0.0001,419.1925171490439,0.03364766576532144,419.59939811292116,0.048019775335148215,988.3801598467977,0.04479393647849789,988.4207369595835,0.03333333333333333,989.0018108303918,1,417.45591967946376,0.01,1019.1095245179426,0.01,646.0824792447924
63,3,419.48853912710575,3,419.48853912710575,0.044004638085685846,422.1037849807592,0.044227248898242665,422.33010772572027,0.054009272671023185,991.1130927247049,0.04993072469386629,991.1580408812625,0.03571428571428571,991.8451490113625,1,420.15862238216647,0.01,1023.6815986028087,0.01,648.9810263479001
62,5,421.7296515272794,5,421.7296515272794,0.05658479462895728,424.5883329925136,0.05296917922739163,424.82512097657167,0.06131516407692331,993.6039056977704,0.05611769533074934,993.654025857609,0.038461538461538464,994.463166681849,1,422.7902013295349,0.01,1028.0850393958804,0.01,651.7726653978254
61,5,423.7970831328021,5,423.7970831328021,0.0679348315129534,426.8422640934961,0.06198521392060237,427.08678145289986,0.0702992029212562,995.8585946406898,0.06361764087884014,995.914876076322,0.041666666666666664,996.8632328620969,1,425.3543038936375,0.01,1032.3294007629413,0.01,654.4634532364917
60,7,425.6843986205619,5,425.72456761096936,0.080222727917226,428.8664472213975,0.07203604233170764,429.1184535361436,0.08143971502710412,997.882255479003,0.07278011238352597,997.9459035635356,0.045454545454545456,999.0515423704297,1,427.8543038936375,0.01,1036.423498507768,0.01,657.058978798378
59,9,427.3905364713896,7,427.4261935545188,0.09466981183548587,430.6639323315386,0.08379276173258184,430.9244530001231,0.09536633813665037,999.6791936308842,0.08407357860881179,999.751634911097,0.05,1001.0330410281186,1,430.2933282838814,0.01,1040.375483016619,0.01,659.5644091647783
58,11,428.90571826583613,9,428.92980311855297,0.11241070942709791,432.23825735364863,0.09803554789688815,432.50886489219704,0.1128959108076037,1001.2530745729617,0.09811536911409995,1001.3359481063736,0.05555555555555555,1002.8112610189448,1,432.67428066483376,0.01,1044.1929032318583,0.01,661.9845301210096
57,13,430.2193525459681,11,430.2533667272483,0.13464119781359044,433.592775427385,0.11571093048527972,433.8752449892049,0.1350577308769757,1002.6071729481287,0.1157260186792946,1002.7022302322781,0.0625,1004.3880080510611,1,434.9998620601826,0.01,1047.8827631655518,0.01,664.323781984203
56,15,431.3355809406585,13,431.38542265388577,0.1626751824356002,434.730859338294,0.13801688628344072,435.0267367692534,0.16308283543218838,1003.7448123194793,0.13801862647225432,1003.8535816891623,0.07142857142857142,1005.76278390537,1,437.27258933290983,0.01,1051.4515719711906,0.01,666.5862913471568
55,19,432.25357408136483,15,432.3378395348058,0.19789092227215055,435.6566583973872,0.16647097054024657,435.96662906400246,0.19831524147826182,1004.6701251795545,0.16647105259146114,1004.7932924105611,0.08333333333333333,1006.9316952755132,1,439.4948115551321,0.01,1054.905388433267,0.01,668.7758992832914
54,23,432.974213164191,19,433.0726922350405,0.24155145071227527,436.37632218893424,0.20305157594986098,436.69916061575066,0.24199576079497834,1005.3892651254051,0.2030515742270534,1005.5255888091583,0.1,1007.8852680784183,1,441.6687245986104,0.01,1058.2498606035886,0.01,670.896186474787
53,29,433.50243924262884,25,433.59151484426275,0.2944573289032952,436.8996754632562,0.25039223644236097,437.23082670672756,0.29489383408573405,1005.9120908426421,0.2503922364403962,1006.0569450668604,0.125,1008.6036751164793,1,443.79638417307854,0.01,1061.4902612045796,0.01,672.9504956571342
52,35,433.8516897423266,31,433.94328049202153,0.35646755256570456,437.24207441136394,0.31200127432918756,437.57279643463465,0.35683339327319197,1006.2540286625486,0.31200127432987823,1006.3985218983602,0.16666666666666666,1009.0452167694768,1,445.8797175064119,0.01,1064.631519329383,0.01,674.9419517159722
51,43,434.04224112080067,39,434.12715625172245,0.4260360338988258,437.42568635724786,0.39272424023321445,437.7453358383399,0.4262504672535821,1006.4373325767357,0.39272424020867497,1006.5706403395533,0.25,1009.1185348953015,1,447.9205338329425,0.01,1067.6782488928127,0.01,676.8734797240731
50,50,434.10026747980305,49,434.1739385296938,0.5000000000000124,437.4790064221879,0.5000000000000046,437.7875822820928,0.5000000000001077,1006.4905518039546,0.5000000000000046,1006.6126597501127,0.5,1008.8020241115524,1,449.92053383294257,0.01,1070.6347742236435,0.01,678.7478211660263
49,58,434.05126284580643,65,434.1730404793304,0.5739759861992669,437.4334553263429,0.6497578229001129,437.7905535422855,0.5737620313911737,1006.4450868974086,0.6497578229001129,1006.6160314343465,1.0,1010.1185348953015,1,451.8813181466681,0.01,1073.5051531350832,0.01,680.5675485641706
48,64,433.9339662911196,100,434.94328049202153,0.6440128800353875,437.3167105340608,1.0,438.57279643463465,0.6436512183044274,1006.3285406683915,1.0,1007.3985218983602,1.0,1010.0452167694768,1,453.804395069745,0.01,1076.293197764916,0.01,682.3350786905709
47,72,433.7605224640957,100,434.59151484426275,0.7098213373513228,437.1437674263303,1.0,438.23082670672756,0.7093904138912496,1006.1558575074016,1.0,1007.0569450668604,1.0,1009.6036751164793,1,455.69118752257515,0.01,1079.002493438266,0.01,684.0526845254034
46,78,433.5248858254717,100,434.0726922350405,0.7788889524329909,436.9055886143679,1.0,437.69916061575066,0.7784595765646314,1005.9180447857176,1.0,1006.5255888091583,1.0,1008.8852680784183,1,457.543039374427,0.01,1081.6364157731523,0.01,685.7225061013195
45,88,433.1573379087388,100,433.3378395348058,0.8792501478755096,436.53555721875483,1.0,436.96662906400246,0.8790456560448762,1005.54862958902,1.0,1005.7932924105611,1.0,1007.9316952755132,1,459.3612211926088,0.01,1084.1981462209203,0.01,687.3465603555799
44,100,432.3355809406585,100,432.38542265388577,1.0,435.730859338294,1.0,436.0267367692534,1.0,1004.7448123194793,1.0,1004.8535816891623,1.0,1006.76278390537,1,461.1469354783231,0.01,1086.690686209649,0.01,688.9267500965174
43,100,431.2193525459681,100,431.2533667272483,1.0,434.592775427385,1.0,434.8752449892049,1.0,1003.6071729481287,1.0,1003.7022302322781,1.0,1005.3880080510611,1,462.9013214432353,0.01,1089.1168700379421,0.01,690.4648721777814
42,100,429.90571826583613,100,429.92980311855297,1.0,433.23825735364863,1.0,433.50886489219704,1.0,1002.2530745729617,1.0,1002.3359481063736,1.0,1003.8112610189448,1,464.6254593742698,0.01,1091.4793766487194,0.01,691.9626249625427
41,100,428.3905364713896,100,428.4261935545188,1.0,431.6639323315386,1.0,431.9244530001231,1.0,1000.6791936308842,1.0,1000.751634911097,1.0,1002.0330410281186,1,466.320374628507,0.01,1093.7807403972251,0.01,693.4216151500615
40,100,426.6843986205619,100,426.72456761096936,1.0,429.8664472213975,1.0,430.1184535361436,1.0,998.882255479003,1.0,998.9459035635356,1.0,1000.0515423704297,1,467.9870412951737,0.01,1096.023360914135,0.01,694.8433640285796
39,100,424.7970831328021,100,424.7970831328021,1.0,427.8422640934961,1.0,428.08678145289986,1.0,996.8585946406898,1.0,996.914876076322,1.0,997.8632328620969,1,469.6263855574687,0.01,1098.2095121530556,0.01,696.2293132111406
38,100,422.7296515272794,100,422.7296515272794,1.0,425.5883329925136,1.0,425.82512097657167,1.0,994.6039056977704,1.0,994.654025857609,1.0,995.463166681849,1,471.2392887832752,0.01,1100.3413507016035,0.01,697.5808299045472
37,100,420.48853912710575,100,420.48853912710575,1.0,423.1037849807592,1.0,423.33010772572027,1.0,992.1130927247049,1.0,992.1580408812625,1.0,992.8451490113625,1,472.8265903705768,0.01,1102.4209234264624,0.01,698.899211756078
36,100,418.06163263383286,100,418.06163263383286,1.0,420.1925171490439,1.0,420.59939811292116,1.0,989.3801598467977,1.0,989.4207369595835,1.0,990.0018108303918,1,474.3890903705768,0.01,1104.4501745150822,0.01,700.185691317699
35,100,415.5000781652697,100,415.5000781652697,1.0,417.4108675960947,1.0,417.4108675960947,1.0,986.3981089543053,1.0,986.4349748663424,1.0,986.9246246283664,1,475.92755190903836,0.01,1106.4309519699482,0.01,701.441440163219
34,100,412.78302337996894,100,412.78302337996894,1.0,414.54945575850445,1.0,414.54945575850445,1.0,983.1588263119796,1.0,983.1925310820807,1.0,983.6038776460344,1,477.4427034241898,0.01,1108.36501360539,0.01,702.6675726900737
33,100,409.8798225739549,100,409.8798225739549,1.0,411.603589678165,1.0,411.603589678165,1.0,979.6529513820457,1.0,979.6839462517256,1.0,980.0286114534487,1,478.9352407376227,0.01,1110.2540325916837,0.01,703.8651496341049
32,100,406.84951954365187,100,406.84951954365187,1.0,408.56815085530667,1.0,408.56815085530667,1.0,975.8697286076978,1.0,975.8983788105047,1.0,976.1865320197393,1,480.4058289729169,0.01,1112.0996025865686,0.01,705.0351813227785
31,100,403.7245195436519,100,403.7245195436519,1.0,405.4375409307909,1.0,405.4375409307909,1.0,971.7968450542212,1.0,971.8234571413789,1.0,972.0638914027205,1,481.8551043352357,0.01,1113.9032424902466,0.01,706.1786306896995
30,100,400.498713092039,100,400.498713092039,1.0,402.2056197687717,1.0,402.2056197687717,1.0,967.4202544711796,1.0,967.4450871674137,1.0,967.6453399879703,1,483.28367576380714,0.01,1115.6664008562886,0.01,707.2964160709836
29,100,397.1653797587057,100,397.1653797587057,1.0,398.8656332198023,1.0,398.8656332198023,1.0,962.7239840849214,1.0,962.7472435425776,1.0,962.9137463888732,1,484.6921264680325,0.01,1117.390459987698,0.01,708.3894138020296
28,100,393.71710389663673,100,393.71710389663673,1.0,395.4101284293031,1.0,395.4101284293031,1.0,957.6899165510088,1.0,957.711783964118,1.0,957.8499803974781,1,486.0810153569214,0.01,1119.0767397445065,0.01,709.4584606314116
27,100,390.1456753252081,100,390.1456753252081,1.0,391.8308540225429,1.0,391.8308540225429,1.0,952.2975368169004,1.0,952.3181561631288,1.0,952.4326525418528,1,487.45087837062,0.01,1120.7265010867604,0.01,710.5043559670182
26,100,386.4419716215044,100,386.4419716215044,1.0,388.1186418053576,1.0,388.1186418053576,1.0,946.5236317973742,1.0,946.5431185105261,1.0,946.6378016735614,1,488.80222972197134,0.01,1122.3409493744816,0.01,711.5278639681203
25,100,382.59581777535055,100,382.59581777535055,1.0,384.26326571500607,1.0,384.26326571500607,1.0,940.3419289663912,1.0,940.3603959320503,1.0,940.4385193824756,1,490.13556305530466,0.01,1123.9212374441718,0.01,712.5297154957757
24,100,378.59581777535055,100,378.59581777535055,1.0,380.2532725611981,1.0,380.2532725611981,1.0,933.7226575103722,1.0,933.7401858396464,1.0,933.8044966773405,1,491.4513525289889,0.01,1125.468468479622,0.01,713.5106099328298
23,100,374.42915110868387,100,374.42915110868387,1.0,376.07577750483654,1.0,376.07577750483654,1.0,926.6320120235014,1.0,926.6486791652052,1.0,926.7014739653711,1,492.75005382769024,0.01,1126.983698693172,0.01,714.4712168837464
22,100,370.08132502172737,100,370.08132502172737,1.0,371.7162150756156,1.0,371.7162150756156,1.0,919.0314933628699,1.0,919.0473507375062,1.0,919.0905694770587,1,494.0321051097415,0.01,1128.4679398320989,0.01,715.4121777635778
21,100,365.5358704762728,100,365.5358704762728,1.0,367.1580336027102,1.0,367.1580336027102,1.0,910.8770936226238,1.0,910.8921816957792,1.0,910.9274532895327,1,495.2979278945516,0.01,1129.9221615235283,0.01,716.3341072845625
20,100,360.773965714368,100,360.773965714368,1.0,362.38231689086786,1.0,362.38231689086786,1.0,902.1182813677763,1.0,902.132661818667,1.0,902.1613230887828,1,496.5479278945516,0.01,1131.3472934700692,0.01,717.2375948480876
19,100,355.773965714368,100,355.773965714368,1.0,357.36731131552307,1.0,357.36731131552307,1.0,892.6967279699077,1.0,892.7104394519757,1.0,892.7336224105172,1,497.78249579578625,0.01,1132.744227507323,0.01,718.1232058490814
18,100,350.51080781963117,100,350.51080781963117,1.0,352.08782846925743,1.0,352.08782846925743,1.0,882.5446940601842,1.0,882.5577582979154,1.0,882.5764202273549,1,499.0020079909082,0.01,1134.1138195334636,0.01,718.9914828993043
17,100,344.95525226407557,100,344.95525226407557,1.0,346.5144818767218,1.0,346.5144818767218,1.0,871.582963544336,1.0,871.5953897140103,1.0,871.6103391666262,1,500.20682726801664,0.01,1135.4568913202113,0.01,719.8429469754506
16,100,339.0728993228991,100,339.0728993228991,1.0,340.6126992139458,1.0,340.6126992139458,1.0,859.718166180571,1.0,859.7299924133931,1.0,859.7418732040936,1,501.3973034584928,0.01,1136.7742322137606,0.01,720.6780984974789
15,100,332.82289932289916,100,332.82289932289916,1.0,334.34142584618354,1.0,334.34142584618354,1.0,846.8392600557524,1.0,846.8504959541655,1.0,846.859866026082,1,502.57377404672815,0.01,1138.0666007334983,0.01,721.4974183421498
14,100,326.15623265623253,100,326.15623265623253,1.0,327.6513962117062,1.0,327.6513962117062,1.0,832.8128384831186,1.0,832.8234968693009,1.0,832.8308144559529,1,503.7365647444026,0.01,1139.3347260757153,0.01,722.301368796327
13,100,319.0133755133754,100,319.0133755133754,1.0,320.482787842664,1.0,320.482787842664,1.0,817.4767580102132,1.0,817.4868495373235,1.0,817.492493521302,1,504.88599003175887,0.01,1140.5793095289291,0.01,723.0903944542508
12,100,311.32106782106774,100,311.32106782106774,1.0,312.7619730862799,1.0,312.7619730862799,1.0,800.6313131229134,1.0,800.6408376063494,1.0,800.6451286481731,1,506.0223536681225,0.01,1141.8010258069125,0.01,723.8649230626324
11,100,302.98773448773443,100,302.98773448773443,1.0,304.3969173765407,1.0,304.3969173765407,1.0,782.0267314084356,1.0,782.035667935243,1.0,782.0388886543337,1,507.1459491737405,0.01,1143.0005243050364,0.01,724.6253663171343
10,100,293.8968253968253,100,293.8968253968253,1.0,295.2704858112017,1.0,295.2704858112017,1.0,761.3449825331716,1.0,761.3533431255648,1.0,761.355692809452,1,508.25706028485166,0.01,1144.1784302850895,0.01,725.372120613509
9,100,283.8968253968253,100,283.8968253968253,1.0,285.230403017294,1.0,285.230403017294,1.0,738.172489672331,1.0,738.1802564248181,1.0,738.1819205045534,1,509.3559613837528,0.01,1145.3353459933603,0.01,726.1055677564258
8,100,272.78571428571416,100,272.78571428571416,1.0,274.07363516413653,1.0,274.07363516413653,1.0,711.9576786833867,1.0,711.9648307711182,1.0,711.9659587046136,1,510.4429179054919,0.01,1146.4718517163717,0.01,726.8260756287727
7,100,260.2857142857142,100,260.2857142857142,1.0,261.52101073447943,1.0,261.52101073447943,1.0,681.9419936374635,1.0,681.9485000723726,1.0,681.9492156229074,1,511.51818672269627,0.01,1147.5885067783483,0.01,727.5339988240192
6,100,245.99999999999997,100,245.99999999999997,1.0,247.17371327503636,1.0,247.17371327503636,1.0,647.0416358817497,1.0,647.0474516503697,1.0,647.0478574819577,1,512.5820165099303,0.01,1148.6858504841862,0.01,728.2296792440281
5,100,229.3333333333333,100,229.3333333333333,1.0,230.4335181057933,1.0,230.4335181057933,1.0,605.6307504544827,1.0,605.6358121587068,1.0,605.6359915554602,1,513.6346480888777,0.01,1149.7644030114056,0.01,728.9134466645233
4,100,209.33333333333331,100,209.33333333333331,1.0,210.34326573862677,1.0,210.34326573862677,1.0,555.1077969709344,1.0,555.1120276882212,1.0,555.1120311441157,1,514.6763147555445,0.01,1150.8246662543204,0.01,729.5856192702684
3,100,184.33333333333331,100,184.33333333333331,1.0,185.2279270691938,1.0,185.2279270691938,1.0,490.91988197740375,1.0,490.9230442063993,1.0,490.9230154930974,1,515.707242590596,0.01,1151.8671246234278,0.01,730.2465041618512
2,100,151.0,100,151.0,1.0,151.73744388863955,1.0,151.73744388863955,1.0,403.9609768826344,1.0,403.9627874115285,1.0,403.9627954307227,1,516.7276507538614,0.01,1152.8922458027876,0.01,730.8963978358416
1,100,101.0,100,101.0,1.0,101.49667075833318,1.0,101.49667075833318,1.0,271.4679036164738,1.0,271.46790871975105,1.0,271.4679036164738,1,517.7377517639624,0.01,1153.9004814679886,0.01,731.535586639954
