,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],static-(1+1)-opt,T[static-(1+1)-opt],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
395,1,2617.965180654849,1,2617.965180654849,4.01604812832077e-06,2610.3840457841998,5.9608609865491405e-06,2621.5581357485526,0.003571771553710733,6689.54228567527,0.003559223965448448,6689.54723815237,0.003424657534246575,6689.665827335843,1,2617.965180654849,0.002,6743.407192608507,0.002,4265.129153240153,0.002249585665715169,6736.46089423331,0.001,3317.6455868439907,0.002,4265.129153240153,0.001,3303.806771762712,0.002,4245.653643636863,0.001,3317.6455868439907
394,1,2622.682161786923,1,2622.682161786923,4.01604812832077e-06,2615.139184659781,5.9608609865491405e-06,2626.2791657869802,0.00360112845558077,6698.139102903188,0.0035881813266906764,6698.144094648321,0.0034482758620689655,6698.268320145158,1,2622.682161786923,0.002,6753.01152134249,0.002,4271.203783069049,0.002249585665715169,6745.702754316083,0.001,3323.041541774499,0.002,4271.203783069049,0.001,3309.2467140856324,0.002,4251.783119072022,0.001,3323.041541774499
393,1,2627.3550589831843,1,2627.3550589831843,4.01604812832077e-06,2619.8494448069305,5.9608609865491405e-06,2630.9560461469464,0.003631037193015383,6706.613481175367,0.003617674502022945,6706.618513252036,0.003472222222222222,6706.748612662391,1,2627.3550589831843,0.002,6762.502505720366,0.002,4277.20672386838,0.002249585665715169,6754.832241978088,0.001,3328.381015120006,0.002,4277.20672386838,0.001,3314.6292321165715,0.002,4257.8397029786465,0.001,3328.381015120006
392,1,2631.984688612813,1,2631.984688612813,4.01604812832077e-06,2624.5156650805343,5.9608609865491405e-06,2635.58959441542,0.003661514078272697,6714.9676101094865,0.003651052703527234,6714.972662717441,0.0034965034965034965,6715.108903651522,1,2631.984688612813,0.002,6771.882343337076,0.002,4283.139365592217,0.002249585665715169,6763.8515610545,0.001,3333.6650651907566,0.002,4283.139365592217,0.001,3319.9554116717713,0.002,4263.824820870672,0.001,3333.6650651907566
391,1,2636.571844576115,1,2636.571844576115,4.01604812832077e-06,2629.1386610339564,5.9608609865491405e-06,2640.1806056769738,0.0036925760648635728,6723.203617556032,0.0036816661314612717,6723.208695386078,0.0035211267605633804,6723.351330438291,1,2636.571844576115,0.002,6781.153170770864,0.002,4289.003059602248,0.002249585665715169,6772.762853974512,0.001,3338.8947211368913,0.002,4289.003059602248,0.001,3325.226308373316,0.002,4269.73985832369,0.001,3338.8947211368913
390,1,2641.1172991215685,1,2641.1172991215685,4.01604812832077e-06,2633.7192257741367,5.9608609865491405e-06,2644.7298533320577,0.003724240778062088,6731.32357180526,0.0037114021101109468,6731.328684426731,0.0035460992907801418,6731.477971128687,1,2641.1172991215685,0.002,6790.317065805673,0.002,4294.799120073437,0.002249585665715169,6781.568204000036,0.001,3344.070984008925,0.002,4294.799120073437,0.001,3330.4429487572775,0.002,4275.586162442904,0.001,3344.070984008925
389,1,2645.621803626072,1,2645.621803626072,4.01604812832077e-06,2638.258130777827,5.9608609865491405e-06,2649.2380898784063,0.0037565265470557935,6739.3294836936,0.0037433544554427212,6739.334629933061,0.0035714285714285713,6739.4908467271825,1,2645.621803626072,0.002,6799.376049553404,0.002,4300.528825336308,0.002249585665715169,6790.269637363487,0.001,3349.1948277704487,0.002,4300.528825336308,0.001,3335.6063313315026,0.002,4281.365043264318,0.001,3349.1948277704487
388,1,2650.086089340357,1,2650.086089340357,4.01604812832077e-06,2642.756126671054,5.9608609865491405e-06,2653.7060476575643,0.003789452438847245,6747.223308614766,0.0037759351461880996,6747.228489035351,0.0035971223021582736,6747.391923160132,1,2650.086089340357,0.002,6808.332088481418,0.002,4306.193419159337,0.002249585665715169,6798.869125310088,0.001,3354.2672002656236,0.002,4306.193419159337,0.001,3340.717427585732,0.002,4287.0777750928,0.001,3354.2672002656236
387,1,2654.510868101418,1,2654.510868101418,4.01604812832077e-06,2647.2139439737916,5.9608609865491405e-06,2658.134439568383,0.003823038293987468,6755.006948440669,0.0038091635518624958,6755.012163540943,0.0036231884057971015,6755.183113209303,1,2654.510868101418,0.002,6817.187096350275,0.002,4311.794111974538,0.002249585665715169,6807.368586049752,0.001,3359.2890241438704,0.002,4311.794111974538,0.001,3345.7771829566545,0.002,4292.72559778039,0.001,3359.2890241438704
386,1,2658.8968330136977,1,2658.8968330136977,4.01604812832077e-06,2651.6322938116778,5.9608609865491405e-06,2662.523959749214,0.003857304764271854,6762.682253356772,0.0038439357934591874,6762.687498569675,0.0036496350364963502,6762.866278360323,1,2658.8968330136977,0.002,6825.942936066468,0.002,4317.332082049305,0.002249585665715169,6815.769886623302,0.001,3364.2611977439865,0.002,4317.332082049305,0.001,3350.786517750225,0.002,4298.309717948026,0.001,3364.2611977439865
385,1,2663.2446591006533,1,2663.2446591006533,4.01604812832077e-06,2656.011868596518,5.9608609865491405e-06,2666.875284230454,0.0038922733524743712,6770.251023616415,0.003878555909890508,6770.256300269635,0.003676470588235294,6770.44323057046,1,2663.2446591006533,0.002,6834.60142145458,0.002,4322.808476607269,0.002249585665715169,6824.074844687519,0.001,3369.184595939846,0.002,4322.808476607269,0.001,3355.7463280235525,0.002,4303.831310153674,0.001,3369.184595939846
384,1,2667.5550039282384,1,2667.5550039282384,4.01604812832077e-06,2660.3533426772015,5.9608609865491405e-06,2671.1890715589543,0.003927966461726635,6777.715011218156,0.003914066691967614,6777.720318712013,0.003703703703703704,6777.915733959837,1,2667.5550039282384,0.002,6843.164318953018,0.002,4328.224412900842,0.002249585665715169,6832.285230223175,0.001,3374.060070949622,0.002,4328.224412900842,0.001,3360.6574864284407,0.002,4309.291518009648,0.001,3374.060070949622
383,1,2671.828508201742,1,2671.828508201742,4.01604812832077e-06,2664.6573729625584,5.9608609865491405e-06,2675.4659633957504,0.003964407413166824,6785.075921510109,0.0039503265340923395,6785.081259448007,0.0037313432835820895,6785.285506430104,1,2671.828508201742,0.002,6851.633349237251,0.002,4333.580979237894,0.002249585665715169,6840.402767170043,0.001,3378.888453110445,0.002,4333.580979237894,0.001,3365.520843018556,0.002,4314.691455251743,0.001,3378.888453110445
382,1,2676.065796337334,1,2676.065796337334,4.01604812832077e-06,2668.9245995176047,5.9608609865491405e-06,2679.70658508846,0.004001620528975181,6792.335414724956,0.003987359117096415,6792.340782688059,0.0037593984962406013,6792.554221214173,1,2676.065796337334,0.002,6860.010188774265,0.002,4338.879235964923,0.002249585665715169,6848.429134992587,0.001,3383.670551620231,0.002,4338.879235964923,0.001,3370.3372260221263,0.002,4320.032206762685,0.001,3383.670551620231
381,1,2680.2674770096023,1,2680.2674770096023,4.01604812832077e-06,2673.155646134516,5.9608609865491405e-06,2683.911546219637,0.004039631159326876,6799.495107449048,0.0040218549801371226,6799.500523873086,0.003787878787878788,6799.723508360523,1,2680.2674770096023,0.002,6868.296471311648,0.002,4344.120216408892,0.002249585665715169,6856.365970179799,0.001,3388.407155248333,0.002,4344.120216408892,0.001,3375.1074425818697,0.002,4325.3148295521805,0.001,3388.407155248333
380,1,2684.434143676268,1,2684.434143676268,4.01604812832077e-06,2677.351120879616,5.9608609865491405e-06,2688.0814411322694,0.004078465739571737,6806.556574028911,0.004060505099885707,6806.5620342098755,0.003816793893129771,6806.794956155312,1,2684.434143676268,0.002,6876.493789304622,0.002,4349.304927779804,0.002249585665715169,6864.214867682512,0.001,3393.0990330165887,0.002,4349.304927779804,0.001,3379.8322794638484,0.002,4330.540353695767,0.001,3393.0990330165887
379,1,2688.5663750812255,1,2688.5663750812255,4.01604812832077e-06,2681.5116166175667,5.9608609865491405e-06,2692.2168494335688,0.004118151845116998,6813.521347918199,0.0041000005406526836,6813.526851243217,0.0038461538461538464,6813.770112485396,1,2688.5663750812255,0.002,6884.603695284075,0.002,4354.4343520359735,0.002249585665715169,6871.977382291277,0.001,3397.746934852228,0.002,4354.4343520359735,0.001,3384.5125037367875,0.002,4335.709783234553,0.001,3397.746934852228
378,1,2692.664735736962,1,2692.664735736962,4.01604812832077e-06,2685.637711513911,5.9608609865491405e-06,2696.3183364781125,0.0041587182493701465,6820.390922967985,0.00414036603007379,6820.396468665903,0.003875968992248062,6820.650486145136,1,2692.664735736962,0.002,6892.62770316851,0.002,4359.509446713818,0.002249585665715169,6879.655029957717,0.001,3402.351592214015,0.002,4359.509446713818,0.001,3389.1488634233206,0.002,4340.824097037731,0.001,3402.351592214015
377,1,2696.729776387368,1,2696.729776387368,4.01604812832077e-06,2689.729969517003,5.9608609865491405e-06,2700.386453831339,0.004200194984896952,6827.166754663161,0.004181624532680685,6827.1723420322805,0.00390625,6827.437548089733,1,2696.729776387368,0.002,6900.567289522632,0.002,4364.53114572389,0.002249585665715169,6887.249289062151,0.001,3406.913718692933,0.002,4364.53114572389,0.001,3393.742088124537,0.002,4345.884249629764,0.001,3406.913718692933
376,1,2700.762034451883,1,2700.762034451883,4.01604812832077e-06,2693.7889408203596,5.9608609865491405e-06,2704.421739714365,0.004242613407986388,6833.850261307473,0.00422380744280357,6833.855889708873,0.003937007874015748,6834.132732637693,1,2700.762034451883,0.002,6908.423894765168,0.002,4369.5003601148255,0.002249585665715169,6894.761601630025,0.001,3411.434010588668,0.002,4369.5003601148255,0.001,3398.2928896191547,0.002,4350.891171983886,0.001,3411.434010588668
375,1,2704.7620344518823,1,2704.7620344518823,4.01604812832077e-06,2697.8151623063645,5.9608609865491405e-06,2708.4247194309964,0.004286006266814052,6840.442825159698,0.004265666482870359,6840.44850111283,0.003968253968253968,6840.737438624789,1,2704.7620344518823,0.002,6916.1989243283415,0.002,4374.417978806684,0.002249585665715169,6902.193374499674,0.001,3415.913147463007,0.002,4374.417978806684,0.001,3402.8019624385142,0.002,4355.845772283634,0.001,3415.913147463007
374,1,2708.730288420136,1,2708.730288420136,4.01604812832077e-06,2701.8091579722254,5.9608609865491405e-06,2712.3959057778093,0.004330407773400874,6846.945793523181,0.004311575471814015,6846.951505265435,0.004,6847.253030511917,1,2708.730288420136,0.002,6923.893749771322,0.002,4379.284869295208,0.002249585665715169,6909.545980443692,0.001,3420.3517926712934,0.002,4379.284869295208,0.001,3407.2699844185954,0.002,4360.748936653879,0.001,3420.3517926712934
373,1,2712.6672962941507,1,2712.6672962941507,4.01604812832077e-06,2705.771439339025,5.9608609865491405e-06,2716.3357994380717,0.004375853679578082,6853.36047979101,0.00435439503153814,6853.3662415058525,0.004032258064516129,6853.680839448915,1,2712.6672962941507,0.002,6931.5097098498145,0.002,4384.1018783283125,0.002249585665715169,6916.820759246126,0.001,3424.750593872943,0.002,4384.1018783283125,0.001,3411.6976172301056,0.002,4365.601529862849,0.001,3424.750593872943
372,1,2716.5735462941498,1,2716.5735462941498,4.01604812832077e-06,2709.7025058446693,5.9608609865491405e-06,2720.2448893602896,0.004422381357198149,6859.688164448815,0.004400182748968912,6859.69397493164,0.0040650406504065045,6860.022164296479,1,2716.5735462941498,0.002,6939.048111543846,0.002,4388.869832556155,0.002249585665715169,6924.019018737527,0.001,3429.1101835220447,0.002,4388.869832556155,0.001,3416.0855068877167,0.002,4370.404395996482,0.001,3429.1101835220447
371,1,2720.4495152863974,1,2720.4495152863974,4.01604812832077e-06,2713.602845221491,5.9608609865491405e-06,2724.1236531220725,0.004470029882779069,6865.9300960371775,0.004447371622379658,6865.935954988383,0.004098360655737705,6866.27827260808,1,2720.4495152863974,0.002,6946.5102310456905,0.002,4393.589539155984,0.002249585665715169,6931.142035789891,0.001,3433.4311793389106,0.002,4393.589539155984,0.001,3420.4342842393944,0.002,4375.158359106444,0.001,3433.4311793389106
370,1,2724.2956691325503,1,2724.2956691325503,4.01604812832077e-06,2717.4729338592074,5.9608609865491405e-06,2727.972557280008,0.004518840126890882,6872.087492075505,0.0044959419983646096,6872.093398202272,0.004132231404958678,6872.450401573714,1,2724.2956691325503,0.002,6953.8973147097795,0.002,4398.261786432949,0.002249585665715169,6938.191057273243,0.001,3437.7141847635176,0.002,4398.261786432949,0.001,3424.7445654367707,0.002,4379.86422383299,0.001,3437.7141847635176
369,1,2728.112463025679,1,2728.112463025679,4.01604812832077e-06,2721.3132371539295,5.9608609865491405e-06,2731.792057706184,0.004568854848463437,6878.161539949132,0.004545885127948139,6878.16749134402,0.004166666666666667,6878.539758927222,1,2728.112463025679,0.002,6961.210579966336,0.002,4402.887344397964,0.002249585665715169,6945.16730097572,0.001,3441.9597893916216,0.002,4402.887344397964,0.001,3429.0169523874215,0.002,4384.52277600389,0.001,3441.9597893916216
368,1,2731.900341813557,1,2731.900341813557,4.01604812832077e-06,2725.124209843843,5.9608609865491405e-06,2735.5825999119565,0.004620118794349745,6884.153397761316,0.004595511943699731,6884.159400761284,0.004201680672268907,6884.547523818847,1,2731.900341813557,0.002,6968.451216200372,0.002,4407.466965323666,0.002249585665715169,6952.071956488731,0.001,3446.1685693943737,0.002,4407.466965323666,0.001,3433.252033189886,0.002,4389.134783210453,0.001,3446.1685693943737
367,1,2735.659740309797,1,2735.659740309797,4.01604812832077e-06,2728.9062963321708,5.9608609865491405e-06,2739.3446193595537,0.004672678804380397,6890.064195151717,0.004647283266004552,6890.070249582751,0.00423728813559322,6890.4748476545965,1,2735.659740309797,0.002,6975.620385597649,0.002,4412.001384279467,0.002249585665715169,6958.9061860588345,0.001,3450.3410879221346,0.002,4412.001384279467,0.001,3437.4503825521942,0.002,4393.700995361724,0.001,3450.3410879221346
366,1,2739.3910835933784,1,2739.3910835933784,4.01604812832077e-06,2732.659930998006,5.9608609865491405e-06,2743.0785417620505,0.004726583922222586,6895.895034082837,0.0047012067391268095,6895.901136733348,0.004273504273504274,6896.322854903787,1,2739.3910835933784,0.002,6982.719223959004,0.002,4416.491319646611,0.002249585665715169,6965.671125407773,0.001,3454.4778954932417,0.002,4416.491319646611,0.001,3441.612562194677,0.002,4398.222145217856,0.001,3454.4778954932417
365,1,2743.0947872970814,1,2743.0947872970814,4.01604812832077e-06,2736.3855384955364,5.9608609865491405e-06,2746.78478337223,0.004781885512310088,6901.6469895959435,0.004755816200642762,6901.653141807337,0.004310344827586207,6902.09264387632,1,2743.0947872970814,0.002,6989.748841484552,0.002,4420.937473614176,0.002249585665715169,6972.367884522118,0.001,3458.579530368369,0.002,4420.937473614176,0.001,3445.739121237739,0.002,4402.698948903531,0.001,3458.579530368369
364,1,2746.771257885316,1,2746.771257885316,4.01604812832077e-06,2740.0835340421895,5.9608609865491405e-06,2750.4637512608283,0.004838637383224593,6907.321110537786,0.00481034837974493,6907.3273202609735,0.004347826086956522,6907.785287470897,1,2746.771257885316,0.002,6996.710323528979,0.002,4425.340532656791,0.002249585665715169,6978.997548413835,0.001,3462.646518911127,0.002,4425.340532656791,0.001,3449.8305965752606,0.002,4407.132106402392,0.001,3462.646518911127
363,1,2750.4208929218116,1,2750.4208929218116,4.01604812832077e-06,2743.7543236961837,5.9608609865491405e-06,2754.1158435846255,0.004896895917818968,6912.918420259389,0.004867706439557995,6912.924686696084,0.0043859649122807015,6913.401833895489,1,2750.4208929218116,0.002,7003.604731329323,0.002,4429.701167994934,0.002249585665715169,6985.561177853081,0.001,3466.6793759354937,0.002,4429.701167994934,0.001,3453.8875132342896,0.002,4411.522302033254,0.001,3466.6793759354937
362,1,2754.044081327608,1,2754.044081327608,4.01604812832077e-06,2747.398304623954,5.9608609865491405e-06,2757.7414498448197,0.004956720210399045,6918.439917288328,0.004927936008827598,6918.446234901123,0.004424778761061947,6918.943307361224,1,2754.044081327608,0.002,7010.433102706292,0.002,4434.0200360385215,0.002249585665715169,6992.05981007439,0.001,3470.6786050406654,0.002,4434.0200360385215,0.001,3457.9103847215815,0.002,4415.870204908945,0.001,3470.6786050406654
361,1,2757.641203629766,1,2757.641203629766,4.01604812832077e-06,2751.0158653578815,5.9608609865491405e-06,2761.3409511361056,0.005018172211422,6923.886575975431,0.0049875063377666905,6923.892952021777,0.004464285714285714,6924.410708750839,1,2757.641203629766,0.002,7017.196452740398,0.002,4438.297778814556,0.002249585665715169,6998.494459457457,0.001,3474.644698933862,0.002,4438.297778814556,0.001,3461.8997133576095,0.002,4420.176469378497,0.001,3474.644698933862
360,1,2761.212632201194,1,2761.212632201194,4.01604812832077e-06,2754.607386044755,5.9608609865491405e-06,2764.914720386865,0.00508131688595526,6929.25934711736,0.005050412701378819,6929.265777608633,0.0045045045045045045,6929.80501626279,1,2761.212632201194,0.002,7023.895774423882,0.002,4442.535024379451,0.002249585665715169,7004.866118183545,0.001,3478.5781397415944,0.002,4442.535024379451,0.001,3465.855990598543,0.002,4424.44173545342,0.001,3478.5781397415944
359,1,2764.7587314919733,1,2764.7587314919733,4.01604812832077e-06,2758.173238685363,5.9608609865491405e-06,2768.463122590833,0.005146222353844012,6934.559158555936,0.005114553191272824,6934.565644332826,0.004545454545454545,6935.127186031986,1,2764.7587314919733,0.002,7030.532039289529,0.002,4446.732387216759,0.002249585665715169,7011.175756868608,0.001,3482.4793993099097,0.002,4446.732387216759,0.001,3469.7796973467252,0.002,4428.6666292187565,0.001,3482.4793993099097
358,1,2768.279858252536,1,2768.279858252536,4.01604812832077e-06,2761.713787365581,5.9608609865491405e-06,2771.98651503061,0.0052129600868220894,6939.786915755396,0.005179189457780634,6939.793463011863,0.0045871559633027525,6940.378152728179,1,2768.279858252536,0.002,7037.106198017323,0.002,4450.8904686208725,0.002249585665715169,7017.424325174087,0.001,3486.348939494045,0.002,4450.8904686208725,0.001,3473.6713042501515,0.002,4432.851763229528,0.001,3486.348939494045
357,1,2771.7763617490386,1,2771.7763617490386,4.01604812832077e-06,2765.2293884793326,5.9608609865491405e-06,2775.4852474933555,0.005281605070400475,6944.943502358598,0.0052481101943180454,6944.950104279367,0.004629629629629629,6945.558830132884,1,2771.7763617490386,0.002,7043.619181019851,0.002,4455.009857067279,0.002249585665715169,7023.612752396318,0.001,3490.1872124379693,0.002,4455.009857067279,0.001,3477.531271991398,0.002,4436.997736893223,0.001,3490.1872124379693
356,1,2775.24858397126,1,2775.24858397126,4.01604812832077e-06,2768.7203909437426,5.9608609865491405e-06,2778.959662478998,0.0053522359959570906,6950.029780723113,0.005316180333061493,6950.036446767176,0.004672897196261682,6950.67011169574,1,2775.24858397126,0.002,7050.071899007403,0.002,4459.091128569985,0.002249585665715169,7029.741948035439,0.001,3493.994660844209,0.002,4459.091128569985,0.001,3481.3600515664384,0.002,4441.105136838898,0.001,3493.994660844209
355,1,2778.696859833328,1,2778.696859833328,4.01604812832077e-06,2772.1871364068306,5.9608609865491405e-06,2782.4100954012592,0.005424935459089982,6955.046592438224,0.005386264649362676,6955.053328327238,0.0047169811320754715,6955.7128710711,1,2778.696859833328,0.002,7056.465243533516,0.002,4463.134847026574,0.002249585665715169,7035.812802344664,0.001,3497.7717182343713,0.002,4463.134847026574,0.001,3485.158084553797,0.002,4445.174537273458,0.001,3497.7717182343713
354,1,2782.1215173675737,1,2782.1215173675737,4.01604812832077e-06,2775.629959448036,5.9608609865491405e-06,2785.8368747818,0.005499790168702872,6959.994758823723,0.0054603288041577824,6960.001561517319,0.004761904761904762,6960.687962635679,1,2782.1215173675737,0.002,7062.800087521887,0.002,4467.141564551453,0.002249585665715169,7041.826186860702,0.001,3501.5188092007484,0.002,4467.141564551453,0.001,3488.925803374406,0.002,4449.206500325619,0.001,3501.5188092007484
353,1,2785.522877911791,1,2785.522877911791,4.01604812832077e-06,2779.0491877718796,5.9608609865491405e-06,2789.240322437757,0.005576891167394639,6964.875081411409,0.005535560513070335,6964.881955348271,0.004807692307692308,6965.5962219880075,1,2785.522877911791,0.002,7069.077285775273,0.002,4471.111821797751,0.002249585665715169,7047.782954916133,0.001,3505.2363496493585,0.002,4471.111821797751,0.001,3492.663631542564,0.002,4453.20157637812,0.001,3505.2363496493585
352,1,2788.9012562901685,1,2788.9012562901685,4.01604812832077e-06,2782.4451423950327,5.9608609865491405e-06,2792.6207536629463,0.0056563340638135645,6969.688342410173,0.005616426603025312,6969.695275298124,0.0048543689320388345,6970.438466430374,1,2788.9012562901685,0.002,7075.297675467249,0.002,4475.046148268327,0.002249585665715169,7053.683942134416,0.001,3508.9247470347836,0.002,4475.046148268327,0.001,3496.3719839083756,0.002,4457.1603043885825,0.001,3508.9247470347836
351,1,2792.2569609881543,1,2792.2569609881543,4.01604812832077e-06,2785.8181378270733,5.9608609865491405e-06,2795.978477402985,0.0057382192777205125,6974.43530515553,0.005696320613339247,6974.442304506425,0.004901960784313725,6975.215495433969,1,2792.2569609881543,0.002,7081.462076617404,0.002,4478.945062616346,0.002249585665715169,7059.5299669082815,0.001,3512.584400587112,0.002,4478.945062616346,0.001,3500.051266891963,0.002,4461.083212199548,0.001,3512.584400587112
350,1,2795.5902943214874,1,2795.5902943214874,4.01604812832077e-06,2789.1684822451707,5.9608609865491405e-06,2799.3137964245784,0.00582265229860621,6979.116714544357,0.005778656100397532,6979.123783179389,0.0049504950495049506,6979.928091087857,1,2795.5902943214874,0.002,7087.571292550706,0.002,4482.809072935806,0.002249585665715169,7065.321830862156,0.001,3516.2157015313346,0.002,4482.809072935806,0.001,3503.7018787098677,0.002,4464.970816838097,0.001,3516.2157015313346
349,1,2798.901552599632,1,2798.901552599632,4.01604812832077e-06,2792.4964776629527,5.9608609865491405e-06,2802.627007479202,0.0059097439586835235,6983.733297455763,0.005863797087657431,6983.74043748544,0.005,6984.577018532398,1,2798.901552599632,0.002,7093.626110341625,0.002,4486.638677042454,0.002249585665715169,7071.060319299223,0.001,3519.8190332994586,0.002,4486.638677042454,0.001,3507.3242095938635,0.002,4468.8236248054645,0.001,3519.8190332994586
348,1,2802.1910262838414,1,2802.1910262838414,4.01604812832077e-06,2795.8024200937753,5.9608609865491405e-06,2805.9184014613897,0.005999610721415658,6988.285763158746,0.005950864091195833,6988.292980401519,0.005050505050505051,6989.163026377698,1,2802.1910262838414,0.002,7099.627301243648,0.002,4490.434362745436,0.002249585665715169,7076.74620163376,0.001,3523.3947717356564,0.002,4490.434362745436,0.001,3510.9186420025467,0.002,4472.642132357064,0.001,3523.3947717356564
347,1,2805.4590001400497,1,2805.4590001400497,4.01604812832077e-06,2799.0865997086253,5.9608609865491405e-06,2809.188263561866,0.006092374986564719,6992.774803707485,0.006041607704213348,6992.782099126356,0.00510204081632653,6993.686847107667,1,2805.4590001400497,0.002,7105.575621104731,0.002,4494.196608110084,0.002249585665715169,7082.38023180937,0.001,3526.9432852947043,0.002,4494.196608110084,0.001,3514.485550825949,0.002,4476.426825773278,0.001,3526.9432852947043
346,1,2808.7057533868024,1,2808.7057533868024,4.01604812832077e-06,2802.3493009888616,5.9608609865491405e-06,2812.436873415686,0.0061881654132355385,6997.201094324992,0.006135270913717474,6997.208470273461,0.005154639175257732,6998.149197470148,1,2808.7057533868024,0.002,7111.471810769261,0.002,4497.925881712126,0.002249585665715169,7087.963148703517,0.001,3530.464935233981,0.002,4497.925881712126,0.001,3518.025303583483,0.002,4480.17818162141,0.001,3530.464935233981
345,1,2811.9315598384146,1,2811.9315598384146,4.01604812832077e-06,2805.590802874,5.9608609865491405e-06,2815.6645052456192,0.006287117262351677,7001.565293775802,0.006232787181203877,7001.572749186783,0.005208333333333333,7002.5507788537,1,2811.9315598384146,0.002,7117.316596467012,0.002,4501.6226428837235,0.002249585665715169,7093.495676519095,0.001,3533.9600757992625,0.002,4501.6226428837235,0.001,3521.5382606154476,0.002,4483.896667009098,0.001,3533.9600757992625
344,1,2815.136688043542,1,2815.136688043542,4.01604812832077e-06,2808.8113789047266,5.9608609865491405e-06,2818.871428000917,0.006389372760209182,7005.868044728468,0.006332619217173412,7005.875583504429,0.005263157894736842,7006.8922776514355,1,2815.136688043542,0.002,7123.1106901896555,0.002,4505.287341951598,0.002249585665715169,7098.978525163328,0.001,3537.4290544045734,0.002,4505.287341951598,0.001,3525.0247752683567,0.002,4487.582739829581,0.001,3537.4290544045734
343,1,2818.3214014193377,1,2818.3214014193377,4.01604812832077e-06,2812.0112973613286,5.9608609865491405e-06,2822.0579054916743,0.006495081485184526,7010.109974108469,0.006435766928868769,7010.117598967187,0.005319148936170213,7011.174365612439,1,2818.3214014193377,0.002,7128.854790055235,0.002,4508.920420467552,0.002249585665715169,7104.412390614648,0.001,3540.872211806315,0.002,4508.920420467552,0.001,3528.485194074333,0.002,4491.236848999049,0.001,3540.872211806315
342,1,2821.4859583813623,1,2821.4859583813623,4.01604812832077e-06,2815.1908213977204,5.9608609865491405e-06,2825.2241965189337,0.00660440077979395,7014.291693442244,0.006542866230562561,7014.299405288486,0.005376344086021506,7015.397700181106,1,2821.4859583813623,0.002,7134.549580661115,0.002,4512.522311431716,0.002249585665715169,7109.797955277905,0.001,3544.2898822718626,0.002,4512.522311431716,0.001,3531.9198569247774,0.002,4494.859434686463,0.001,3544.2898822718626
341,1,2824.6306124694115,1,2824.6306124694115,4.01604812832077e-06,2818.350209171221,5.9608609865491405e-06,2828.3705550006975,0.006717496190644938,7018.4137991929,0.006654065186038096,7018.421597877705,0.005434782608695652,7019.562924824921,1,2824.6306124694115,0.002,7140.1957334258095,0.002,4516.093439508743,0.002249585665715169,7115.135888328383,0.001,3547.6823937428735,0.002,4516.093439508743,0.001,3535.3290972385626,0.002,4498.450928536076,0.001,3547.6823937428735
340,1,2827.755612469411,1,2827.755612469411,4.01604812832077e-06,2821.4897139682575,5.9608609865491405e-06,2831.497230094007,0.006834541939269138,7022.476873088244,0.006766094672037178,7022.484771371319,0.005494505494505495,7023.670669350906,1,2827.755612469411,0.002,7145.7939069201275,0.002,4519.634221237256,0.002249585665715169,7120.426846045084,0.001,3551.0500679934976,0.002,4519.634221237256,0.001,3538.713242124912,0.002,4502.011753882952,0.001,3551.0500679934976
339,1,2830.861202531522,1,2830.861202531522,4.01604812832077e-06,2824.6095843261373,5.9608609865491405e-06,2834.604466313225,0.006955721433796194,7026.481482441677,0.006885037314222226,7026.489476670426,0.005555555555555556,7027.721550211273,1,2830.861202531522,0.002,7151.344747187978,0.002,4523.145065232757,0.002249585665715169,7125.671472133576,0.001,3554.3932207836624,0.002,4523.145065232757,0.001,3542.072612541206,0.002,4505.542325961744,0.001,3554.3932207836624
338,1,2833.947622284608,1,2833.947622284608,4.01604812832077e-06,2827.7100641510356,5.9608609865491405e-06,2837.692503644672,0.007081227790129293,7030.428180466435,0.007005707500040376,7030.4362817525025,0.0056179775280898875,7031.7161707985015,1,2833.947622284608,0.002,7156.848888057327,0.002,4526.6263723843,0.002249585665715169,7130.870398038919,0.001,3557.71216200763,0.002,4526.6263723843,0.001,3545.4075234458855,0.002,4509.043052108982,0.001,3557.71216200763
