,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],static-(1+1)-opt,T[static-(1+1)-opt],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
1969,1,17132.29752544455,1,17132.29752544455,1.6e-07,17135.51216961596,5.9608609865491405e-06,,0.0007246428199663982,44380.67625503074,0.0007253992871937537,44380.75625263706,0.0006944444444444445,44381.23157994228,1,17132.29752544455,0.0004,44659.09897273667,0.0004,28233.220980047652,0.00043828694102689825,44630.50631877265,0.0002,21823.07405266871,0.0004,28233.220980047652,0.0002,21823.07405266871,0.0004,28233.220980047652,0.0002,21823.07405266871
1968,1,17136.99677356485,1,17136.99677356485,1.6e-07,17140.211957586165,5.9608609865491405e-06,,0.000725845984797669,44389.2166304922,0.0007265523593699397,44389.29663082131,0.0006954102920723226,44389.777362575456,1,17136.99677356485,0.0004,44668.65733079586,0.0004,28239.26371806743,0.00043828694102689825,44639.77544387851,0.0002,21828.446498521753,0.0004,28239.26371806743,0.0002,21828.446498521753,0.0004,28239.26371806743,0.0002,21828.446498521753
1967,1,17141.687205084545,1,17141.687205084545,1.6e-07,17144.902927192274,5.9608609865491405e-06,,0.0007270536811174065,44397.73254215429,0.0007277115054780654,44397.81254482464,0.0006963788300835655,44398.29872775759,1,17141.687205084545,0.0004,44678.193032829964,0.0004,28245.29213308076,0.00043828694102689825,44649.02208875792,0.0002,21833.807651444775,0.0004,28245.29213308076,0.0002,21833.807651444775,0.0004,28245.29213308076,0.0002,21833.807651444775
1966,1,17146.368853024618,1,17146.368853024618,1.6e-07,17149.585111461867,5.9608609865491405e-06,,0.0007282659355461987,44406.22407855146,0.0007291459176219193,44406.304085864474,0.000697350069735007,44406.795764378265,1,17146.368853024618,0.0004,44687.70616767231,0.0004,28251.306281247544,0.00043828694102689825,44658.24634232244,0.0002,21839.157554232395,0.0004,28251.306281247544,0.0002,21839.157554232395,0.0004,28251.306281247544,0.0002,21839.157554232395
1965,1,17151.04175022088,1,17151.04175022088,1.6e-07,17154.25854323733,5.9608609865491405e-06,,0.0007294827749099163,44414.69132770981,0.0007302958379606161,44414.77133850785,0.0006983240223463687,44415.26856082135,1,17151.04175022088,0.0004,44697.19682365376,0.0004,28257.306218410034,0.00043828694102689825,44667.448292979454,0.0002,21844.49624943904,0.0004,28257.306218410034,0.0002,21844.49624943904,0.0004,28257.306218410034,0.0002,21844.49624943904
1964,1,17155.705929325355,1,17155.705929325355,1.6e-07,17158.92325517722,5.9608609865491405e-06,,0.0007307042262438989,44423.13437715093,0.0007314526893884414,44423.214390896836,0.0006993006993006993,44423.71720496864,1,17155.705929325355,0.0004,44706.66508860649,0.0004,28263.292000095233,0.00043828694102689825,44676.62802863585,0.0002,21849.823779380677,0.0004,28263.292000095233,0.0002,21849.823779380677,0.0004,28263.292000095233,0.0002,21849.823779380677
1963,1,17160.361422807662,1,17160.361422807662,1.6e-07,17163.579279757643,5.9608609865491405e-06,,0.0007319303167938528,44431.55331389556,0.000732616416237457,44431.633330095974,0.0007002801120448179,44432.1417842037,1,17160.361422807662,0.0004,44716.11104986771,0.0004,28269.263681517197,0.00043828694102689825,44685.78563670184,0.0002,21855.140186136614,0.0004,28269.263681517197,0.0002,21855.140186136614,0.0004,28269.263681517197,0.0002,21855.140186136614
1962,1,17165.00826295636,1,17165.00826295636,1.6e-07,17168.226649273627,5.9608609865491405e-06,,0.0007331610740164472,44439.94822446726,0.0007337869653377823,44440.02824269062,0.0007012622720897616,44440.5423854155,1,17165.00826295636,0.0004,44725.534794283274,0.0004,28275.22131757937,0.00043828694102689825,44694.92120409462,0.0002,21860.445511551254,0.0004,28275.22131757937,0.0002,21860.445511551254,0.0004,28275.22131757937,0.0002,21860.445511551254
1961,1,17169.646481880292,1,17169.646481880292,1.6e-07,17172.865395840432,5.9608609865491405e-06,,0.0007343965255840764,44448.31919489598,0.0007348590022767696,44448.39921407707,0.0007022471910112359,44448.91909500199,1,17169.646481880292,0.0004,44734.93640821144,0.0004,28281.164962876937,0.00043828694102689825,44704.034817242034,0.0002,21865.739797235823,0.0004,28281.164962876937,0.0002,21865.739797235823,0.0004,28281.164962876937,0.0002,21865.739797235823
1960,1,17174.27611150992,1,17174.27611150992,1.6e-07,17177.495551394903,5.9608609865491405e-06,,0.000735636699384456,44456.66631072173,0.0007358712429525777,44456.74633003852,0.0007032348804500703,44457.2719988738,1,17174.27611150992,0.0004,44744.31597752637,0.0004,28287.09467169906,0.00043828694102689825,44713.12656208621,0.0002,21871.02308457014,0.0004,28287.09467169906,0.0002,21871.02308457014,0.0004,28287.09467169906,0.0002,21871.02308457014
1959,1,17178.89718359864,1,17178.89718359864,1.6e-07,17182.117147696797,5.9608609865491405e-06,,0.0007368816235238583,44464.9896569982,0.0007378423972458021,44465.06968205978,0.0007042253521126761,44465.60118245784,1,17178.89718359864,0.0004,44753.673587621844,0.0004,28293.01049803116,0.00043828694102689825,44722.19652408719,0.0002,21876.2954147043,0.0004,28293.01049803116,0.0002,21876.2954147043,0.0004,28293.01049803116,0.0002,21876.2954147043
1958,1,17183.5097297241,1,17183.5097297241,1.6e-07,17186.730216330074,5.9608609865491405e-06,,0.0007381313263325503,44473.28931829607,0.0007391720105302079,44473.369349109365,0.0007052186177715092,44473.90673070072,1,17183.5097297241,0.0004,44763.00932341472,0.0004,28298.91249555718,0.00043828694102689825,44731.24478822645,0.0002,21881.55682856034,0.0004,28298.91249555718,0.0002,21881.55682856034,0.0004,28298.91249555718,0.0002,21881.55682856034
1957,1,17188.113781289474,1,17188.113781289474,1.6e-07,17191.33478870419,5.9608609865491405e-06,,0.0007393858363581816,44481.56537870673,0.0007405093952458547,44481.645416212246,0.0007062146892655367,44482.18872807236,1,17188.113781289474,0.0004,44772.32326934847,0.0004,28304.800717661827,0.00043828694102689825,44740.27143901047,0.0002,21886.807366833993,0.0004,28304.800717661827,0.0002,21886.807366833993,0.0004,28304.800717661827,0.0002,21886.807366833993
1956,1,17192.709369524764,1,17192.709369524764,1.6e-07,17195.93089605539,5.9608609865491405e-06,,0.0007406451823746767,44489.81792184563,0.0007385211751840059,44489.89798587307,0.0007072135785007072,44490.44725856949,1,17192.709369524764,0.0004,44781.61550939671,0.0004,28310.675217432672,0.00043828694102689825,44749.27656047421,0.0002,21892.04706999628,0.0004,28310.675217432672,0.0002,21892.04706999628,0.0004,28310.675217432672,0.0002,21892.04706999628
1955,1,17197.296525488066,1,17197.296525488066,1.6e-07,17200.518569447984,5.9608609865491405e-06,,0.0007419093933852135,44498.0470308557,0.000739874008272453,44498.12711548301,0.000708215297450425,44498.68240571902,1,17197.296525488066,0.0004,44790.88612706662,0.0004,28316.53604766249,0.00043828694102689825,44758.26023618458,0.0002,21897.275978295198,0.0004,28316.53604766249,0.0002,21897.275978295198,0.0004,28316.53604766249,0.0002,21897.275978295198
1954,1,17201.87528006682,1,17201.87528006682,1.6e-07,17205.09783977559,5.9608609865491405e-06,,0.0007431784986172232,44506.25278841084,0.0007412345208757975,44506.3328918345,0.0007092198581560284,44506.8942525815,1,17201.87528006682,0.0004,44800.13520540233,0.0004,28322.383260851293,0.00043828694102689825,44767.22254924388,0.0002,21902.494131757358,0.0004,28322.383260851293,0.0002,21902.494131757358,0.0004,28322.383260851293,0.0002,21902.494131757358
1953,1,17206.445663979066,1,17206.445663979066,1.6e-07,17209.668737762393,5.9608609865491405e-06,,0.00074445252753453,44514.435276719196,0.0007426026848599433,44514.515397010175,0.0007102272727272727,44515.082881754526,1,17206.445663979066,0.0004,44809.362826988385,0.0004,28328.216909208553,0.00043828694102689825,44776.16358229329,0.0002,21907.701570189573,0.0004,28328.216909208553,0.0002,21907.701570189573,0.0004,28328.216909208553,0.0002,21907.701570189573
1952,1,17211.007707774686,1,17211.007707774686,1.6e-07,17214.231293964385,5.9608609865491405e-06,,0.0007457315098299799,44522.5945775265,0.0007439784733169408,44522.67471282275,0.0007112375533428165,44523.24837537602,1,17211.007707774686,0.0004,44818.569073953026,0.0004,28334.037044655262,0.00043828694102689825,44785.083417516034,0.0002,21912.898333180485,0.0004,28334.037044655262,0.0002,21912.898333180485,0.0004,28334.037044655262,0.0002,21912.898333180485
1951,1,17215.561441836613,1,17215.561441836613,1.6e-07,17218.785538770582,5.9608609865491405e-06,,0.0007470154951828588,44530.73077211946,0.0007453618605381483,44530.81092063806,0.0007122507122507123,44531.390815127656,1,17215.561441836613,0.0004,44827.75402797159,0.0004,28339.84371882609,0.00043828694102689825,44793.98213664099,0.0002,21918.08446010217,0.0004,28339.84371882609,0.0002,21918.08446010217,0.0004,28339.84371882609,0.0002,21918.08446010217
1950,1,17220.106896382065,1,17220.106896382065,1.6e-07,17223.331502404242,5.9608609865491405e-06,,0.0007483044756004744,44538.843941328894,0.0007467528219830099,44538.92410137287,0.0007132667617689016,44539.510282238065,1,17220.106896382065,0.0004,44836.91777026981,0.0004,28345.63698307148,0.00043828694102689825,44802.8598209458,0.0002,21923.259990111666,0.0004,28345.63698307148,0.0002,21923.259990111666,0.0004,28345.63698307148,0.0002,21923.259990111666
1949,1,17224.644101463735,1,17224.644101463735,1.6e-07,17227.869214924067,5.9608609865491405e-06,,0.0007495984999871171,44546.93416553317,0.000748151334272736,44547.014335498156,0.0007142857142857143,44547.60685748614,1,17224.644101463735,0.0004,44846.060381627016,0.0004,28351.416888459644,0.00043828694102689825,44811.71655126022,0.0002,21928.424962152585,0.0004,28351.416888459644,0.0002,21928.424962152585,0.0004,28351.416888459644,0.0002,21928.424962152585
1948,1,17229.17308697098,1,17229.17308697098,1.6e-07,17232.398706225395,5.9608609865491405e-06,,0.000750897599000664,44555.001524661166,0.0007495573751561175,44555.0817030421,0.000715307582260372,44555.68062120428,1,17229.17308697098,0.0004,44855.181942379466,0.0004,28357.18348577868,0.00043828694102689825,44820.5524079694,0.0002,21933.57941495661,0.0004,28357.18348577868,0.0002,21933.57941495661,0.0004,28357.18348577868,0.0002,21933.57941495661
1947,1,17233.693882631014,1,17233.693882631014,1.6e-07,17236.920006041386,5.9608609865491405e-06,,0.0007522018035388108,44563.04609819574,0.0007509709234923337,44563.12628359287,0.0007163323782234957,44563.73165328159,1,17233.693882631014,0.0004,44864.282532423436,0.0004,28362.93682553856,0.00043828694102689825,44829.367471017074,0.0002,21938.723387045084,0.0004,28362.93682553856,0.0002,21938.723387045084,0.0004,28362.93682553856,0.0002,21938.723387045084
1946,1,17238.206518010073,1,17238.206518010073,1.6e-07,17241.433143944192,5.9608609865491405e-06,,0.0007535111447485373,44571.06796517663,0.0007523919592277341,44571.14815630169,0.0007173601147776184,44571.76003316695,1,17238.206518010073,0.0004,44873.362231218554,0.0004,28368.676957973206,0.00043828694102689825,44838.16181990874,0.0002,21943.856916730485,0.0004,28368.676957973206,0.0002,21943.856916730485,0.0004,28368.676957973206,0.0002,21943.856916730485
1945,1,17242.711022514573,1,17242.711022514573,1.6e-07,17245.93814934611,5.9608609865491405e-06,,0.0007548256540278544,44579.06720420378,0.000753820463399761,44579.147399885456,0.0007183908045977011,44579.76583987243,1,17242.711022514573,0.0004,44882.42111779086,0.0004,28374.403933042377,0.00043828694102689825,44846.93553371489,0.0002,21948.980042117946,0.0004,28374.403933042377,0.0002,21948.980042117946,0.0004,28374.403933042377,0.0002,21948.980042117946
1944,1,17247.20742539227,1,17247.20742539227,1.6e-07,17250.435051500743,5.9608609865491405e-06,,0.0007561453630239456,44587.04389344028,0.0007552564180671454,44587.12409262975,0.0007194244604316547,44587.749151976066,1,17247.20742539227,0.0004,44891.45927073587,0.0004,28380.117800433745,0.00043828694102689825,44855.68869107412,0.0002,21954.092801106755,0.0004,28380.117800433745,0.0002,21954.092801106755,0.0004,28380.117800433745,0.0002,21954.092801106755
1943,1,17251.69575573338,1,17251.69575573338,1.6e-07,17254.92387950413,5.9608609865491405e-06,,0.0007574703036402807,44594.99811061552,0.0007566998063355997,44595.07831239143,0.0007204610951008645,44595.710047625194,1,17251.69575573338,0.0004,44900.47676822181,0.0004,28385.818609564772,0.00043828694102689825,44864.42137019617,0.0002,21959.19523139182,0.0004,28385.818609564772,0.0002,21959.19523139182,0.0004,28385.818609564772,0.0002,21959.19523139182
1942,1,17256.17604247173,1,17256.17604247173,1.6e-07,17259.404662295885,5.9608609865491405e-06,,0.0007588005080366942,44602.92993302829,0.0007581506123084935,44603.01013660152,0.0007215007215007215,44603.64860453948,1,17256.17604247173,0.0004,44909.473687992606,0.0004,28391.506409584745,0.00043828694102689825,44873.13364886515,0.0002,21964.287370465143,0.0004,28391.506409584745,0.0002,21964.287370465143,0.0004,28391.506409584745,0.0002,21964.287370465143
1941,1,17260.64831438586,1,17260.64831438586,1.6e-07,17263.877428660304,5.9608609865491405e-06,,0.0007601360086311968,44610.83943754964,0.0007596088210828607,44610.919642267916,0.000722543352601156,44611.564900013815,1,17260.64831438586,0.0004,44918.45010737096,0.0004,28397.181249376583,0.00043828694102689825,44881.82560444245,0.0002,21969.369255617265,0.0004,28397.181249376583,0.0002,21969.369255617265,0.0004,28397.181249376583,0.0002,21969.369255617265
1940,1,17265.112600100147,1,17265.112600100147,1.6e-07,17268.342207227484,5.9608609865491405e-06,,0.0007614768381058054,44618.726700626015,0.0007610744187287608,44618.80690597807,0.000723589001447178,44619.45901092149,1,17265.112600100147,0.0004,44927.406103261295,0.0004,28402.843177558858,0.00043828694102689825,44890.49731386981,0.0002,21974.440923938702,0.0004,28402.843177558858,0.0002,21974.440923938702,0.0004,28402.843177558858,0.0002,21974.440923938702
1939,1,17269.568928085882,1,17269.568928085882,1.6e-07,17272.79902647443,5.9608609865491405e-06,,0.0007628230294064301,44626.59179828212,0.0007625473922569299,44626.6720039016,0.0007246376811594203,44627.3310137171,1,17269.568928085882,0.0004,44936.34175215285,0.0004,28408.492242487595,0.00043828694102689825,44899.14885367236,0.0002,21979.502412321413,0.0004,28408.492242487595,0.0002,21979.502412321413,0.0004,28408.492242487595,0.0002,21979.502412321413
1938,1,17274.017326662393,1,17274.017326662393,1.6e-07,17277.247914726115,5.9608609865491405e-06,,0.0007641746157424899,44634.43480612388,0.0007640277296087323,44634.51501179305,0.000725689404934688,44635.180984439474,1,17274.017326662393,0.0004,44945.257130122605,0.0004,28414.128492258184,0.00043828694102689825,44907.78029996161,0.0002,21984.553757460126,0.0004,28414.128492258184,0.0002,21984.553757460126,0.0004,28414.128492258184,0.0002,21984.553757460126
1937,1,17278.457823998095,1,17278.457823998095,1.6e-07,17281.688900156594,5.9608609865491405e-06,,0.0007655316305956128,44642.25579934139,0.0007655154196406954,44642.33600499454,0.0007267441860465116,44643.00899871468,1,17278.457823998095,0.0004,44954.15231283804,0.0004,28419.751974707237,0.00043828694102689825,44916.391728438284,0.0002,21989.594995853833,0.0004,28419.751974707237,0.0002,21989.594995853833,0.0004,28419.751974707237,0.0002,21989.594995853833
1936,1,17282.89044811157,1,17282.89044811157,1.6e-07,17286.12201079005,5.9608609865491405e-06,,0.0007668941077204875,44650.05485271174,0.0007670104521054327,44650.13505843825,0.000727802037845706,44650.815131758834,1,17282.89044811157,0.0004,44963.02737556042,0.0004,28425.362737414413,0.00043828694102689825,44924.98321439535,0.0002,21994.626163807123,0.0004,28425.362737414413,0.0002,21994.626163807123,0.0004,28425.362737414413,0.0002,21994.626163807123
1935,1,17287.31522687263,1,17287.31522687263,1.6e-07,17290.547274501874,5.9608609865491405e-06,,0.0007682620811451724,44657.832040601905,0.0007685128176091589,44657.91224664908,0.0007288629737609329,44658.5994583811,1,17287.31522687263,0.0004,44971.88239314729,0.0004,28430.96082770427,0.00043828694102689825,44933.55483272087,0.0002,21999.647297431584,0.0004,28430.96082770427,0.0002,21999.647297431584,0.0004,28430.96082770427,0.0002,21999.647297431584
1934,1,17291.73218800337,1,17291.73218800337,1.6e-07,17294.964719019707,5.9608609865491405e-06,,0.0007696355851715929,44665.58743697156,0.0007700225076346276,44665.66764374718,0.00072992700729927,44666.36205298642,1,17291.73218800337,0.0004,44980.71744005559,0.0004,28436.546292648,0.00043828694102689825,44942.1066579009,0.0002,22004.658432647142,0.0004,28436.546292648,0.0002,22004.658432647142,0.0004,28436.546292648,0.0002,22004.658432647142
1933,1,17296.141359079207,1,17296.141359079207,1.6e-07,17299.37437192448,5.9608609865491405e-06,,0.0007710146543897314,44673.32111537585,0.0007715395144817423,44673.401323450555,0.0007309941520467836,44674.10298957835,1,17296.141359079207,0.0004,44989.53259034432,0.0004,28442.119179065296,0.00043828694102689825,44950.638764022246,0.0002,22009.65960518343,0.0004,28442.119179065296,0.0002,22009.65960518343,0.0004,28442.119179065296,0.0002,22009.65960518343
1932,1,17300.54276752991,1,17300.54276752991,1.6e-07,17303.77626065145,5.9608609865491405e-06,,0.0007723993236646789,44681.033148968265,0.0007730638312874312,44681.113359077484,0.0007320644216691069,44681.822341761945,1,17300.54276752991,0.0004,44998.32791767747,0.0004,28447.67953352611,0.00043828694102689825,44959.1512247754,0.0002,22014.650850581118,0.0004,28447.67953352611,0.0002,22014.650850581118,0.0004,28447.67953352611,0.0002,22014.650850581118
1931,1,17304.93644064063,1,17304.93644064063,1.6e-07,17308.17041249122,5.9608609865491405e-06,,0.0007737896281511926,44688.72361050331,0.000774595451970692,44688.803823549155,0.0007331378299120235,44689.52018274648,1,17304.93644064063,0.0004,45007.10349532672,0.0004,28453.227402352364,0.00043828694102689825,44967.64411345724,0.0002,22019.632204193284,0.0004,28453.227402352364,0.0002,22019.632204193284,0.0004,28453.227402352364,0.0002,22019.632204193284
1930,1,17309.32240555291,1,17309.32240555291,1.6e-07,17312.556854590774,5.9608609865491405e-06,,0.0007751856032897655,44696.39257233924,0.0007761343712500894,44696.47278939202,0.0007342143906020558,44697.19658534819,1,17309.32240555291,0.0004,45015.85939617434,0.0004,28458.76283161977,0.00043828694102689825,44976.11750297392,0.0002,22024.60370118666,0.0004,28458.76283161977,0.0002,22024.60370118666,0.0004,28458.76283161977,0.0002,22024.60370118666
1929,1,17313.700689265694,1,17313.700689265694,1.6e-07,17316.935613954443,5.9608609865491405e-06,,0.0007765872848150891,44704.04010644078,0.0007757497433736025,44704.12032623578,0.0007352941176470588,44704.851621993046,1,17313.700689265694,0.0004,45024.59569271565,0.0004,28464.28586715949,0.00043828694102689825,44984.571465843466,0.0002,22029.565376542978,0.0004,28464.28586715949,0.0002,22029.565376542978,0.0004,28464.28586715949,0.0002,22029.565376542978
1928,1,17318.071318636325,1,17318.071318636325,1.6e-07,17321.306717444953,5.9608609865491405e-06,,0.0007779947087516155,44711.66628438189,0.0007789905255630778,44711.74650855825,0.0007363770250368188,44712.48536471938,1,17318.071318636325,0.0004,45033.31245706205,0.0004,28469.7965545599,0.00043828694102689825,44993.00607419856,0.0002,22034.51726506029,0.0004,28469.7965545599,0.0002,22034.51726506029,0.0004,28469.7965545599,0.0002,22034.51726506029
1927,1,17322.434320381522,1,17322.434320381522,1.6e-07,17325.67019178436,5.9608609865491405e-06,,0.0007794079114250633,44719.27117734827,0.0007788861006186768,44719.35140198191,0.0007374631268436578,44720.097885180665,1,17322.434320381522,0.0004,45042.00976094344,0.0004,28475.29493916825,0.00043828694102689825,45001.421399789266,0.0002,22039.45940135418,0.0004,28475.29493916825,0.0002,22039.45940135418,0.0004,28475.29493916825,0.0002,22039.45940135418
1926,1,17326.789721078385,1,17326.789721078385,1.6e-07,17330.02606355509,5.9608609865491405e-06,,0.000780826929459304,44726.854856140075,0.0007787699412832128,44726.935101700314,0.0007385524372230429,44727.68925464805,1,17326.789721078385,0.0004,45050.68767571108,0.0004,28480.78106609235,0.00043828694102689825,45009.81751398568,0.0002,22044.391819859095,0.0004,28480.78106609235,0.0002,22044.391819859095,0.0004,28480.78106609235,0.0002,22044.391819859095
1925,1,17331.137547165337,1,17331.137547165337,1.6e-07,17334.374359200847,5.9608609865491405e-06,,0.0007822517997792793,44734.41739117456,0.0007806049691108277,44734.49764617889,0.0007396449704142012,44735.25954401314,1,17331.137547165337,0.0004,45059.34627234006,0.0004,28486.254980202262,0.00043828694102689825,45018.19448778061,0.0002,22049.314554829594,0.0004,28486.254980202262,0.0002,22049.314554829594,0.0004,28486.254980202262,0.0002,22049.314554829594
1924,1,17335.47782494312,1,17335.47782494312,1.6e-07,17338.715105027622,5.9608609865491405e-06,,0.0007836825596159926,44741.958852488584,0.0007821876105739837,44742.03911614274,0.0007407407407407407,44742.80882379044,1,17335.47782494312,0.0004,45067.9856214321,0.0004,28491.71672613198,0.00043828694102689825,45026.55239179209,0.0002,22054.227640341567,0.0004,28491.71672613198,0.0002,22054.227640341567,0.0004,28491.71672613198,0.0002,22054.227640341567
1923,1,17339.8105805757,1,17339.8105805757,1.6e-07,17343.048327204637,5.9608609865491405e-06,,0.0007851192465099213,44749.479309741204,0.0007837775340857266,44749.55958022974,0.000741839762611276,44750.33716412009,1,17339.8105805757,0.0004,45076.605793217954,0.0004,28497.166348280978,0.00043828694102689825,45034.89129626616,0.0002,22059.13111029352,0.0004,28497.166348280978,0.0002,22059.13111029352,0.0004,28497.166348280978,0.0002,22059.13111029352
1922,1,17344.13584009127,1,17344.13584009127,1.6e-07,17347.374051765284,5.9608609865491405e-06,,0.0007865618983136862,44756.97883221631,0.0007853747400531106,44757.05910796892,0.0007429420505200594,44757.8446347704,1,17344.13584009127,0.0004,45085.20685756013,0.0004,28502.603890815928,0.00043828694102689825,45043.21127107934,0.0002,22064.024998407764,0.0004,28502.603890815928,0.0002,22064.024998407764,0.0004,28502.603890815928,0.0002,22064.024998407764
1921,1,17348.45362938315,1,17348.45362938315,1.6e-07,17351.69230460806,5.9608609865491405e-06,,0.0007880105531941539,44764.457488824984,0.0007869792294807603,44764.537768476635,0.000744047619047619,44765.331305140266,1,17348.45362938315,0.0004,45093.7888839554,0.0004,28508.02939767228,0.00043828694102689825,45051.51238574115,0.0002,22068.909338231646,0.0004,28508.02939767228,0.0002,22068.909338231646,0.0004,28508.02939767228,0.0002,22068.909338231646
1920,1,17352.763974210735,1,17352.763974210735,1.6e-07,17356.003111497506,5.9608609865491405e-06,,0.0007894652496360748,44771.91534810811,0.0007885910040419762,44771.99563049728,0.0007451564828614009,44772.79724426184,1,17352.763974210735,0.0004,45102.351941537294,0.0004,28513.442912555813,0.00043828694102689825,45059.79470939679,0.0002,22073.78416313876,0.0004,28513.442912555813,0.0002,22073.78416313876,0.0004,28513.442912555813,0.0002,22073.78416313876
1919,1,17357.066900200407,1,17357.066900200407,1.6e-07,17360.306498065136,5.9608609865491405e-06,,0.0007909260264429905,44779.35247823884,0.0007900426262852998,44779.43276367917,0.0007462686567164179,44780.24252080299,1,17357.066900200407,0.0004,45110.89609907857,0.0004,28518.844478944295,0.00043828694102689825,45068.05831082955,0.0002,22078.64950633014,0.0004,28518.844478944295,0.0002,22078.64950633014,0.0004,28518.844478944295,0.0002,22078.64950633014
1918,1,17361.362432846454,1,17361.362432846454,1.6e-07,17364.60248981034,5.9608609865491405e-06,,0.0007923929227453174,44786.768947025004,0.0007914559513288998,44786.84923592239,0.0007473841554559044,44787.66720306971,1,17361.362432846454,0.0004,45119.42142499381,0.0004,28524.23414008903,0.00043828694102689825,45076.30325846324,0.0002,22083.505400835456,0.0004,28524.23414008903,0.0002,22083.505400835456,0.0004,28524.23414008903,0.0002,22083.505400835456
1917,1,17365.650597511976,1,17365.650597511976,1.6e-07,17368.891112101286,5.9608609865491405e-06,,0.0007938659779997261,44794.16482191158,0.0007931554274451225,44794.24511240452,0.0007485029940119761,44795.07135900865,1,17365.650597511976,0.0004,45127.92798734183,0.0004,28529.611939016384,0.00043828694102689825,45084.529620364854,0.0002,22088.351879514168,0.0004,28529.611939016384,0.0002,22088.351879514168,0.0004,28529.611939016384,0.0002,22088.351879514168
1916,1,17369.931419429784,1,17369.931419429784,1.6e-07,17373.172390175838,5.9608609865491405e-06,,0.0007953452319972672,44801.540169983055,0.000794614213960148,44801.62046254081,0.0007496251874062968,44802.45505620958,1,17369.931419429784,0.0004,45136.41585382807,0.0004,28534.97791852936,0.00043828694102689825,45092.737464246915,0.0002,22093.1889750567,0.0004,28534.97791852936,0.0002,22093.1889750567,0.0004,28534.97791852936,0.0002,22093.1889750567
1915,1,17374.204923703288,1,17374.204923703288,1.6e-07,17377.44634914242,5.9608609865491405e-06,,0.00079683072485354,44808.89505796589,0.0007960798087102752,44808.97535266331,0.0007507507507507507,44809.818361907666,1,17374.204923703288,0.0004,45144.88509180712,0.0004,28540.33212120911,0.00043828694102689825,45100.9268574698,0.0002,22098.01671998561,0.0004,28540.33212120911,0.0002,22098.01671998561,0.0004,28540.33212120911,0.0002,22098.01671998561
1914,1,17378.471135307384,1,17378.471135307384,1.6e-07,17381.71301398093,5.9608609865491405e-06,,0.000798322497029058,44816.229552230856,0.0007975596717564527,44816.30984910799,0.0007518796992481203,44817.161342986,1,17378.471135307384,0.0004,45153.335768285026,0.0004,28545.674589416485,0.00043828694102689825,45109.097867044424,0.0002,22102.835146656744,0.0004,28545.674589416485,0.0002,22102.835146656744,0.0004,28545.674589416485,0.0002,22102.835146656744
1913,1,17382.730079089324,1,17382.730079089324,1.6e-07,17385.97240954359,5.9608609865491405e-06,,0.0007998205893222527,44823.54371879532,0.0007990460709059637,44823.62401790211,0.0007530120481927711,44824.48406597794,1,17382.730079089324,0.0004,45161.767949921676,0.0004,28551.00536529348,0.00043828694102689825,45117.25055963433,0.0002,22107.644287260315,0.0004,28551.00536529348,0.0002,22107.644287260315,0.0004,28551.00536529348,0.0002,22107.644287260315
1912,1,17386.981779769594,1,17386.981779769594,1.6e-07,17390.224560555824,5.9608609865491405e-06,,0.000801325042879323,44830.83762332571,0.0008005390231496922,44830.91792471046,0.0007541478129713424,44831.786597069346,1,17386.981779769594,0.0004,45170.18170303326,0.0004,28556.32449076478,0.00043828694102689825,45125.38500155821,0.0002,22112.444173822096,0.0004,28556.32449076478,0.0002,22112.444173822096,0.0004,28556.32449076478,0.0002,22112.444173822096
1911,1,17391.226261942767,1,17391.226261942767,1.6e-07,17394.46949161714,5.9608609865491405e-06,,0.0008028358991868879,44838.11133113969,0.0008020385468775152,44838.19163484978,0.0007552870090634441,44839.06900210113,1,17391.226261942767,0.0004,45178.57709359447,0.0004,28561.632007539218,0.00043828694102689825,45133.50125879231,0.0002,22117.234838204517,0.0004,28561.632007539218,0.0002,22117.234838204517,0.0004,28561.632007539218,0.0002,22117.234838204517
1910,1,17395.46355007836,1,17395.46355007836,1.6e-07,17398.70722720193,5.9608609865491405e-06,,0.0008043532000864059,44845.36490720854,0.0008035446616922273,44845.445213290455,0.0007564296520423601,44846.33134657142,1,17395.46355007836,0.0004,45186.95418724097,0.0004,28566.927957111253,0.00043828694102689825,45141.59939697263,0.0002,22122.016312107724,0.0004,28566.927957111253,0.0002,22122.016312107724,0.0004,28566.927957111253,0.0002,22122.016312107724
