,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],static-(1+1)-opt,T[static-(1+1)-opt],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
2989,1,9059.632034640363,1,9059.632034640363,1.1111111111111111e-07,9061.138638395541,0.9999940391390134,,0.00033562830044313937,24587.231299153387,0.0003371733110519562,24587.49355939307,0.0003355704697986577,24587.23153168506,1,9059.632034640363,0.0003333333333333333,24587.323846123203,0.0003333333333333333,15543.66062761571,0.00036439209280562034,24683.70723355785,0.00016666666666666666,11746.518417542988,0.0003333333333333333,15543.66062761571,0.00016666666666666666,11746.518417542988,0.0003333333333333333,15543.66062761571,0.00016666666666666666,11746.518417542988
2988,1,9309.632034640706,1,9309.632034640706,1.1111111111111111e-07,9311.179976206731,0.9999940391390134,,0.00033585403559796665,25262.835390005417,0.00033740194919344127,25263.104779824356,0.000335795836131632,25262.83563264815,1,9309.632034640706,0.0003333333333333333,25262.94700416295,0.0003333333333333333,15970.777346232633,0.00036439209280562034,25361.616057232666,0.00016666666666666666,12070.090494416405,0.0003333333333333333,15970.777346232633,0.00016666666666666666,12070.090494416405,0.0003333333333333333,15970.777346232633,0.00016666666666666666,12070.090494416405
2987,1,9540.401265410253,1,9540.401265410253,1.1111111111111111e-07,9541.987339306012,0.9999940391390134,,0.000336080100236481,25886.15596434766,0.0003376310007487795,25886.431946274588,0.0003360215053763441,25886.156216430456,1,9540.401265410253,0.0003333333333333333,25886.288441272212,0.0003333333333333333,16364.842508191461,0.00036439209280562034,25987.02677620404,0.00016666666666666666,12368.710298362088,0.0003333333333333333,16364.842508191461,0.00016666666666666666,12368.710298362088,0.0003333333333333333,16364.842508191461,0.00016666666666666666,12368.710298362088
2986,1,9754.686979696262,1,9754.686979696262,1.1111111111111111e-07,9756.308438366523,0.9999940391390134,,0.0003363064951218363,26464.662073850785,0.0003378604661724733,26464.944187815272,0.0003362474781439139,26464.66233480647,1,9754.686979696262,0.0003333333333333333,26464.817209066747,0.0003333333333333333,16730.577912588833,0.00036439209280562034,26567.439414992263,0.00016666666666666666,12645.942460918033,0.0003333333333333333,16730.577912588833,0.00016666666666666666,12645.942460918033,0.0003333333333333333,16730.577912588833,0.00016666666666666666,12645.942460918033
2985,1,9954.686979696535,1,9954.686979696535,1.1111111111111111e-07,9956.341441926768,0.9999940391390134,,0.0003365332210196059,27004.328959813614,0.00033809034588654633,27004.61680766336,0.00033647375504710633,27004.3292291589,1,9954.686979696535,0.0003333333333333333,27004.508548605587,0.0003333333333333333,17071.760998554397,0.00036439209280562034,27108.85399288514,0.00016666666666666666,12904.638687305263,0.0003333333333333333,17071.760998554397,0.00016666666666666666,12904.638687305263,0.0003333333333333333,17071.760998554397,0.00016666666666666666,12904.638687305263
2984,1,10142.186979696793,1,10142.186979696793,1.1111111111111111e-07,10143.87236192429,0.9999940391390134,,0.0003367602786977991,27510.011505756585,0.00033832064033785156,27510.304739645064,0.0003367003367003367,27510.011783076017,1,10142.186979696793,0.0003333333333333333,27510.2173430305,0.0003333333333333333,17391.460935242743,0.00036439209280562034,27616.1455252465,0.00016666666666666666,13147.115988007095,0.0003333333333333333,17391.460935242743,0.00016666666666666666,13147.115988007095,0.0003333333333333333,17391.460935242743,0.00016666666666666666,13147.115988007095
2983,1,10318.65756793233,1,10318.65756793233,1.1111111111111111e-07,10320.372031719411,0.9999940391390134,,0.0003369876689268523,27985.70785101624,0.00033855134997273935,27986.006164522507,0.00033692722371967657,27985.708135950597,1,10318.65756793233,0.0003333333333333333,27985.94173119387,0.0003333333333333333,17692.20527359242,0.00036439209280562034,28093.328730322355,0.00016666666666666666,13375.282489295663,0.0003333333333333333,17692.20527359242,0.00016666666666666666,13375.282489295663,0.0003333333333333333,17692.20527359242,0.00016666666666666666,13375.282489295663
2982,1,10485.324234599226,1,10485.324234599226,1.1111111111111111e-07,10487.066145779068,0.9999940391390134,,0.0003372153924796563,28434.749778341557,0.0003387824752314145,28435.052899564133,0.00033715441672285906,28434.750070578582,1,10485.324234599226,0.0003333333333333333,28435.013495278836,0.0003333333333333333,17976.100305929664,0.00036439209280562034,28543.74920637856,0.00016666666666666666,13590.72829638995,0.0003333333333333333,17976.100305929664,0.00016666666666666666,13590.72829638995,0.0003333333333333333,17976.100305929664,0.00016666666666666666,13590.72829638995
2981,1,10643.218971441549,1,10643.218971441549,1.1111111111111111e-07,10644.986867864893,0.9999940391390134,,0.00033744345013156217,28859.94299949139,0.0003390140165502695,28860.250685595416,0.00033738191632928474,28859.94329875849,1,10643.218971441549,0.0003333333333333333,28860.238346414106,0.0003333333333333333,18244.919751992198,0.00036439209280562034,28970.22429906543,0.00016666666666666666,13794.792445256466,0.0003333333333333333,18244.919751992198,0.00016666666666666666,13794.792445256466,0.0003333333333333333,18244.919751992198,0.00016666666666666666,13794.792445256466
2980,1,10793.218971441756,1,10793.218971441756,1.1111111111111111e-07,10795.011537174274,0.9999940391390134,,0.0003376718426604008,29263.672369432512,0.0003392459743923163,29263.984402287973,0.00033760972316002703,29263.672675490903,1,10793.218971441756,0.0003333333333333333,29264.00113888508,0.0003333333333333333,18500.171273447093,0.00036439209280562034,29375.148751941266,0.00016666666666666666,13988.613116459746,0.0003333333333333333,18500.171273447093,0.00016666666666666666,13988.613116459746,0.0003333333333333333,18500.171273447093,0.00016666666666666666,13988.613116459746
2979,1,10936.076114299096,1,10936.076114299096,1.1111111111111111e-07,10937.892158733543,0.9999940391390134,,0.0003379005708464662,29647.982049537743,0.0003394783491934501,29648.29823218852,0.00033783783783783786,29647.982362177947,1,10936.076114299096,0.0003333333333333333,29648.34603334229,0.0003333333333333333,18743.147151618636,0.00036439209280562034,29760.575202109212,0.00016666666666666666,14173.16589333416,0.0003333333333333333,18743.147151618636,0.00016666666666666666,14173.16589333416,0.0003333333333333333,18743.147151618636,0.00016666666666666666,14173.16589333416
2978,1,11072.43975066292,1,11072.43975066292,1.1111111111111111e-07,11074.278191429079,0.9999940391390134,,0.0003381296354725622,30014.637451875857,0.0003397111413996429,30014.957605650576,0.0003380662609871535,30014.637770913916,1,11072.43975066292,0.0003333333333333333,30015.038441098935,0.0003333333333333333,18974.963447550792,0.00036439209280562034,30128.27638139132,0.00016666666666666666,14349.29332511667,0.0003333333333333333,18974.963447550792,0.00016666666666666666,14349.29332511667,0.0003333333333333333,18974.963447550792,0.00016666666666666666,14349.29332511667
2977,1,11202.874533271794,1,11202.874533271794,1.1111111111111111e-07,11204.734382118593,0.9999940391390134,,0.00033835903732396335,30365.173717351503,0.00033994435148381,30365.497679477012,0.00033829499323410016,30365.174042625476,1,11202.874533271794,0.0003333333333333333,30365.613502276647,0.0003333333333333333,19196.590649012618,0.00036439209280562034,30479.793795508154,0.00016666666666666666,14517.728063311599,0.0003333333333333333,19196.590649012618,0.00016666666666666666,14517.728063311599,0.0003333333333333333,19196.590649012618,0.00016666666666666666,14517.728063311599
2976,1,11327.874533271966,1,11327.874533271966,1.1111111111111111e-07,11329.754884302594,0.9999940391390134,,0.0003385887771884986,30700.9340942323,0.0003401779798708724,30701.261715844932,0.00033852403520649965,30700.934425599786,1,11327.874533271966,0.0003333333333333333,30701.414464337602,0.0003333333333333333,19408.877932710853,0.00036439209280562034,30816.476261762695,0.00016666666666666666,14679.111177979414,0.0003333333333333333,19408.877932710853,0.00016666666666666666,14679.111177979414,0.0003333333333333333,19408.877932710853,0.00016666666666666666,14679.111177979414
2975,1,11447.874533272132,1,11447.874533272132,1.1111111111111111e-07,11449.774553061528,0.9999940391390134,,0.0003388188558564765,31023.100640970733,0.0003404120270357111,31023.43178544591,0.00033875338753387534,31023.10097830676,1,11447.874533272132,0.0003333333333333333,31023.62338491031,0.0003333333333333333,19612.572574060054,0.00036439209280562034,31139.510739187426,0.00016666666666666666,14834.006810767738,0.0003333333333333333,19612.572574060054,0.00016666666666666666,14834.006810767738,0.0003333333333333333,19612.572574060054,0.00016666666666666666,14834.006810767738
2974,1,11563.259148656905,1,11563.259148656905,1.1111111111111111e-07,11565.178067889632,0.9999940391390134,,0.00033904927412078267,31332.719024637117,0.00034064649342474047,31333.053566175797,0.00033898305084745765,31332.719367832364,1,11563.259148656905,0.0003333333333333333,31333.285930225615,0.0003333333333333333,19808.33562430449,0.00036439209280562034,31449.947229817004,0.00016666666666666666,14982.914010051805,0.0003333333333333333,19808.33562430449,0.00016666666666666666,14982.914010051805,0.0003333333333333333,19808.33562430449,0.00016666666666666666,14982.914010051805
2973,1,11674.37025976817,1,11674.37025976817,1.1111111111111111e-07,11676.307366115123,0.9999940391390134,,0.00033928003277680126,31630.718727050553,0.0003408813795045608,31631.05654947522,0.00033921302578018993,31630.719076009587,1,11674.37025976817,0.0003333333333333333,31631.331581249975,0.0003333333333333333,19996.754684469503,0.00036439209280562034,31748.719068614126,0.00016666666666666666,15126.276374382205,0.0003333333333333333,19996.754684469503,0.00016666666666666666,15126.276374382205,0.0003333333333333333,19996.754684469503,0.00016666666666666666,15126.276374382205
2972,1,11781.513116911174,1,11781.513116911174,1.1111111111111111e-07,11783.467748923898,0.9999940391390134,,0.00033951113262249607,31917.929642671526,0.0003411166857221763,31918.270638394115,0.00033944331296673454,31917.929997311556,1,11781.513116911174,0.0003333333333333333,31918.59023158046,0.0003333333333333333,20178.354398249987,0.00036439209280562034,32036.65959019439,0.00016666666666666666,15264.489973888427,0.0003333333333333333,20178.354398249987,0.00016666666666666666,15264.489973888427,0.0003333333333333333,20178.354398249987,0.00016666666666666666,15264.489973888427
2971,1,11884.961392773384,1,11884.961392773384,1.1111111111111111e-07,11886.932934620565,0.9999940391390134,,0.0003397425744584068,32195.09581478948,0.00034135241254216206,32195.4398839217,0.00033967391304347825,32195.09617503912,1,11884.961392773384,0.0003333333333333333,32195.80592363384,0.0003333333333333333,20353.605135780203,0.00036439209280562034,32314.515921977836,0.00016666666666666666,15397.909905923132,0.0003333333333333333,20353.605135780203,0.00016666666666666666,15397.909905923132,0.0003333333333333333,20353.605135780203,0.00016666666666666666,15397.909905923132
2970,1,11984.961392773523,1,11984.961392773523,1.1111111111111111e-07,11986.949269679264,0.9999940391390134,,0.00033997435908762644,32462.88688234541,0.00033825522209143756,32463.234356534398,0.0003399048266485384,32462.887248143936,1,11984.961392773523,0.0003333333333333333,32463.648295470735,0.0003333333333333333,20522.930230108628,0.00036439209280562034,32582.960478481928,0.00016666666666666666,15526.855758099098,0.0003333333333333333,20522.930230108628,0.00016666666666666666,15526.855758099098,0.0003333333333333333,20522.930230108628,0.00016666666666666666,15526.855758099098
2969,1,12081.735586322044,1,12081.735586322044,1.1111111111111111e-07,12083.739260592769,0.9999940391390134,,0.0003402064873158467,32721.907680493125,0.0003384917915088083,32722.258423353156,0.0003401360544217687,32721.90805178928,1,12081.735586322044,0.0003333333333333333,32722.72218135787,0.0003333333333333333,20686.712046499444,0.00036439209280562034,32842.60060169631,0.00016666666666666666,15651.61619019109,0.0003333333333333333,20686.712046499444,0.00016666666666666666,15651.61619019109,0.0003333333333333333,20686.712046499444,0.00016666666666666666,15651.61619019109
2968,1,12175.485586322173,1,12175.485586322173,1.1111111111111111e-07,12177.504553870165,0.9999940391390134,,0.0003404389599513598,32972.706341072466,0.000338728782926028,32973.06022676248,0.0003403675970047651,32972.70671782387,1,12175.485586322173,0.0003333333333333333,32973.57571224246,0.0003333333333333333,20845.29710340567,0.00036439209280562034,33093.98669514904,0.00016666666666666666,15772.452800115667,0.0003333333333333333,20845.29710340567,0.00016666666666666666,15772.452800115667,0.0003333333333333333,20845.29710340567,0.00016666666666666666,15772.452800115667
2967,1,12266.394677231388,1,12266.394677231388,1.1111111111111111e-07,12268.428464519697,0.9999940391390134,,0.0003406717778050519,33215.781165738175,0.00033896619680797016,33216.138075889656,0.0003405994550408719,33215.78154791075,1,12266.394677231388,0.0003333333333333333,33216.707188882014,0.0003333333333333333,20999.000417537278,0.00036439209280562034,33337.61912553849,0.00016666666666666666,15889.6034041564,0.0003333333333333333,20999.000417537278,0.00016666666666666666,15889.6034041564,0.0003333333333333333,20999.000417537278,0.00016666666666666666,15889.6034041564
2966,1,12354.629971349155,1,12354.629971349155,1.1111111111111111e-07,12356.678132695943,0.9999940391390134,,0.000340904941690444,33451.58648833472,0.000339204033627264,33451.946311400694,0.00034083162917518747,33451.586875902,1,12354.629971349155,0.0003333333333333333,33452.570944219675,0.0003333333333333333,21148.109209948678,0.00036439209280562034,33573.95410941939,0.00016666666666666666,16003.284834803047,0.0003333333333333333,21148.109209948678,0.00016666666666666666,16003.284834803047,0.0003333333333333333,21148.109209948678,0.00016666666666666666,16003.284834803047
2965,1,12440.344257063558,1,12440.344257063558,1.1111111111111111e-07,12442.406372254529,0.9999940391390134,,0.00034113845242369004,33680.5376997886,0.00033944229384844316,33680.90033046345,0.00034106412005457026,33680.538092731316,1,12440.344257063558,0.0003333333333333333,33681.58236827743,0.0003333333333333333,21292.886082685156,0.00036439209280562034,33803.408758933794,0.00016666666666666666,16113.695338899412,0.0003333333333333333,21292.886082685156,0.00016666666666666666,16113.695338899412,0.0003333333333333333,21292.886082685156,0.00016666666666666666,16113.695338899412
2964,1,12523.677590397006,1,12523.677590397006,1.1111111111111111e-07,12525.753262563097,0.9999940391390134,,0.00034137231082358643,33903.01557509951,0.00033968097794260957,33903.380913803325,0.00034129692832764505,33903.01597340512,1,12523.677590397006,0.0003333333333333333,33904.12223514751,0.0003333333333333333,21433.571754228407,0.00036439209280562034,34026.36542674591,0.00016666666666666666,16221.016642715149,0.0003333333333333333,21433.571754228407,0.00016666666666666666,16221.016642715149,0.0003333333333333333,21433.571754228407,0.00016666666666666666,16221.016642715149
2963,1,12604.7586714782,1,12604.7586714782,1.1111111111111111e-07,12606.847525202738,0.9999940391390134,,0.0003416065177115676,34119.37001560248,0.0003399200863917149,34119.73796802103,0.00034153005464480874,34119.37041926473,1,12604.7586714782,0.0003333333333333333,34120.540445255196,0.0003333333333333333,21570.387425287317,0.00036439209280562034,34243.175463823834,0.00016666666666666666,16325.415737953756,0.0003333333333333333,21570.387425287317,0.00016666666666666666,16325.415737953756,0.0003333333333333333,21570.387425287317,0.00016666666666666666,16325.415737953756
2962,1,12683.706039899362,1,12683.706039899362,1.1111111111111111e-07,12685.807719524451,0.9999940391390134,,0.0003418410739117518,34329.923298827285,0.00034015961966494737,34330.29377550047,0.0003417634996582365,34329.923707845934,1,12683.706039899362,0.0003333333333333333,34331.15927521855,0.0003333333333333333,21703.53683330035,0.00036439209280562034,34454.162482776024,0.00016666666666666666,16427.04643275954,0.0003333333333333333,21703.53683330035,0.00016666666666666666,16427.04643275954,0.0003333333333333333,21703.53683330035,0.00016666666666666666,16427.04643275954
2961,1,12760.629116822543,1,12760.629116822543,1.1111111111111111e-07,12762.743284929154,0.9999940391390134,,0.0003420759802509143,34534.97291170916,0.0003403995782385307,34535.34582766176,0.0003419972640218878,34534.973326089676,1,12760.629116822543,0.0003333333333333333,34536.27621105962,0.0003333333333333333,21833.208043540366,0.00036439209280562034,34659.62520281154,0.00016666666666666666,16526.050703877547,0.0003333333333333333,21833.208043540366,0.00016666666666666666,16526.050703877547,0.0003333333333333333,21833.208043540366,0.00016666666666666666,16526.050703877547
2960,1,12835.629116822645,1,12835.629116822645,1.1111111111111111e-07,12837.7554528627,0.9999940391390134,,0.0003423112375585567,34734.79402964832,0.00034327567855498844,34735.167715997835,0.00034223134839151266,34734.79444940163,1,12835.629116822645,0.0003333333333333333,34736.16642726407,0.0003333333333333333,21959.575016331215,0.00036439209280562034,34859.83993908012,0.00016666666666666666,16622.559879793498,0.0003333333333333333,21959.575016331215,0.00016666666666666666,16622.559879793498,0.0003333333333333333,21959.575016331215,0.00016666666666666666,16622.559879793498
2959,1,12908.799848530061,1,12908.799848530061,1.1111111111111111e-07,12910.938047591973,0.9999940391390134,,0.00034254684666682465,34929.64169324496,0.00034351603326992217,34930.01614775697,0.00034246575342465754,34929.642118387186,1,12908.799848530061,0.0003333333333333333,34931.08496351663,0.0003333333333333333,22082.798983140405,0.00036439209280562034,35055.06278843423,0.00016666666666666666,16716.69567958833,0.0003333333333333333,22082.798983140405,0.00016666666666666666,16716.69567958833,0.0003333333333333333,22082.798983140405,0.00016666666666666666,16716.69567958833
2958,1,12980.22841995873,1,12980.22841995873,1.1111111111111111e-07,12982.37819165052,0.9999940391390134,,0.0003427828084106309,35119.7527258993,0.0003437567406849365,35120.12793592061,0.0003427004797806717,35119.75315645154,1,12980.22841995873,0.0003333333333333333,35121.26864230119,0.0003333333333333333,22203.02965885116,0.00036439209280562034,35245.53155498143,0.00016666666666666666,16808.571128119638,0.0003333333333333333,22203.02965885116,0.00016666666666666666,16808.571128119638,0.0003333333333333333,22203.02965885116,0.00016666666666666666,16808.571128119638
2957,1,13049.995861819292,1,13049.995861819292,1.1111111111111111e-07,13052.156929255576,0.9999940391390134,,0.00034301912362755623,35305.347428434754,0.00034399780154911947,35305.723381929434,0.0003429355281207133,35305.34786442284,1,13049.995861819292,0.0003333333333333333,35306.93776352435,0.0003333333333333333,22320.406313072745,0.00036439209280562034,35431.46745173511,0.00016666666666666666,16898.29136478661,0.0003333333333333333,22320.406313072745,0.00016666666666666666,16898.29136478661,0.0003333333333333333,22320.406313072745,0.00016666666666666666,16898.29136478661
2956,1,13118.177680001207,1,13118.177680001207,1.1111111111111111e-07,13120.34977888231,0.9999940391390134,,0.00034325579315797267,35486.63108115033,0.00034423921661548145,35487.00776663414,0.00034317089910775565,35486.63152260476,1,13118.177680001207,0.0003333333333333333,35488.29760656794,0.0003333333333333333,22435.058719710796,0.00036439209280562034,35613.07660889602,0.00016666666666666666,16985.954360389926,0.0003333333333333333,22435.058719710796,0.00016666666666666666,16985.954360389926,0.0003333333333333333,22435.058719710796,0.00016666666666666666,16985.954360389926
2955,1,13184.844346667967,1,13184.844346667967,1.1111111111111111e-07,13187.027224440866,0.9999940391390134,,0.0003434928178449617,35663.79527897828,0.00034448098663783787,35664.17268548159,0.00034340659340659343,35663.79572593409,1,13184.844346667967,0.0003333333333333333,35665.539765446876,0.0003333333333333333,22547.10800102998,0.00036439209280562034,35790.55141454689,0.00016666666666666666,17071.651554340453,0.0003333333333333333,22547.10800102998,0.00016666666666666666,17071.651554340453,0.0003333333333333333,22547.10800102998,0.00016666666666666666,17071.651554340453
2954,1,13250.061737972403,1,13250.061737972403,1.1111111111111111e-07,13252.255153064643,0.9999940391390134,,0.00034373019853435724,35837.01912151609,0.0003447231123709185,35837.397238549966,0.0003436426116838488,35837.01957401263,1,13250.061737972403,0.0003333333333333333,35838.843338841194,0.0003333333333333333,22656.66737997065,0.00036439209280562034,35964.071709619304,0.00016666666666666666,17155.46842260625,0.0003333333333333333,22656.66737997065,0.00016666666666666666,17155.46842260625,0.0003333333333333333,22656.66737997065,0.00016666666666666666,17155.46842260625
2953,1,13313.89152520653,1,13313.89152520653,1.1111111111111111e-07,13316.095246325343,0.9999940391390134,,0.0003439679360747938,36006.470276459026,0.0003423346155042806,36006.8502902005,0.000343878954607978,36006.47073453993,1,13313.89152520653,0.0003333333333333333,36008.375993528876,0.0003333333333333333,22763.842852431822,0.00036439209280562034,36133.80585573652,0.00016666666666666666,17237.48498523957,0.0003333333333333333,22763.842852431822,0.00016666666666666666,17237.48498523957,0.0003333333333333333,22763.842852431822,0.00016666666666666666,17237.48498523957
2952,1,13376.391525206618,1,13376.391525206618,1.1111111111111111e-07,13378.605330696419,0.9999940391390134,,0.00034420603131767903,36172.30593225874,0.0003425784235293367,36172.687776583116,0.00034411562284927734,36172.306395971784,1,13376.391525206618,0.0003333333333333333,36174.29491704447,0.0003333333333333333,22868.733789524682,0.00036439209280562034,36299.9116918227,0.00016666666666666666,17317.776261036557,0.0003333333333333333,22868.733789524682,0.00016666666666666666,17317.776261036557,0.0003333333333333333,22868.733789524682,0.00016666666666666666,17317.776261036557
2951,1,13437.61601500262,1,13437.61601500262,1.1111111111111111e-07,13439.83969225501,0.9999940391390134,,0.000344444485117175,36334.67365357166,0.000342822661718901,36335.057274384206,0.0003443526170798898,36334.67412296867,1,13437.61601500262,0.0003333333333333333,36336.74767312758,0.0003333333333333333,22971.43347837167,0.00036439209280562034,36462.53739309885,0.00016666666666666666,17396.41267580301,0.0003333333333333333,22971.43347837167,0.00016666666666666666,17396.41267580301,0.0003333333333333333,22971.43347837167,0.00016666666666666666,17396.41267580301
