,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
1687,1,12650.030897847706,1,12650.030897847706,3.965079079815848e-06,12713.204279731151,2.5e-07,12653.037613559312,0.0007390738358122567,33106.0443915221,0.0007398041243218849,,0.0007267441860465116,33106.14667687601,1,12650.030897847706,0.0005,33229.02597354884,0.0005,21007.80717344363
1686,1,12656.400324599299,1,12656.400324599299,3.6950950689451366e-06,12719.589863274963,2.5e-07,12659.40813272354,0.0007402614166638712,33119.184877847016,0.0007399029463805369,,0.000727802037845706,33119.28866934752,1,12656.400324599299,0.0005,33242.932301032895,0.0005,21016.59892817362
1685,1,12662.749530948506,1,12662.749530948506,3.4238577601007487e-06,12725.953970244653,2.5e-07,12665.758426429556,0.0007414532755669884,33132.26993827052,0.0007411405796496623,,0.0007288629737609329,33132.37525492361,1,12662.749530948506,0.0005,33256.78547133472,0.0005,21025.357076265984
1684,1,12669.078644872558,1,12669.078644872558,6.48468241642017e-06,12732.311206824712,2.5e-07,12672.088622686595,0.0007426494554561565,33145.29991957773,0.0007423808152809414,,0.00072992700729927,33145.4067805927,1,12669.078644872558,0.0005,33270.5858307108,0.0005,21034.081836628433
1683,1,12675.387793137545,1,12675.387793137545,6.213232829121386e-06,12738.647160370456,2.5e-07,12678.398848292438,0.0007438499812137806,33158.27516525593,0.000743623748445743,,0.0007309941520467836,33158.383590047146,1,12675.387793137545,0.0005,33284.33372212685,0.0005,21042.7734260882
1682,1,12681.677101313646,1,12681.677101313646,5.938861653208466e-06,12744.961970517123,2.5e-07,12684.68922884867,0.0007450548779180474,33171.19601553581,0.0007448694719297084,,0.0007320644216691069,33171.30602372472,1,12681.677101313646,0.0005,33298.029485299245,0.0005,21051.432059418228
1681,1,12687.946693790136,1,12687.946693790136,5.662605671279002e-06,12751.25576538293,2.5e-07,12690.959888775666,0.0007462641708442499,33184.06280743229,0.000746118076206862,,0.0007331378299120235,33184.17441884926,1,12687.946693790136,0.0005,33311.673456735785,0.0005,21060.05794936297
1680,1,12694.196693790138,1,12694.196693790138,5.3796372521333486e-06,12757.52865134386,2.5e-07,12697.210951327355,0.0007474778854636649,33196.87587478459,0.0007473696495409023,,0.0007342143906020558,33196.9891094709,1,12694.196693790138,0.0005,33325.26596977582,0.0005,21068.651306663753
1679,1,12700.427223385155,1,12700.427223385155,4.928078075313842e-06,12763.780047289405,2.5e-07,12703.442538605766,0.0007486960474510255,33209.63554829573,0.0007486242780787143,,0.0007352941176470588,33209.75042650558,1,12700.427223385155,0.0005,33338.80735462973,0.0005,21077.212340083723
1678,1,12706.63840350938,1,12706.63840350938,6.650065396725588e-06,12770.019274837874,2.5e-07,12709.654771575333,0.0007499186826808608,33222.3421555714,0.0007498820459275391,,0.0007363770250368188,33222.45869777374,1,12706.63840350938,0.0005,33352.29793841791,0.0005,21085.74125643249
1677,1,12712.830353973779,1,12712.830353973779,6.502343553257316e-06,12776.238515156176,2.5e-07,12715.847770076978,0.0007511458172332982,33234.99602115821,0.0007494747816687988,,0.0007374631268436578,33235.11424803885,1,12712.830353973779,0.0005,33365.73804520894,0.0005,21094.23826059027
1676,1,12719.003193479954,1,12719.003193479954,6.343734449049043e-06,12782.43785634786,2.5e-07,12722.021652841982,0.0007523774773935196,33247.59746658142,0.0007506784258762566,,0.0007385524372230429,33247.71739904498,1,12719.003193479954,0.0005,33379.127996057374,0.0005,21102.703555531803
1675,1,12725.1570396338,1,12725.1570396338,6.1842770368184485e-06,12788.617419403588,2.5e-07,12728.176537505648,0.000753613689656711,33260.14681038199,0.000751974497440282,,0.0007396449704142012,33260.26846955389,1,12725.1570396338,0.0005,33392.46810904082,0.0005,21111.137342349724
1674,1,12731.292008958953,1,12731.292008958953,6.024084098935936e-06,12794.777324642697,2.5e-07,12734.312540620753,0.0007548544807268152,33272.644368153065,0.0007529961178451682,,0.0007407407407407407,33272.76777538163,1,12731.292008958953,0.0005,33405.7586992965,0.0005,21119.53982027775
1673,1,12737.408216910024,1,12737.408216910024,5.863176599425348e-06,12800.917691379767,2.5e-07,12740.429777670768,0.0007560998775215739,33285.09045257599,0.0007542862722652834,,0.000741839762611276,33285.21562943448,1,12737.408216910024,0.0005,33419.00007905724,0.0005,21127.911186713387
1672,1,12743.505777885634,1,12743.505777885634,5.701550558638034e-06,12807.038637833923,2.5e-07,12746.528363082924,0.0007573499071713906,33297.485373455784,0.0007555071263986539,,0.0007429420505200594,33297.61234174448,1,12743.505777885634,0.0005,33432.192557686925,0.0005,21136.251637240362
1671,1,12749.584805241258,1,12749.584805241258,5.53919793961887e-06,12813.140281125938,2.5e-07,12752.608410241037,0.0007586045970251661,33309.82943775591,0.000756735003575543,,0.000744047619047619,33309.95821950417,1,12749.584805241258,0.0005,33445.33644171537,0.0005,21144.56136565069
1670,1,12755.645411301864,1,12755.645411301864,5.365395175117964e-06,12819.222693661322,2.5e-07,12758.67003149816,0.0007598639746497176,33322.122949632656,0.000757969825869543,,0.0007451564828614009,33322.253567101085,1,12755.645411301864,0.0005,33458.43203487274,0.0005,21152.84056396637
1669,1,12761.687707374374,1,12761.687707374374,5.100301886070257e-06,12825.285623874306,2.5e-07,12764.71333818905,0.0007611280678332431,33334.36621046907,0.0007592115191733353,,0.0007462686567164179,33334.49868615159,1,12761.687707374374,0.0005,33471.47963812338,0.0005,21161.089422460835
1668,1,12767.711803759918,1,12767.711803759918,4.833928191277032e-06,12831.32918762672,2.5e-07,12770.738440642412,0.0007623969045870464,33346.55951890804,0.000760460013192971,,0.0007473841554559044,33346.69387553413,1,12767.711803759918,0.0005,33484.47954969913,0.0005,21169.308129680023
1667,1,12773.717809765925,1,12773.717809765925,4.566293256969666e-06,12837.353499512621,2.5e-07,12776.74544819301,0.0007636705131457126,33358.703170885405,0.0007617152413913047,,0.0007485029940119761,33358.83943142216,1,12773.717809765925,0.0005,33497.43206513227,0.0005,21177.496872463136
1666,1,12779.705833718022,1,12779.705833718022,4.297394412102177e-06,12843.358673107014,2.5e-07,12782.734469193558,0.0007649489219758399,33370.797459662084,0.0007629771409099146,,0.0007496251874062968,33370.93564731648,1,12779.705833718022,0.0005,33510.337477287765,0.0005,21185.655835963073
1665,1,12785.675982971754,1,12785.675982971754,4.027215757205926e-06,12849.344820925211,2.5e-07,12788.70561102644,0.0007662321597697975,33382.84267585596,0.0007642456525442625,,0.0007507507507507507,33382.98281407703,1,12785.675982971754,0.0005,33523.1960763952,0.0005,21193.78520366662
1664,1,12791.628363924136,1,12791.628363924136,3.7557377302401285e-06,12855.312054421487,2.5e-07,12794.658980115277,0.0007675202554528772,33394.83910747331,0.0007655207206785611,,0.0007518796992481203,33394.981219954345,1,12791.628363924136,0.0005,33536.008150080124,0.0005,21201.885157414257
1663,1,12797.563082025026,1,12797.563082025026,3.482939357974965e-06,12861.260483996326,2.5e-07,12800.594681936296,0.0007688132381885345,33406.78703993965,0.000766802293202608,,0.0007530120481927711,33406.931150620476,1,12797.563082025026,0.0005,33548.77398339506,0.0005,21209.955877419765
1662,1,12803.48024178834,1,12803.48024178834,6.542131929760989e-06,12867.203310458897,2.5e-07,12806.512821029544,0.0007701111373729847,33418.68675613018,0.0007680903214924658,,0.0007541478129713424,33418.83288919937,1,12803.48024178834,0.0005,33561.49385884986,0.0005,21217.997542289435
1661,1,12809.37994680309,1,12809.37994680309,6.269231136150029e-06,12873.12748674113,2.5e-07,12812.413501009934,0.0007714139826429823,33430.538536399785,0.0007693847603051049,,0.0007552870090634441,33430.68671629707,1,12809.37994680309,0.0005,33574.16805644189,0.0005,21226.010329041095
1660,1,12815.262299744269,1,12815.262299744269,5.993246878370396e-06,12879.033128308422,2.5e-07,12818.29682457813,0.0007727218038776099,33442.34265861261,0.0007706855677493537,,0.0007564296520423601,33442.49291003103,1,12815.262299744269,0.0005,33586.796853685446,0.0005,21233.994413122775
1659,1,12821.127402383567,1,12821.127402383567,5.715171186126015e-06,12884.92033915223,2.5e-07,12824.162893531275,0.0007740346311987205,33454.09939817117,0.0007719927051946932,,0.0007575757575757576,33454.2517460595,1,12821.127402383567,0.0005,33599.38052564104,0.0005,21241.949968431167
1658,1,12826.975355599941,1,12826.975355599941,5.4355325710218e-06,12890.789224427805,2.5e-07,12830.01180877355,0.0007753524949766068,33465.80902804508,0.0007733061372215364,,0.0007587253414264037,33465.96349761008,1,12826.975355599941,0.0005,33611.919344943955,0.0005,21249.87716732974
1657,1,12832.806259390032,1,12832.806259390032,5.0066816515879504e-06,12896.63932143464,2.5e-07,12835.843670326589,0.0007766754258302507,33477.47181879917,0.000774625831540292,,0.0007598784194528875,33477.62843550807,1,12832.806259390032,0.0005,33624.41358183277,0.0005,21257.77618066672
1656,1,12838.620212878404,1,12838.620212878404,4.549175584204389e-06,12902.470635688913,2.5e-07,12841.658577339753,0.000778003454627591,33489.088038621594,0.0007792851038275158,,0.00076103500761035,33489.24682820439,1,12838.620212878404,0.0005,33636.86350417707,0.0005,21265.647177792594
1655,1,12844.41731432768,1,12844.41731432768,4.089069841677885e-06,12908.28327188707,2.5e-07,12847.456628100232,0.0007793366124953213,33500.65795335114,0.0007806172381039653,,0.0007621951219512195,33500.81894180298,1,12844.41731432768,0.0005,33649.269377505014,0.0005,21273.490326577605
1654,1,12850.197661148492,1,12850.197661148492,3.626387128880041e-06,12914.077333858417,2.5e-07,12853.237920043008,0.0007806749308134814,33512.18182650424,0.000781955555957847,,0.0007633587786259542,33512.34504008791,1,12850.197661148492,0.0005,33661.6314650304,0.0005,21281.305793428823
1653,1,12855.961349909301,1,12855.961349909301,6.494421297666294e-06,12919.865500670361,2.5e-07,12859.002549760695,0.0007820184412229772,33523.65991930174,0.0007833000369666367,,0.0007645259938837921,33523.82538455014,1,12855.961349909301,0.0005,33673.95002767933,0.0005,21289.09374330701
1652,1,12861.708476346083,1,12861.708476346083,6.0320226716240615e-06,12925.635247424669,2.5e-07,12864.750613013208,0.0007833671756260192,33535.09249069521,0.0007812935656431418,,0.0007656967840735069,33535.26023441373,1,12861.708476346083,0.0005,33686.225324116676,0.0005,21296.854339743324
1651,1,12867.439135371873,1,12867.439135371873,5.5631326500605025e-06,12931.386675116877,2.5e-07,12870.482204737305,0.000784721166189981,33546.47979739276,0.0007832994262753614,,0.0007668711656441718,33546.64984666179,1,12867.439135371873,0.0005,33698.45761077182,0.0005,21304.587744855653
1650,1,12873.15342108616,1,12873.15342108616,4.902566414794936e-06,12937.119180632882,2.5e-07,12876.197419056009,0.0007860804453502287,33557.82209388464,0.000785297317191339,,0.0007680491551459293,33557.99447606213,1,12873.15342108616,0.0005,33710.647141864305,0.0005,21312.29411936479
1649,1,12878.851426784167,1,12878.851426784167,5.933032562574797e-06,12942.839148520174,2.5e-07,12881.896349287877,0.0007874450458111346,33569.119632468355,0.000787287491919309,,0.0007692307692307692,33569.29437519233,1,12878.851426784167,0.0005,33722.79416942914,0.0005,21319.973622610407
1648,1,12884.533244965987,1,12884.533244965987,5.8666394690942136e-06,12948.54258346612,2.5e-07,12887.579087956126,0.0007888150005506447,33580.372663273534,0.0007892702017390757,,0.0007704160246533128,33580.54979446463,1,12884.533244965987,0.0005,33734.89894334145,0.0005,21327.62641256672
1647,1,12890.198967345592,1,12890.198967345592,5.799954202505091e-06,12954.229583053682,2.5e-07,12893.245726797659,0.0007901903428243317,33591.5814342864,0.0007912456956594324,,0.0007716049382716049,33591.76098215043,1,12890.198967345592,0.0005,33746.961711341166,0.0005,21335.252645857992
1646,1,12895.848684859717,1,12895.848684859717,6.501040517122306e-06,12959.903050767176,2.5e-07,12898.89635677195,0.0007915711061627226,33602.746191373844,0.0007898808752910572,,0.0007727975270479134,33602.92818440442,1,12895.848684859717,0.0005,33758.982719057014,0.0005,21342.852477773806
1645,1,12901.48248767662,1,12901.48248767662,6.347812565886928e-06,12965.559938642287,2.5e-07,12904.531068069798,0.0007929573243805672,33613.86717830718,0.0007918426751860445,,0.0007739938080495357,33614.05164528839,1,12901.48248767662,0.0005,33770.9622100304,0.0005,21350.42606228409
1644,1,12907.10046520471,1,12907.10046520471,6.1937235683934235e-06,12971.200342056214,2.5e-07,12910.149950121975,0.000794349031576534,33624.94463678569,0.0007937979923092715,,0.0007751937984496124,33625.13160679463,1,12907.10046520471,0.0005,33782.9004257389,0.0005,21357.973552053994
1643,1,12912.702706101069,1,12912.702706101069,6.038855479128107e-06,12976.824352323882,2.5e-07,12915.753091607732,0.0007957462621359803,33635.97880645965,0.0007957470663204576,,0.0007763975155279503,33636.1683088692,1,12912.702706101069,0.0005,33794.79760561938,0.0005,21365.4950984585
1642,1,12918.28929827984,1,12918.28929827984,5.8832739554726416e-06,12982.432060244519,2.5e-07,12921.340580463193,0.0007971490507366684,33646.969924953155,0.0007969956458113687,,0.0007776049766718507,33647.16198943454,1,12918.28929827984,0.0005,33806.653987090765,0.0005,21372.990851596864
1641,1,12923.860328920511,1,12923.860328920511,5.7269903063399064e-06,12988.023555910146,2.5e-07,12926.91250388964,0.0007985574323470913,33657.91822788654,0.0007981224392403061,,0.000778816199376947,33658.11288441221,1,12923.860328920511,0.0005,33818.46980557666,0.0005,21380.460960306813
1640,1,12929.415884476068,1,12929.415884476068,5.569998592909204e-06,12993.598928651889,2.5e-07,12932.468948361678,0.0007999714422345495,33668.82394889862,0.0007992679006842191,,0.00078003120124805,33669.02122774483,1,12929.415884476068,0.0005,33830.24529452741,0.0005,21387.9055721786
1639,1,12934.956050681054,1,12934.956050681054,5.412289638142292e-06,12999.158267036999,2.5e-07,12938.00999963529,0.0008013911159642312,33679.687319668454,0.0008004318038016771,,0.00078125,33679.887251418135,1,12934.956050681054,0.0005,33841.980685442104,0.0005,21395.32483356884
1638,1,12940.48091255951,1,12940.48091255951,5.167580097767233e-06,13004.701354125764,2.5e-07,12943.535742755766,0.0008028164894045146,33690.50856993693,0.0008016139261411164,,0.000782472613458529,33690.71118548244,1,12940.48091255951,0.0005,33853.676207890065,0.0005,21402.718889614156
1637,1,12945.990554432788,1,12945.990554432788,4.9099699882986346e-06,13010.228237173042,2.5e-07,12949.046262065558,0.0008042475987314947,33701.28792752809,0.000802814049196736,,0.0007836990595611285,33701.493258073984,1,12945.990554432788,0.0005,33865.33208953219,0.0005,21410.08788424461
1636,1,12951.485059927296,1,12951.485059927296,4.651111837766717e-06,13015.739003805307,2.5e-07,12954.541641211968,0.0008056844804262991,33712.025618369924,0.0008040319584523061,,0.0007849293563579278,33712.233695435876,1,12951.485059927296,0.0005,33876.9485561419,0.0005,21417.431960197
1635,1,12956.964511982089,1,12956.964511982089,4.3910091411577345e-06,13021.23374092136,2.5e-07,12960.021963154806,0.0008071271712876292,33722.721866515196,0.0008052674434278652,,0.0007861635220125787,33722.93272193878,1,12956.964511982089,0.0005,33888.52583162586,0.0005,21424.751259027922
1634,1,12962.428992856407,1,12962.428992856407,4.129648093940451e-06,13026.712534678321,2.5e-07,12965.487310173865,0.0008085757084255739,33733.37689416172,0.0008065202977092545,,0.0007874015748031496,33733.59056010134,1,12962.428992856407,0.0005,33900.06413804444,0.0005,21432.045921126733
1633,1,12967.878584137063,1,12967.878584137063,3.867008095758742e-06,13032.175470476623,2.5e-07,12970.937763876369,0.0008100301292724069,33743.99092167256,0.0008077903189814754,,0.0007886435331230284,33744.207430610295,1,12967.878584137063,0.0005,33911.5636956318,0.0005,21439.316085728224
1632,1,12973.31336674576,1,12973.31336674576,3.6030662537035864e-06,13037.6226329607,2.5e-07,12976.373405204246,0.0008114904715801529,33754.56416759578,0.0008127522308361262,,0.0007898894154818325,33754.783552340436,1,12973.31336674576,0.0005,33923.02472281576,0.0005,21446.56189092523
1631,1,12978.733420946302,1,12978.733420946302,3.3377982225814815e-06,13043.054106022702,2.5e-07,12981.794314441373,0.0008129567734271459,33765.09684868406,0.0008142085600319392,,0.0007911392405063291,33765.319142374035,1,12978.733420946302,0.0005,33934.44743623749,0.0005,21453.783473680975
1630,1,12984.138826351707,1,12984.138826351707,6.404511650802624e-06,13048.481348092335,2.5e-07,12987.200571220681,0.0008144290732231952,33775.589179913986,0.0008156704275652523,,0.000792393026941363,33775.81441602026,1,12984.138826351707,0.0005,33945.83205077069,0.0005,21460.980969841345
1629,1,12989.529661931225,1,12989.529661931225,6.139504129207651e-06,13053.89301353396,2.5e-07,12992.592254531155,0.0008159074097079308,33786.04137450508,0.0008171379363446621,,0.0007936507936507937,33786.26958683425,1,12989.529661931225,0.0005,33957.17877954078,0.0005,21468.15451414688
1628,1,12994.906006017249,1,12994.906006017249,5.871302225643856e-06,13059.289191647204,2.5e-07,12997.969442724783,0.0008173918219597003,33796.45364393857,0.0008186111874283499,,0.000794912559618442,33796.68486663592,1,12994.906006017249,0.0005,33968.48783394373,0.0005,21475.304240244775
1627,1,13000.267936312155,1,13000.267936312155,5.5838075202167184e-06,13064.669903452062,2.5e-07,13003.332213523363,0.0008188823493953124,33806.82619797595,0.0008200902800513673,,0.0007961783439490446,33807.06046552846,1,13000.267936312155,0.0005,33979.75942366452,0.0005,21482.430280700537
1626,1,13005.615529895043,1,13005.615529895043,5.198213929762438e-06,13070.034905874214,2.5e-07,13008.680644025275,0.0008203790317756191,33817.15924467724,0.0008215753117167245,,0.0007974481658692185,33817.3965919167,1,13005.615529895043,0.0005,33990.993756695556,0.0005,21489.532767009525
1625,1,13010.948863228377,1,13010.948863228377,4.673008494619485e-06,13075.383821142294,2.5e-07,13014.0148107121,0.0008218819092079419,33827.45299041903,0.0008230663782442374,,0.0007987220447284345,33827.69345252519,1,13010.948863228377,0.0005,34002.191039354715,0.0005,21496.611829608508
1624,1,13016.268012164548,1,13016.268012164548,4.144248569605687e-06,13080.716729288612,2.5e-07,13019.334789455192,0.0008233910221518038,33837.70763991227,0.0008245635738488053,,0.0008,33837.95125241591,1,13016.268012164548,0.0005,34013.351476303156,0.0005,21503.66759788684
1623,1,13021.573051952346,1,13021.573051952346,3.6120112281269143e-06,13086.033709572153,2.5e-07,13024.64065552216,0.0008249064114212101,33847.92339621983,0.000826066991194832,,0.0008012820512820513,33848.17019500597,1,13021.573051952346,0.0005,34024.47527056292,0.0005,21510.700200197607
1622,1,13026.864057243352,1,13026.864057243352,6.409594786033875e-06,13091.34583189086,2.5e-07,13029.932483583245,0.0008264281181863704,33858.10046077378,0.0008275767214452587,,0.0008025682182985554,33858.350482084956,1,13026.864057243352,0.0005,34035.562623534315,0.0005,21517.70976386862
1621,1,13032.141102098236,1,13032.141102098236,5.876535215491087e-06,13096.642142152228,2.5e-07,13035.210347717639,0.0008279561839835328,33868.23903339261,0.0008260486891701967,,0.0008038585209003215,33868.492313831965,1,13032.141102098236,0.0005,34046.61373501308,0.0005,21524.69641521324
1620,1,13037.404259992973,1,13037.404259992973,3.747242419322842e-06,13101.917526771671,2.5e-07,13040.47432141969,0.0008294906507128038,33878.33931229798,0.0008275869603332782,,0.0008051529790660225,33878.595888832606,1,13037.404259992973,0.0005,34057.62880320719,0.0005,21531.66027954102
1619,1,13042.653603824994,1,13042.653603824994,3.6634319750266066e-06,13107.178777737892,2.5e-07,13045.724477605052,0.0008310315606461975,33888.401494131394,0.0008291317311163693,,0.0008064516129032258,33888.661404095605,1,13042.653603824994,0.0005,34068.60802475363,0.0005,21538.60148116835
1618,1,13047.889205919237,1,13047.889205919237,3.5792445174127947e-06,13112.425963975707,2.5e-07,13050.96088861675,0.0008325789564267821,33898.42577397068,0.000830683058623042,,0.0008077544426494346,33898.689055069306,1,13047.889205919237,0.0005,34079.55159473484,0.0005,21545.52014342878
1617,1,13053.111138034119,1,13053.111138034119,3.494693963211407e-06,13117.659158651619,2.5e-07,13056.183626231148,0.0008341328810800053,33908.41234534613,0.0008322410003649062,,0.0008090614886731392,33908.67903565788,1,13053.111138034119,0.0005,34090.459706694965,0.0005,21552.416388683367
1616,1,13058.319471367455,1,13058.319471367455,3.893721140694199e-06,13122.879989011812,2.5e-07,13061.392761663858,0.0008356933780118834,33918.36140025653,0.0008338056142534248,,0.0008103727714748784,33918.631538237394,1,13058.319471367455,0.0005,34101.33255265594,0.0005,21559.290338330768
1615,1,13063.51427656226,1,13063.51427656226,3.812652200526583e-06,13128.086978153573,2.5e-07,13066.588365575564,0.0008372604910132995,33928.273129185036,0.0008353769585637609,,0.0008116883116883117,33928.54675367156,1,13063.51427656226,0.0005,34112.170323133214,0.0005,21566.142112817255
1614,1,13068.695623712521,1,13068.695623712521,3.731209148158971e-06,13133.280198601778,2.5e-07,13071.770508077774,0.0008388342642706836,33938.14772111457,0.0008369550919275062,,0.0008130081300813008,33938.424871327465,1,13068.695623712521,0.0005,34122.97320715146,0.0005,21572.9718316466
1613,1,13073.863582368851,1,13073.863582368851,3.6493902194559823e-06,13138.459721173427,2.5e-07,13076.939258738494,0.0008404147423591192,33947.985363543456,0.0008385400733120826,,0.0008143322475570033,33948.2660790909,1,13073.863582368851,0.0005,34133.74139226002,0.0005,21579.779613389852
1612,1,13079.01822154411,1,13079.01822154411,3.5671987355902393e-06,13143.625616154613,2.5e-07,13082.09468658784,0.0008420019702599787,33957.78624250036,0.0008401319619849599,,0.0008156606851549756,33958.07056338158,1,13079.01822154411,0.0005,34144.47506454809,0.0005,21586.565575694924
1611,1,13084.159609718918,1,13084.159609718918,3.484637319516736e-06,13148.77795330297,2.5e-07,13087.236860123556,0.0008435959933525825,33967.550542559475,0.000841730817516926,,0.0008169934640522876,33967.8385091682,1,13084.159609718918,0.0005,34155.174408659776,0.0005,21593.329835296146
1610,1,13089.287814847123,1,13089.287814847123,3.401707520104473e-06,13153.91680185019,2.5e-07,13092.365847316476,0.0008451968574286129,33977.27844685516,0.0008462172833010745,,0.0008183306055646482,33977.570099983255,1,13089.287814847123,0.0005,34165.8396078089,0.0005,21600.07250802357
1609,1,13094.40290436119,1,13094.40290436119,6.651743881023843e-06,13159.052634030979,2.5e-07,13097.48171561593,0.0008468046086886929,33986.97013709667,0.0008478167985285701,,0.000819672131147541,33987.26551793768,1,13094.40290436119,0.0005,34176.47084379366,0.0005,21606.793708812325
1608,1,13099.504945177516,1,13099.504945177516,6.568210392033849e-06,13164.175057544524,2.5e-07,13102.584531955046,0.0008484192937547271,33996.62579358252,0.0008494237763089453,,0.0008210180623973727,33996.92494373526,1,13099.504945177516,0.0005,34187.0682970111,0.0005,21613.49355171169
1607,1,13104.594003701688,1,13104.594003701688,6.484275160934704e-06,13169.284153735383,2.5e-07,13107.67436275602,0.0008500409596680114,34006.245595214714,0.0008510428529654405,,0.0008223684210526315,34006.54855668694,1,13104.594003701688,0.0005,34197.63214647141,0.0005,21620.172149894137
1606,1,13109.67014583367,1,13109.67014583367,6.399926408846281e-06,13174.379989844656,2.5e-07,13112.751273935291,0.0008516696538960565,34015.829719512854,0.0008526177025270288,,0.0008237232289950577,34016.136534724894,1,13109.67014583367,0.0005,34208.16256981199,0.0005,21626.829615664265
1605,1,13114.733436972912,1,13114.733436972912,6.3151907012519425e-06,13179.462632696377,2.5e-07,13117.815330908657,0.0008533054243382597,34025.37834262792,0.000854181814572281,,0.0008250825082508251,34025.689054416456,1,13114.733436972912,0.0005,34218.65974331138,0.0005,21633.46606046758
1604,1,13119.78394202342,1,13119.78394202342,6.230085942497182e-06,13184.532148668552,2.5e-07,13122.866598596356,0.0008549483193316539,34034.89163935604,0.0008557547583012946,,0.0008264462809917355,34035.20629097779,1,13119.78394202342,0.0005,34229.123841903,0.0005,21640.081594899184
1603,1,13124.821725398735,1,13124.821725398735,6.145415487641955e-06,13189.588606087915,2.5e-07,13127.905141428038,0.0008565983876507514,34044.36978315201,0.0008573373954366961,,0.0008278145695364238,34044.68841828752,1,13124.821725398735,0.0005,34239.55503918874,0.0005,21646.676328712358
1602,1,13129.84685102688,1,13129.84685102688,6.052407510211057e-06,13194.632046172694,2.5e-07,13132.931023347699,0.0008582556785201803,34053.81294614265,0.000858929641474472,,0.0008291873963515755,34054.13560890009,1,13129.84685102688,0.0005,34249.95350745227,0.0005,21653.250370827034
1601,1,13134.859382355202,1,13134.859382355202,5.958113475222213e-06,13199.662531271559,2.5e-07,13137.944307818565,0.0008599202416109954,34063.221299139914,0.0008608416821957371,,0.0008305647840531562,34063.548034058964,1,13134.859382355202,0.0005,34260.319417672465,0.0005,21659.80382933817
1600,1,13139.859382355202,1,13139.859382355202,5.863442016008569e-06,13204.680125989222,2.5e-07,13142.94505782788,0.0008615921270517229,34072.595011654055,0.0008624248435723474,,0.0008319467554076539,34072.92586370968,1,13139.859382355202,0.0005,34270.652939536245,0.0005,21666.33681152398
1599,1,13144.846913527274,1,13144.846913527274,5.768395871782102e-06,13209.684894457427,2.5e-07,13147.933335891661,0.000863271385432148,34081.93425190634,0.0008640188929591987,,0.0008333333333333334,34082.26926651278,1,13144.846913527274,0.0005,34280.95424145163,0.0005,21672.849423854124
1598,1,13149.822037905384,1,13149.822037905384,5.672977812600292e-06,13214.676900343047,2.5e-07,13152.909204059386,0.0008649580678082198,34091.239186841834,0.0008656237359148812,,0.0008347245409015025,34091.578409856505,1,13149.822037905384,0.0005,34291.22349056041,0.0005,21679.341771997737
1597,1,13154.784817061714,1,13154.784817061714,5.577190646172388e-06,13219.656206852473,2.5e-07,13157.872723918634,0.0008666522257062999,34100.50998214186,0.0008672392831073289,,0.0008361204013377926,34100.85345986937,1,13154.784817061714,0.0005,34301.46085275077,0.0005,21685.81396083141
1596,1,13159.735312111221,1,13159.735312111221,5.481037244937205e-06,13224.622876736461,2.5e-07,13162.823956599641,0.0008683539111288769,34109.74680223651,0.0008688654502429685,,0.0008375209380234506,34110.0945814326,1,13159.735312111221,0.0005,34311.66649266967,0.0005,21692.266094447023
1595,1,13164.673583716161,1,13164.673583716161,5.379003807460585e-06,13229.576956061417,2.5e-07,13167.76296277983,0.0008700631765615082,34118.94981031675,0.0008705181228790181,,0.0008389261744966443,34119.30193819236,1,13164.673583716161,0.0005,34321.84057373519,0.0005,21698.69827615953
1594,1,13169.599692090547,1,13169.599692090547,6.177739310767357e-06,13234.521147926425,2.5e-07,13172.689802688275,0.0008717800749767613,34128.11916834652,0.0008723426161059254,,0.0008403361344537816,34128.475692571934,1,13169.599692090547,0.0005,34331.98325814862,0.0005,21705.11060851462
1593,1,13174.513697004551,1,13174.513697004551,6.088164400287129e-06,13239.452896937877,2.5e-07,13177.604536110095,0.0008735046598393897,34137.25503707474,0.0008741793823068317,,0.0008417508417508417,34137.61600578357,1,13174.513697004551,0.0005,34342.094706906355,0.0005,21711.50319329625
1592,1,13179.415657788866,1,13179.415657788866,5.99823062042296e-06,13244.37226719452,2.5e-07,13182.507222390808,0.0008752369851137856,34146.35757604695,0.0008760283680255378,,0.0008431703204047217,34146.723037840406,1,13179.415657788866,0.0005,34352.17507981188,0.0005,21717.876131534173
1591,1,13184.305633338992,1,13184.305633338992,5.90793515160023e-06,13249.279319075094,2.5e-07,13187.397920440648,0.0008769771052654687,34155.42694361707,0.0008778895224756809,,0.0008445945945945946,34155.79694756809,1,13184.305633338992,0.0005,34362.2245354873,0.0005,21724.22952351128
1590,1,13189.183682119481,1,13189.183682119481,5.817289227972434e-06,13254.174112555269,2.5e-07,13192.276688738784,0.0008787250752721157,34164.46329695886,0.000876429451141065,,0.0008460236886632825,34164.83789261631,1,13189.183682119481,0.0005,34372.24323138502,0.0005,21730.56346877095
