;RLS;;;;;;(1+1)EA;;;
;Expected time optimal;k^*;Expected Time « optimal »;« k^* »;Expected Time static;static K;Expected Time Optimal;p^*;Expected time static p;good static p*
Expected General Time;;All;;All;;All;16253.231497351875;All;;All
757;6072.333310155877;1;6072.333310155877;1;6072.333310155877;1;15505.251631945595;0.0020759186655024834;;0.00104
756;6076.431670811615;1;6076.431670811615;1;6076.431670811615;1;15512.117761836927;0.002086188074435612;;0.00104
755;6080.513303464676;1;6080.513303464676;1;6080.513303464676;1;15518.93687222913;0.0020965725218921637;;0.00104
754;6084.578344115083;1;6084.578344115083;1;6084.578344115083;1;15525.709322200473;0.0021070739760788277;;0.00104
753;6088.626927111035;1;6088.626927111035;1;6088.626927111035;1;15532.435466221996;0.002117694448460795;;0.00104
752;6092.659185175551;1;6092.659185175551;1;6092.659185175551;1;15539.115654228455;0.0021284359948969926;;0.00104
751;6096.675249432578;1;6096.675249432578;1;6096.675249432578;1;15545.750231687853;0.0021393007167618615;;0.00104
750;6100.675249432578;1;6100.675249432578;1;6100.675249432578;1;15552.3395396695;0.0021502907621196695;;0.00104
749;6104.659313177598;1;6104.659313177598;1;6104.659313177598;1;15558.88391491072;0.0021614083269341305;;0.00104
748;6108.6275671458525;1;6108.6275671458525;1;6108.6275671458525;1;15565.383689882125;0.0021726556562941288;;0.00104
747;6112.5801363158125;1;6112.5801363158125;1;6112.5801363158125;1;15571.839192851607;0.002184035045692002;;0.00104
746;6116.517144189828;1;6116.517144189828;1;6116.517144189828;1;15578.250747946997;0.002195548842325861;;0.00104
745;6120.438712817278;1;6120.438712817278;1;6120.438712817278;1;15584.618675217422;0.0022071994464467597;;0.00104
744;6124.344962817278;1;6124.344962817278;1;6124.344962817278;1;15590.943290693487;0.002218989312727066;;0.00104
743;6128.236013400936;1;6128.236013400936;1;6128.236013400936;1;15597.224906446194;0.002230920951693759;;0.00104
742;6132.111982393185;1;6132.111982393185;1;6132.111982393185;1;15603.463830644649;0.0022429969311702886;;0.00104
741;6135.972986254189;1;6135.972986254189;1;6135.972986254189;1;15609.660367612669;0.0022552198777799925;;0.00104
740;6139.819140100343;1;6139.819140100343;1;6139.819140100343;1;15615.814817884198;0.0022675924784882062;;0.00104
739;6143.650557724865;1;6143.650557724865;1;6143.650557724865;1;15621.927478257696;0.0022801174821729083;;0.00104
738;6147.4673516179955;1;6147.4673516179955;1;6147.4673516179955;1;15627.998641849314;0.002292797701267063;;0.00104
737;6151.269632986817;1;6151.269632986817;1;6151.269632986817;1;15634.028598145122;0.0023056360134037874;;0.00104
736;6155.057511774695;1;6155.057511774695;1;6155.057511774695;1;15640.01763305228;0.0023186353631505455;;0.00104
735;6158.831096680356;1;6158.831096680356;1;6158.831096680356;1;15645.966028949179;0.0023317987637679885;;0.00104
734;6162.590495176596;1;6162.590495176596;1;6162.590495176596;1;15651.874064734611;0.002345129299016665;;0.00104
733;6166.335813528656;1;6166.335813528656;1;6166.335813528656;1;15657.742015875945;0.0023586301250175874;;0.00104
732;6170.067156812238;1;6170.067156812238;1;6170.067156812238;1;15663.57015445639;0.00237230447217831;;0.00104
731;6173.784628931197;1;6173.784628931197;1;6173.784628931197;1;15669.358749221325;0.002386155647133577;;0.00104
730;6177.488332634902;1;6177.488332634902;1;6177.488332634902;1;15675.108065623805;0.0024001870347780873;;0.00104
729;6181.1783695352715;1;6181.1783695352715;1;6181.1783695352715;1;15680.818365868983;0.0024144021003543446;;0.00104
728;6184.854840123507;1;6184.854840123507;1;6184.854840123507;1;15686.489908957925;0.002428804391542532;;0.00104
727;6188.517843786511;1;6188.517843786511;1;6188.517843786511;1;15692.122950730398;0.0024433975406963648;;0.00104
726;6192.167478823007;1;6192.167478823007;1;6192.167478823007;1;15697.717743906942;0.0024581852670541153;;0.00104
725;6195.803842459371;1;6195.803842459371;1;6195.803842459371;1;15703.274538130072;0.0024731713790642333;;0.00104
724;6199.427030865168;1;6199.427030865168;1;6199.427030865168;1;15708.793580004769;0.0024883597767615694;;0.00104
723;6203.037139168417;1;6203.037139168417;1;6203.037139168417;1;15714.275113138123;0.002503754454198125;;0.00104
722;6206.6342614705745;1;6206.6342614705745;1;6206.6342614705745;1;15719.719378178252;0.002519359501930845;;0.00104
721;6210.218490861256;1;6210.218490861256;1;6210.218490861256;1;15725.126612852606;0.0025351791096230353;;0.00104
720;6213.789919432685;1;6213.789919432685;1;6213.789919432685;1;15730.49705200538;0.002551217568664348;;0.00104
719;6217.348638293894;1;6217.348638293894;1;6217.348638293894;1;15735.830927634279;0.002567479274887013;;0.00104
718;6220.894737584675;1;6220.894737584675;1;6220.894737584675;1;15741.128468926729;0.002583968731341899;;0.00104
717;6224.428306489268;1;6224.428306489268;1;6224.428306489268;1;15746.389902295265;0.0026006905511793987;;0.00104
716;6227.949433249832;1;6227.949433249832;1;6227.949433249832;1;15751.615451412337;0.002617649460573789;;0.00104
715;6231.458205179656;1;6231.458205179656;1;6231.458205179656;1;15756.805337244497;0.002634850301729805;;0.00104
714;6234.9547086761595;1;6234.9547086761595;1;6234.9547086761595;1;15761.959778085915;0.002652298036015178;;0.00104
713;6238.439029233651;1;6238.439029233651;1;6238.439029233651;1;15767.078989591379;0.0026699977470905113;;0.00104
712;6241.911251455873;1;6241.911251455873;1;6241.911251455873;1;15772.163184808607;0.0026879546442376934;;0.00104
711;6245.371459068329;1;6245.371459068329;1;6245.371459068329;1;15777.212574210042;0.0027061740748569323;;0.00104
710;6248.819734930398;1;6248.819734930398;1;6248.819734930398;1;15782.2273657241;0.0027246614934312266;;0.00104
709;6252.256161047237;1;6252.256161047237;1;6252.256161047237;1;15787.207764765815;0.0027434225139817236;;0.00104
708;6255.6808185814825;1;6255.6808185814825;1;6255.6808185814825;1;15792.153974267045;0.0027624628827479032;;0.00104
707;6259.093787864758;1;6259.093787864758;1;6259.093787864758;1;15797.066194705996;0.002781788489314273;;0.00104
706;6262.495148408976;1;6262.495148408976;1;6262.495148408976;1;15801.944624136497;0.002801405370430965;;0.00104
705;6265.884978917451;1;6265.884978917451;1;6265.884978917451;1;15806.789458216464;0.002821319713995824;;0.00104
704;6269.263357295829;1;6269.263357295829;1;6269.263357295829;1;15811.600890236217;0.002841537863077145;;0.00104
703;6272.630360662833;1;6272.630360662833;1;6272.630360662833;1;15816.379111146052;0.002862066320108211;;0.00104
702;6275.986065360818;1;6275.986065360818;1;6275.986065360818;1;15821.124309583545;0.0028829117511721294;;0.00104
701;6279.33054696617;1;6279.33054696617;1;6279.33054696617;1;15825.836671900297;0.002904080990396895;;0.00104
700;6282.663880299503;1;6282.663880299503;1;6282.663880299503;1;15830.516382188405;0.0029255810445174557;;0.00104
699;6285.986139435716;1;6285.986139435716;1;6285.986139435716;1;15835.16362230626;0.0029474190975144372;;0.00104
698;6289.297397713861;1;6289.297397713861;1;6289.297397713861;1;15839.778571904271;0.0029696025154091234;;0.00104
697;6292.597727746864;1;6292.597727746864;1;6292.597727746864;1;15844.361408449895;0.0029921388512368606;;0.00104
696;6295.887201431074;1;6295.887201431074;1;6295.887201431074;1;15848.912307252484;0.003015035850070044;;0.00104
695;6299.165889955664;1;6299.165889955664;1;6299.165889955664;1;15853.431441487663;0.003038301454327763;;0.00104
694;6302.433863811873;1;6302.433863811873;1;6302.433863811873;1;15857.91898222146;0.003061943809085059;;0.00104
693;6305.691192802102;1;6305.691192802102;1;6305.691192802102;1;15862.37509843389;0.00308597126769001;;0.00104
692;6308.937946048855;1;6308.937946048855;1;6308.937946048855;1;15866.799957042458;0.003110392397426024;;0.00104
691;6312.174192003548;1;6312.174192003548;1;6312.174192003548;1;15871.193722925173;0.0031352159855028306;;0.00104
690;6315.399998455161;1;6315.399998455161;1;6315.399998455161;1;15875.556558943239;0.0031604510450344517;;0.00104
689;6318.615432538762;1;6318.615432538762;1;6318.615432538762;1;15879.888625963587;0.0031861068214200814;;0.00104
688;6321.82056074389;1;6321.82056074389;1;6321.82056074389;1;15884.190082880941;0.003212192798755774;;0.00104
687;6325.015448922804;1;6325.015448922804;1;6325.015448922804;1;15888.461086639736;0.0032387187065952335;;0.00104
686;6328.200162298601;1;6328.200162298601;1;6328.200162298601;1;15892.70179225572;0.003265694526831496;;0.00104
685;6331.374765473204;1;6331.374765473204;1;6331.374765473204;1;15896.912352837242;0.003293130500888129;;0.00104
684;6334.539322435229;1;6334.539322435229;1;6334.539322435229;1;15901.092919606386;0.0033210371370852075;;0.00104
683;6337.693896567721;1;6337.693896567721;1;6337.693896567721;1;15905.243641919784;0.0033494252183849257;;0.00104
682;6340.8385506557715;1;6340.8385506557715;1;6340.8385506557715;1;15909.364667289236;0.0033783058102612225;;0.00104
681;6343.973346894017;1;6343.973346894017;1;6343.973346894017;1;15913.456141402066;0.003407690268974282;;0.00104
680;6347.098346894017;1;6347.098346894017;1;6347.098346894017;1;15917.518208141333;0.0034375902501089213;;0.00104
679;6350.213611691524;1;6350.213611691524;1;6350.213611691524;1;15921.551009605759;0.0034680177174095475;;0.00104
678;6353.319201753636;1;6353.319201753636;1;6353.319201753636;1;15925.55468612947;0.0034989849520348803;;0.00104
677;6356.4151769858345;1;6356.4151769858345;1;6356.4151769858345;1;15929.529376301602;0.0035305045620749906;;0.00104
676;6359.501596738921;1;6359.501596738921;1;6359.501596738921;1;15933.47521698562;0.003562589492517971;;0.00104
675;6362.578519815845;1;6362.578519815845;1;6362.578519815845;1;15937.392343338583;0.0035952530355642114;;0.00104
674;6365.646004478422;1;6365.646004478422;1;6365.646004478422;1;15941.2808888301;0.0036285088414179964;;0.00104
673;6368.704108453957;1;6368.704108453957;1;6368.704108453957;1;15945.140985261267;0.0036623709294994053;;0.00104
672;6371.752888941762;1;6371.752888941762;1;6371.752888941762;1;15948.972762783304;0.0036968537077722145;;0.00104
671;6374.792402619574;1;6374.792402619574;1;6374.792402619574;1;15952.776349916076;0.003731971956633369;;0.00104
670;6377.822705649878;1;6377.822705649878;1;6377.822705649878;1;15956.551873566568;0.0037677408813115926;;0.00104
669;6380.843853686132;1;6380.843853686132;1;6380.843853686132;1;15960.299459047063;0.0038041761002887494;;0.00104
668;6383.855901878903;1;6383.855901878903;1;6383.855901878903;1;15964.019230093258;0.0038412936650376586;;0.00104
667;6386.858904881906;1;6386.858904881906;1;6386.858904881906;1;15967.711308882232;0.00387911007454787;;0.00104
666;6389.849065765723;3;6389.849065765723;3;6389.852916857954;1;15971.375816050286;0.003917642290448439;;0.00104
665;6392.819354182852;3;6392.819354182852;3;6392.83799148482;1;15975.01287071057;0.003956907752964899;;0.00104
664;6395.771514941646;3;6395.771514941646;3;6395.81418196101;1;15978.62259047074;0.003996924397385572;;0.00104
663;6398.706510060862;3;6398.706510060862;3;6398.7815410114545;1;15982.205091450307;0.0040377106715819705;;0.00104
662;6401.624151949432;3;6401.624151949432;3;6401.7401208931105;1;15985.760488297976;0.004079285554173913;;0.00104
661;6404.524527355662;3;6404.524527355662;3;6404.689973400485;1;15989.288894208803;0.004121668573551097;;0.00104
660;6407.407847537918;3;6407.407847537918;3;6407.631149871073;1;15992.79042094122;0.004164879827953754;;0.00104
659;6410.274263743933;3;6410.274263743933;3;6410.563701190721;1;15996.265178834012;0.004208940006362495;;0.00104
658;6413.123915474264;3;6413.123915474264;3;6413.4876777989075;1;15999.713276823011;0.004253870410555315;;0.00104
657;6415.956950460037;3;6415.956950460037;3;6416.403129693952;1;16003.134822457812;0.004299692978062843;;0.00104
656;6418.773514745105;3;6418.773514745105;3;6419.310106438138;1;16006.52992191826;0.004346430306389587;;0.00104
655;6421.573751223382;3;6421.573751223382;3;6422.208657162776;1;16009.89868003083;0.0043941056784153765;;0.00104
654;6424.357801345843;3;6424.357801345843;3;6425.09883057318;1;16013.241200284894;0.004442743088984254;;0.00104
653;6427.125805118401;3;6427.125805118401;3;6427.980674953583;1;16016.557584848786;0.004492367272804308;;0.00104
652;6429.877900879158;3;6429.877900879158;3;6430.854238171974;1;16019.847934585772;0.004543003733765889;;0.00104
651;6432.614225361628;3;6432.614225361628;3;6433.719567684869;1;16023.112349069883;0.004594678775759484;;0.00104
650;6435.334913748286;3;6435.334913748286;3;6436.576710542011;1;16026.350926601517;0.004647419534871158;;0.00104
649;6438.040099682206;3;6438.040099682206;3;6439.425713391013;1;16029.563764222965;0.004701254013375654;;0.00104
648;6440.729915285865;3;6440.729915285865;3;6442.266622481921;1;16032.750957733775;0.004756211115218159;;0.00104
647;6443.404491184724;3;6443.404491184724;3;6445.099483671723;1;16035.912601705815;0.0048123206834043055;;0.00104
646;6446.06395652853;3;6446.06395652853;3;6447.924342428786;1;16039.048789498394;0.004869613539116636;;0.00104
645;6448.708439011766;3;6448.708439011766;3;6450.741243837238;1;16042.159613273;0.004928121522962531;;0.00104
644;6451.338064894121;3;6451.338064894121;3;6453.550232601283;1;16045.245164007933;0.004987877543819565;;0.00104
643;6453.952959020619;3;6453.952959020619;3;6456.351353049462;1;16048.305531512806;0.005048915603951189;;0.00104
642;6456.553244841383;3;6456.553244841383;3;6459.144649138848;1;16051.34080444272;0.005111270874049762;;0.00104
641;6459.139044431045;3;6459.139044431045;3;6461.930164459182;1;16054.351070312407;0.0051749797263283305;;0.00104
640;6461.710478507852;3;6461.710478507852;3;6464.707942236961;1;16057.336415510008;0.005240079791160262;;0.00104
639;6464.267666452464;3;6464.267666452464;3;6467.478025339454;1;16060.29692531073;0.005306610011894396;;0.00104
638;6466.810726326418;3;6466.810726326418;3;6470.2404562786805;1;16063.23268389033;0.005374610702805179;;0.00104
637;6469.339774890302;3;6469.339774890302;3;6472.99527721532;1;16066.143774338223;0.005444123609848617;;0.00104
636;6471.85492762162;3;6471.85492762162;3;6475.742529962573;1;16069.030278670585;0.005515191974361372;;0.00104
635;6474.35629873238;3;6474.35629873238;3;6478.48225598997;1;16071.892277842999;0.0055878606002330465;;0.00104
634;6476.844001186369;3;6476.844001186369;3;6481.214496427128;1;16074.729851763104;0.005662175924155607;;0.00104
633;6479.318146716167;3;6479.318146716167;3;6483.939292067456;1;16077.543079302772;0.005738186089742224;;0.00104
632;6481.778845839871;3;6481.778845839871;3;6486.656683371804;1;16080.332038310256;0.0058159410249768164;;0.00104
631;6484.218581906563;5;6484.218581906563;5;6489.366710472074;1;16083.09680562192;0.0058954925244301655;;0.00104
630;6486.639079405155;5;6486.639079405155;5;6492.069413174777;1;16085.837457073902;0.0059768943346054405;;0.00104
629;6489.0420489567305;5;6489.0420489567305;5;6494.764830964534;1;16088.55406751338;0.00606020224479075;;0.00104
628;6491.427128785783;5;6491.427128785783;5;6497.453003007545;1;16091.246710809652;0.006145474181797499;;0.00104
627;6493.794425448708;5;6493.794425448708;5;6500.133968154998;1;16093.91545986497;0.006232770310289728;;0.00104
626;6496.1441993420995;5;6496.1441993420995;5;6502.807764946441;1;16096.560386625159;0.006322153137824911;;0.00104
625;6498.476606770671;5;6498.476606770671;5;6505.474431613108;1;16099.181562089843;0.006413687625979374;;0.00104
624;6500.791830163151;5;6500.791830163151;5;6508.1340060811945;1;16101.77905632263;0.0065074413070820725;;0.00104
623;6503.090051402895;5;6503.090051402895;5;6510.786525975093;1;16104.352938460866;0.006603484411650334;;0.00104
622;6505.3714410110315;5;6505.3714410110315;5;6513.432028620597;1;16106.903276725217;0.006701889984762991;;0.00104
621;6507.636171050123;5;6507.636171050123;5;6516.070551048037;1;16109.430138428992;0.006802734040211503;;0.00104
620;6509.8844118822335;5;6509.8844118822335;5;6518.702129995405;1;16111.933589987239;0.006906095695103293;;0.00104
619;6512.116330789885;5;6512.116330789885;5;6521.326801911416;1;16114.413696925489;0.007012057324839824;;0.00104
618;6514.3320931464095;5;6514.3320931464095;5;6523.944602958536;1;16116.870523888407;0.007120704724424971;;0.00104
617;6516.531862256221;5;6516.531862256221;5;6526.555569015976;1;16119.304134648082;0.0072321272786914385;;0.00104
616;6518.715799275712;5;6518.715799275712;5;6529.159735682644;1;16121.714592112085;0.00734641814277368;;0.00104
615;6520.884063331442;5;6520.884063331442;5;6531.757138280047;1;16124.101958331323;0.00746367443269626;;0.00104
614;6523.036811531747;5;6523.036811531747;5;6534.347811855177;1;16126.466294507642;0.007583997427278268;;0.00104
613;6525.174198989123;5;6525.174198989123;5;6536.931791183341;1;16128.807661001138;0.007707492781522539;;0.00104
612;6527.293575829343;7;6527.296378858714;5;6539.50911077097;1;16131.126117337308;0.007834270753730482;;0.00104
611;6529.392397068879;7;6529.394309054216;7;6542.079804858374;1;16133.421722213869;0.007964446444933063;;0.00104
610;6531.472677686278;7;6531.473979764505;7;6544.643907422475;1;16135.694533507442;0.00809814005377819;;0.00104
609;6533.535121009231;7;6533.536735326676;7;6547.201452179508;1;16137.944608279942;0.00823547714675889;;0.00104
608;6535.579551542454;7;6535.58114590541;7;6549.752472587672;1;16140.172002784708;0.008376588945391474;;0.00104
607;6537.606224239438;7;6537.607801524772;7;6552.297001849759;1;16142.376772472435;0.008521612630596576;;0.00104
606;6539.615349693544;7;6539.616947383548;7;6554.835072915748;1;16144.558971996921;0.008670691666981648;;0.00104
605;6541.60711790698;7;6541.608704264796;7;6557.366718485369;1;16146.718655220458;0.008823976147404725;;0.00104
604;6543.581745382947;7;6543.583332653112;7;6559.891971010622;1;16148.85587521908;0.008981623159543727;;0.00104
603;6545.539428968152;7;6545.541017882624;7;6562.41086269828;1;16150.970684287566;0.009143797176120117;;0.00104
602;6547.480364493163;7;6547.481952195771;7;6564.92342551235;1;16153.063133944172;0.009310670474576888;;0.00104
601;6549.40474703468;7;6549.406335239011;7;6567.4296911765105;1;16155.133274935166;0.009482423569173897;;0.00104
600;6551.312767130528;7;6551.314355355914;7;6569.92969117651;1;16157.181157239074;0.00965924569701884;;0.00104
599;6553.201906140253;9;6553.2062014678;7;6572.423456762544;1;16159.206830070749;0.009841335313705001;;0.00104
598;6555.070586013837;9;6555.07387259496;9;6574.9110189515995;1;16161.210341885111;0.01002890063979462;;0.00104
597;6556.920771177617;9;6556.923422691599;9;6577.392408529763;1;16163.191740380718;0.010222160222698047;;0.00104
596;6558.753011570866;9;6558.756022905914;9;6579.867656054516;1;16165.151072503042;0.010421343564661465;;0.00104
595;6560.5672235365855;9;6560.570176169597;9;6582.336791856986;1;16167.0883844475;0.010626691773618975;;0.00104
594;6562.363699482627;9;6562.366656699615;9;6584.799846044178;1;16169.003721662177;0.010838458267902194;;0.00104
593;6564.142643657876;9;6564.14562277;9;6587.256848501181;1;16170.89712885039;0.011056909529367779;;0.00104
592;6565.9042778230105;9;6565.907239375827;9;6589.707828893338;1;16172.76864997281;0.011282325910724329;;0.00104
591;6567.648838352025;9;6567.651805945812;9;6592.152816668399;1;16174.61832824951;0.011515002499686004;;0.00104
590;6569.376035047653;11;6569.37950675493;9;6594.591841058643;1;16176.446206161509;0.011755250049278437;;0.00104
589;6571.0818893690985;11;6571.085150773142;11;6597.024931082974;1;16178.252325452157;0.012003395968653909;;0.00104
588;6572.768676352823;11;6572.7718154628;11;6599.452115548993;1;16180.036727128158;0.012259785402321526;;0.00104
587;6574.4376769953615;11;6574.440890119159;11;6601.873423055045;1;16181.799451460281;0.01252478236668731;;0.00104
586;6576.088508283193;11;6576.0917040572185;11;6604.288881992244;1;16183.540537983754;0.012798770998441433;;0.00104
585;6577.721578099578;11;6577.724779149937;11;6606.698520546461;1;16185.260025498252;0.013082156879177726;;0.00104
584;6579.337088963121;11;6579.3402933359885;11;6609.102366700306;1;16186.957952067592;0.013375368469664674;;0.00104
583;6580.935263126183;11;6580.93846384522;11;6611.500448235078;1;16188.634355019056;0.013678858654195498;;0.00104
582;6582.512359367274;13;6582.519578404422;11;6613.892792732685;1;16190.289270942283;0.013993106405216766;;0.00104
581;6584.0700396474895;13;6584.0754457851035;13;6616.279427577554;1;16191.922735687747;0.01431861858200444;;0.00104
580;6585.609825683009;13;6585.614234175527;13;6618.660379958506;1;16193.534784364861;0.01465593186832253;;0.00104
579;6587.131469062415;13;6587.13651556297;13;6621.03567687062;1;16195.125451339603;0.015005614872147053;;0.00104
578;6588.635360866402;13;6588.640218532364;13;6623.405345117066;1;16196.694770231688;0.015368270393573653;;0.00104
577;6590.121151660529;15;6590.126654687149;13;6625.769411310919;1;16198.242773911194;0.015744537878031185;;0.00104
576;6591.585795571997;15;6591.595733828634;13;6628.1279018769565;1;16199.7694944948;0.01613509607625381;;0.00104
575;6593.031532618314;15;6593.039051339586;15;6630.480843053428;1;16201.274963341346;0.016540665926050056;;0.00104
574;6594.459465079731;15;6594.465919436932;15;6632.828260893804;1;16202.759211046865;0.016962013676453183;;0.00104
573;6595.869330803207;15;6595.876521958168;15;6635.170181268512;1;16204.222267439087;0.017399954282915426;;0.00104
572;6597.260091687353;17;6597.268553416608;15;6637.506629866644;1;16205.664161571207;0.017855355093023936;;0.00104
571;6598.630376175814;17;6598.638200019635;17;6639.837632197647;1;16207.084921715032;0.01832913985444699;;0.00104
570;6599.982144160474;17;6599.9895669635425;17;6642.163213592996;1;16208.484575353443;0.018822293077504264;;0.00104
569;6601.316058289986;17;6601.32373579083;17;6644.483399207846;1;16209.863149172026;0.01933586478128171;;0.00104
568;6602.630668667301;19;6602.639703114563;17;6646.79821402266;1;16211.22066905008;0.019870975671266115;;0.00104
567;6603.924965698433;19;6603.933281680101;19;6649.107682844831;1;16212.557160050634;0.020428822784777513;;0.00104
566;6605.2007870669995;19;6605.208742544155;19;6651.41183031027;1;16213.87264640958;0.021010685651668987;;0.00104
565;6606.4588027989785;19;6606.467003885503;19;6653.710680884983;1;16215.167151524118;0.02161793302348625;;0.00104
564;6607.695708125234;21;6607.707145747805;19;6656.004258866634;1;16216.440697939852;0.022252030234463534;;0.00104
563;6608.913693446576;21;6608.923366649642;21;6658.292588386085;1;16217.693307337246;0.02291454724855963;;0.00104
562;6610.113966901734;21;6610.122798959909;21;6660.575693408917;1;16218.925000516656;0.02360716748331699;;0.00104
561;6611.293104481271;23;6611.305752640679;21;6662.853597736935;1;16220.13579738243;0.024331697451943666;;0.00104
560;6612.453484982005;23;6612.464045561458;23;6665.126325009661;1;16221.325716925783;0.025090077369602223;;0.00104
559;6613.595126143192;25;6613.606124359399;23;6667.393898705805;1;16222.494777206291;0.025884392774924412;;0.00104
558;6614.716390923087;25;6614.731545048137;23;6669.65634214472;1;16223.642995332304;0.026716887280259085;;0.00104
557;6615.81945828624;25;6615.83163045873;25;6671.913678487835;1;16224.770387439698;0.02758997661076351;;0.00104
556;6616.901829877439;27;6616.916383599887;25;6674.165930740087;1;16225.876968669529;0.028506264014716485;;0.00104
555;6617.965496158691;27;6617.978826133899;27;6676.413121751323;1;16226.962753143962;0.02946855723391569;;0.00104
554;6619.0091134318;29;6619.0240474664415;27;6678.655274217691;1;16228.027753940903;0.030479887179435023;;0.00104
553;6620.033722893037;29;6620.047839065335;29;6680.892410683015;1;16229.071983067035;0.03154352849035498;;0.00104
552;6621.038134586151;31;6621.054038812519;29;6683.124553540158;1;16230.095451429408;0.0326630222066685;;0.00104
551;6622.023199524333;33;6622.038763491369;31;6685.351725032363;1;16231.098168805467;0.033842200731224806;;0.00104
550;6622.988639979246;33;6623.006207423622;31;6687.573947254586;1;16232.080143811767;0.03508521537213142;;0.00104
549;6623.9340136613855;35;6623.9517691902365;33;6689.791242154808;1;16233.041383871292;0.03639656669526677;;0.00104
548;6624.860231651033;37;6624.880681645789;33;6692.003631535339;1;16233.981895179695;0.03778113798935887;;0.00104
547;6625.766334861183;37;6625.787180252646;35;6694.211137054102;1;16234.901682670536;0.03924423216958292;;0.00104
546;6626.652452197444;39;6626.672168968984;37;6696.413780225908;1;16235.800749979968;0.040791612432959055;;0.00104
545;6627.518853392091;41;6627.543505863278;37;6698.611582423711;1;16236.67909941123;0.04242954704106128;;0.00104
544;6628.3654295521255;43;6628.390528348683;39;6700.804564879852;1;16237.536731899561;0.044164858616747675;;0.00104
543;6629.192087497649;45;6629.217088966261;41;6702.992748687292;1;16238.373646978353;0.0460049783280606;;0.00104
542;6629.998741924203;47;6630.024500679159;43;6705.176154800829;1;16239.189842747393;0.04795800538340975;;0.00104
541;6630.785356079451;49;6630.811654708274;45;6707.354804038302;1;16239.985315844675;0.050032772230647504;;0.00104
540;6631.551896091594;51;6631.579336116598;47;6709.52871708178;1;16240.760061423256;0.052238915840857804;;0.00104
539;6632.29837622529;53;6632.326973896589;49;6711.697914478745;1;16241.51407313558;0.05458695542809137;;0.00104
538;6633.024822614435;55;6633.055014217407;51;6713.862416643247;1;16242.247343127456;0.05708837688006651;;0.00104
537;6633.731031333425;59;6633.763239611369;53;6716.02224385707;1;16242.959862045529;0.05975572407712362;;0.00104
536;6634.416923668526;61;6634.4519210097915;55;6718.177416270864;1;16243.651619062179;0.06260269711192468;;0.00104
535;6635.082721597746;65;6635.12105703696;57;6720.327953905273;1;16244.322601923328;0.06564425722639751;;0.00104
534;6635.72810676336;67;6635.7658206232645;61;6722.473876652054;1;16244.9727970256;0.0688967379575388;;0.00104
533;6636.35311849027;71;6636.394451010138;63;6724.615204275181;1;16245.602189530995;0.07237796161530921;;0.00104
532;6636.9578087557575;75;6637.00001412657;67;6726.751956411932;1;16246.210763529076;0.07610735965050384;;0.00104
531;6637.542044022464;79;6637.588823758482;69;6728.884152573979;1;16246.7985022592;0.08010609486416703;;0.00104
530;6638.105807730832;83;6638.155098609719;73;6731.011812148447;1;16247.365388407106;0.0843971824832867;;0.00104
529;6638.6491000808555;87;6638.699795253298;77;6733.134954398977;1;16247.91140449483;0.08900560613280571;;0.00104
528;6639.171751766008;93;6639.225969662751;81;6735.253598466775;1;16248.436533384698;0.09395842346532389;;0.00104
527;6639.673888320763;99;6639.7314294486605;85;6737.367763371636;1;16248.940758923663;0.09928485466933787;;0.00104
526;6640.155329073081;103;6640.213553211955;91;6739.477468012987;1;16249.424066758264;0.10501634534351167;;0.00104
525;6640.616107141496;111;6640.678915605442;95;6741.582731170881;1;16249.886445354849;0.11118659338147634;;0.00104
524;6641.056134337308;117;6641.121762547331;101;6743.683571507016;1;16250.327887264993;0.11783152730087655;;0.00104
523;6641.475499720811;123;6641.543446605634;107;6745.780007565716;1;16250.748390681254;0.12498922155762678;;0.00104
522;6641.874104695344;131;6641.946544142768;113;6747.87205777492;1;16251.147961330698;0.13269973225125745;;0.00104
521;6642.251982206766;139;6642.329290261588;119;6749.959740447154;1;16251.526614758337;0.14100483537452957;;0.00104
520;6642.609097228911;149;6642.689268867515;127;6752.043073780486;1;16251.884379050724;0.1499476486482091;;0.00104
519;6642.945524413349;159;6643.032914509995;133;6754.122075859489;1;16252.221298048416;0.159572118451144;;0.00104
518;6643.26131286281;169;6643.350574888061;143;6756.19676465617;1;16252.537435087106;0.16992235487213922;;0.00104
517;6643.556524358624;181;6643.6512219688675;151;6758.267158030912;1;16252.832877293607;0.18104180137032588;;0.00104
516;6643.831254563232;193;6643.93078434499;161;6760.33327373339;1;16253.107740441721;0.19297223101417504;;0.00104
515;6644.085596887064;205;6644.189800024282;171;6762.395129403493;1;16253.362174342583;0.2057525687380368;;0.00104
514;6644.3198111148195;219;6644.42791669738;183;6764.452742572219;1;16253.596368704155;0.21941754858313986;;0.00104
513;6644.534066879558;233;6644.646114973915;195;6766.5061306625685;1;16253.810559347678;0.23399622584240778;;0.00104
512;6644.728665446635;249;6644.84393337622;209;6768.555310990438;1;16254.005034610065;0.24951037559859476;;0.00104
511;6644.903930401201;265;6645.022575261469;223;6770.600300765489;1;16254.18014170025;0.265972820729633;;0.00104
510;6645.060272010024;283;6645.181613628421;239;6772.641117092019;1;16254.33629271226;0.2833857429446644;;0.00104
509;6645.198156982273;301;6645.319393520263;257;6774.67777696982;1;16254.473969936469;0.3017390389817433;;0.00104
508;6645.318145061824;321;6645.441317652152;275;6776.710297295023;1;16254.593730056156;0.32100879113648534;;0.00104
