	Expected time	p^*
Expected Time General	199972.54375161848	All
1	24464.177302620992	1
2	36693.04742664304	1
3	44844.26825924309	1
4	50956.66440832307	1
5	55845.76572709834	1
6	59919.33714216576	1
7	63410.38718300192	1
8	66464.54618051996	1
9	69178.90102198905	1
10	71621.41252849178	1
11	73841.50675172129	1
12	75876.25323044002	1
13	77754.16699446038	1
14	79497.65271005846	1
15	81124.63411025384	1
16	82649.67422812026	1
17	84084.76614971267	1
18	85439.90411340987	1
19	86723.50431994644	1
20	87942.72053994502	1
21	89103.68457679354	1
22	90211.6920788686	1
23	91271.34795780014	1
24	92286.68151126156	1
25	93261.2385212036	1
26	94198.15564088667	1
27	95100.2210065412	1
28	95969.92402551293	1
29	96809.49658024884	1
30	97620.94736494761	1
31	98406.09068404548	1
32	99166.57075093515	1
33	99903.88230506398	1
34	100619.38819710171	1
35	101314.33446194521	1
36	101989.86329824802	1
37	102647.0242939604	1
38	103286.78417482413	1
39	103910.03530306088	1
40	104517.60311372415	1
41	105110.25264417984	1
42	105688.694286265	1
43	106253.58886959447	1
44	106805.55216721747	1
45	107345.15890064496	1
46	107872.94630954877	1
47	108389.41734170499	1
48	108895.04351065376	1
49	109390.26746175645	1
50	109875.5052816527	1
51	110351.14858129525	1
52	110817.56637869694	1
53	111275.10680405679	1
54	111724.09864700651	1
55	112164.85276319648	1
56	112597.66335529454	1
57	113022.80914161656	1
58	113440.55442401307	1
59	113851.15006525593	1
60	114254.83438497767	1
61	114651.83398217159	1
62	115042.3644913631	1
63	115426.63127876604	1
64	115804.83008405122	1
65	116177.14761275063	1
66	116543.76208377957	1
67	116904.84373610154	1
68	117260.55529813586	1
69	117611.05242315283	1
70	117956.48409356739	1
71	118296.992996762	1
72	118632.7158748102	1
73	118963.78385024758	1
74	119290.32272983054	1
75	119612.45328804442	1
76	119930.2915319593	1
77	120243.94894888921	1
78	120553.53273817331	1
79	120859.1460282889	1
80	121160.88808039503	1
81	121458.85447931003	1
82	121753.13731284656	1
83	122043.82534034115	1
84	122331.00415115291	1
85	122614.75631383978	1
86	122895.16151665995	1
87	123172.29670000033	1
88	123446.23618127906	1
89	123717.05177283217	1
90	123984.81289325039	1
91	124249.58667259879	1
92	124511.43805191781	1
93	124770.42987737506	1
94	125026.62298940872	1
95	125280.07630717912	1
96	125530.846908622	1
97	125778.99010637608	1
98	126024.55951983457	1
99	126267.60714356057	1
100	126508.18341227924	1
101	126746.33726265434	1
102	126982.1161920349	1
103	127215.56631435169	1
104	127446.73241332508	1
105	127675.65799313999	1
106	127902.38532673063	1
107	128126.95550180752	1
108	128349.40846475554	1
109	128569.78306251724	1
110	128788.11708257245	1
111	129004.44729111725	1
112	129218.80946953813	1
113	129431.2384492728	1
114	129641.76814514158	1
115	129850.43158722986	1
116	130057.26095139595	1
117	130262.28758847578	1
118	130465.54205224937	1
119	130667.0541262328	1
120	130866.852849354	1
121	131064.9665405667	1
122	131261.42282245625	1
123	131456.24864388615	1
124	131649.47030173056	1
125	131841.11346173807	1
126	132031.20317856758	1
127	132219.7639150352	1
128	132406.81956060926	1
129	132592.39344918847	1
130	132776.5083761962	1
131	132959.18661502318	1
132	133140.449932846	1
133	133320.31960585158	1
134	133498.81643389407	1
135	133675.96075460818	1
136	133851.77245700365	1
137	134026.270994564	1
138	134199.47539787044	1
139	134371.40428677175	1
140	134542.0758821196	1
141	134711.5080170871	1
142	134879.71814809018	1
143	135046.72336532557	1
144	135212.54040294365	1
145	135377.1856488708	1
146	135540.67515429432	1
147	135703.0246428263	1
148	135864.24951935606	1
