	Expected time	p^*
Expected Time General	187542.7704527659	All
1	23105.03638766711	1
2	34654.33603975996	1
3	42352.50988464756	1
4	48125.12078589519	1
5	52742.39389957586	1
6	56589.44180371351	1
7	59886.32882859469	1
8	62770.59518064504	1
9	65333.93433080189	1
10	67640.53170872024	1
11	69737.06762686725	1
12	71658.5523195882	1
13	73431.91673637457	1
14	75078.32090896339	1
15	76614.69286274117	1
16	78054.78661832993	1
17	79409.9290162388	1
18	80689.55909021864	1
19	81901.62550026938	1
20	83052.88460738685	1
21	84149.12757813474	1
22	85195.35587454331	1
23	86195.91859402714	1
24	87154.62119682	1
25	88074.81248792549	1
26	88959.45487176768	1
27	89811.18159672053	1
28	90632.34377740137	1
29	91425.04930967181	1
30	92191.19529980431	1
31	92932.4952631394	1
32	93650.50207295353	1
33	94346.62743222226	1
34	95022.1584818915	1
35	95678.27203653945	1
36	96316.04684285967	1
37	96936.47418159699	1
38	97540.46707448713	1
39	98128.86831082385	1
40	98702.45747070099	1
41	99261.95709176551	1
42	99808.0381018306	1
43	100341.32461979086	1
44	100862.39821097834	1
45	101371.80166970044	1
46	101870.04239063538	1
47	102357.59538156546	1
48	102834.9059622843	1
49	103302.39218810789	1
50	103760.44703103096	1
51	104209.44034704797	1
52	104649.72065430568	1
53	105081.61674350734	1
54	105505.43913920506	1
55	105921.48142824636	1
56	106330.0214696106	1
57	106731.3224981196	1
58	107125.63413299948	1
59	107513.19330097226	1
60	107894.22508242204	1
61	108268.94348820575	1
62	108637.55217381395	1
63	109000.24509685661	1
64	109357.207123179	1
65	109708.61458635556	1
66	110054.63580479739	1
67	110395.43156026924	1
68	110731.15554122148	1
69	111061.95475399692	1
70	111387.96990466554	1
71	111709.33575396954	1
72	112026.18144761909	1
73	112338.63082396555	1
74	112646.80270088513	1
75	112950.81114353896	1
76	113250.76571451413	1
77	113546.7717077249	1
78	113838.9303673188	1
79	114127.33909272795	1
80	114412.09163090473	1
81	114693.27825669154	1
82	114970.9859421914	1
83	115245.29851593674	1
84	115516.29681258289	1
85	115784.05881379645	1
86	116048.65978095244	1
87	116310.17238020535	1
88	116568.66680045362	1
89	116824.21086467658	1
90	117076.87013508727	1
91	117326.70801250605	1
92	117573.78583033412	1
93	117818.16294347565	1
94	118059.89681252824	1
95	118299.0430835436	1
96	118535.65566363353	1
97	118769.78679267893	1
98	119001.48711137986	1
99	119230.805725869	1
100	119457.79026909401	1
101	119682.48695916221	1
102	119904.94065482389	1
103	120125.1949082633	1
104	120343.2920153507	1
105	120559.27306350222	1
106	120773.17797728191	1
107	120985.04556187309	1
108	121194.91354453648	1
109	121402.81861416683	1
110	121608.79645905258	1
111	121812.88180293268	1
112	122015.10843944542	1
113	122215.50926505231	1
114	122414.11631051761	1
115	122610.96077102008	1
116	122806.07303496565	1
117	122999.48271157003	1
118	123191.21865727143	1
119	123381.30900103414	1
120	123569.7811685979	1
121	123756.66190572489	1
122	123941.97730049367	1
123	124125.75280468787	1
124	124308.01325432124	1
125	124488.78288934285	1
126	124668.08537255964	1
127	124845.9438078137	1
128	125022.38075745055	1
129	125197.41825910911	1
130	125371.07784186695	1
131	125543.3805417688	1
132	125714.34691676685	1
133	125883.99706109948	1
134	126052.35061913366	1
135	126219.42679869407	1
136	126385.24438390291	1
137	126549.82174755064	1
138	126713.17686301899	1
139	126875.32731577399	1
140	127036.2903144499	1
141	127196.08270153913	1
142	127354.72096370664	1
143	127512.22124174229	1
144	127668.59934016928	1
145	127823.87073652013	1
146	127978.05059029517	1
147	128131.15375161673	1
148	128283.19476959067	1
149	128434.18790038736	1
150	128584.14711505304	1
151	128733.08610706321	1
152	128881.01829962674	1
153	129027.95685275196	1
154	129173.91467008271	1
155	129318.9044055147	1
156	129462.93846959862	1
157	129606.02903574055	1
158	129748.18804620561	1
159	129889.42721793243	1
160	130029.75804816681	1
161	130169.19181991942	1
162	130307.73960725589	1
163	130445.41228042427	1
164	130582.22051082608	1
165	130718.17477583687	1
166	130853.28536348158	1
167	130987.56237697	1
168	131121.01573909674	1
169	131253.65519651189	1
170	131385.4903238652	1
171	131516.53052782972	1
172	131646.7850510082	1
173	131776.26297572654	1
174	131904.9732277184	1
175	132032.9245797043	1
176	132160.1256548695	1
177	132286.584930243	1
178	132412.310739982	1
179	132537.3112785649	1
180	132661.59460389474	1
181	132785.16864031804	1
182	132908.04118155935	1
183	133030.21989357716	1
184	133151.71231734098	1
185	133272.52587153387	1
186	133392.66785518234	1
187	133512.1454502157	1
188	133630.9657239577	1
189	133749.13563155176	1
190	133866.66201832306	1
191	133983.55162207794	1
192	134099.8110753441	1
193	134215.44690755274	1
194	134330.46554716406	1
195	134444.87332373825	1
196	134558.6764699541	1
197	134671.88112357626	1
198	134784.4933293725	1
199	134896.51904098276	1
200	135007.96412274236	1
201	135118.83435145873	1
202	135229.13541814455	1
203	135338.87292970854	1
204	135448.05241060467	1
205	135556.67930444068	1
206	135664.7589755479	1
207	135772.2967105138	1
208	135879.29771967622	1
209	135985.76713858324	1
210	136091.71002941742	1
211	136197.13138238693	1
212	136302.03611708345	1
213	136406.42908380815	1
214	136510.3150648667	1
215	136613.69877583504	1
216	136716.58486679432	1
217	136818.9779235385	1
218	136920.8824687539	1
219	137022.302963172	1
220	137123.24380669562	1
221	137223.7093395	1
222	137323.70384310908	1
223	137423.2315414474	1
224	137522.29660186867	1
225	137620.90313616174	1
226	137719.05520153354	1
227	137816.75680157138	1
228	137914.01188718303	1
229	138010.82435751797	1
230	138107.19806086624	1
231	138203.13679554008	1
232	138298.644310735	1
233	138393.72430737346	1
234	138488.38043892971	1
235	138582.61631223772	1
236	138676.43548828125	1
237	138769.84148296816	1
238	138862.83776788777	1
239	138955.42777105267	1
240	139047.6148776248	1
241	139139.40243062685	1
242	139230.7937316388	1
243	139321.79204148002	1
244	139412.40058087744	1
245	139502.62253112026	1
246	139592.461034701	1
247	139681.9191959441	1
248	139771.00008162108	1
249	139859.70672155436	1
250	139948.04210920795	1
251	140036.00920226716	1
252	140123.6109232064	1
253	140210.8501598459	1
254	140297.72976589738	1
255	140384.2525614993	1
256	140470.4213337412	1
257	140556.23883717816	1
258	140641.70779433518	1
259	140726.83089620213	1
260	140811.6108027183	1
261	140896.0501432489	1
262	140980.15151705148	1
263	141063.91749373398	1
264	141147.3506137038	1
265	141230.45338860896	1
266	141313.22830176994	1
267	141395.6778086048	1
268	141477.80433704492	1
269	141559.6102879444	1
270	141641.09803548057	1
271	141722.26992754813	1
272	141803.12828614557	1
273	141883.67540775466	1
274	141963.91356371282	1
275	142043.84500057888	1
276	142123.4719404923	1
277	142202.79658152585	1
278	142281.82109803168	1
279	142360.54764098147	1
280	142438.97833830043	1
281	142517.1152951954	1
282	142594.9605944773	1
283	142672.51629687718	1
284	142749.7844413577	1
285	142826.76704541838	1
286	142903.46610539584	1
287	142979.88359675888	1
288	143056.02147439794	1
289	143131.88167291044	1
290	143207.46610688028	1
291	143282.77667115317	1
292	143357.81524110684	1
293	143432.58367291687	1
294	143507.08380381818	1
295	143581.3174523614	1
296	143655.28641866567	1
297	143728.99248466693	1
298	143802.43741436178	1
299	143875.6229540476	1
300	143948.5508325584	1
301	144021.22276149702	1
302	144093.64043546357	1
303	144165.80553227928	1
304	144237.71971320792	1
305	144309.38462317252	1
306	144380.80189096916	1
307	144451.9731294771	1
308	144522.89993586537	1
309	144593.5838917963	1
310	144664.02656362543	1
311	144734.22950259855	1
312	144804.19424504522	1
313	144873.92231256972	1
314	144943.41521223818	1
315	145012.67443676371	1
316	145081.70146468765	1
317	145150.49776055838	1
318	145219.06477510775	1
319	145287.40394542404	1
320	145355.51669512264	1
321	145423.40443451356	1
322	145491.06856076722	1
323	145558.51045807675	1
324	145625.73149781875	1
325	145692.73303871034	1
326	145759.5164269649	1
327	145826.0829964451	1
328	145892.43406881313	1
329	145958.57095367953	1
330	146024.49494874882	1
331	146090.20733996367	1
332	146155.70940164648	1
333	146221.00239663903	1
334	146286.08757643995	1
335	146350.96618133993	1
336	146415.6394405558	1
337	146480.108572361	1
338	146544.37478421602	1
339	146608.43927289554	1
340	146672.30322461398	1
341	146735.96781514978	1
342	146799.43420996715	1
343	146862.70356433652	1
344	146925.77702345312	1
345	146988.6557225535	1
346	147051.34078703096	1
347	147113.8333325489	1
348	147176.13446515275	1
349	147238.24528137987	1
350	147300.16686836872	1
351	147361.90030396546	1
352	147423.44665683017	1
353	147484.8069865402	1
354	147545.9823436933	1
355	147606.97377000883	1
356	147667.78229842708	1
357	147728.40895320807	1
358	147788.85475002843	1
359	147849.12069607666	1
360	147909.20779014824	1
361	147969.11702273772	1
362	148028.84937613114	1
363	148088.4058244962	1
364	148147.78733397127	1
365	148206.99486275387	1
366	148266.02936118693	1
367	148324.89177184505	1
368	148383.5830296179	1
369	148442.10406179473	1
370	148500.45578814595	1
371	148558.63912100374	1
372	148616.65496534295	1
373	148674.50421885945	1
374	148732.187772048	1
375	148789.70650827923	1
376	148847.06130387538	1
377	148904.253028185	1
378	148961.28254365662	1
379	149018.15070591206	1
380	149074.8583638179	1
381	149131.4063595563	1
382	149187.79552869537	1
383	149244.0267002579	1
384	149300.1006967898	1
385	149356.01833442724	1
386	149411.78042296314	1
387	149467.38776591272	1
388	149522.84116057807	1
389	149578.14139811235	1
390	149633.2892635827	1
391	149688.2855360322	1
392	149743.13098854184	1
393	149797.82638829103	1
394	149852.37249661732	1
395	149906.7700690758	1
396	149961.0198554973	1
397	150015.12260004636	1
398	150069.07904127782	1
399	150122.88991219335	1
400	150176.55594029673	1
401	150230.07784764896	1
402	150283.45635092224	1
403	150336.69216145342	1
404	150389.7859852972	1
405	150442.73852327757	1
406	150495.55047104	1
407	150548.2225191022	1
408	150600.7553529042	1
409	150653.14965285797	1
410	150705.4060943968	1
411	150757.5253480237	1
412	150809.50807935875	1
413	150861.35494918702	1
414	150913.06661350516	1
415	150964.64372356722	1
416	151016.08692593055	1
417	151067.39686250067	1
418	151118.57417057615	1
419	151169.619482892	1
420	151220.53342766367	1
421	151271.31662862978	1
422	151321.9697050944	1
423	151372.49327196932	1
424	151422.88793981518	1
425	151473.15431488262	1
426	151523.29299915262	1
427	151573.30459037644	1
428	151623.18968211563	1
429	151672.94886378024	1
430	151722.5827206683	1
431	151772.09183400348	1
432	151821.47678097294	1
433	151870.73813476463	1
434	151919.876464604	1
435	151968.8923357908	1
436	152017.7863097347	1
437	152066.55894399126	1
438	152115.21079229677	1
439	152163.74240460325	1
440	152212.15432711286	1
441	152260.44710231174	1
442	152308.62126900395	1
443	152356.6773623444	1
444	152404.61591387202	1
445	152452.43745154192	1
446	152500.14249975776	1
447	152547.73157940354	1
448	152595.20520787488	1
449	152642.5638991103	1
450	152689.80816362184	1
451	152736.93850852517	1
452	152783.95543757037	1
453	152830.85945117098	1
