	Expected time	p^*
Expected Time General	16253.23149736882	All
94	13557.070279765245	1
95	13581.567343168419	1
96	13605.765534730943	1
97	13629.67100006703	1
98	13653.289696548165	1
99	13676.627400907812	1
100	13699.689716465917	1
101	13722.482079995709	1
102	13745.009768253884	1
103	13767.277904193808	1
104	13789.291462879988	1
105	13811.055277120826	1
106	13832.57404283578	1
107	13853.852324171603	1
108	13874.894558381755	1
109	13895.705060481969	1
110	13916.288027694198	1
111	13936.647543690351	1
112	13956.787582646595	1
113	13976.712013118196	1
114	13996.424601744424	1
115	14015.929016792415	1
116	14035.228831548158	1
117	14054.327527562678	1
118	14073.228497760521	1
119	14091.935049417767	1
120	14110.450407015782	1
121	14128.777714977174	1
122	14146.920040289546	1
123	14164.880375022542	1
124	14182.661638743444	1
125	14200.26668083613	1
126	14217.69828272792	1
127	14234.959160028855	1
128	14252.051964587288	1
129	14268.97928646584	1
130	14285.743655841328	1
131	14302.347544832177	1
132	14318.793369256577	1
133	14335.08349032454	1
134	14351.220216266807	1
135	14367.20580390338	1
136	14383.042460154424	1
137	14398.732343495962	1
138	14414.277565362849	1
139	14429.680191501231	1
140	14444.942243272728	1
141	14460.065698912282	1
142	14475.052494741773	1
143	14489.904526341148	1
144	14504.623649678877	1
145	14519.211682203393	1
146	14533.670403897158	1
147	14548.001558294864	1
148	14562.206853467198	1
149	14576.287962971574	1
150	14590.246526771196	1
151	14604.084152123609	1
152	14617.80241444007	1
153	14631.402858116735	1
154	14644.886997338957	1
155	14658.256316859484	1
156	14671.512272751832	1
157	14684.656293139506	1
158	14697.689778902253	1
159	14710.614104360002	1
160	14723.430617935453	1
161	14736.140642796085	1
162	14748.745477476208	1
163	14761.246396480119	1
164	14773.644650866667	1
165	14785.941468816169	1
166	14798.138056180222	1
167	14810.235597014978	1
168	14822.235254098663	1
169	14834.138169433569	1
170	14845.945464733433	1
171	14857.658241896443	1
172	14869.277583464524	1
173	14880.804553069262	1
174	14892.240195865077	1
175	14903.585538949954	1
176	14914.841591774166	1
177	14926.009346537476	1
178	14937.089778575159	1
179	14948.08384673319	1
180	14958.992493732992	1
181	14969.81664652609	1
182	14980.557216639007	1
183	14991.215100508694	1
184	15001.791179808813	1
185	15012.28632176722	1
186	15022.701379474836	1
187	15033.037192186257	1
188	15043.29458561234	1
189	15053.47437220505	1
190	15063.577351434707	1
191	15073.604310060047	1
192	15083.556022391136	1
193	15093.433250545515	1
194	15103.236744697662	1
195	15112.967243322055	1
196	15122.625473430011	1
197	15132.21215080047	1
198	15141.72798020492	1
199	15151.173655626639	1
200	15160.549860474464	1
201	15169.857267791167	1
202	15179.096540456652	1
203	15188.268331386133	1
204	15197.373283723387	1
205	15206.412031029347	1
206	15215.385197465957	1
207	15224.29339797567	1
208	15233.137238456531	1
209	15241.917315933051	1
210	15250.634218723018	1
211	15259.288526600254	1
212	15267.88081095356	1
213	15276.41163494186	1
214	15284.8815536457	1
215	15293.29111421517	1
216	15301.640856014392	1
217	15309.931310762644	1
218	15318.163002672189	1
219	15326.3364485829	1
220	15334.45215809386	1
221	15342.510633691885	1
222	15350.51237087714	1
223	15358.45785828589	1
224	15366.347577810464	1
225	15374.182004716567	1
226	15381.961607757861	1
227	15389.686849288091	1
228	15397.35818537063	1
229	15404.976065885618	1
230	15412.54093463476	1
231	15420.05322944376	1
232	15427.513382262558	1
233	15434.921819263316	1
234	15442.278960936355	1
235	15449.585222183923	1
236	15456.841012411947	1
237	15464.046735619877	1
238	15471.202790488494	1
239	15478.309570465939	1
240	15485.367463851811	1
241	15492.376853879554	1
242	15499.33811879707	1
243	15506.251631945584	1
244	15513.117761836918	1
245	15519.936872229122	1
246	15526.709322200466	1
247	15533.435466221992	1
248	15540.115654228452	1
249	15546.750231687845	1
250	15553.339539669492	1
251	15559.883914910708	1
252	15566.383689882114	1
253	15572.839192851596	1
254	15579.25074794698	1
255	15585.618675217402	1
256	15591.943290693467	1
257	15598.224906446174	1
258	15604.46383064462	1
259	15610.660367612641	1
260	15616.814817884177	1
261	15622.927478257669	1
262	15628.998641849279	1
263	15635.028598145092	1
264	15641.017633052255	1
265	15646.966028949155	1
266	15652.874064734584	1
267	15658.74201587591	1
268	15664.570154456356	1
269	15670.358749221294	1
270	15676.108065623766	1
271	15681.81836586894	1
272	15687.48990895788	1
273	15693.122950730354	1
274	15698.717743906902	1
275	15704.274538130032	1
276	15709.793580004725	1
277	15715.275113138076	1
278	15720.719378178208	1
279	15726.12661285257	1
280	15731.497052005332	1
281	15736.830927634237	1
282	15742.128468926689	1
283	15747.38990229523	1
284	15752.615451412305	1
285	15757.805337244467	1
286	15762.95977808589	1
287	15768.078989591348	1
288	15773.163184808562	1
289	15778.212574209987	1
290	15783.227365724057	1
291	15788.207764765779	1
292	15793.153974267005	1
293	15798.066194705956	1
294	15802.944624136451	1
295	15807.789458216432	1
296	15812.600890236185	1
297	15817.379111146021	1
298	15822.124309583507	1
299	15826.83667190026	1
300	15831.516382188356	1
301	15836.163622306229	1
302	15840.778571904244	1
303	15845.361408449871	1
304	15849.912307252462	1
305	15854.431441487646	1
306	15858.918982221441	1
307	15863.375098433873	1
308	15867.79995704244	1
309	15872.193722925154	1
310	15876.556558943212	1
311	15880.888625963564	1
312	15885.190082880912	1
313	15889.46108663971	1
314	15893.701792255688	1
315	15897.912352837213	1
316	15902.09291960635	1
317	15906.243641919744	1
318	15910.364667289195	1
319	15914.456141402025	1
320	15918.51820814129	1
321	15922.551009605717	1
322	15926.554686129432	1
323	15930.529376301558	1
324	15934.47521698558	1
325	15938.392343338533	1
326	15942.280888830059	1
327	15946.140985261234	1
328	15949.972762783264	1
329	15953.77634991603	1
330	15957.55187356652	1
331	15961.299459047017	1
332	15965.01923009321	1
333	15968.711308882182	1
334	15972.375816050226	1
335	15976.012870710521	1
336	15979.622590470695	1
337	15983.205091450258	1
338	15986.76048829792	1
339	15990.288894208745	1
340	15993.790420941168	1
341	15997.265178833959	1
342	16000.71327682297	1
343	16004.134822457763	1
344	16007.529921918216	1
345	16010.89868003079	1
346	16014.24120028486	1
347	16017.557584848739	1
348	16020.847934585725	1
349	16024.112349069832	1
350	16027.350926601466	1
351	16030.56376422292	1
352	16033.750957733724	1
353	16036.912601705764	1
354	16040.048789498358	1
355	16043.159613272965	1
356	16046.245164007902	1
357	16049.305531512766	1
358	16052.340804442683	1
359	16055.351070312368	1
360	16058.336415509968	1
361	16061.296925310688	1
362	16064.23268389029	1
363	16067.143774338181	1
364	16070.03027867055	1
365	16072.89227784296	1
366	16075.72985176306	1
367	16078.543079302732	1
368	16081.332038310205	1
369	16084.096805621875	1
370	16086.837457073862	1
371	16089.554067513325	1
372	16092.246710809599	1
373	16094.915459864922	1
374	16097.560386625113	1
375	16100.181562089792	1
376	16102.779056322575	1
377	16105.352938460814	1
378	16107.903276725163	1
379	16110.430138428948	1
380	16112.933589987186	1
381	16115.413696925432	1
382	16117.870523888354	1
383	16120.304134648031	1
384	16122.71459211203	1
385	16125.101958331272	1
386	16127.4662945076	1
387	16129.807661001094	1
388	16132.126117337255	1
389	16134.421722213821	1
390	16136.694533507398	1
391	16138.944608279897	1
392	16141.172002784657	1
393	16143.3767724724	1
394	16145.558971996878	1
395	16147.718655220408	1
396	16149.855875219038	1
397	16151.970684287518	1
398	16154.06313394413	1
399	16156.133274935124	1
400	16158.181157239034	1
401	16160.20683007071	1
402	16162.210341885064	1
403	16164.191740380671	1
404	16166.151072503002	1
405	16168.088384447457	1
406	16170.003721662133	1
407	16171.897128850342	1
408	16173.768649972759	1
409	16175.618328249464	1
410	16177.44620616147	1
411	16179.252325452113	1
412	16181.036727128114	1
413	16182.799451460243	1
414	16184.54053798371	1
415	16186.260025498203	1
416	16187.957952067545	1
417	16189.634355019016	1
418	16191.289270942234	1
419	16192.92273568769	1
420	16194.534784364803	1
421	16196.125451339552	1
422	16197.694770231625	1
423	16199.242773911137	1
424	16200.76949449474	1
425	16202.274963341286	1
426	16203.759211046801	1
427	16205.222267439025	1
428	16206.66416157114	1
429	16208.084921714972	1
430	16209.484575353377	1
431	16210.863149171964	1
432	16212.220669050015	1
433	16213.557160050563	1
434	16214.872646409518	1
435	16216.167151524052	1
436	16217.440697939799	1
437	16218.693307337182	1
438	16219.92500051659	1
439	16221.135797382361	1
440	16222.325716925716	1
441	16223.49477720623	1
442	16224.642995332244	1
443	16225.77038743964	1
444	16226.876968669461	1
445	16227.962753143904	1
446	16229.027753940838	1
447	16230.071983066975	1
448	16231.095451429344	1
449	16232.098168805402	1
450	16233.080143811718	1
451	16234.04138387123	1
452	16234.981895179637	1
453	16235.901682670476	1
454	16236.800749979908	1
455	16237.679099411163	1
456	16238.536731899496	1
457	16239.373646978278	1
458	16240.189842747313	1
459	16240.985315844595	1
460	16241.760061423172	1
461	16242.514073135526	1
462	16243.2473431274	1
463	16243.95986204545	1
464	16244.651619062106	1
465	16245.322601923252	1
466	16245.972797025543	1
467	16246.602189530913	1
468	16247.210763528994	1
469	16247.798502259127	1
470	16248.365388407048	1
471	16248.911404494762	1
472	16249.436533384616	1
473	16249.940758923583	1
474	16250.424066758207	1
475	16250.886445354763	1
476	16251.327887264913	1
477	16251.748390681181	1
478	16252.147961330593	1
479	16252.526614758257	1
480	16252.884379050634	1
481	16253.221298048365	1
482	16253.537435087042	1
483	16253.818201279963	0.9530642471319565
484	16254.016735131223	0.8935771478955463
485	16254.166501403635	0.850693156501216
486	16254.287490423232	0.8177918298463627
487	16254.389723617287	0.7903936319029762
488	16254.4786478239	0.7661733888047059
489	16254.55751672	0.7438123911564396
490	16254.628377592388	0.7224760668231126
491	16254.692529106616	0.7015954322769726
492	16254.750755990963	0.6807695152994275
493	16254.803459042016	0.6597192614176705
494	16254.850732760811	0.6382640914778867
495	16254.892416485112	0.6163076060876443
496	16254.928132784806	0.5938257989408273
497	16254.957320527072	0.570854926508283
498	16254.9792662804	0.5474784750693411
499	16254.993135428787	0.523813878535557
500	16254.998003035185	0.4999999999926024
501	16254.99288383118	0.4761862045966349
502	16254.976760497611	0.45252345159342455
503	16254.948609448236	0.42915745729292004
504	16254.907423501341	0.40622373651533766
505	16254.852231034427	0.3838442218700832
506	16254.782111426452	0.3621251480531329
507	16254.696206778033	0.34115592677457285
508	16254.59373005609	0.32100879113563646
509	16254.473969936427	0.3017390389828574
510	16254.3362927122	0.2833857429329368
511	16254.180141700179	0.2659728207271166
512	16254.005034609989	0.24951037559463773
513	16253.810559347616	0.2339962258407747
514	16253.596368704086	0.2194175485768638
515	16253.362174342506	0.2057525687352382
516	16253.107740441628	0.19297223101979347
517	16252.832877293533	0.18104180136711942
518	16252.537435087042	0.1699223548686673
519	16252.221298048365	0.1595721184468531
520	16251.884379050634	0.14994764864831733
521	16251.526614758257	0.14100483537270328
522	16251.147961330593	0.13269973225202858
523	16250.748390681181	0.12498922155396062
524	16250.327887264913	0.11783152730079019
525	16249.886445354763	0.11118659337954302
526	16249.424066758207	0.10501634534246504
527	16248.940758923583	0.09928485466848408
528	16248.436533384616	0.09395842346657284
529	16247.911404494762	0.08900560613246195
530	16247.365388407048	0.08439718248232951
531	16246.798502259127	0.08010609486468301
532	16246.210763528994	0.07610735965099086
533	16245.602189530913	0.07237796161651551
534	16244.972797025543	0.06889673795913721
535	16244.322601923252	0.06564425722652814
536	16243.651619062106	0.06260269711133336
537	16242.95986204545	0.059755724077249946
538	16242.2473431274	0.057088376879740485
539	16241.514073135526	0.05458695542727241
540	16240.760061423172	0.05223891584080233
541	16239.985315844595	0.05003277223092318
542	16239.189842747313	0.047958005383986625
543	16238.373646978278	0.04600497832853484
544	16237.536731899496	0.04416485861709545
545	16236.679099411163	0.04242954704082565
546	16235.800749979908	0.04079161243277209
547	16234.901682670476	0.03924423216998376
548	16233.981895179637	0.03778113798925455
549	16233.04138387123	0.03639656669494896
550	16232.080143811718	0.03508521537196459
551	16231.098168805402	0.03384220073090051
552	16230.095451429344	0.03266302220655716
553	16229.071983066975	0.03154352849041434
554	16228.027753940838	0.03047988717966069
555	16226.962753143904	0.0294685572336079
556	16225.876968669461	0.028506264015323517
557	16224.77038743964	0.02758997661072573
558	16223.642995332244	0.026716887280293228
559	16222.49477720623	0.02588439277537425
560	16221.325716925716	0.02509007736981379
561	16220.135797382361	0.024331697451898913
562	16218.92500051659	0.02360716748316875
563	16217.693307337182	0.02291454724866713
564	16216.440697939799	0.022252030234397313
565	16215.167151524052	0.021617933023290986
566	16213.872646409518	0.021010685651651033
567	16212.557160050563	0.020428822784974057
568	16211.220669050015	0.01987097567128918
569	16209.863149171964	0.019335864781208068
570	16208.484575353377	0.01882229307784676
571	16207.084921714972	0.018329139854411265
572	16205.66416157114	0.01785535509306756
573	16204.222267439025	0.017399954282776773
574	16202.759211046801	0.016962013676317403
575	16201.274963341286	0.016540665926012863
576	16199.76949449474	0.016135096076224962
577	16198.242773911137	0.015744537878183192
578	16196.694770231625	0.015368270393532262
579	16195.125451339552	0.015005614872122302
580	16193.534784364803	0.014655931868206093
581	16191.92273568769	0.014318618581960955
582	16190.289270942234	0.013993106405329126
583	16188.634355019016	0.013678858654199069
584	16186.957952067545	0.013375368469647224
585	16185.260025498203	0.013082156879228134
586	16183.54053798371	0.012798770998416406
587	16181.799451460243	0.01252478236674901
588	16180.036727128114	0.012259785402366555
589	16178.252325452113	0.012003395968699008
590	16176.44620616147	0.011755250049359412
591	16174.618328249464	0.011515002499724475
592	16172.768649972759	0.011282325910641216
593	16170.897128850342	0.011056909529334618
594	16169.003721662133	0.010838458267864082
595	16167.088384447457	0.010626691773574108
596	16165.151072503002	0.010421343564647743
597	16163.191740380671	0.010222160222659381
598	16161.210341885064	0.010028900639814741
599	16159.20683007071	0.009841335313662724
600	16157.181157239034	0.009659245697012932
601	16155.133274935124	0.009482423569100866
602	16153.06313394413	0.00931067047461354
603	16150.970684287518	0.00914379717614077
604	16148.855875219038	0.008981623159550839
605	16146.718655220408	0.008823976147394217
606	16144.558971996878	0.008670691667011891
607	16142.3767724724	0.008521612630568871
608	16140.172002784657	0.00837658894535804
609	16137.944608279897	0.008235477146754726
610	16135.694533507398	0.008098140053750195
611	16133.421722213821	0.007964446444933158
612	16131.126117337255	0.007834270753765452
613	16128.807661001094	0.007707492781561764
614	16126.4662945076	0.007583997427254903
615	16124.101958331272	0.007463674432729319
616	16121.71459211203	0.007346418142763135
617	16119.304134648031	0.007232127278685547
618	16116.870523888354	0.007120704724410485
619	16114.413696925432	0.0070120573248413885
620	16111.933589987186	0.006906095695072844
621	16109.430138428948	0.006802734040219699
622	16106.903276725163	0.006701889984766494
623	16104.352938460814	0.006603484411665704
624	16101.779056322575	0.00650744130710045
625	16099.181562089792	0.006413687625973236
626	16096.560386625113	0.0063221531378207085
627	16093.915459864922	0.006232770310269566
628	16091.246710809599	0.0061454741818043725
629	16088.554067513325	0.0060602022447969455
630	16085.837457073862	0.005976894334608992
631	16083.096805621875	0.005895492524417329
632	16080.332038310205	0.005815941024995214
633	16077.543079302732	0.005738186089720546
634	16074.72985176306	0.00566217592417576
635	16071.89227784296	0.005587860600259857
636	16069.03027867055	0.005515191974346955
637	16066.143774338181	0.005444123609833496
638	16063.23268389029	0.005374610702815264
639	16060.296925310688	0.005306610011907268
640	16057.336415509968	0.0052400797911619345
641	16054.351070312368	0.0051749797263228444
642	16051.340804442683	0.0051112708740267765
643	16048.305531512766	0.005048915603953679
644	16045.245164007902	0.004987877543825163
645	16042.159613272965	0.00492812152295717
646	16039.048789498358	0.004869613539117926
647	16035.912601705764	0.004812320683403939
648	16032.750957733724	0.00475621111522629
649	16029.56376422292	0.0047012540133834066
650	16026.350926601466	0.004647419534867896
651	16023.112349069832	0.004594678775733629
652	16019.847934585725	0.004543003733755934
653	16016.557584848739	0.004492367272811667
654	16013.24120028486	0.004442743088998143
655	16009.89868003079	0.004394105678411375
656	16006.529921918216	0.0043464303063889265
657	16003.134822457763	0.004299692978048769
658	15999.71327682297	0.004253870410558008
659	15996.265178833959	0.004208940006361726
660	15992.790420941168	0.004164879827950261
661	15989.288894208745	0.004121668573545619
662	15985.76048829792	0.004079285554169994
663	15982.205091450258	0.004037710671584515
664	15978.622590470695	0.00399692439738529
665	15975.012870710521	0.00395690775296227
666	15971.375816050226	0.003917642290461157
667	15967.711308882182	0.0038791100745438683
668	15964.01923009321	0.003841293665033704
669	15960.299459047017	0.003804176100288155
670	15956.55187356652	0.003767740881308737
671	15952.77634991603	0.0037319719566282807
672	15948.972762783264	0.0036968537077655857
673	15945.140985261234	0.0036623709295065367
674	15941.280888830059	0.0036285088414158236
675	15937.392343338533	0.0035952530355606058
676	15933.47521698558	0.0035625894925149994
677	15929.529376301558	0.0035305045620805824
678	15925.554686129432	0.0034989849520385475
679	15921.551009605717	0.003468017717401575
680	15917.51820814129	0.0034375902501081494
681	15913.456141402025	0.0034076902689764753
682	15909.364667289195	0.0033783058102628753
683	15905.243641919744	0.0033494252183805537
684	15901.09291960635	0.0033210371370876075
685	15896.912352837213	0.0032931305008858953
686	15892.701792255688	0.003265694526831595
687	15888.46108663971	0.003238718706594808
688	15884.190082880912	0.003212192798759827
689	15879.888625963564	0.0031861068214145134
690	15875.556558943212	0.003160451045033865
691	15871.193722925154	0.0031352159855006813
692	15866.79995704244	0.0031103923974314246
693	15862.375098433873	0.00308597126768917
694	15857.918982221441	0.0030619438090812388
695	15853.431441487646	0.003038301454328158
696	15848.912307252462	0.0030150358500704226
697	15844.361408449871	0.002992138851234527
698	15839.778571904244	0.0029696025154086064
699	15835.163622306229	0.0029474190975122367
700	15830.516382188356	0.0029255810445181314
701	15825.83667190026	0.002904080990396792
702	15821.124309583507	0.002882911751170896
703	15816.379111146021	0.002862066320111997
704	15811.600890236185	0.002841537863076199
705	15806.789458216432	0.0028213197139983774
706	15801.944624136451	0.002801405370432812
707	15797.066194705956	0.0027817884893116375
708	15792.153974267005	0.002762462882747818
709	15787.207764765779	0.002743422513982415
710	15782.227365724057	0.0027246614934292594
711	15777.212574209987	0.00270617407485641
712	15772.163184808562	0.0026879546442368446
713	15767.078989591348	0.0026699977470906445
714	15761.95977808589	0.0026522980360126577
715	15756.805337244467	0.0026348503017358687
716	15751.615451412305	0.002617649460574728
717	15746.38990229523	0.0026006905511829575
718	15741.128468926689	0.0025839687313413194
719	15735.830927634237	0.002567479274886171
720	15730.497052005332	0.0025512175686673143
721	15725.12661285257	0.0025351791096211605
722	15719.719378178208	0.0025193595019276805
723	15714.275113138076	0.0025037544541946736
724	15708.793580004725	0.0024883597767628857
725	15703.274538130032	0.002473171379066722
726	15697.717743906902	0.0024581852670521893
727	15692.122950730354	0.002443397540695956
728	15686.48990895788	0.002428804391540377
729	15680.81836586894	0.0024144021003516328
730	15675.108065623766	0.0024001870347787257
731	15669.358749221294	0.0023861556471330915
732	15663.570154456356	0.002372304472175795
733	15657.74201587591	0.002358630125017427
734	15651.874064734584	0.0023451292990173864
735	15645.966028949155	0.002331798763768608
736	15640.017633052255	0.0023186353631491443
737	15634.028598145092	0.002305636013404227
738	15627.998641849279	0.002292797701265486
739	15621.927478257669	0.002280117482174019
740	15615.814817884177	0.002267592478487244
741	15609.660367612641	0.0022552198777803126
742	15603.46383064462	0.0022429969311694186
743	15597.224906446174	0.0022309209516925997
744	15590.943290693467	0.002218989312728644
745	15584.618675217402	0.0022071994464458186
746	15578.25074794698	0.0021955488423247536
747	15571.839192851596	0.002184035045691311
748	15565.383689882114	0.0021726556562935155
749	15558.883914910708	0.0021614083269346036
750	15552.339539669492	0.002150290762119652
751	15545.750231687845	0.002139300716761533
752	15539.115654228452	0.0021284359948966895
753	15532.435466221992	0.002117694448460153
754	15525.709322200466	0.002107073976078982
755	15518.936872229122	0.0020965725218938876
756	15512.117761836918	0.002086188074435929
757	15505.251631945584	0.0020759186655019235
758	15498.33811879707	0.002065762360548439
759	15491.376853879554	0.002055717293223862
760	15484.367463851811	0.002045781608597348
761	15477.309570465939	0.002035953501103587
762	15470.202790488494	0.0020262312033342894
763	15463.046735619877	0.0020166129851033345
764	15455.841012411947	0.0020070971525262267
765	15448.585222183923	0.0019976820471371707
766	15441.278960936355	0.0019883660450107287
767	15433.921819263316	0.001979147555936047
768	15426.513382262558	0.001970025022579587
769	15419.05322944376	0.001960996919696519
770	15411.54093463476	0.00195206175335071
771	15403.976065885618	0.0019432180601561624
772	15396.35818537063	0.001934464406541138
773	15388.686849288091	0.0019257993880395154
774	15380.961607757861	0.0019172216285806263
775	15373.182004716567	0.0019087297798147755
776	15365.347577810464	0.0019003225204564883
777	15357.45785828589	0.0018919985556367102
778	15349.51237087714	0.0018837566162758239
779	15341.510633691885	0.0018755954584773326
780	15333.45215809386	0.0018675138629308957
781	15325.3364485829	0.0018595106343310722
782	15317.163002672189	0.0018515846008221048
783	15308.931310762644	0.0018437346134461338
784	15300.640856014392	0.0018359595456074592
785	15292.29111421517	0.0018282582925519195
786	15283.8815536457	0.0018206297708669098
787	15275.41163494186	0.001813072917980753
788	15266.88081095356	0.0018055866916888296
789	15258.288526600254	0.0017981700696820758
790	15249.634218723018	0.0017908220490894418
791	15240.917315933051	0.001783541646040241
792	15232.137238456531	0.001776327895226916
793	15223.29339797567	0.0017691798494868284
794	15214.385197465957	0.001762096579387517
795	15205.412031029347	0.0017550771728310492
796	15196.373283723387	0.0017481207346656102
797	15187.268331386133	0.0017412263862982649
798	15178.096540456652	0.0017343932653334166
799	15168.857267791167	0.001727620525208126
800	15159.549860474464	0.0017209073348421983
801	15150.173655626639	0.0017142528782933826
802	15140.72798020492	0.0017076563544253362
803	15131.21215080047	0.001701116976582935
804	15121.625473430011	0.0016946339722740305
805	15111.967243322055	0.0016882065828570027
806	15102.236744697662	0.0016818340632465576
807	15092.433250545515	0.0016755156816129443
808	15082.556022391136	0.0016692507190979925
809	15072.604310060047	0.0016630384695351167
810	15062.577351434707	0.0016568782391769316
811	15052.47437220505	0.0016507693464297907
812	15042.29458561234	0.0016447111113205848
813	15032.037192186257	0.001638702897808579
814	15021.701379474836	0.0016327440472765928
815	15011.28632176722	0.0016268339242385174
816	15000.791179808813	0.0016209719041239753
817	14990.215100508694	0.0016151573730482638
818	14979.557216639007	0.0016093897275873165
819	14968.81664652609	0.0016036683745652258
820	14957.992493732992	0.001597992730835782
821	14947.08384673319	0.0015923622230777775
822	14936.089778575159	0.001586776287592683
823	14925.009346537476	0.001581234370105548
824	14913.841591774166	0.001575735925571509
825	14902.585538949954	0.0015702804179900433
826	14891.240195865077	0.001564867320218119
827	14879.804553069262	0.0015594961137907273
828	14868.277583464524	0.0015541662887474804
829	14856.658241896443	0.001548877343459897
830	14844.945464733433	0.0015436287844612213
831	14833.138169433569	0.0015384201262894936
832	14821.235254098663	0.0015332508913210652
833	14809.235597014978	0.0015281206096200508
834	14797.138056180222	0.0015230288187810619
835	14784.941468816169	0.0015179750637859478
836	14772.644650866667	0.0015129588968529608
837	14760.246396480119	0.001507979877298808
838	14747.745477476208	0.0015030375713975044
839	14735.140642796085	0.001498131552244055
840	14722.430617935453	0.0014932613996264164
841	14709.614104360002	0.001488426699890085
842	14696.689778902253	0.0014836270458156186
843	14683.656293139506	0.001478862036493372
844	14670.512272751832	0.0014741312772025398
845	14657.256316859484	0.0014694343792932634
846	14643.886997338957	0.0014647709600708483
847	14630.402858116735	0.001460140642682281
848	14616.80241444007	0.0014555430560072653
849	14603.084152123609	0.0014509778345487827
850	14589.246526771196	0.0014464446183270108
851	14575.287962971574	0.0014419430527775998
852	14561.206853467198	0.0014374727886500346
853	14547.001558294864	0.0014330334819085402
854	14532.670403897158	0.0014286247936346242
855	14518.211682203393	0.0014242463899342514
856	14503.623649678877	0.0014198979418438315
857	14488.904526341148	0.0014155791252414172
858	14474.052494741773	0.0014112896207557387
859	14459.065698912282	0.0014070291136818206
860	14443.942243272728	0.001402797293895382
861	14428.680191501231	0.0013985938557689662
862	14413.277565362849	0.0013944184980919404
863	14397.732343495962	0.0013902709239912829
864	14382.042460154424	0.0013861508408528826
865	14366.20580390338	0.0013820579602451552
866	14350.220216266807	0.0013779919978454632
867	14334.08349032454	0.0013739526733677681
868	14317.793369256577	0.0013699397104887643
869	14301.347544832177	0.0013659528367805309
870	14284.743655841328	0.001361991783640001
871	14267.97928646584	0.0013580562747512394
872	14251.051964587288	0.0013541460735293092
873	14233.959160028855	0.001350260909143424
874	14216.69828272792	0.001346400527664775
875	14199.26668083613	0.0013425646786653922
876	14181.661638743444	0.0013387531151588606
877	14163.880375022542	0.0013349655935397766
878	14145.920040289546	0.001331201873527829
879	14127.777714977174	0.0013274617181110037
880	14109.450407015782	0.001323744893488405
881	14090.935049417767	0.0013200511690183885
882	14072.228497760521	0.0013163803171639984
883	14053.327527562678	0.001312732113439806
884	14034.228831548158	0.001309106336363795
885	14014.929016792415	0.0013055027674031354
886	13995.424601744424	0.001301921190928955
887	13975.712013118196	0.0012983613941650125
888	13955.787582646595	0.0012948231671424963
889	13935.647543690351	0.0012913063026532062
890	13915.288027694198	0.001287810596202842
891	13894.705060481969	0.0012843358459680443
892	13873.894558381755	0.001280881852752314
893	13852.852324171603	0.0012774484199426805
894	13831.57404283578	0.001274035353467955
895	13810.055277120826	0.0012706424617579147
896	13788.291462879988	0.0012672695557016122
897	13766.277904193808	0.0012639164486100982
898	13744.009768253884	0.0012605829561748538
899	13721.482079995709	0.0012572688964311905
900	13698.689716465917	0.0012539740897210925
901	13675.627400907812	0.0012506983586554822
902	13652.289696548165	0.001247441528078453
