	Expected time	p^*
Expected Time General	103110.75389105934	All
1	13591.049978724885	1
2	20383.356244338327	1
3	24910.20108385788	1
4	28304.315142194664	1
5	31018.79069538816	1
6	33280.17388142766	1
7	35217.91963627813	1
8	36912.937294893636	1
9	38419.16641388743	1
10	39774.36468286931	1
11	41005.99223971984	1
12	42134.64418783234	1
13	43176.162914417466	1
14	44142.99600941214	1
15	45045.10154475273	1
16	45890.570453874825	1
17	46686.065858419934	1
18	47437.140359744524	1
19	48148.469832664836	1
20	48824.02877076457	1
21	49467.22388282024	1
22	50080.99732640231	1
23	50667.90749938936	1
24	51230.19299991679	1
25	51769.82379433551	1
26	52288.542545179225	1
27	52787.89828580372	1
28	53269.27408169784	1
29	53733.90992260316	1
30	54182.92179928033	1
31	54617.31770337761	1
32	55038.01112731983	1
33	55445.832518759846	1
34	55841.539050551335	1
35	56225.82299501222	1
36	56599.31893509448	1
37	56962.6100010728	1
38	57316.23328661618	1
39	57660.684570490295	1
40	57996.42244804841	1
41	58323.871958881195	1
42	58643.42778260345	1
43	58955.45706303842	1
44	59260.30191147082	1
45	59558.28163176212	1
46	59849.69470360408	1
47	60134.820554789054	1
48	60413.92114886787	1
49	60687.24241080225	1
50	60955.015510052275	1
51	61217.4580178701	1
52	61474.774953316475	1
53	61727.15973059549	1
54	61974.79501867379	1
55	62217.8535227524	1
56	62456.49869596405	1
57	62690.88538864167	1
58	62921.16044161425	1
59	63147.46322922446	1
60	63369.926157094225	1
61	63588.67511909002	1
62	63803.82991743635	1
63	64015.504649486356	1
64	64223.808064276454	1
65	64428.843891653494	1
66	64630.71114646793	1
67	64829.504410066365	1
68	65025.31409108565	1
69	65218.22666734928	1
70	65408.32491048509	1
71	65595.68809472534	1
72	65780.39219120616	1
73	65962.51004895927	1
74	66142.11156367413	1
75	66319.26383520995	1
76	66494.03131474441	1
77	66666.47594236731	1
78	66836.65727585474	1
79	67004.6326112921	1
80	67170.457096159	1
81	67334.18383543297	1
82	67495.86399122393	1
83	67655.54687640611	1
84	67813.28004267723	1
85	67969.10936343695	1
86	68123.07911184774	1
87	68275.23203440853	1
88	68425.60942034882	1
89	68574.25116712383	1
90	68721.19584227107	1
91	68866.48074186842	1
92	69010.14194581474	1
93	69152.2143701388	1
94	69292.73181652575	1
95	69431.72701923657	1
96	69569.23168958446	1
97	69705.27655811785	1
98	69839.89141465185	1
99	69973.10514627756	1
100	70104.94577347122	1
101	70235.44048441538	1
102	70364.61566763785	1
103	70492.49694306638	1
104	70619.1091915902	1
105	70744.47658321382	1
106	70868.62260388279	1
107	70991.57008105611	1
108	71113.34120809463	1
109	71233.9575675305	1
110	71353.4401532794	1
111	71471.80939185176	1
112	71589.08516261722	1
113	71705.2868171726	1
114	71820.43319786007	1
115	71934.54265548047	1
116	72047.63306624292	1
117	72159.72184799028	1
118	72270.82597573684	1
119	72380.96199655341	1
120	72490.14604383212	1
121	72598.39385096164	1
122	72705.72076444223	1
123	72812.14175646726	1
124	72917.67143699767	1
125	73022.32406535365	1
126	73126.1135613457	1
127	73229.05351596816	1
128	73331.15720167448	1
129	73432.43758225464	1
130	73532.9073223324	1
131	73632.57879650015	1
132	73731.46409810777	1
133	73829.57504772092	1
134	73926.92320126403	1
135	74023.51985786144	1
136	74119.37606739033	1
137	74214.50263775795	1
138	74308.91014191539	1
139	74402.60892461875	1
140	74495.60910894911	1
141	74587.92060260114	1
142	74679.55310395025	1
143	74770.51610790781	1
144	74860.81891157282	1
145	74950.47061968874	1
146	75039.48014991375	1
147	75127.85623791123	1
148	75215.60744226874	1
149	75302.74214925156	1
150	75389.26857739812	1
151	75475.19478196294	1
152	75560.52865921361	1
153	75645.27795058744	1
154	75729.45024671282	1
155	75813.0529913012	1
156	75896.09348491403	1
157	75978.57888861022	1
158	76060.51622747755	1
159	76141.91239405339	1
160	76222.77415163843	1
161	76303.10813750765	1
162	76382.92086602192	1
163	76462.21873164445	1
164	76541.00801186495	1
165	76619.2948700355	1
166	76697.08535812076	1
167	76774.38541936596	1
168	76851.20089088537	1
169	76927.53750617454	1
170	77003.40089754797	1
171	77078.79659850629	1
172	77153.73004603408	1
173	77228.20658283151	1
174	77302.23145948163	1
175	77375.80983655619	1
176	77448.9467866612	1
177	77521.64729642475	1
178	77593.9162684292	1
179	77665.75852308936	1
180	77737.1788004784	1
181	77808.1817621031	1
182	77878.7719926311	1
183	77948.95400156999	1
184	78018.73222490131	1
185	78088.11102667048	1
186	78157.09470053359	1
187	78225.68747126334	1
188	78293.8934962142	1
189	78361.71686674969	1
190	78429.1616096314	1
191	78496.23168837202	1
192	78562.93100455307	1
193	78629.26339910815	1
194	78695.23265357384	1
195	78760.84249130776	1
196	78826.09657867608	1
197	78890.9985262105	1
198	78955.55188973658	1
199	79019.76017147304	1
200	79083.62682110387	1
201	79147.15523682407	1
202	79210.34876635906	1
203	79273.2107079591	1
204	79335.74431136956	1
205	79397.95277877715	1
206	79459.83926573356	1
207	79521.40688205653	1
208	79582.65869270927	1
209	79643.59771865922	1
210	79704.22693771566	1
211	79764.5492853482	1
212	79824.56765548546	1
213	79884.28490129518	1
214	79943.70383594625	1
215	80002.82723335268	1
216	80061.65782890073	1
217	80120.19832015887	1
218	80178.45136757196	1
219	80236.4195951391	1
220	80294.10559107628	1
221	80351.51190846418	1
222	80408.641065881	1
223	80465.49554802172	1
224	80522.07780630275	1
225	80578.39025945376	1
226	80634.43529409615	1
227	80690.21526530893	1
228	80745.73249718189	1
229	80800.98928335703	1
230	80855.98788755818	1
231	80910.73054410887	1
232	80965.21945843924	1
233	81019.45680758228	1
234	81073.44474065898	1
235	81127.18537935361	1
236	81180.68081837863	1
237	81233.93312593002	1
238	81286.94434413283	1
239	81339.71648947758	1
240	81392.25155324746	1
241	81444.55150193674	1
242	81496.6182776605	1
243	81548.45379855593	1
244	81600.05995917527	1
245	81651.43863087118	1
246	81702.5916621736	1
247	81753.52087915971	1
248	81804.22808581578	1
249	81854.71506439213	1
250	81904.98357575097	1
251	81955.03535970715	1
252	82004.87213536241	1
253	82054.49560143262	1
254	82103.90743656896	1
255	82153.1092996726	1
256	82202.10283020345	1
257	82250.88964848248	1
258	82299.4713559886	1
259	82347.84953564977	1
260	82396.02575212817	1
261	82444.00155210019	1
262	82491.77846453116	1
263	82539.35800094454	1
264	82586.74165568633	1
265	82633.93090618422	1
266	82680.9272132022	1
267	82727.7320210899	1
268	82774.34675802787	1
269	82820.77283626783	1
270	82867.01165236873	1
271	82913.0645874284	1
272	82958.9330073108	1
273	83004.61826286935	1
274	83050.12169016592	1
275	83095.4446106862	1
276	83140.5883315507	1
277	83185.55414572236	1
278	83230.34333221019	1
279	83274.95715626932	1
280	83319.39686959752	1
281	83363.66371052805	1
282	83407.75890421952	1
283	83451.68366284177	1
284	83495.43918575897	1
285	83539.02665970936	1
286	83582.4472589818	1
287	83625.70214558933	1
288	83668.79246943949	1
289	83711.71936850216	1
290	83754.48396897395	1
291	83797.08738544016	1
292	83839.53072103382	1
293	83881.815067592	1
294	83923.94150580958	1
295	83965.91110539017	1
296	84007.72492519482	1
297	84049.38401338799	1
298	84090.88940758095	1
299	84132.24213497323	1
300	84173.44321249136	1
301	84214.49364692514	1
302	84255.39443506232	1
303	84296.14656382035	1
304	84336.75101037633	1
305	84377.20874229472	1
306	84417.52071765304	1
307	84457.6878851654	1
308	84497.71118430427	1
309	84537.5915454199	1
310	84577.32988985807	1
311	84616.9271300761	1
312	84656.3841697566	1
313	84695.70190391962	1
